Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
AKTX,Healthcare,123.20M,-,-,23.64,10.02,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,23.05%,-4.06%,66.33%,10.10%,11.14%,22.82%,46.68%,76.49%,-6.52%,103.18%,-6.52%,304.02%,68.21,1.81%,1.58,3.52,6.19%,137892
ALIM,Healthcare,51.12M,-,0.94,-,4.52,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,2.33%,21.50%,49.76%,7.14%,10.44%,13.80%,47.50%,61.97%,-16.51%,122.99%,-16.51%,214.97%,67.07,-1.19%,1.54,9.01,-2.18%,43380
ALJJ,Industrials,76.37M,-,0.20,4.83,29.37,6.26,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,24.26%,33.07%,50.89%,18.55%,9.15%,22.61%,36.75%,87.00%,-38.85%,75.06%,-38.85%,506.93%,61.80,-1.18%,0.47,1.70,0.59%,202639
ALNA,Healthcare,91.79M,-,-,3.86,3.05,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-5.85%,22.93%,-11.06%,6.78%,11.60%,3.56%,25.44%,28.18%,-28.78%,63.64%,-41.59%,277.14%,56.83,2.59%,0.72,1.98,2.59%,543346
ALRN,Healthcare,149.04M,-,-,5.66,10.50,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-12.14%,-7.65%,158.57%,8.19%,10.74%,-5.15%,21.74%,49.15%,-18.45%,108.79%,-23.08%,660.00%,51.28,-0.55%,0.71,1.90,4.97%,877700
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.55,1.70%,5.70%,1.50,0.98,-0.31%,-0.91%,64.31%,0.77%,0.79%,-0.49%,-4.24%,21.81%,-15.87%,0.46%,-16.84%,137.34%,42.95,0.00%,0.37,3.26,0.00%,101627
ALTO,Energy,482.76M,-,0.44,1.57,12.47,6.57,58.50M,56.12M,47.80%,9.71%,1.05,-6.90%,-17.10%,1.20,0.66,-18.28%,-7.46%,1027.70%,7.20%,8.37%,-1.94%,6.41%,54.11%,-15.59%,33.08%,-38.46%,3100.00%,49.88,1.98%,0.70,7.04,7.15%,1125536
ALYA,Technology,137.39M,-,-,3.31,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,-6.60%,9.79%,-5.61%,8.21%,10.27%,0.42%,9.04%,23.45%,-51.74%,27.54%,-51.74%,174.57%,51.73,-1.12%,0.91,2.64,-1.86%,106296
AM,Energy,3.68B,-,3.94,1.54,1534.76,13.50,476.58M,313.88M,56.10%,3.06%,1.70,-5.90%,-12.80%,1.80,1.26,-6.74%,-6.85%,64.34%,6.44%,5.23%,-3.57%,-2.16%,25.04%,-15.49%,9.69%,-15.49%,376.04%,45.25,2.12%,1.69,8.05,0.31%,2934576
AMBO,Consumer Defensive,64.67M,-,0.78,4.14,1.40,-,21.80M,1.43M,0.70%,9.04%,0.14,-8.10%,-55.50%,0.70,0.20,-2.30%,8.76%,37.58%,12.51%,18.49%,8.62%,22.49%,24.74%,-45.77%,57.95%,-52.10%,180.00%,56.53,0.67%,1.58,3.08,3.36%,436490
AMC,Communication Services,1.87B,-,0.74,-,4.49,-,287.28M,114.94M,15.00%,32.81%,0.30,-31.10%,384.40%,0.40,-,-5.00%,80.07%,-24.62%,9.08%,31.33%,-23.14%,24.12%,24.77%,-72.24%,195.88%,-72.24%,195.88%,49.05,0.00%,0.46,5.65,2.56%,17857357
AMPE,Healthcare,308.20M,-,-,32.00,32.79,-,178.62M,170.95M,13.70%,13.39%,3.09,-97.90%,-192.90%,5.60,0.00,-15.42%,28.00%,184.07%,13.17%,12.74%,-1.53%,9.12%,87.79%,-36.69%,81.40%,-36.69%,508.58%,49.98,-3.65%,0.47,1.89,-1.74%,1077765
AMPY,Energy,101.12M,-,0.45,25.00,7.49,1.61,37.63M,30.21M,33.20%,7.07%,1.41,-80.30%,-348.00%,1.20,67.63,-4.51%,27.91%,-49.91%,9.80%,13.02%,22.15%,55.92%,126.15%,-8.62%,162.83%,-48.70%,503.05%,65.01,0.36%,1.38,2.97,8.00%,640888
AMRN,Healthcare,2.89B,-,4.89,4.90,5.14,412.41,389.70M,378.92M,37.80%,5.33%,2.49,-1.70%,-2.70%,2.70,0.02,-5.98%,20.03%,-58.29%,6.22%,7.06%,-1.53%,21.59%,27.35%,-17.32%,71.87%,-58.32%,127.62%,55.91,0.53%,0.54,7.65,1.30%,1344792
AMRX,Healthcare,1.74B,-,0.93,2.76,6.19,8.15,147.56M,116.02M,68.50%,4.30%,4.34,1.50%,21.40%,2.30,9.59,-3.43%,16.56%,15.13%,4.27%,5.51%,7.35%,16.56%,25.06%,-8.50%,41.02%,-8.50%,135.62%,63.66,-0.71%,0.58,5.66,0.44%,204337
AMS,Healthcare,15.58M,-,0.87,0.69,4.33,1.62,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,-0.72%,14.96%,18.08%,10.12%,8.89%,9.41%,24.92%,43.11%,-7.50%,55.79%,-17.32%,155.17%,65.80,-0.69%,1.79,2.96,2.78%,72715
AMST,Technology,150.09M,-,925.60,10.07,10.96,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,34.10%,67.78%,-,13.55%,15.75%,59.96%,75.27%,84.42%,-3.25%,116.98%,-3.25%,140.16%,81.71,0.53%,2.33,8.77,16.11%,77090
AMTX,Energy,165.94M,-,0.92,-,1659.35,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,1.53%,94.39%,947.99%,12.40%,15.36%,10.44%,75.58%,208.70%,-25.27%,270.27%,-25.27%,2118.65%,61.35,2.26%,0.25,8.22,3.14%,285945
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.21%,-3.11%,-24.91%,1.41%,1.42%,1.84%,3.22%,14.59%,-4.71%,19.41%,-25.00%,164.13%,54.72,0.40%,0.17,9.72,0.50%,1358
ANCN,Healthcare,31.76M,-,-,5.94,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,-46.23%,104.78%,203.55%,24.16%,27.83%,39.81%,80.05%,201.63%,-56.59%,209.45%,-56.59%,791.68%,57.64,0.47%,1.02,4.58,7.01%,846820
ANH,Real Estate,259.27M,-,7.81,0.86,6.88,8.50,99.11M,97.31M,54.10%,1.35%,0.96,-3.10%,-32.40%,-,5.26,-1.86%,3.94%,-28.65%,2.72%,2.85%,4.97%,5.65%,39.92%,-1.60%,17.16%,-27.24%,250.00%,59.99,0.76%,0.43,2.77,4.73%,181434
ANIX,Healthcare,138.50M,-,-,14.19,15.39,-,23.88M,23.35M,6.90%,2.42%,0.77,-129.70%,-142.60%,7.90,0.00,-0.94%,19.86%,53.96%,6.94%,9.86%,10.80%,34.45%,85.56%,-8.91%,105.96%,-8.91%,285.59%,62.72,-0.19%,0.37,5.13,-2.32%,83595
ANPC,Healthcare,84.00M,-,-,21.94,56.00,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,22.90%,20.61%,-33.69%,13.18%,7.25%,21.03%,27.76%,30.73%,-15.83%,75.01%,-39.33%,131.13%,68.26,0.54%,0.20,7.28,-2.41%,82629
ANTE,Communication Services,87.53M,-,3.45,5.02,54.71,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,78.71%,168.07%,538.00%,26.18%,16.39%,83.17%,154.92%,379.19%,-9.22%,472.73%,-9.22%,905.75%,79.65,-2.82%,1.73,6.30,-1.25%,921550
ANY,Technology,23.00M,-,5.90,-,7.93,-,6.95M,5.46M,8.10%,4.65%,0.20,-57.30%,80.30%,0.60,-,-19.73%,47.55%,281.01%,13.77%,18.20%,20.35%,55.20%,42.81%,-27.17%,136.96%,-41.08%,890.91%,59.73,18.27%,6.39,3.27,8.64%,2551002
AOD,Financial,980.51M,-,12.58,1.06,-,-,105.43M,-,36.62%,-,0.44,-,-,-,-,-0.75%,2.09%,0.11%,0.82%,0.96%,1.71%,3.91%,14.81%,-1.14%,9.18%,-1.14%,86.83%,61.28,0.32%,0.52,9.38,0.85%,61217
