Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACTG,Industrials,387.28M,35.24,14.84,1.93,1.28,129.09,48.47M,46.31M,69.30%,2.59%,1.37,4.00%,7.30%,2.60,0.57,11.89%,86.05%,229.22%,10.60%,11.07%,25.70%,63.64%,108.57%,-4.41%,133.48%,-4.41%,364.29%,79.72,2.25%,1.62,8.13,1.56%,229751
ADAP,Healthcare,1.03B,-,320.68,2.68,2.57,-,154.67M,11.25M,84.40%,12.77%,0.93,-33.70%,-44.90%,12.20,0.00,4.99%,12.03%,64.23%,9.77%,8.11%,17.31%,28.66%,-1.07%,-4.90%,84.17%,-47.91%,249.00%,66.18,1.53%,2.02,6.98,7.06%,503964
ADES,Industrials,107.88M,-,1.82,1.22,7.19,2.88,18.09M,17.94M,63.60%,4.58%,7.37,-14.50%,-24.20%,1.40,0.35,-3.89%,5.37%,-52.46%,5.22%,5.66%,5.97%,4.40%,16.17%,-7.85%,24.19%,-54.47%,63.38%,56.00,1.93%,0.97,5.75,1.05%,17553
ADIL,Healthcare,41.89M,-,-,5.81,5.66,-,13.65M,11.64M,9.90%,2.97%,0.56,-121.30%,-132.80%,7.50,0.00,7.86%,45.19%,79.76%,13.53%,10.70%,25.03%,43.33%,74.82%,-5.33%,88.75%,-24.50%,202.00%,72.58,0.66%,0.95,3.02,0.00%,95535
ADMA,Healthcare,273.20M,-,6.78,3.44,4.58,-,87.70M,70.91M,54.90%,13.61%,2.50,-37.20%,-98.80%,8.50,1.36,7.31%,35.44%,-20.51%,7.13%,7.42%,9.09%,21.18%,8.77%,-11.96%,43.12%,-34.80%,88.87%,60.52,2.15%,1.84,2.74,-1.84%,1150094
ADMP,Healthcare,210.71M,-,11.45,4.31,16.99,-,140.28M,92.57M,5.30%,5.48%,0.26,-78.50%,-115.90%,1.30,0.19,27.05%,106.34%,131.72%,15.33%,16.93%,14.90%,76.74%,103.67%,-34.21%,239.47%,-34.21%,470.19%,63.28,3.87%,1.17,1.54,-0.68%,3631887
ADMS,Healthcare,176.00M,-,2.52,-,1.90,-,28.38M,27.75M,63.00%,6.39%,3.56,-43.50%,328.40%,3.90,-,-1.33%,32.74%,2.96%,8.50%,11.54%,7.04%,17.67%,49.36%,-35.00%,44.72%,-35.00%,213.04%,56.57,0.51%,1.36,5.95,0.47%,109946
ADT,Industrials,7.55B,-,1.43,2.29,15.44,11.71,769.24M,691.77M,95.70%,2.39%,4.19,-3.70%,-19.70%,0.90,3.10,0.32%,6.75%,34.24%,3.10%,5.06%,-0.25%,6.18%,9.01%,-13.30%,21.98%,-46.35%,171.19%,53.11,0.11%,0.76,9.23,-1.03%,484012
ADTX,Healthcare,64.61M,-,-,2.46,4.72,-,13.97M,9.25M,6.80%,10.77%,0.25,-133.80%,-596.90%,18.90,0.00,32.27%,89.19%,-,16.08%,18.39%,37.95%,79.06%,70.42%,-28.31%,152.60%,-49.64%,197.82%,67.04,18.68%,0.95,4.82,6.04%,625784
ADV,Communication Services,3.14B,-,0.95,1.30,6273.00,-,56.25M,-,16.90%,-,4.46,-0.60%,-0.60%,0.20,0.00,-0.30%,-20.63%,0.91%,3.74%,4.89%,-4.26%,-13.81%,-7.10%,-28.23%,3.95%,-28.23%,26.62%,36.02,2.10%,0.39,9.99,-0.10%,62162
ADXS,Healthcare,123.70M,-,412.34,2.51,4.91,-,70.13M,-,17.50%,-,0.41,-60.50%,-76.40%,8.50,0.00,3.85%,58.57%,3.85%,12.49%,12.51%,33.68%,95.15%,109.56%,-9.51%,288.56%,-9.51%,328.61%,73.87,6.48%,1.39,1.13,4.73%,2997923
AEF,Financial,455.24M,-,32.92,1.26,-,-,50.75M,-,63.43%,-,0.30,-,-,-,-,2.87%,3.82%,18.42%,1.29%,1.61%,4.06%,8.28%,31.04%,-0.33%,19.39%,-0.33%,106.15%,68.64,0.33%,1.14,9.02,0.56%,14280
AEG,Financial,9.56B,1122.50,0.15,0.29,0.71,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,4.18%,7.16%,10.32%,1.98%,1.76%,7.94%,13.81%,44.01%,-0.64%,30.03%,-0.64%,155.00%,67.55,1.78%,1.35,4.59,2.23%,475922
AEHL,Industrials,10.83M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,5.65%,19.53%,80.94%,14.07%,13.91%,26.11%,39.25%,61.09%,-25.35%,77.00%,-29.00%,383.33%,66.82,7.04%,3.38,3.77,6.20%,404690
AEHR,Technology,75.21M,-,5.53,6.80,22.12,-,23.40M,20.19M,23.10%,0.78%,0.34,-23.10%,-33.50%,3.20,0.16,22.75%,39.11%,28.70%,12.44%,9.38%,30.72%,40.99%,77.04%,-2.41%,112.08%,-2.41%,200.76%,71.82,3.83%,2.30,3.31,5.70%,174421
AEMD,Healthcare,33.21M,-,41.52,2.89,2.74,-,12.09M,11.78M,6.10%,4.89%,0.27,-54.30%,-59.30%,10.00,0.00,0.36%,6.54%,-25.14%,12.00%,10.84%,3.33%,14.49%,49.77%,-14.77%,73.79%,-28.25%,126.81%,53.68,0.36%,0.71,2.68,-3.38%,248796
AESE,Communication Services,112.29M,-,4.88,1.92,19.36,-,29.63M,18.53M,1.80%,1.65%,0.11,-46.50%,-74.10%,1.00,0.17,31.48%,72.12%,7.17%,24.00%,15.91%,29.54%,59.29%,58.41%,-22.98%,185.05%,-53.45%,591.25%,63.80,0.35%,0.87,2.77,-2.64%,401484
AEY,Technology,38.61M,-,0.79,2.85,7.15,-,12.15M,5.56M,4.90%,4.31%,0.87,-53.30%,-119.70%,1.80,0.48,8.79%,18.86%,4.05%,8.24%,6.92%,8.24%,5.06%,32.73%,-21.46%,25.19%,-48.69%,122.00%,58.32,2.10%,0.57,3.33,-0.30%,25360
AEZS,Healthcare,118.41M,-,91.08,7.04,5.46,-,62.68M,62.63M,21.40%,8.12%,0.33,-21.50%,-125.80%,13.00,0.01,71.17%,175.36%,62.39%,61.87%,26.01%,61.70%,153.58%,203.41%,-48.31%,433.08%,-48.31%,545.21%,60.93,2.63%,1.18,1.87,-1.52%,2931401
AFI,Industrials,105.09M,-,0.18,0.44,4.73,-,21.96M,20.95M,75.20%,2.38%,2.35,-11.10%,-22.10%,1.90,0.29,-0.40%,17.70%,35.91%,7.89%,7.08%,15.17%,25.77%,42.94%,-6.86%,56.88%,-10.36%,348.22%,63.90,0.41%,2.32,5.02,2.03%,79399
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05%,-0.51%,-0.05%,0.33%,0.35%,-0.14%,-0.29%,-0.63%,-1.02%,0.51%,-9.57%,6.91%,45.13,-0.41%,0.79,9.74,0.00%,10420
AFIN,Real Estate,890.33M,-,2.93,0.57,10.32,-,108.43M,108.35M,49.90%,3.24%,6.55,-1.20%,-2.60%,-,0.00,7.81%,13.02%,-37.44%,3.04%,3.28%,9.47%,10.55%,16.95%,1.30%,18.12%,-36.88%,103.33%,69.76,0.95%,1.05,8.54,1.43%,90923
AFMD,Healthcare,641.52M,-,23.50,9.23,5.44,-,86.03M,82.40M,47.30%,9.10%,4.29,-37.70%,-100.40%,2.20,0.05,2.44%,-15.42%,136.96%,5.63%,7.09%,-2.10%,-3.70%,40.81%,-19.12%,21.73%,-19.12%,326.06%,48.61,0.00%,0.64,6.05,-0.66%,180792
AGE,Healthcare,95.69M,-,50.36,-,86.99,-,37.68M,21.21M,18.40%,1.72%,1.14,-207.10%,964.50%,0.40,-,17.62%,41.95%,82.96%,17.00%,9.97%,23.82%,39.70%,94.47%,-16.71%,69.91%,-35.15%,282.67%,65.40,1.21%,1.24,2.55,3.18%,63704
AGEN,Healthcare,895.61M,-,9.80,-,7.85,-,182.67M,170.64M,56.10%,14.62%,8.77,-95.70%,82.80%,0.90,-,-10.42%,45.45%,26.78%,7.78%,10.11%,9.62%,24.16%,22.84%,-22.69%,48.86%,-22.69%,152.74%,59.40,1.94%,0.75,4.60,-0.86%,347398
AGFS,Consumer Defensive,136.39M,-,0.82,0.47,5.43,5.37,51.00M,30.24M,73.30%,2.57%,4.43,-9.70%,-25.00%,2.70,0.98,10.96%,36.76%,15.00%,9.42%,6.78%,19.10%,13.39%,3.62%,-10.33%,39.89%,-39.05%,156.00%,68.97,1.98%,0.90,2.56,1.19%,25546
AGI,Basic Materials,3.20B,31.35,4.52,1.16,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,1.87%,-2.04%,34.93%,3.35%,4.20%,2.67%,-4.11%,-8.57%,-16.41%,8.27%,-28.76%,147.01%,50.12,-0.98%,1.53,8.25,1.23%,727588
AGLE,Healthcare,364.33M,-,-,3.48,2.60,-,62.24M,46.72M,94.00%,3.98%,8.43,-66.90%,-81.40%,10.10,0.00,0.39%,-3.54%,-8.73%,4.59%,5.21%,0.59%,-4.92%,-5.25%,-22.60%,15.05%,-33.48%,116.29%,47.31,1.57%,1.18,7.57,-0.79%,41996
AGRO,Consumer Defensive,969.24M,-,1.13,1.15,4.54,3.37,117.74M,117.34M,73.30%,0.67%,2.41,-1.60%,-4.30%,1.80,1.31,1.61%,5.81%,2.50%,2.69%,3.39%,6.28%,17.63%,57.95%,-1.64%,44.16%,-1.64%,153.47%,72.45,0.73%,0.28,8.39,2.32%,14981
AGRX,Healthcare,292.89M,-,-,4.37,4.07,-,87.35M,67.10M,49.90%,3.55%,2.00,-45.90%,-56.80%,10.20,0.24,11.41%,16.90%,-19.61%,10.64%,5.27%,13.85%,16.77%,18.90%,-7.84%,27.32%,-20.97%,154.64%,66.31,1.81%,0.86,3.44,3.54%,165215
AGS,Consumer Cyclical,224.60M,-,1.13,3.62,1.98,10.54,35.65M,35.49M,79.60%,2.27%,1.75,-8.70%,-69.80%,4.80,10.02,6.40%,4.52%,-30.92%,6.55%,6.85%,15.61%,10.85%,51.24%,-8.15%,42.73%,-37.02%,862.94%,64.20,6.79%,1.29,6.75,4.19%,96469
AGTC,Healthcare,251.40M,-,102.49,3.86,4.73,-,25.88M,21.58M,37.20%,6.09%,0.87,-62.30%,-89.20%,3.90,0.24,17.27%,38.26%,20.23%,15.33%,9.25%,35.08%,38.92%,26.25%,-3.90%,67.54%,-13.51%,179.48%,73.93,5.99%,6.86,6.40,3.56%,1678654
AHC,Communication Services,47.51M,-,0.30,0.97,1.10,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-8.13%,22.16%,-23.13%,5.90%,11.07%,4.48%,27.53%,43.41%,-26.58%,66.91%,-26.58%,79.84%,57.75,1.77%,1.46,2.32,2.65%,26470
AHPI,Healthcare,27.48M,-,0.81,3.23,-,-,4.01M,2.81M,7.10%,15.99%,0.73,-14.50%,-27.80%,1.50,0.40,4.32%,24.73%,210.18%,12.47%,13.07%,8.62%,27.46%,-2.38%,-11.72%,62.78%,-83.72%,269.95%,59.82,4.14%,0.78,7.32,4.49%,77691
AHT,Real Estate,218.48M,-,0.28,-,1.81,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,18.06%,36.55%,-86.82%,10.16%,11.73%,17.09%,18.92%,-15.90%,-18.63%,65.82%,-86.65%,175.49%,62.33,3.53%,1.70,3.50,2.90%,2346935
AIH,Healthcare,144.72M,-,1.20,2.19,14.05,-,23.61M,23.61M,4.10%,0.06%,0.11,-19.30%,-44.50%,0.50,1.34,7.60%,24.47%,-19.33%,9.70%,7.95%,28.92%,39.44%,28.60%,4.97%,67.95%,-32.24%,89.55%,74.00,3.99%,7.66,7.22,10.94%,167991
AIHS,Financial,76.39M,-,10.47,12.38,17.36,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-9.04%,7.33%,172.65%,11.61%,12.81%,3.90%,21.13%,84.46%,-16.32%,65.63%,-32.34%,511.54%,54.34,-1.24%,1.09,1.59,-1.24%,536157
AIKI,Healthcare,66.69M,-,7410.33,2.83,2.44,-,34.99M,32.96M,13.10%,3.57%,0.09,-49.20%,-50.70%,59.60,0.00,58.78%,109.82%,132.92%,16.76%,15.64%,52.67%,114.57%,183.67%,-3.77%,333.94%,-57.88%,393.96%,74.56,1.70%,3.34,2.30,-2.13%,7036651
AIM,Healthcare,109.90M,-,549.52,1.78,2.78,-,40.69M,40.23M,6.30%,4.73%,0.52,-26.30%,-30.40%,50.00,0.03,12.65%,35.29%,137.93%,10.74%,9.21%,24.57%,37.82%,24.72%,-6.82%,66.74%,-59.90%,185.13%,67.88,5.07%,1.59,2.85,3.31%,938577
AINC,Financial,20.87M,-,0.06,-,0.30,0.46,2.31M,1.29M,17.90%,0.83%,0.05,-36.80%,217.30%,0.70,-,5.54%,9.11%,-64.05%,6.83%,7.66%,3.68%,18.84%,14.41%,-27.16%,68.02%,-64.98%,84.44%,57.07,-0.36%,0.21,8.30,-0.95%,7852
AIRI,Industrials,59.70M,-,1.22,5.00,39.80,-,30.62M,24.74M,23.70%,0.42%,0.14,-4.10%,-19.50%,1.30,2.57,6.32%,20.13%,20.13%,11.11%,10.38%,16.92%,33.81%,54.20%,-13.35%,62.84%,-13.35%,214.82%,69.14,1.62%,1.65,1.89,2.10%,202184
AIV,Real Estate,729.41M,4.69,0.82,0.34,3.19,6.99,147.53M,147.50M,98.87%,6.61%,0.80,2.20%,8.40%,-,2.08,1.45%,0.41%,-15.86%,1.81%,3.11%,1.32%,1.74%,17.48%,-24.82%,14.96%,-24.82%,84.60%,53.04,0.41%,0.43,4.87,-0.58%,846785
AKBA,Healthcare,689.52M,-,2.24,2.08,2.56,-,143.32M,142.95M,81.20%,19.20%,4.34,-52.50%,-105.70%,2.20,0.00,2.22%,48.23%,-48.78%,10.72%,9.27%,31.28%,50.88%,-25.94%,-2.14%,85.61%,-63.31%,140.67%,70.27,0.87%,2.72,5.03,9.11%,2785728
AKER,Healthcare,32.70M,-,20.74,1.36,1.42,-,7.63M,7.45M,21.20%,7.55%,0.68,-114.30%,-136.30%,9.20,0.00,20.97%,41.51%,17.92%,19.46%,11.21%,61.15%,95.19%,56.73%,1.05%,149.10%,-45.54%,210.97%,80.36,10.13%,47.80,4.82,28.54%,6430489
AKTX,Healthcare,104.59M,-,-,20.07,8.50,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,-0.35%,24.34%,51.08%,8.95%,12.34%,-1.31%,22.92%,44.12%,-24.40%,84.70%,-24.40%,226.75%,55.98,4.98%,0.68,2.84,1.16%,30910
ALIM,Healthcare,47.18M,-,0.87,-,4.17,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,7.46%,42.38%,29.77%,12.94%,11.41%,13.50%,49.06%,57.60%,-19.56%,114.85%,-19.56%,203.48%,67.16,1.88%,0.74,8.68,2.12%,10952
ALJJ,Industrials,60.10M,-,0.15,3.80,23.12,4.93,42.32M,18.34M,3.50%,0.23%,0.25,-,-,1.10,6.65,-1.48%,0.76%,10.83%,7.41%,6.98%,81.45%,97.25%,165.50%,62.68%,148.31%,62.68%,742.16%,84.05,55.64%,1561.30,2.36,77.36%,43417875
ALNA,Healthcare,97.50M,-,-,4.10,3.24,-,36.26M,26.17M,39.30%,5.18%,0.58,-114.20%,-210.80%,8.00,0.54,0.99%,37.58%,-8.48%,8.46%,11.83%,11.90%,34.39%,33.99%,-25.90%,77.59%,-39.23%,292.38%,63.24,2.44%,1.63,2.06,0.49%,618877
ALRN,Healthcare,165.50M,-,-,6.28,11.66,-,39.32M,21.77M,6.60%,5.81%,0.33,-98.30%,-170.40%,3.00,0.02,-8.22%,9.84%,183.10%,7.28%,11.37%,3.82%,37.91%,66.15%,-10.65%,128.78%,-15.71%,732.76%,59.22,1.99%,8.06,2.08,3.58%,4937395
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.51,1.70%,5.70%,1.50,0.98,-0.61%,-0.91%,62.75%,1.07%,0.87%,-0.29%,-4.00%,23.06%,-16.58%,7.21%,-16.58%,138.07%,44.70,-0.31%,0.51,3.27,0.31%,76211
ALTO,Energy,548.90M,-,0.51,1.78,14.18,7.47,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-2.35%,2.33%,1187.93%,8.36%,8.57%,0.99%,10.38%,62.23%,-13.07%,37.05%,-36.63%,3195.45%,52.42,-0.67%,1.39,7.25,-2.95%,1182215
ALYA,Technology,134.32M,-,-,3.23,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,0.38%,3.14%,-11.15%,7.80%,9.66%,0.02%,7.56%,21.87%,-52.67%,25.07%,-52.67%,169.26%,50.96,0.38%,1.21,2.59,-1.56%,68155
AM,Energy,4.16B,-,4.45,1.74,1733.78,15.25,476.58M,313.88M,56.10%,3.06%,1.81,-5.90%,-12.80%,1.80,1.26,12.69%,8.50%,96.96%,4.61%,4.74%,11.61%,13.74%,45.11%,1.63%,38.87%,1.63%,447.25%,68.70,2.65%,1.69,9.25,2.08%,1450524
AMBO,Consumer Defensive,70.09M,-,0.85,4.49,1.52,-,21.80M,1.43M,0.70%,9.04%,0.15,-8.10%,-55.50%,0.70,0.20,6.60%,31.84%,50.23%,15.11%,18.66%,16.02%,28.56%,29.79%,-43.89%,63.45%,-50.43%,189.75%,60.67,-7.43%,1.19,3.19,-1.33%,169172
AMC,Communication Services,1.90B,-,0.75,-,4.55,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,-18.16%,156.42%,-20.14%,13.26%,32.28%,-16.59%,30.06%,28.14%,-71.59%,202.88%,-71.59%,202.88%,49.32,7.33%,1.16,5.78,3.49%,22820976
AMPE,Healthcare,399.69M,-,-,41.50,42.52,-,178.62M,170.95M,13.70%,13.39%,3.21,-97.90%,-192.90%,5.60,0.00,27.04%,74.13%,263.56%,13.67%,12.57%,26.03%,37.47%,133.26%,-23.15%,148.43%,-23.15%,638.71%,62.91,-4.82%,1.41,2.29,-8.03%,1629631
AMPY,Energy,109.21M,-,0.49,27.00,8.09,1.73,37.63M,30.21M,33.20%,7.07%,1.44,-80.30%,-348.00%,1.20,67.63,16.47%,38.14%,-48.70%,12.90%,13.67%,35.19%,72.85%,141.32%,0.00%,207.92%,-47.20%,531.47%,79.44,4.04%,1.40,3.11,4.71%,338110
AMRN,Healthcare,2.99B,-,5.07,5.08,5.32,427.16,389.70M,378.92M,37.80%,5.33%,2.39,-1.70%,-2.70%,2.70,0.02,-7.13%,31.21%,-55.79%,7.68%,7.21%,3.53%,27.49%,30.07%,-15.59%,75.46%,-57.45%,132.38%,60.06,0.64%,0.81,7.81,-0.15%,1106046
AMRX,Healthcare,1.77B,-,0.94,2.80,6.29,8.28,147.56M,116.02M,68.50%,4.30%,4.37,1.50%,21.40%,2.30,9.59,10.00%,20.68%,14.86%,7.49%,5.50%,10.21%,19.10%,26.30%,-8.25%,43.18%,-8.25%,136.25%,65.70,1.22%,1.40,5.67,-0.87%,258252
AMS,Healthcare,15.91M,-,0.88,0.70,4.42,1.66,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.68%,30.67%,25.11%,10.93%,9.00%,10.49%,26.18%,42.46%,-8.71%,53.75%,-18.40%,151.84%,65.48,1.02%,0.70,2.92,-0.64%,14502
AMST,Technology,112.32M,-,692.67,7.53,8.20,-,20.43M,9.05M,0.60%,0.12%,0.11,-,-,-,0.00,-10.60%,23.36%,-,8.95%,13.68%,25.19%,29.86%,35.07%,-30.35%,56.19%,-30.35%,72.88%,66.91,8.67%,2.77,6.31,11.68%,44339
AMTX,Energy,159.90M,-,0.89,-,1598.98,-,20.86M,19.62M,40.90%,6.77%,0.36,-25.70%,17.40%,0.10,-,2.26%,129.94%,836.59%,10.07%,15.65%,23.83%,93.07%,227.98%,-24.09%,301.44%,-24.09%,2153.71%,67.68,1.56%,1.75,8.35,8.72%,1037180
ANCN,Healthcare,31.53M,-,-,5.89,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,50.71%,100.47%,229.46%,69.82%,26.55%,48.51%,84.01%,196.74%,-58.86%,193.24%,-58.86%,744.97%,57.71,2.35%,0.26,4.34,2.12%,108581
ANH,Real Estate,269.10M,-,8.11,0.89,7.14,8.82,99.11M,97.31M,54.10%,1.35%,0.93,-3.10%,-32.40%,-,5.26,1.48%,7.87%,-25.95%,2.01%,2.62%,5.85%,6.65%,40.92%,-0.62%,26.15%,-27.30%,249.71%,65.65,0.36%,0.50,2.76,0.83%,113080
ANIX,Healthcare,138.50M,-,-,14.19,15.39,-,23.88M,23.35M,6.90%,2.42%,0.79,-129.70%,-142.60%,7.90,0.00,16.15%,35.66%,53.96%,11.34%,10.28%,20.93%,47.65%,99.51%,-3.91%,117.27%,-3.91%,306.77%,72.30,2.10%,0.82,5.41,3.05%,94662
ANPC,Healthcare,66.10M,-,-,17.26,44.06,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,-1.18%,-1.18%,-,3.80%,6.04%,11.04%,16.32%,16.04%,-25.09%,55.77%,-46.00%,105.71%,64.96,1.53%,0.46,6.48,10.39%,96532
ANTE,Communication Services,54.61M,-,2.15,3.13,34.13,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,16.37%,64.46%,294.06%,20.30%,13.12%,62.99%,116.37%,283.17%,8.20%,347.08%,8.20%,656.55%,74.00,2.01%,4.11,4.74,19.07%,1010066
ANY,Technology,26.59M,-,6.82,-,9.17,-,6.95M,5.46M,8.10%,4.65%,0.22,-57.30%,80.30%,0.60,-,12.62%,70.59%,340.51%,20.96%,18.08%,17.40%,49.28%,34.44%,-32.29%,120.29%,-45.23%,821.21%,57.54,-11.78%,4.89,3.04,-12.64%,913015
AOD,Financial,993.16M,-,12.74,1.07,-,-,105.43M,-,36.62%,-,0.44,-,-,-,-,1.51%,3.18%,2.28%,0.60%,0.93%,3.04%,5.24%,16.29%,0.42%,10.13%,0.42%,88.45%,70.59,0.32%,1.55,9.46,0.42%,96029
