Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACRX,Healthcare,243.51M,-,46.83,-,5.65,-,113.81M,88.85M,25.40%,11.82%,2.19,-60.70%,85.50%,2.90,-,5.45%,73.13%,34.88%,8.77%,15.50%,26.26%,59.83%,80.05%,-10.37%,128.14%,-10.37%,275.68%,69.92,1.29%,1.94,2.63,13.58%,8374647
ACST,Healthcare,137.31M,-,-,8.32,-,-,179.50M,95.08M,1.66%,1.67%,0.04,-,-,-,-,17.24%,76.27%,4.79%,8.95%,16.92%,27.58%,90.45%,82.57%,-18.47%,318.27%,-18.47%,419.53%,71.04,4.22%,1.74,0.89,16.13%,68050178
ACTG,Industrials,359.72M,31.50,13.78,1.73,1.19,119.91,48.47M,46.31M,69.70%,2.64%,1.64,4.00%,7.30%,2.60,0.57,27.68%,83.33%,180.39%,10.49%,10.22%,25.80%,55.70%,88.69%,-7.66%,104.31%,-7.66%,306.29%,75.76,0.00%,2.34,7.11,-0.56%,1574870
ADAP,Healthcare,903.93M,-,282.48,2.56,2.26,-,154.67M,11.25M,90.50%,11.81%,0.86,-33.70%,-44.90%,12.20,0.00,13.74%,10.70%,49.64%,6.21%,7.39%,21.85%,34.85%,1.06%,9.90%,86.02%,-47.39%,252.50%,69.22,0.81%,1.29,7.05,13.53%,1784379
ADES,Industrials,98.51M,-,1.66,1.27,6.57,2.63,18.09M,17.94M,63.40%,4.45%,7.26,-14.50%,-24.20%,1.40,0.35,16.77%,6.47%,-49.81%,8.75%,5.41%,11.95%,8.56%,20.06%,-6.12%,29.16%,-52.65%,69.92%,62.17,1.35%,2.07,5.98,1.01%,204306
ADIL,Healthcare,33.80M,-,-,5.38,4.57,-,13.65M,11.67M,9.80%,3.17%,0.66,-121.30%,-132.80%,7.50,0.00,30.23%,59.09%,51.35%,10.60%,9.38%,39.67%,51.27%,79.96%,7.80%,90.00%,-24.00%,204.00%,80.05,-1.43%,5.56,3.04,8.57%,2774814
ADMA,Healthcare,251.50M,-,6.24,3.21,4.21,-,87.70M,70.91M,54.50%,15.64%,3.02,-37.20%,-98.80%,8.50,1.36,17.12%,25.00%,-35.00%,9.47%,6.57%,17.20%,25.72%,8.05%,-6.03%,50.55%,-35.12%,87.93%,66.76,1.15%,1.48,2.72,4.81%,4884835
ADMP,Healthcare,153.00M,-,8.32,3.39,12.34,-,140.28M,92.57M,5.30%,3.63%,0.19,-78.50%,-115.90%,1.30,0.19,6.09%,84.85%,76.79%,9.83%,15.64%,26.81%,89.32%,97.85%,-38.49%,264.38%,-38.49%,433.07%,63.59,6.56%,2.19,1.44,17.98%,34967725
ADMS,Healthcare,173.10M,-,2.48,-,1.87,-,28.38M,27.75M,62.60%,4.34%,2.61,-43.50%,328.40%,3.90,-,1.52%,31.29%,8.21%,21.84%,11.26%,17.57%,24.30%,55.11%,-33.71%,47.59%,-33.71%,219.25%,60.67,0.00%,1.68,6.07,1.10%,695874
ADT,Industrials,7.64B,-,1.44,2.28,15.62,11.85,769.24M,691.76M,95.70%,2.47%,4.10,-3.70%,-19.70%,0.90,3.10,2.99%,12.86%,41.98%,4.64%,5.69%,1.75%,8.51%,10.87%,-12.82%,22.66%,-46.05%,172.69%,55.26,1.08%,0.29,9.28,-0.16%,1076408
ADTX,Healthcare,44.79M,-,-,1.86,3.27,-,13.97M,9.25M,6.80%,4.80%,0.12,-133.80%,-596.90%,18.90,0.00,-7.77%,60.00%,-,11.40%,16.40%,17.54%,44.30%,27.83%,-47.10%,91.40%,-62.84%,119.75%,60.94,0.29%,0.26,3.56,3.49%,869832
ADXS,Healthcare,106.60M,-,355.33,2.42,4.23,-,70.13M,-,15.00%,-,0.49,-60.50%,-76.40%,8.50,0.00,42.47%,131.94%,16.87%,12.93%,13.93%,40.15%,104.67%,93.05%,-8.94%,286.47%,-19.06%,286.47%,74.81,-0.96%,1.52,1.02,-1.93%,16653089
AEF,Financial,442.56M,-,32.00,1.22,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,5.57%,5.31%,14.37%,1.43%,1.75%,2.00%,6.90%,28.90%,-0.23%,17.96%,-0.23%,100.20%,61.85,-0.69%,0.99,8.76,0.46%,69728
AEG,Financial,9.12B,7.12,0.20,0.28,0.68,-,2.05B,1.81B,8.10%,0.17%,1.39,-,-,-,0.42,5.38%,1.65%,0.70%,1.37%,1.74%,2.55%,8.94%,37.48%,-1.93%,22.24%,-1.93%,139.72%,60.67,0.93%,0.39,4.32,0.12%,776814
AEHL,Industrials,10.25M,-,-,-,-,-,3.05M,2.19M,0.87%,3.15%,0.10,-,-,-,-,20.43%,29.23%,69.70%,23.07%,14.40%,17.98%,29.49%,44.97%,-33.86%,56.81%,-37.10%,328.21%,64.53,1.79%,2.14,3.34,-0.60%,1316990
AEHR,Technology,61.30M,-,4.51,5.54,18.03,-,23.40M,20.19M,23.00%,0.60%,0.29,-23.10%,-33.50%,3.20,0.16,11.35%,3.24%,25.00%,6.99%,8.50%,7.33%,13.21%,36.92%,-11.58%,61.54%,-11.58%,129.09%,55.52,0.78%,0.48,2.52,-1.18%,181020
AEMD,Healthcare,30.11M,-,50.19,2.42,2.08,-,12.07M,11.78M,6.30%,5.01%,0.29,-49.70%,-54.60%,9.90,0.00,20.00%,7.39%,6.98%,8.83%,10.07%,10.89%,26.09%,60.05%,-8.72%,90.63%,-24.87%,137.47%,63.02,1.45%,0.33,2.80,1.53%,602584
AESE,Communication Services,80.59M,-,3.50,1.46,13.89,-,29.63M,18.53M,1.40%,1.76%,0.13,-46.50%,-74.10%,1.00,0.17,16.13%,48.97%,-10.37%,9.65%,12.36%,38.44%,63.83%,48.27%,2.86%,169.59%,-56.88%,540.27%,69.08,4.63%,2.54,2.56,18.57%,5700290
AEY,Technology,36.81M,-,0.73,2.42,4.43,-,11.79M,5.90M,5.10%,4.65%,1.00,-48.60%,-95.90%,2.00,0.54,5.50%,5.14%,5.86%,4.87%,6.47%,7.34%,0.78%,27.26%,-25.35%,26.60%,-51.23%,111.00%,56.35,2.28%,0.93,3.16,3.09%,229765
AEZS,Healthcare,67.00M,-,51.54,4.11,3.09,-,62.68M,62.63M,21.40%,8.37%,0.55,-21.50%,-125.80%,13.00,0.01,61.76%,97.16%,-0.89%,16.74%,15.28%,214.90%,330.56%,310.03%,100.00%,578.06%,72.46%,720.69%,91.78,8.11%,16.73,2.38,114.41%,142380539
AFI,Industrials,97.12M,-,0.17,0.44,4.37,-,21.96M,20.95M,74.50%,2.23%,2.11,-11.10%,-22.10%,1.90,0.29,31.38%,32.44%,41.55%,8.22%,7.57%,26.18%,36.47%,53.21%,6.26%,64.38%,-6.07%,369.64%,72.91,0.81%,1.84,5.26,6.48%,364243
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10%,0.15%,-0.03%,0.28%,0.35%,0.19%,-0.01%,-0.32%,-0.91%,0.83%,-9.29%,7.24%,53.42,0.26%,0.19,9.77,0.26%,14157
AFIN,Real Estate,841.29M,-,2.77,0.53,9.75,-,108.43M,108.35M,49.40%,3.65%,6.99,-1.20%,-2.60%,-,0.00,7.28%,-2.86%,-42.32%,2.73%,3.42%,2.68%,1.85%,7.84%,-7.21%,8.58%,-42.53%,86.90%,55.64,0.51%,0.50,7.85,0.51%,252439
AFMD,Healthcare,602.70M,-,22.32,9.15,5.18,-,86.03M,82.40M,45.00%,8.54%,3.88,-37.70%,-100.40%,2.20,0.05,3.75%,0.42%,116.18%,7.82%,8.02%,-4.80%,-2.88%,43.34%,-19.52%,21.37%,-19.52%,323.94%,47.98,0.76%,0.58,6.02,1.26%,938516
AGE,Healthcare,79.11M,-,41.64,-,71.92,-,37.68M,21.21M,18.30%,1.71%,1.47,-207.10%,964.50%,0.40,-,20.69%,30.43%,55.56%,9.43%,7.41%,41.10%,49.47%,105.77%,16.00%,74.00%,-33.59%,291.89%,82.49,5.24%,5.38,2.61,24.29%,1194374
AGEN,Healthcare,988.81M,-,10.82,-,8.67,-,182.67M,170.64M,53.50%,14.63%,9.16,-95.70%,82.80%,0.90,-,40.76%,56.97%,45.92%,15.27%,9.26%,38.96%,46.40%,41.77%,-12.10%,69.26%,-12.10%,187.36%,80.88,0.00%,1.17,5.23,0.97%,2872751
AGFS,Consumer Defensive,111.40M,-,0.67,0.43,4.44,4.39,51.00M,30.24M,73.30%,2.62%,5.10,-9.70%,-25.00%,2.70,0.98,16.33%,6.54%,-1.30%,8.31%,6.57%,18.12%,6.19%,-3.01%,-16.63%,30.07%,-43.33%,138.02%,66.20,0.00%,2.26,2.38,4.39%,315316
AGI,Basic Materials,3.14B,30.77,4.44,1.13,-,-,392.73M,391.00M,74.64%,0.86%,1.13,-,-,-,-,0.00%,-16.93%,28.00%,4.00%,4.37%,0.06%,-5.64%,-9.94%,-17.68%,6.63%,-29.84%,143.26%,46.57,2.00%,0.77,8.13,1.56%,2060360
AGLE,Healthcare,361.00M,-,-,3.47,2.58,-,62.24M,46.72M,94.50%,4.10%,8.77,-66.90%,-81.40%,10.10,0.00,9.35%,-3.31%,-7.20%,4.57%,5.12%,0.56%,-4.89%,-3.71%,-21.68%,16.42%,-32.69%,118.86%,49.24,1.58%,1.35,7.66,0.79%,264492
AGRO,Consumer Defensive,935.23M,-,1.09,1.13,4.38,3.25,117.74M,117.34M,71.30%,0.57%,2.13,-1.60%,-4.30%,1.80,1.31,8.18%,12.40%,5.08%,2.79%,3.57%,6.09%,18.31%,57.29%,-2.33%,40.72%,-2.33%,147.43%,71.76,0.25%,0.65,8.19,1.49%,184659
AGRX,Healthcare,262.30M,-,-,3.92,3.65,-,87.35M,67.10M,49.60%,4.35%,2.76,-45.90%,-56.80%,10.20,0.24,5.67%,6.43%,-19.24%,3.78%,3.35%,7.10%,7.42%,8.13%,-1.33%,15.67%,-34.95%,129.63%,64.70,0.67%,2.80,3.10,4.03%,2661682
AGS,Consumer Cyclical,216.38M,-,1.09,3.40,1.91,10.16,35.65M,35.49M,77.30%,2.58%,1.88,-8.70%,-69.80%,4.80,10.02,18.25%,-9.78%,-38.98%,6.37%,6.58%,9.15%,6.83%,44.78%,-13.47%,35.32%,-40.67%,807.15%,59.83,0.33%,0.62,6.36,4.43%,273236
AGTC,Healthcare,191.30M,-,76.52,2.42,2.87,-,25.82M,21.58M,41.50%,4.75%,1.16,-53.30%,-73.10%,5.30,0.17,33.76%,22.84%,-7.71%,9.35%,7.07%,16.05%,16.12%,3.98%,-3.51%,36.91%,-29.32%,128.38%,64.45,1.52%,6.84,5.23,-0.76%,5409320
AHC,Communication Services,52.69M,-,0.33,1.06,1.22,-,21.41M,18.34M,55.20%,0.15%,0.23,-4.60%,-11.70%,2.80,0.00,11.82%,51.85%,-13.99%,12.48%,10.62%,17.05%,40.79%,52.82%,-22.78%,75.54%,-22.78%,89.15%,65.46,0.00%,0.80,2.44,-0.81%,82190
AHPI,Healthcare,27.48M,-,0.81,3.10,-,-,4.01M,2.81M,9.60%,13.72%,0.56,-14.50%,-27.80%,1.50,0.40,11.63%,39.71%,204.07%,12.15%,12.86%,10.23%,25.11%,-9.21%,-16.12%,53.78%,-84.62%,249.49%,59.84,1.49%,0.18,6.92,2.98%,112444
AHT,Real Estate,202.00M,-,0.26,-,1.67,-,68.94M,14.03M,6.50%,13.67%,0.20,-11.20%,-753.10%,-,-,-1.37%,18.52%,-88.84%,9.54%,10.96%,7.40%,3.36%,-29.55%,-40.02%,42.42%,-88.97%,136.61%,53.10,2.78%,0.70,3.01,4.34%,6095818
AIH,Healthcare,147.08M,-,1.22,2.04,14.42,-,23.61M,23.61M,4.20%,0.17%,0.33,-19.30%,-44.50%,0.50,1.34,18.16%,25.26%,-22.14%,8.26%,7.03%,14.82%,19.36%,7.25%,-7.15%,41.41%,-42.95%,59.60%,68.53,1.16%,1.20,6.08,0.51%,128548
AIHS,Financial,80.00M,-,10.96,13.62,18.18,-,37.80M,29.36M,1.00%,0.75%,0.08,-80.70%,-358.10%,0.70,1.90,23.78%,66.98%,180.95%,12.46%,13.19%,9.05%,23.58%,92.28%,-15.85%,66.55%,-31.96%,514.96%,56.61,-13.56%,5.39,1.60,-9.67%,13370280
AIKI,Healthcare,53.40M,-,5933.16,1.78,1.96,-,34.99M,32.96M,13.10%,3.48%,0.10,-49.20%,-50.70%,59.60,0.00,-11.90%,42.31%,46.69%,8.38%,14.64%,23.12%,74.43%,109.40%,-23.72%,241.24%,-69.96%,252.23%,64.75,8.11%,0.79,1.64,10.81%,8545869
AIM,Healthcare,111.89M,-,559.46,1.58,2.83,-,40.69M,40.23M,6.50%,5.18%,0.63,-26.30%,-30.40%,50.00,0.03,20.69%,30.32%,155.02%,11.79%,7.90%,22.18%,31.37%,14.59%,-8.45%,57.58%,-63.43%,233.33%,64.91,0.82%,1.44,2.60,6.12%,4254884
AINC,Financial,20.33M,-,0.06,-,0.30,0.45,2.31M,1.30M,17.90%,3.85%,0.21,-36.80%,217.30%,0.70,-,6.86%,19.04%,-67.89%,6.04%,7.86%,2.95%,17.76%,10.85%,-29.71%,62.15%,-71.22%,78.00%,56.58,1.26%,0.08,8.01,0.88%,15993
AIRI,Industrials,54.90M,-,1.12,4.70,36.60,-,30.62M,24.74M,23.60%,0.41%,0.16,-4.10%,-19.50%,1.30,2.57,25.18%,33.85%,14.47%,12.84%,10.41%,16.58%,29.96%,45.60%,-8.46%,51.51%,-8.46%,192.92%,70.14,5.17%,1.10,1.76,1.01%,640832
AIV,Real Estate,717.50M,4.63,0.81,0.34,3.14,6.88,147.53M,147.50M,98.87%,6.10%,0.68,2.20%,8.40%,-,2.08,5.23%,-4.73%,-16.07%,3.69%,3.36%,2.44%,4.19%,19.12%,-24.23%,22.12%,-24.23%,86.05%,55.86,1.04%,0.22,4.91,1.66%,2611905
AKBA,Healthcare,559.42M,-,1.82,2.03,2.08,-,143.32M,142.95M,75.40%,20.16%,4.80,-52.50%,-105.70%,2.20,0.00,39.20%,50.84%,-46.63%,13.08%,7.93%,47.97%,58.68%,-26.56%,10.64%,86.16%,-63.20%,141.39%,79.56,1.33%,2.35,5.05,11.86%,12660642
AKER,Healthcare,25.61M,-,16.24,1.12,1.11,-,7.63M,7.45M,16.40%,8.17%,0.44,-114.30%,-136.30%,9.20,0.00,17.42%,44.19%,-14.13%,6.57%,8.50%,16.31%,36.63%,2.03%,-1.87%,72.53%,-64.52%,102.58%,69.16,4.19%,0.74,3.14,1.29%,915277
AKTX,Healthcare,105.41M,-,-,20.14,8.57,-,33.87M,18.75M,20.80%,1.01%,0.69,-161.50%,-880.40%,1.50,0.00,11.46%,47.64%,55.80%,5.87%,12.39%,7.67%,34.29%,51.04%,-21.81%,94.70%,-21.81%,237.93%,59.40,1.42%,0.60,2.94,4.26%,148588
ALIM,Healthcare,44.69M,-,0.82,-,3.95,-,5.07M,4.84M,36.10%,0.44%,0.30,-7.80%,10.70%,3.20,-,17.71%,70.47%,14.14%,7.26%,10.64%,12.12%,44.23%,45.06%,-17.21%,94.68%,-17.21%,174.98%,66.96,0.76%,0.59,7.86,-0.57%,37481
ALJJ,Industrials,55.00M,-,0.14,3.38,9.02,16.67,42.23M,18.34M,3.40%,0.17%,0.20,-33.90%,-206.00%,1.40,5.99,15.38%,19.47%,16.38%,5.03%,6.57%,10.64%,20.57%,61.58%,-1.23%,51.34%,-1.23%,399.79%,64.25,0.00%,1.31,1.40,3.70%,186409
ALNA,Healthcare,98.01M,-,-,4.06,3.26,-,36.26M,26.17M,37.10%,5.61%,0.66,-114.20%,-210.80%,8.00,0.54,19.41%,53.79%,-28.01%,8.73%,11.09%,27.91%,46.92%,40.44%,-22.70%,85.25%,-36.61%,309.31%,69.91,0.99%,1.27,2.15,5.86%,2511020
ALRN,Healthcare,180.61M,-,-,6.84,12.72,-,39.32M,21.77M,7.30%,8.12%,0.49,-98.30%,-170.40%,3.00,0.02,19.67%,78.05%,199.43%,11.93%,13.01%,12.36%,53.86%,78.58%,-6.87%,138.46%,-12.15%,768.00%,65.13,3.20%,1.08,2.17,-0.91%,3491468
ALSK,Communication Services,176.50M,18.22,0.75,1.02,5.46,8.40,54.12M,49.83M,49.90%,2.60%,1.26,1.70%,5.70%,1.50,0.98,0.00%,-1.80%,52.83%,0.67%,0.86%,0.17%,-2.92%,25.35%,-16.07%,8.05%,-16.07%,139.53%,46.57,0.00%,0.18,3.29,0.30%,169659
ALTO,Energy,522.88M,-,0.48,1.83,13.51,7.11,58.50M,56.12M,45.20%,11.64%,1.19,-6.90%,-17.10%,1.20,0.66,12.83%,25.82%,1276.39%,7.89%,9.09%,10.27%,19.01%,79.01%,-4.84%,44.99%,-32.95%,3386.36%,62.31,3.27%,1.14,7.67,0.26%,5627528
ALYA,Technology,133.80M,-,-,3.22,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,4.38%,16.44%,-14.94%,21.61%,9.92%,6.57%,12.25%,27.12%,-51.19%,28.99%,-51.19%,177.69%,55.23,0.00%,0.84,2.67,1.91%,234616
AM,Energy,3.78B,-,4.03,1.54,1572.93,13.84,476.58M,313.88M,54.30%,3.70%,2.25,-5.90%,-12.80%,1.80,1.26,-0.74%,-4.29%,62.10%,4.37%,4.83%,0.75%,3.90%,31.84%,-5.97%,26.14%,-5.97%,389.64%,53.81,0.75%,0.91,8.27,2.92%,4217845
AMBO,Consumer Defensive,84.69M,-,1.03,4.27,1.83,-,21.80M,1.43M,0.60%,9.71%,0.17,-8.10%,-55.50%,0.70,0.20,22.67%,38.99%,51.50%,38.63%,17.26%,24.28%,33.57%,32.42%,-43.31%,65.13%,-49.92%,192.73%,62.28,18.81%,1.30,3.22,6.27%,949394
AMC,Communication Services,2.40B,-,0.95,-,5.75,-,287.28M,114.94M,14.00%,38.87%,0.38,-31.10%,384.40%,0.40,-,-48.49%,239.80%,1.19%,35.50%,30.82%,0.31%,40.73%,35.93%,-70.19%,217.80%,-70.19%,217.80%,49.75,0.73%,1.13,6.07,-11.13%,118354134
AMPE,Healthcare,360.89M,-,-,32.67,38.39,-,178.62M,170.95M,12.80%,13.03%,3.40,-97.90%,-192.90%,5.60,0.00,24.84%,37.06%,179.72%,10.87%,10.93%,30.25%,37.09%,123.11%,-29.70%,161.42%,-29.70%,575.81%,65.21,1.02%,0.69,2.10,6.89%,4054357
AMPY,Energy,99.40M,-,0.44,23.18,7.36,1.58,37.63M,30.21M,33.30%,6.86%,1.42,-80.30%,-348.00%,1.20,67.63,40.88%,72.30%,-54.46%,12.82%,14.81%,37.50%,75.40%,128.85%,5.97%,189.80%,-51.78%,476.65%,75.23,3.53%,0.84,2.84,11.37%,1100115
AMRN,Healthcare,3.34B,-,5.67,5.47,5.95,477.70,389.70M,378.92M,39.20%,5.80%,2.58,-1.70%,-2.70%,2.70,0.02,12.27%,63.18%,-54.51%,7.64%,6.82%,17.44%,42.42%,37.65%,-10.81%,86.65%,-56.30%,145.54%,71.00,0.71%,0.93,8.25,-2.02%,7131166
AMRX,Healthcare,1.53B,-,0.81,2.55,5.42,7.15,147.56M,116.02M,69.10%,5.25%,5.42,1.50%,21.40%,2.30,9.59,8.11%,7.44%,6.78%,4.39%,5.26%,18.89%,26.76%,31.03%,8.91%,48.85%,4.41%,141.87%,76.45,0.96%,2.96,5.80,11.63%,2984149
AMS,Healthcare,16.29M,-,0.91,0.70,4.53,1.70,6.05M,3.47M,9.40%,0.29%,0.08,-1.20%,-2.50%,1.40,0.56,15.87%,34.56%,17.40%,12.20%,7.73%,15.04%,28.74%,42.31%,-9.75%,52.66%,-19.83%,147.41%,68.46,2.74%,0.85,2.87,-1.71%,93052
AMST,Technology,126.59M,-,780.66,6.32,7.72,-,16.55M,9.05M,0.50%,0.15%,0.14,-,-,10.50,0.00,42.99%,45.62%,-,15.08%,12.50%,25.27%,25.50%,28.95%,-34.33%,47.28%,-34.33%,63.01%,66.11,-1.90%,1.02,5.95,-5.85%,90027
AMTX,Energy,161.01M,-,0.89,-,1610.14,-,20.86M,19.62M,38.10%,7.45%,0.40,-25.70%,17.40%,0.10,-,10.93%,153.72%,831.07%,10.05%,14.91%,30.84%,95.80%,212.36%,-32.64%,278.06%,-32.64%,1900.00%,64.90,1.07%,0.48,7.41,-1.33%,1577578
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.77%,1.95%,-26.49%,0.92%,1.55%,1.64%,4.78%,15.71%,-4.51%,19.66%,-25.99%,164.67%,59.72,-0.02%,1.35,9.74,1.65%,33216
ANCN,Healthcare,20.92M,-,-,3.91,-,-,7.42M,3.09M,3.46%,1.56%,0.03,-,-,-,-,35.58%,43.88%,118.60%,10.54%,11.96%,16.49%,31.47%,97.65%,-50.67%,92.09%,-50.67%,427.31%,61.38,2.13%,0.12,2.71,-3.96%,184975
ANH,Real Estate,266.00M,-,8.01,0.88,7.06,8.72,99.11M,97.26M,49.30%,0.81%,0.56,-3.10%,-32.40%,-,5.26,10.66%,3.05%,-26.23%,2.91%,2.62%,4.57%,5.78%,39.30%,-3.21%,26.32%,-29.19%,240.59%,60.55,-0.37%,0.51,2.69,-0.34%,656462
ANIX,Healthcare,118.11M,-,-,12.22,13.12,-,23.88M,23.15M,6.80%,3.95%,1.34,-129.70%,-142.60%,7.90,0.00,23.84%,34.52%,29.89%,8.17%,9.94%,28.34%,56.52%,101.59%,-1.85%,170.41%,-1.85%,298.50%,72.69,1.77%,1.45,5.30,17.26%,890344
ANPC,Healthcare,64.69M,-,-,17.47,43.12,-,10.95M,1.33M,0.63%,0.41%,0.00,-,-,0.90,0.24,7.03%,8.20%,-,4.94%,6.24%,5.96%,10.89%,8.53%,-29.27%,78.97%,-49.02%,94.22%,60.54,3.87%,0.07,6.12,2.99%,81724
ANTE,Communication Services,39.60M,-,1.56,2.69,24.75,-,12.57M,1.69M,4.00%,4.60%,0.06,-28.20%,-94.60%,0.30,0.36,40.74%,65.22%,232.04%,13.35%,12.29%,29.26%,72.84%,187.87%,-13.25%,215.09%,-13.25%,433.21%,70.97,2.34%,1.42,3.34,-2.34%,1681373
ANY,Technology,20.80M,-,5.33,-,7.17,-,6.95M,5.46M,6.80%,3.52%,0.18,-57.30%,80.30%,0.60,-,46.45%,106.00%,247.15%,16.12%,18.43%,56.80%,88.04%,58.13%,1.76%,151.45%,-37.48%,951.52%,74.67,0.65%,1.96,3.47,12.30%,1880799
AOD,Financial,978.40M,-,12.55,1.06,-,-,105.43M,-,36.62%,-,0.17,-,-,-,-,4.15%,4.74%,2.32%,0.88%,1.02%,2.06%,4.40%,15.14%,0.11%,10.32%,0.11%,85.26%,64.35,0.22%,0.72,9.30,0.22%,245685
AP,Industrials,134.79M,11.55,0.40,1.37,7.37,4.65,13.34M,11.37M,52.90%,4.66%,4.77,1.80%,15.40%,1.60,0.42,23.30%,22.73%,183.33%,7.61%,6.78%,24.08%,42.23%,109.48%,5.99%,113.80%,5.99%,344.12%,76.02,2.63%,0.88,8.62,7.83%,88057
