Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06%,-0.05%,-0.10%,0.34%,0.35%,-0.36%,-0.51%,-0.87%,-1.17%,0.26%,-9.80%,6.64%,41.93,-0.26%,1.61,9.72,-0.41%,31254
AFIN,Real Estate,888.22M,-,2.92,0.57,10.29,-,108.43M,108.35M,49.90%,3.24%,6.56,-1.20%,-2.60%,-,0.00,4.74%,7.83%,-37.36%,3.25%,3.25%,6.74%,8.21%,14.89%,-3.11%,16.18%,-37.82%,100.00%,64.42,0.00%,0.35,8.40,0.00%,44458
AFMD,Healthcare,658.38M,-,24.12,9.47,5.58,-,86.03M,82.40M,47.30%,9.10%,4.23,-37.70%,-100.40%,2.20,0.05,0.32%,-9.16%,130.63%,5.25%,6.82%,0.58%,-2.80%,41.67%,-17.85%,17.50%,-17.85%,332.75%,50.35,-1.60%,0.43,6.14,-1.68%,178115
AGE,Healthcare,89.88M,-,47.30,-,81.71,-,37.68M,21.21M,18.40%,1.72%,1.13,-207.10%,964.50%,0.40,-,-3.33%,26.09%,57.82%,13.02%,9.73%,11.31%,27.07%,77.20%,-23.20%,56.67%,-40.20%,252.85%,58.42,5.60%,2.49,2.35,1.29%,188196
AGEN,Healthcare,885.96M,-,9.69,-,7.76,-,182.67M,170.64M,56.10%,14.62%,8.67,-95.70%,82.80%,0.90,-,-12.40%,37.01%,17.69%,7.11%,9.87%,5.45%,21.34%,20.80%,-23.57%,47.18%,-23.57%,149.88%,57.77,-0.87%,0.63,4.55,-0.92%,429361
AGFS,Consumer Defensive,137.47M,-,0.82,0.48,5.48,5.41,51.00M,30.24M,73.30%,2.57%,4.33,-9.70%,-25.00%,2.70,0.98,0.00%,29.44%,8.97%,7.76%,6.91%,10.99%,8.08%,-1.07%,-14.19%,33.88%,-41.67%,145.00%,59.16,-1.18%,0.73,2.45,-3.92%,30798
AGI,Basic Materials,3.10B,30.38,4.39,1.12,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,-2.47%,0.38%,24.21%,3.93%,4.17%,-3.29%,-9.27%,-13.76%,-21.18%,2.10%,-32.82%,132.93%,39.60,0.51%,0.98,7.78,-1.52%,677158
AGLE,Healthcare,350.96M,-,-,3.36,2.51,-,62.24M,46.72M,94.00%,3.98%,8.26,-66.90%,-81.40%,10.10,0.00,-5.53%,-7.89%,-10.26%,5.92%,5.36%,-6.00%,-11.47%,-12.16%,-28.27%,6.61%,-38.36%,100.43%,38.21,-1.50%,0.60,7.01,-4.56%,31526
AGRO,Consumer Defensive,991.70M,-,1.15,1.18,4.64,3.44,117.74M,117.34M,73.30%,0.67%,2.48,-1.60%,-4.30%,1.80,1.31,1.21%,5.27%,5.01%,2.53%,3.11%,4.63%,14.95%,54.94%,-2.70%,42.61%,-2.70%,150.76%,67.91,0.00%,0.41,8.30,-1.07%,30706
AGRX,Healthcare,307.01M,-,-,4.58,4.27,-,87.35M,67.10M,49.90%,3.55%,1.94,-45.90%,-56.80%,10.20,0.24,-3.60%,23.84%,-11.68%,9.92%,6.06%,8.00%,12.34%,15.14%,-11.41%,22.34%,-22.33%,147.41%,57.40,0.00%,0.99,3.34,-4.02%,283559
AGS,Consumer Cyclical,246.09M,-,1.24,3.97,2.17,11.55,35.65M,35.49M,79.60%,2.27%,1.77,-8.70%,-69.80%,4.80,10.02,12.34%,13.06%,-31.47%,7.03%,7.02%,15.42%,11.10%,52.48%,-7.56%,44.82%,-36.10%,877.04%,62.36,-0.56%,0.30,6.85,-3.52%,31920
AGTC,Healthcare,333.17M,-,135.82,5.12,6.27,-,25.88M,21.58M,37.20%,6.09%,0.59,-62.30%,-89.20%,3.90,0.24,66.80%,80.79%,51.53%,26.76%,12.48%,50.51%,61.65%,49.84%,-20.78%,100.53%,-20.78%,234.50%,74.19,-4.76%,4.96,7.66,-6.47%,2576775
AHC,Communication Services,45.61M,-,0.28,0.93,1.06,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-12.50%,11.28%,-20.51%,6.45%,11.10%,-2.73%,18.47%,34.76%,-30.70%,57.55%,-30.70%,69.77%,51.93,3.23%,1.99,2.19,0.92%,53149
AHPI,Healthcare,29.44M,-,0.86,3.46,-,-,4.01M,2.81M,7.10%,15.99%,0.72,-14.50%,-27.80%,1.50,0.40,-1.70%,23.32%,242.92%,15.39%,13.50%,2.67%,21.21%,-5.30%,-21.20%,57.60%,-84.24%,258.19%,53.90,-0.93%,1.24,7.09,-5.56%,180593
AHT,Real Estate,221.05M,-,0.29,-,1.83,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,6.17%,26.01%,-86.29%,9.57%,10.83%,6.45%,9.23%,-20.79%,-24.19%,54.50%,-87.44%,156.69%,54.65,-6.69%,1.27,3.26,-5.23%,2500414
AIH,Healthcare,157.83M,-,1.31,2.39,15.32,-,23.61M,23.61M,4.10%,0.06%,0.10,-19.30%,-44.50%,0.50,1.34,11.46%,42.00%,-6.46%,9.27%,8.10%,13.97%,25.94%,18.26%,-11.38%,53.95%,-37.89%,73.75%,62.13,-1.41%,2.24,6.62,-6.76%,74921
AIHS,Financial,74.02M,-,10.14,12.00,16.82,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-8.24%,18.18%,129.38%,9.18%,12.02%,-4.09%,12.86%,71.02%,-21.32%,55.73%,-36.38%,475.00%,49.79,-1.92%,1.80,1.50,-4.17%,1318844
AIKI,Healthcare,47.68M,-,5297.60,2.02,1.75,-,34.99M,32.96M,13.10%,3.57%,0.08,-49.20%,-50.70%,59.60,0.00,0.00%,54.13%,69.49%,20.67%,16.39%,-0.57%,40.44%,91.87%,-38.10%,185.68%,-71.09%,239.00%,51.73,-1.79%,3.56,1.58,-6.05%,12574987
AIM,Healthcare,107.12M,-,535.58,1.74,2.70,-,40.69M,40.23M,6.30%,4.73%,0.51,-26.30%,-30.40%,50.00,0.03,3.07%,31.86%,144.55%,9.88%,9.35%,7.35%,20.10%,10.27%,-17.37%,47.87%,-64.44%,152.86%,55.72,-3.35%,0.86,2.53,-6.00%,759072
AINC,Financial,21.46M,-,0.06,-,0.31,0.47,2.31M,1.29M,17.90%,0.83%,0.04,-36.80%,217.30%,0.70,-,5.12%,6.95%,-63.14%,6.72%,7.30%,10.36%,25.10%,22.08%,-22.34%,79.15%,-62.66%,96.67%,62.07,3.36%,0.38,8.85,2.67%,21047
AIRI,Industrials,65.51M,-,1.34,5.49,43.67,-,30.62M,24.74M,23.70%,0.42%,0.12,-4.10%,-19.50%,1.30,2.57,5.18%,32.68%,26.87%,16.26%,11.58%,17.31%,35.74%,58.51%,-20.53%,68.53%,-20.53%,225.83%,67.56,0.99%,1.75,1.96,-3.69%,365560
AIV,Real Estate,735.37M,4.73,0.83,0.34,3.22,7.05,147.53M,147.50M,98.87%,6.61%,0.81,2.20%,8.40%,-,2.08,-0.20%,1.02%,-16.32%,2.29%,3.11%,1.03%,1.11%,16.99%,-24.97%,14.73%,-24.97%,84.24%,51.79,-0.81%,0.25,4.86,-1.57%,702564
AKBA,Healthcare,688.77M,-,2.23,2.07,2.56,-,143.32M,142.95M,81.20%,19.20%,4.24,-52.50%,-105.70%,2.20,0.00,-5.05%,50.98%,-49.89%,9.11%,9.73%,11.62%,31.18%,-34.01%,-13.23%,64.58%,-67.47%,113.40%,59.01,-0.54%,2.26,4.46,-3.15%,3437590
AKER,Healthcare,35.05M,-,22.23,1.46,1.52,-,7.63M,7.45M,21.20%,7.55%,0.56,-114.30%,-136.30%,9.20,0.00,16.52%,51.70%,25.63%,25.71%,12.92%,18.42%,46.56%,21.89%,-28.26%,94.28%,-57.52%,142.54%,58.52,-3.23%,1.49,3.76,-6.49%,354838
AKTX,Healthcare,114.27M,-,-,21.93,9.29,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,8.48%,-3.76%,55.84%,9.41%,11.30%,7.40%,29.71%,54.71%,-18.35%,77.46%,-18.35%,252.87%,60.23,2.61%,0.46,3.07,0.00%,30348
ALIM,Healthcare,51.28M,-,0.94,-,4.54,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,12.68%,40.00%,47.60%,13.22%,10.77%,16.73%,52.57%,65.39%,-15.01%,126.98%,-15.01%,220.61%,69.72,-1.30%,0.63,9.17,-0.76%,13488
ALJJ,Industrials,82.25M,-,0.21,5.20,31.63,6.74,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,30.94%,47.97%,58.26%,18.14%,8.93%,19.20%,32.32%,80.57%,-41.37%,67.85%,-41.37%,481.94%,59.00,-1.10%,1.53,1.63,-10.44%,499427
ALNA,Healthcare,98.92M,-,-,4.16,3.29,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-0.48%,40.54%,-6.73%,7.45%,11.37%,1.45%,22.96%,24.77%,-30.76%,59.09%,-43.22%,266.67%,54.48,-3.37%,1.89,1.92,-7.45%,1068817
ALRN,Healthcare,158.92M,-,-,6.03,11.19,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-10.23%,4.89%,181.75%,9.33%,10.91%,-10.53%,16.34%,41.89%,-22.83%,97.59%,-27.20%,619.24%,46.69,-2.59%,1.13,1.80,-6.83%,1058377
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.51,1.70%,5.70%,1.50,0.98,-0.91%,-0.91%,67.54%,0.95%,0.84%,-0.37%,-4.38%,22.29%,-16.71%,0.62%,-16.71%,137.71%,44.13,0.31%,0.21,3.27,0.15%,44881
ALTO,Energy,511.42M,-,0.47,1.66,13.22,6.96,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-9.26%,0.58%,1085.49%,7.93%,8.50%,-8.08%,-0.11%,45.69%,-20.74%,24.95%,-42.22%,2904.55%,43.47,-2.73%,0.67,6.61,-5.03%,824141
ALYA,Technology,141.98M,-,-,3.42,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,3.73%,12.09%,6.11%,9.93%,10.40%,2.54%,10.89%,25.59%,-51.01%,29.46%,-51.01%,178.72%,53.18,0.00%,0.96,2.68,-3.60%,85605
AM,Energy,4.20B,-,4.49,1.75,1751.00,15.40,476.58M,313.88M,56.10%,3.06%,1.78,-5.90%,-12.80%,1.80,1.26,9.58%,7.65%,107.01%,4.96%,4.85%,-4.84%,-3.29%,23.77%,-16.57%,8.58%,-16.57%,369.98%,43.82,-9.07%,7.91,7.94,-13.19%,10018594
AMBO,Consumer Defensive,69.66M,-,0.85,4.46,1.51,-,21.80M,1.43M,0.70%,9.04%,0.14,-8.10%,-55.50%,0.70,0.20,4.73%,33.20%,38.96%,13.48%,18.94%,7.55%,20.66%,22.71%,-46.74%,55.13%,-52.95%,175.01%,55.48,-4.05%,0.76,3.03,-5.76%,159168
AMC,Communication Services,1.89B,-,0.75,-,4.52,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,0.91%,138.20%,-21.16%,10.37%,31.80%,-22.09%,24.74%,24.46%,-72.35%,194.75%,-72.35%,194.75%,48.95,4.68%,2.32,5.63,1.44%,67452811
AMPE,Healthcare,332.28M,-,-,34.50,35.35,-,178.62M,170.95M,13.70%,13.39%,3.11,-97.90%,-192.90%,5.60,0.00,-8.00%,52.21%,204.41%,14.03%,13.08%,1.38%,12.21%,92.52%,-35.53%,90.21%,-35.53%,519.71%,50.97,1.45%,1.18,1.92,-7.19%,2041746
AMPY,Energy,110.31M,-,0.49,27.27,8.17,1.75,37.63M,30.21M,33.20%,7.07%,1.41,-80.30%,-348.00%,1.20,67.63,4.90%,46.34%,-44.75%,10.84%,12.84%,17.79%,50.71%,116.64%,-12.92%,150.44%,-51.12%,474.62%,63.28,-3.67%,2.19,2.83,-5.67%,780986
AMRN,Healthcare,2.98B,-,5.05,5.06,5.31,426.07,389.70M,378.92M,37.80%,5.33%,2.49,-1.70%,-2.70%,2.70,0.02,-6.14%,28.50%,-57.12%,7.00%,7.14%,-1.75%,21.25%,25.96%,-18.22%,70.00%,-58.77%,125.15%,54.59,-0.77%,0.84,7.57,-3.01%,1606384
AMRX,Healthcare,1.75B,-,0.93,2.77,6.22,8.20,147.56M,116.02M,68.50%,4.30%,4.35,1.50%,21.40%,2.30,9.59,-3.41%,17.18%,17.92%,4.87%,5.52%,8.73%,17.77%,25.92%,-8.09%,41.65%,-8.09%,136.67%,64.69,-0.35%,1.26,5.68,0.35%,340618
AMS,Healthcare,15.65M,-,0.87,0.69,4.35,1.63,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.44%,24.41%,21.01%,11.27%,9.18%,3.38%,18.32%,34.95%,-13.05%,46.45%,-22.28%,139.87%,57.34,-0.44%,0.67,2.78,-3.81%,20775
AMST,Technology,148.90M,-,918.25,9.99,10.87,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,26.31%,66.08%,-,14.48%,15.53%,39.47%,49.81%,57.04%,-18.10%,83.66%,-18.10%,103.29%,74.19,0.40%,1.52,7.42,-0.93%,38683
AMTX,Energy,176.97M,-,0.98,-,1769.70,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,15.49%,134.81%,1003.90%,13.22%,15.52%,7.29%,69.80%,195.75%,-29.36%,250.00%,-29.36%,1997.17%,58.31,-5.06%,0.72,7.77,-8.59%,634740
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.94%,-0.78%,-22.95%,1.50%,1.43%,3.11%,4.61%,16.21%,-3.43%,21.01%,-24.00%,167.66%,59.54,-1.02%,0.01,9.85,-1.02%,46
ANCN,Healthcare,34.64M,-,-,6.48,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,66.75%,114.17%,256.40%,78.01%,27.84%,36.81%,75.19%,190.38%,-58.67%,194.59%,-58.67%,748.87%,56.58,-2.98%,0.19,4.36,-6.62%,118107
ANH,Real Estate,267.13M,-,8.05,0.88,7.09,8.76,99.11M,97.31M,54.10%,1.35%,0.94,-3.10%,-32.40%,-,5.26,1.49%,7.94%,-26.09%,2.60%,2.82%,1.72%,2.55%,35.86%,-4.70%,19.98%,-29.53%,238.97%,54.33,0.00%,0.42,2.68,-1.55%,136345
ANIX,Healthcare,142.19M,-,-,14.57,15.80,-,23.88M,23.35M,6.90%,2.42%,0.78,-129.70%,-142.60%,7.90,0.00,0.94%,21.12%,50.98%,7.39%,9.85%,15.18%,39.90%,91.82%,-6.39%,111.65%,-6.39%,296.24%,66.75,0.00%,0.94,5.27,-2.23%,160675
ANPC,Healthcare,86.70M,-,-,22.65,57.80,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,25.41%,34.15%,-,10.25%,7.58%,19.80%,25.97%,27.58%,-17.80%,70.91%,-40.75%,125.71%,65.48,5.45%,0.70,7.11,-7.66%,222340
ANTE,Communication Services,88.63M,-,3.49,5.09,55.39,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,47.83%,163.67%,533.33%,24.41%,15.33%,92.49%,162.98%,384.29%,-10.23%,466.36%,-10.23%,894.57%,78.67,-14.71%,3.22,6.23,-3.56%,1280749
ANY,Technology,20.78M,-,5.33,-,7.17,-,6.95M,5.46M,8.10%,4.65%,0.21,-57.30%,80.30%,0.60,-,-28.80%,31.40%,246.89%,12.88%,17.72%,3.65%,32.85%,21.17%,-38.47%,100.21%,-50.22%,737.24%,52.54,1.84%,1.27,2.76,1.58%,362108
AOD,Financial,996.32M,-,12.78,1.08,-,-,105.43M,-,36.62%,-,0.43,-,-,-,-,1.07%,4.07%,2.49%,0.73%,0.94%,0.71%,2.95%,13.78%,-2.16%,8.06%,-2.16%,84.91%,56.01,-1.06%,0.75,9.28,-1.77%,67576
