Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
AAIC,Real Estate,126.02M,-,70.01,0.64,14.16,5.94,34.66M,32.45M,36.40%,2.82%,3.76,-2.70%,-24.60%,-,3.50,0.27%,-1.86%,-35.54%,3.19%,2.77%,-3.46%,0.16%,23.28%,-9.54%,25.85%,-45.35%,164.29%,46.72,-0.55%,0.82,3.70,1.65%,198168
AAME,Financial,48.40M,72.42,0.26,0.38,5.44,10.30,20.44M,4.08M,5.50%,0.01%,0.02,0.30%,1.00%,-,0.26,1.27%,-8.08%,25.79%,4.69%,5.42%,1.14%,6.54%,18.89%,-14.34%,18.32%,-31.32%,51.27%,53.41,3.51%,1.49,2.39,4.82%,43435
AAU,Basic Materials,70.49M,-,-,1.53,26.11,-,119.16M,114.95M,5.90%,0.52%,0.15,-4.20%,-4.60%,9.50,0.04,22.08%,41.95%,53.44%,22.88%,14.65%,16.86%,6.21%,5.12%,-40.11%,59.71%,-42.04%,238.85%,54.38,-2.01%,1.10,0.72,-3.53%,4373235
ABEO,Healthcare,252.57M,-,36.08,2.00,2.61,-,93.77M,84.15M,37.00%,2.02%,0.68,-47.00%,-62.00%,2.70,0.02,23.62%,41.38%,-6.82%,8.86%,9.72%,24.12%,42.11%,12.94%,1.65%,87.79%,-43.32%,148.61%,68.00,3.42%,1.52,2.46,5.13%,3811831
ABEV,Consumer Defensive,45.79B,16.53,-,2.95,-,-,15.73B,4.39B,8.62%,1.84%,3.27,-,-,-,-,0.34%,-4.90%,-26.62%,3.33%,3.37%,-2.22%,-1.17%,14.88%,-9.06%,13.56%,-28.89%,57.19%,48.11,-1.35%,0.59,2.91,-1.69%,14505774
ABIO,Healthcare,43.29M,-,-,0.56,0.85,-,9.32M,9.28M,6.40%,0.87%,0.16,-29.30%,-31.30%,34.00,0.00,11.48%,9.39%,-17.38%,5.80%,5.19%,5.48%,8.98%,-10.07%,-3.72%,24.93%,-78.82%,110.86%,58.92,1.32%,1.31,4.66,2.64%,668669
ABUS,Healthcare,342.91M,-,56.21,-,2.90,-,79.49M,63.55M,31.00%,6.38%,1.10,-76.20%,128.90%,15.90,-,13.35%,17.18%,28.40%,6.22%,7.52%,5.79%,5.23%,40.16%,-29.13%,25.30%,-53.88%,372.73%,57.11,0.26%,1.46,4.16,6.67%,5363050
ACCO,Industrials,862.17M,11.38,0.50,1.15,10.05,7.61,94.50M,91.78M,94.20%,4.15%,6.97,2.80%,10.30%,1.60,1.26,6.12%,3.75%,-3.49%,3.44%,3.44%,2.58%,4.49%,26.96%,-2.53%,19.92%,-22.23%,152.14%,56.91,0.23%,0.57,8.85,3.63%,308582
ACER,Healthcare,60.29M,-,-,4.46,9.72,-,11.51M,11.21M,32.20%,1.85%,0.27,-128.70%,-161.00%,1.60,0.00,7.12%,58.59%,-6.45%,9.30%,15.12%,18.64%,39.46%,34.01%,-15.06%,76.52%,-44.00%,275.93%,62.97,1.80%,0.32,4.06,4.37%,250895
ACH,Basic Materials,8.20B,-,0.30,0.65,4.08,15.24,680.91M,429.49M,1.60%,0.00%,0.09,0.00%,-0.10%,0.70,1.85,2.15%,-12.74%,9.19%,1.69%,1.78%,-5.83%,-8.07%,24.87%,-18.79%,11.29%,-18.79%,75.65%,43.87,-1.11%,0.83,8.08,-0.74%,80884
ACIU,Healthcare,528.09M,-,29.50,1.97,1.90,-,71.93M,37.91M,29.80%,3.25%,3.48,-22.10%,-24.20%,18.10,0.01,17.13%,30.55%,-24.97%,13.90%,9.34%,17.13%,27.57%,12.03%,-0.28%,49.27%,-44.77%,76.41%,66.76,11.52%,8.49,7.18,8.79%,3003777
ACOR,Healthcare,69.45M,1.35,0.42,1.09,1.10,-,47.71M,9.35M,41.80%,11.56%,0.90,6.60%,16.10%,1.10,0.73,3.77%,77.23%,-44.75%,8.03%,10.71%,12.41%,38.51%,54.73%,-17.32%,112.46%,-45.51%,182.51%,61.92,1.49%,0.22,7.16,-3.11%,258972
ACRX,Healthcare,249.08M,-,47.90,-,5.78,-,113.81M,88.85M,25.40%,11.82%,2.23,-60.70%,85.50%,2.90,-,3.11%,69.34%,38.92%,8.67%,15.56%,16.55%,43.62%,59.50%,-21.09%,100.87%,-21.09%,230.77%,62.83,2.16%,0.68,2.32,0.00%,3184702
ACST,Healthcare,73.15M,-,-,8.21,-,-,96.89M,93.53M,1.66%,1.70%,0.04,-,-,-,-,8.71%,45.75%,-1.95%,9.81%,17.89%,13.62%,69.48%,55.84%,-30.71%,255.46%,-30.71%,341.52%,63.40,6.13%,1.11,0.75,6.83%,46888392
ACTG,Industrials,363.54M,32.16,13.93,1.76,1.20,121.18,48.47M,46.31M,69.70%,2.64%,1.79,4.00%,7.30%,2.60,0.57,28.98%,82.96%,199.18%,10.42%,10.01%,36.83%,64.93%,96.11%,0.83%,109.77%,0.83%,317.14%,80.40,3.53%,3.36,7.30,3.11%,2304604
ACY,Industrials,16.37M,-,0.94,-,3.34,2.73,1.55M,1.20M,4.30%,4.23%,0.03,-26.30%,-414.20%,-,-,-25.33%,-1.96%,111.56%,15.52%,17.57%,3.55%,57.92%,196.74%,-74.97%,376.00%,-74.97%,1237.77%,54.23,0.00%,0.07,9.52,-7.12%,107387
ADAP,Healthcare,907.24M,-,283.51,2.40,2.27,-,154.67M,11.25M,90.10%,11.81%,0.84,-33.70%,-44.90%,12.20,0.00,6.57%,1.21%,29.78%,6.04%,7.31%,1.34%,12.79%,-15.98%,-8.96%,54.09%,-56.42%,192.00%,54.64,0.69%,0.40,5.84,1.21%,625503
ADES,Industrials,100.84M,-,1.70,1.14,6.72,2.69,18.09M,17.94M,63.40%,4.45%,7.82,-14.50%,-24.20%,1.40,0.35,2.31%,-2.57%,-55.49%,8.52%,5.31%,-0.50%,-3.59%,6.45%,-16.64%,14.69%,-57.96%,50.88%,49.86,0.00%,1.15,5.31,5.57%,117508
ADIL,Healthcare,33.77M,-,-,4.52,4.56,-,13.65M,11.87M,9.80%,3.12%,0.73,-121.30%,-132.80%,7.50,0.00,9.30%,29.12%,38.24%,7.01%,8.58%,11.96%,18.79%,40.08%,-14.23%,46.87%,-41.25%,135.00%,64.15,3.83%,1.77,2.35,0.00%,899439
ADMA,Healthcare,245.86M,-,6.10,3.28,4.12,-,87.70M,70.91M,54.50%,15.64%,3.08,-37.20%,-98.80%,8.50,1.36,22.58%,23.72%,-34.96%,9.06%,6.63%,17.00%,24.54%,5.46%,-8.28%,49.44%,-36.67%,83.45%,66.33,-1.85%,1.25,2.66,-1.48%,4488383
ADMP,Healthcare,129.96M,-,7.06,3.17,10.48,-,93.66M,92.57M,7.10%,3.63%,0.20,-78.50%,-115.90%,1.30,0.19,-18.57%,85.31%,56.04%,9.77%,16.63%,5.05%,56.30%,58.54%,-51.28%,188.61%,-51.28%,322.22%,54.39,2.24%,1.02,1.14,2.24%,17631989
ADMS,Healthcare,157.33M,-,2.25,-,1.70,-,28.38M,27.74M,67.90%,4.34%,2.82,-43.50%,328.40%,3.90,-,13.04%,31.10%,7.05%,21.89%,11.12%,20.82%,26.16%,56.27%,-33.66%,47.69%,-33.66%,219.47%,61.02,3.14%,4.22,6.07,11.99%,1800326
ADT,Industrials,8.15B,-,1.54,2.30,16.66,12.64,769.24M,691.76M,95.60%,2.47%,4.02,-3.70%,-19.70%,0.90,3.10,-2.70%,16.40%,42.62%,5.36%,5.73%,3.83%,10.25%,12.46%,-12.02%,23.78%,-45.55%,175.18%,56.66,0.43%,0.62,9.37,1.30%,2648865
ADTX,Healthcare,37.89M,-,-,1.97,2.77,-,12.28M,9.25M,6.80%,4.80%,0.12,-133.80%,-596.90%,18.90,0.00,15.87%,75.48%,-,13.27%,16.30%,25.89%,51.93%,31.53%,-45.77%,96.24%,-61.90%,125.31%,63.85,11.08%,1.22,3.65,9.28%,4374564
ADXS,Healthcare,101.96M,-,339.86,2.21,4.05,-,70.13M,-,14.80%,-,0.54,-60.50%,-76.40%,8.50,0.00,36.34%,79.58%,3.58%,11.31%,14.04%,41.30%,100.81%,81.52%,8.16%,260.67%,-24.46%,260.67%,73.87,0.16%,3.33,0.95,26.91%,36659401
AEF,Financial,437.48M,-,31.64,1.21,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,2.62%,3.73%,13.50%,1.59%,1.77%,0.70%,5.79%,27.47%,-1.82%,16.85%,-1.82%,97.00%,57.64,-0.69%,0.96,8.62,-0.58%,74877
AEG,Financial,9.23B,6.97,0.20,0.27,0.68,-,2.05B,1.81B,8.20%,0.17%,1.45,-,-,-,0.42,2.64%,7.83%,0.71%,1.68%,1.81%,1.47%,8.61%,36.89%,-2.95%,22.70%,-2.95%,137.22%,58.89,1.92%,3.45,4.27,2.64%,7341996
AEHL,Industrials,8.91M,-,-,-,-,-,3.05M,2.19M,0.87%,3.15%,0.13,-,-,-,-,15.42%,14.51%,45.58%,14.65%,11.34%,3.79%,14.85%,27.41%,-15.61%,42.44%,-45.01%,274.36%,56.23,0.36%,0.95,2.92,6.18%,490382
AEHR,Technology,65.30M,-,4.80,5.67,19.21,-,23.40M,20.18M,23.90%,0.60%,0.30,-23.10%,-33.50%,3.20,0.16,6.97%,8.75%,27.94%,7.77%,8.47%,11.49%,19.30%,42.52%,-8.42%,70.59%,-8.42%,137.27%,58.88,0.42%,2.32,2.61,8.75%,934801
AEMD,Healthcare,27.81M,-,46.36,2.18,1.92,-,12.07M,11.78M,6.30%,5.01%,0.29,-49.70%,-54.60%,9.90,0.00,16.90%,-11.07%,-5.68%,13.52%,9.76%,-1.21%,14.31%,43.17%,-18.89%,69.39%,-33.24%,111.02%,54.12,0.00%,0.22,2.49,8.26%,453442
AESE,Communication Services,75.42M,-,3.28,1.39,13.00,-,29.63M,14.88M,1.50%,2.19%,0.13,-46.50%,-74.10%,1.00,0.17,6.19%,36.42%,-10.04%,9.33%,12.26%,15.21%,35.71%,19.20%,-17.27%,123.67%,-65.32%,415.00%,58.70,0.00%,0.67,2.06,3.52%,1635277
AEY,Technology,37.12M,-,0.74,2.41,4.47,-,11.79M,5.90M,5.20%,4.65%,1.01,-48.60%,-95.90%,2.00,0.54,4.44%,4.08%,15.47%,4.94%,6.65%,4.47%,-1.64%,23.40%,-27.83%,46.41%,-52.85%,104.00%,52.66,2.01%,0.52,3.06,2.68%,141634
AEZS,Healthcare,68.48M,-,52.68,4.00,3.16,-,62.68M,62.63M,21.40%,8.37%,0.59,-21.50%,-125.80%,13.00,0.01,48.33%,108.98%,-7.69%,15.68%,15.96%,53.88%,105.41%,87.08%,-9.24%,230.48%,-21.74%,272.41%,76.22,1.92%,2.34,1.08,13.68%,20751416
AFI,Industrials,101.25M,-,0.17,0.40,4.56,-,21.96M,20.95M,75.20%,2.23%,1.95,-11.10%,-22.10%,1.90,0.29,14.54%,20.05%,26.84%,7.63%,7.41%,9.09%,18.18%,32.03%,-4.06%,46.25%,-19.82%,300.89%,62.05,1.20%,1.19,4.49,8.19%,283629
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.10%,-0.20%,0.15%,0.33%,0.34%,-0.12%,-0.35%,-0.64%,-1.22%,0.52%,-9.56%,6.92%,45.77,0.05%,0.21,9.74,-0.05%,17241
AFIN,Real Estate,871.94M,-,2.87,0.53,10.10,-,108.43M,108.35M,49.40%,3.65%,6.94,-1.20%,-2.60%,-,0.00,2.45%,1.84%,-42.49%,3.20%,3.65%,0.80%,0.34%,6.40%,-8.63%,8.11%,-43.41%,84.05%,52.73,-0.13%,0.62,7.73,2.66%,355668
AFMD,Healthcare,616.36M,-,22.58,8.70,5.22,-,86.03M,82.40M,44.60%,8.54%,3.95,-37.70%,-100.40%,2.20,0.05,-2.05%,-3.20%,106.47%,8.50%,8.10%,-9.71%,-6.90%,37.87%,-23.26%,19.33%,-23.26%,304.23%,42.26,1.32%,1.35,5.74,-5.28%,2404098
AGE,Healthcare,78.69M,-,41.41,-,71.53,-,37.68M,21.21M,18.30%,1.71%,1.51,-207.10%,964.50%,0.40,-,21.39%,28.83%,57.89%,9.66%,7.30%,16.62%,21.08%,67.34%,-6.67%,40.00%,-46.56%,215.32%,69.58,4.37%,2.09,2.10,1.94%,502761
AGEN,Healthcare,986.02M,-,10.79,-,8.64,-,182.67M,170.64M,54.00%,14.63%,10.80,-95.70%,82.80%,0.90,-,41.69%,61.49%,42.86%,13.99%,8.94%,45.36%,48.17%,41.87%,15.56%,68.28%,-7.64%,185.71%,81.13,10.00%,9.55,5.20,18.18%,22073811
AGFS,Consumer Defensive,110.90M,-,0.67,0.39,4.42,4.37,51.00M,30.24M,73.30%,2.62%,5.68,-9.70%,-25.00%,2.70,0.98,7.69%,-4.11%,-5.41%,6.94%,6.39%,4.43%,-6.44%,-14.27%,-26.44%,14.75%,-50.00%,110.00%,51.24,0.49%,2.57,2.10,2.94%,359169
AGI,Basic Materials,3.10B,30.38,4.39,1.12,-,-,392.73M,391.00M,74.64%,0.86%,1.15,-,-,-,-,-1.86%,-17.02%,28.25%,4.81%,4.47%,-4.57%,-8.48%,-12.33%,-19.96%,3.00%,-31.78%,136.53%,41.32,-1.60%,1.72,7.90,-2.59%,5072084
AGLE,Healthcare,351.12M,-,-,3.44,2.51,-,62.24M,46.72M,94.40%,4.10%,8.86,-66.90%,-81.40%,10.10,0.00,11.39%,-5.87%,-9.39%,5.37%,5.25%,-1.61%,-7.03%,-5.10%,-23.01%,14.44%,-33.83%,115.14%,46.93,-0.26%,0.84,7.53,-2.96%,181783
AGRO,Consumer Defensive,920.22M,-,1.07,1.12,4.31,3.20,117.74M,117.34M,71.20%,0.57%,2.18,-1.60%,-4.30%,1.80,1.31,8.58%,12.73%,4.87%,3.09%,3.61%,4.26%,16.44%,54.26%,-4.95%,38.13%,-4.95%,140.79%,67.72,-0.25%,1.00,7.97,0.63%,307899
AGRX,Healthcare,263.19M,-,-,3.95,3.66,-,87.35M,67.15M,49.80%,4.35%,2.84,-45.90%,-56.80%,10.20,0.24,6.01%,7.14%,-16.43%,3.90%,3.43%,4.17%,4.27%,4.95%,-4.51%,11.94%,-37.04%,122.22%,59.17,1.35%,1.62,3.00,1.35%,1664652
AGS,Consumer Cyclical,218.53M,-,1.10,3.38,1.93,10.26,35.65M,35.49M,82.20%,2.58%,1.88,-8.70%,-69.80%,4.80,10.02,16.35%,-7.91%,-40.80%,6.14%,6.64%,2.57%,2.67%,38.75%,-17.69%,37.19%,-43.56%,762.93%,54.65,3.13%,0.49,6.05,5.22%,238057
AGTC,Healthcare,116.56M,-,46.62,2.06,1.75,-,25.82M,25.63M,68.50%,4.00%,1.54,-53.30%,-73.10%,5.30,0.17,13.67%,3.46%,-35.95%,7.69%,6.81%,0.47%,0.36%,-10.56%,-14.48%,17.54%,-39.32%,96.07%,51.50,-0.45%,5.66,4.49,2.05%,3774803
AHC,Communication Services,53.90M,-,0.34,1.06,1.25,-,21.41M,18.34M,56.30%,0.15%,0.25,-4.60%,-11.70%,2.80,0.00,9.33%,54.72%,-14.58%,13.20%,10.41%,22.79%,45.29%,55.04%,-22.15%,76.98%,-22.15%,90.70%,66.46,7.69%,4.49,2.46,-5.38%,483310
AHPI,Healthcare,29.07M,-,0.85,3.15,-,-,4.01M,2.81M,9.60%,13.72%,0.57,-14.50%,-27.80%,1.50,0.40,7.04%,41.32%,182.64%,12.64%,13.00%,12.42%,25.28%,-11.01%,-17.09%,52.00%,-84.80%,245.45%,59.47,1.15%,0.47,6.84,-1.87%,320563
AHT,Real Estate,219.96M,-,0.28,-,1.82,-,68.94M,14.03M,6.20%,13.67%,0.20,-11.20%,-753.10%,-,-,-7.86%,21.58%,-88.60%,11.98%,11.11%,6.58%,-0.49%,-31.85%,-41.52%,38.86%,-89.25%,130.71%,51.50,1.36%,0.62,2.93,-0.68%,5954761
AIH,Healthcare,148.59M,-,1.23,2.10,14.43,-,23.61M,23.61M,4.20%,0.17%,0.35,-19.30%,-44.50%,0.50,1.34,20.50%,25.35%,-18.13%,8.92%,7.00%,20.37%,23.59%,9.35%,-0.80%,44.88%,-41.55%,63.52%,74.09,1.03%,2.84,6.23,7.04%,320983
AIHS,Financial,76.02M,-,10.41,14.08,17.28,-,37.80M,29.36M,0.90%,0.75%,0.08,-80.70%,-358.10%,0.70,1.90,34.56%,60.53%,205.00%,12.77%,13.52%,30.97%,43.66%,123.78%,1.67%,90.63%,-22.13%,603.85%,68.77,2.35%,0.94,1.83,7.65%,2532517
AIKI,Healthcare,45.17M,-,5018.40,1.84,1.65,-,34.99M,32.96M,13.10%,3.48%,0.10,-49.20%,-50.70%,59.60,0.00,7.75%,79.47%,41.91%,12.79%,17.92%,18.70%,69.90%,97.26%,-28.84%,218.35%,-71.98%,228.61%,62.41,0.66%,0.37,1.53,0.66%,4431130
AIM,Healthcare,109.73M,-,548.63,1.77,2.77,-,40.69M,40.23M,6.70%,5.18%,0.94,-26.30%,-30.40%,50.00,0.03,38.19%,42.49%,157.01%,9.88%,7.56%,33.14%,41.17%,21.42%,13.17%,66.67%,-61.32%,252.56%,75.47,4.81%,23.77,2.75,32.21%,52615266
AINC,Financial,21.36M,-,0.06,-,0.31,0.47,2.31M,1.30M,17.90%,3.85%,0.21,-36.80%,217.30%,0.70,-,1.37%,6.01%,-67.71%,5.43%,8.45%,3.75%,17.73%,9.94%,-30.32%,60.73%,-71.47%,76.44%,55.84,0.66%,0.08,7.94,5.44%,18985
AIRI,Industrials,58.49M,-,1.20,4.68,38.99,-,30.62M,24.74M,23.60%,0.41%,0.17,-4.10%,-19.50%,1.30,2.57,16.89%,37.30%,13.82%,11.79%,10.19%,18.17%,29.80%,43.99%,-9.90%,50.43%,-9.90%,188.33%,69.00,1.30%,2.90,1.73,12.34%,1785788
AIV,Real Estate,737.80M,4.62,0.83,0.34,3.23,7.07,147.53M,119.36M,98.87%,7.53%,0.67,2.20%,8.40%,-,2.08,2.12%,-4.17%,-16.02%,4.19%,3.36%,0.19%,2.91%,17.20%,-25.62%,19.89%,-25.62%,82.64%,52.20,1.04%,0.45,4.82,0.63%,6011528
AKBA,Healthcare,591.26M,-,1.92,1.74,2.20,-,143.32M,142.97M,79.10%,20.16%,4.89,-52.50%,-105.70%,2.20,0.00,12.99%,32.08%,-52.98%,10.71%,7.32%,17.50%,23.61%,-43.92%,-3.73%,42.80%,-71.77%,85.17%,65.44,5.33%,2.17,3.87,-1.78%,12808632
AKER,Healthcare,27.05M,-,17.15,1.05,1.17,-,7.63M,7.45M,16.40%,8.17%,0.44,-114.30%,-136.30%,9.20,0.00,3.58%,30.18%,-10.80%,6.34%,8.25%,10.25%,28.12%,-6.24%,-9.69%,62.36%,-67.34%,86.45%,63.05,1.11%,0.29,2.89,7.04%,397171
AKTX,Healthcare,99.96M,-,-,19.57,8.13,-,33.87M,18.75M,20.80%,1.01%,0.69,-161.50%,-880.40%,1.50,0.00,14.17%,49.73%,51.38%,6.28%,12.33%,3.57%,28.01%,41.62%,-27.13%,82.67%,-27.13%,214.94%,55.14,-3.19%,0.40,2.74,-2.84%,108766
ALIM,Healthcare,44.75M,-,0.82,-,3.96,-,5.07M,4.84M,36.10%,0.44%,0.31,-7.80%,10.70%,3.20,-,16.05%,72.79%,12.37%,7.88%,10.51%,16.38%,46.62%,44.82%,-17.79%,93.32%,-17.79%,173.06%,66.94,0.99%,1.27,7.81,10.31%,88960
ALJJ,Industrials,57.89M,-,0.15,3.25,9.49,17.54,42.23M,18.34M,3.40%,0.17%,0.21,-33.90%,-206.00%,1.40,5.99,5.69%,15.04%,8.33%,6.36%,6.51%,4.23%,12.80%,51.47%,-8.28%,40.54%,-8.28%,364.12%,57.31,2.38%,0.83,1.30,3.17%,129533
