Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ADMA,Healthcare,279.55M,-,6.94,3.57,4.68,-,87.70M,70.91M,54.50%,13.61%,2.50,-37.20%,-98.80%,8.50,1.36,8.65%,36.97%,-19.27%,7.79%,7.35%,12.66%,24.31%,10.75%,-10.30%,45.81%,-33.57%,92.41%,63.21,0.00%,0.73,2.79,-3.46%,2797865
ADMP,Healthcare,196.89M,-,10.70,4.36,15.88,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,37.72%,115.07%,130.88%,15.62%,16.89%,18.98%,82.22%,106.50%,-33.76%,243.53%,-33.76%,474.07%,63.81,-4.46%,0.45,1.55,-1.27%,8640967
ADMS,Healthcare,178.00M,-,2.55,-,1.92,-,28.38M,27.75M,62.60%,6.39%,3.59,-43.50%,328.40%,3.90,-,1.65%,35.31%,3.61%,9.42%,11.68%,7.89%,17.82%,49.13%,-35.30%,44.04%,-35.30%,211.58%,56.21,-0.97%,0.66,5.92,-4.05%,326112
ADT,Industrials,7.61B,-,1.44,2.27,15.55,11.80,769.24M,691.76M,95.70%,2.39%,4.16,-3.70%,-19.70%,0.90,3.10,-1.17%,3.46%,32.10%,3.55%,5.16%,0.96%,7.67%,10.38%,-12.39%,23.25%,-45.79%,174.01%,55.11,-0.11%,0.28,9.33,0.76%,1115626
ADTX,Healthcare,68.49M,-,-,2.84,5.00,-,13.97M,9.25M,6.80%,10.77%,0.25,-133.80%,-596.90%,18.90,0.00,44.11%,124.79%,-,15.73%,18.16%,34.08%,72.19%,61.34%,-32.39%,138.22%,-52.51%,180.86%,64.79,-14.45%,0.65,4.55,-13.50%,2610771
ADXS,Healthcare,113.26M,-,377.54,2.57,4.49,-,70.13M,-,15.00%,-,0.41,-60.50%,-76.40%,8.50,0.00,16.10%,70.37%,1.38%,13.85%,12.89%,31.09%,91.37%,100.80%,-13.60%,271.01%,-13.60%,309.25%,71.73,1.36%,0.64,1.08,-2.26%,8424727
AEF,Financial,455.75M,-,32.96,1.26,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,4.18%,5.15%,16.87%,1.34%,1.67%,3.65%,8.02%,30.64%,-0.88%,19.51%,-0.88%,105.00%,67.22,0.22%,0.27,8.97,-0.11%,20629
AEG,Financial,9.65B,7.54,0.21,0.30,0.72,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,6.79%,5.80%,5.56%,1.95%,1.80%,5.90%,11.72%,41.27%,-2.80%,27.20%,-2.80%,149.44%,64.27,-2.63%,0.75,4.49,-1.54%,1631714
AEHL,Industrials,11.68M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,31.16%,31.62%,99.48%,25.94%,13.47%,19.81%,32.35%,52.12%,-29.70%,66.67%,-33.15%,355.13%,63.19,-1.31%,2.27,3.55,-7.31%,1631636
AEHR,Technology,76.93M,-,5.66,6.96,22.63,-,23.40M,20.19M,23.00%,0.78%,0.34,-23.10%,-33.50%,3.20,0.16,22.61%,51.66%,33.33%,11.91%,9.54%,26.11%,35.08%,68.11%,-7.67%,100.64%,-7.67%,184.55%,68.71,-2.19%,1.03,3.13,-2.19%,477876
AEMD,Healthcare,29.89M,-,49.82,2.40,2.06,-,12.07M,11.78M,6.30%,4.89%,0.27,-49.70%,-54.60%,9.90,0.00,10.04%,9.60%,-19.17%,13.53%,10.77%,7.26%,19.57%,55.60%,-11.78%,79.87%,-25.74%,134.75%,56.87,0.36%,0.32,2.77,1.09%,691342
AESE,Communication Services,107.08M,-,4.66,1.94,18.46,-,29.63M,18.53M,1.40%,1.65%,0.11,-46.50%,-74.10%,1.00,0.17,39.32%,85.16%,19.58%,24.52%,15.87%,36.87%,67.08%,63.14%,-20.89%,192.78%,-52.19%,610.00%,65.87,1.74%,0.56,2.84,-1.05%,1576575
AEY,Technology,38.49M,-,0.77,2.53,4.64,-,11.79M,5.90M,5.10%,4.06%,0.86,-48.60%,-95.90%,2.00,0.54,4.90%,13.43%,3.22%,7.30%,6.87%,9.56%,5.53%,33.38%,-21.23%,25.56%,-48.54%,122.67%,58.74,-3.43%,0.82,3.34,4.05%,228921
AEZS,Healthcare,115.29M,-,88.68,7.07,5.31,-,62.68M,62.63M,21.40%,8.37%,0.35,-21.50%,-125.80%,13.00,0.01,76.85%,185.71%,61.86%,63.06%,26.50%,73.34%,168.45%,210.84%,-47.51%,441.31%,-47.51%,555.17%,61.50,-2.62%,0.65,1.90,-0.52%,9799275
AFI,Industrials,95.55M,-,0.16,0.44,4.30,-,21.96M,20.95M,74.50%,2.38%,2.34,-11.10%,-22.10%,1.90,0.29,8.24%,13.29%,35.75%,9.10%,7.20%,13.77%,24.05%,40.62%,-8.72%,53.75%,-12.14%,339.29%,62.32,-0.41%,1.10,4.92,1.23%,233620
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.31%,0.21%,0.26%,0.34%,0.35%,-0.13%,-0.29%,-0.63%,-1.02%,0.52%,-9.56%,6.92%,45.23,0.00%,0.28,9.74,-0.31%,22850
AFIN,Real Estate,881.15M,-,2.90,0.56,10.21,-,108.43M,108.35M,49.40%,3.24%,6.53,-1.20%,-2.60%,-,0.00,5.82%,11.14%,-38.54%,2.71%,3.22%,8.48%,9.23%,15.29%,0.72%,16.46%,-37.77%,100.48%,67.70,0.00%,0.76,8.42,2.93%,406802
AFMD,Healthcare,619.43M,-,22.94,9.40,5.32,-,86.03M,82.40M,45.00%,9.10%,4.25,-37.70%,-100.40%,2.20,0.05,6.45%,-7.70%,131.44%,5.59%,7.58%,-2.19%,-2.82%,42.39%,-18.58%,22.54%,-18.58%,328.87%,49.45,0.00%,0.41,6.09,-0.33%,721416
AGE,Healthcare,95.68M,-,50.36,-,86.98,-,37.68M,21.21M,18.30%,1.72%,1.15,-207.10%,964.50%,0.40,-,20.95%,50.30%,93.89%,17.25%,10.17%,21.57%,36.47%,89.57%,-19.28%,64.67%,-37.15%,270.87%,63.62,-1.18%,0.59,2.47,-2.76%,185595
AGEN,Healthcare,899.09M,-,9.84,-,7.88,-,182.67M,170.64M,53.50%,14.62%,8.73,-95.70%,82.80%,0.90,-,-9.42%,45.37%,22.66%,9.03%,9.99%,12.21%,25.82%,24.23%,-22.02%,50.16%,-22.02%,154.95%,60.55,-0.64%,0.87,4.64,-1.49%,2496486
AGFS,Consumer Defensive,125.57M,-,0.75,0.48,5.00,4.94,51.00M,30.24M,73.30%,2.57%,4.49,-9.70%,-25.00%,2.70,0.98,22.38%,29.80%,7.31%,11.29%,7.11%,19.45%,12.13%,2.52%,-11.38%,38.25%,-39.76%,153.00%,67.84,-0.39%,1.09,2.53,-1.56%,188299
AGI,Basic Materials,3.18B,31.12,4.49,1.15,-,-,392.73M,391.00M,74.64%,0.86%,1.15,-,-,-,-,2.41%,-4.03%,34.61%,2.85%,4.11%,1.36%,-5.39%,-9.68%,-17.43%,6.96%,-29.62%,144.01%,47.61,-0.62%,0.80,8.15,0.74%,2341456
AGLE,Healthcare,361.00M,-,-,3.47,2.58,-,62.24M,46.72M,94.50%,3.98%,8.45,-66.90%,-81.40%,10.10,0.00,0.93%,-5.12%,-10.38%,4.21%,5.14%,1.00%,-4.35%,-4.50%,-21.98%,15.96%,-32.95%,118.00%,48.57,-0.53%,0.85,7.63,0.39%,186638
AGRO,Consumer Defensive,957.25M,-,1.11,1.16,4.48,3.32,117.74M,117.34M,71.30%,0.67%,2.43,-1.60%,-4.30%,1.80,1.31,3.64%,11.02%,1.47%,2.87%,3.64%,4.09%,15.66%,54.99%,-3.87%,40.89%,-3.87%,147.73%,68.61,-0.97%,0.90,8.20,-0.73%,288317
AGRX,Healthcare,294.87M,-,-,4.41,4.10,-,87.35M,67.10M,49.60%,3.55%,1.99,-45.90%,-56.80%,10.20,0.24,11.67%,16.32%,-22.45%,10.21%,5.10%,10.83%,13.21%,14.99%,-10.99%,22.96%,-30.33%,145.93%,62.69,-0.60%,0.60,3.32,-0.90%,710842
AGS,Consumer Cyclical,223.13M,-,1.13,3.51,1.97,10.48,35.65M,35.49M,77.30%,2.27%,1.73,-8.70%,-69.80%,4.80,10.02,3.80%,-0.63%,-33.89%,6.51%,6.84%,11.14%,6.96%,45.48%,-11.84%,37.00%,-39.55%,824.26%,60.09,-0.16%,0.74,6.48,3.18%,344474
AGTC,Healthcare,214.17M,-,85.67,2.71,3.22,-,25.82M,21.58M,41.50%,6.09%,0.94,-53.30%,-73.10%,5.30,0.17,31.40%,28.26%,19.68%,16.07%,9.07%,32.66%,34.94%,22.19%,-7.21%,61.78%,-16.48%,169.87%,72.08,8.14%,5.08,6.18,4.75%,7091705
AHC,Communication Services,47.55M,-,0.30,0.95,1.10,-,21.41M,18.34M,55.20%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-9.76%,21.98%,-26.97%,6.55%,10.93%,2.59%,25.31%,40.00%,-28.48%,62.59%,-28.48%,75.19%,55.60,-0.90%,0.73,2.26,1.80%,81639
AHPI,Healthcare,28.06M,-,0.82,3.16,-,-,4.01M,2.81M,9.60%,15.99%,0.63,-14.50%,-27.80%,1.50,0.40,0.29%,22.72%,220.56%,12.01%,13.64%,5.18%,22.90%,-6.81%,-15.51%,55.78%,-84.42%,254.04%,56.69,1.02%,0.34,7.01,2.19%,242076
AHT,Real Estate,222.34M,-,0.29,-,1.84,-,68.94M,14.03M,6.50%,13.83%,0.23,-11.20%,-753.10%,-,-,8.19%,34.32%,-87.95%,9.35%,11.60%,15.00%,16.59%,-18.81%,-20.93%,61.14%,-87.41%,167.72%,60.50,-1.58%,0.90,3.40,7.26%,7633821
AIH,Healthcare,149.02M,-,1.24,2.07,14.61,-,23.61M,23.61M,4.20%,0.06%,0.11,-19.30%,-44.50%,0.50,1.34,-1.61%,18.80%,-22.99%,10.15%,7.99%,17.52%,26.18%,15.73%,-5.38%,51.40%,-38.92%,70.87%,66.84,1.47%,1.07,6.51,6.20%,142692
AIHS,Financial,70.06M,-,9.60,11.92,15.92,-,37.80M,29.36M,1.00%,0.19%,0.02,-80.70%,-358.10%,0.70,1.90,-15.30%,13.97%,158.33%,12.79%,13.23%,5.97%,23.11%,88.13%,-15.26%,67.71%,-31.49%,519.23%,55.26,3.87%,1.01,1.61,3.87%,3066339
AIKI,Healthcare,68.91M,-,7656.98,2.30,2.52,-,34.99M,32.96M,13.10%,3.57%,0.09,-49.20%,-50.70%,59.60,0.00,24.84%,64.66%,94.73%,12.68%,14.63%,62.29%,126.85%,192.77%,9.30%,343.40%,-56.96%,404.73%,76.76,2.62%,1.87,2.35,23.04%,23657052
AIM,Healthcare,123.31M,-,616.55,1.74,3.11,-,40.69M,40.23M,6.50%,4.73%,0.53,-26.30%,-30.40%,50.00,0.03,-1.82%,31.71%,116.00%,12.17%,9.00%,22.56%,34.59%,20.90%,-9.80%,61.40%,-61.18%,176.00%,65.89,-0.37%,0.64,2.76,2.22%,2322115
AINC,Financial,20.99M,-,0.06,-,0.31,0.46,2.31M,1.30M,17.90%,0.82%,0.05,-36.80%,217.30%,0.70,-,3.27%,10.96%,-64.93%,6.93%,7.64%,5.20%,20.68%,15.59%,-26.46%,69.64%,-64.76%,86.22%,58.21,-3.29%,0.04,8.38,2.20%,9270
AIRI,Industrials,59.31M,-,1.21,5.08,39.54,-,30.62M,24.74M,23.60%,0.42%,0.14,-4.10%,-19.50%,1.30,2.57,8.67%,22.88%,18.99%,11.84%,11.31%,15.70%,32.07%,51.45%,-15.14%,59.48%,-15.14%,208.33%,67.51,-1.60%,1.03,1.85,-1.60%,767813
AIV,Real Estate,727.90M,4.69,0.82,0.34,3.19,6.98,147.53M,147.50M,98.87%,6.61%,0.79,2.20%,8.40%,-,2.08,1.66%,2.51%,-15.80%,2.00%,3.17%,1.89%,2.63%,18.28%,-24.38%,21.88%,-24.38%,85.67%,54.76,-1.02%,0.42,4.90,0.00%,5217508
AKBA,Healthcare,591.67M,-,1.92,2.15,2.20,-,143.32M,142.95M,75.40%,19.20%,4.35,-52.50%,-105.70%,2.20,0.00,23.26%,56.39%,-46.16%,13.26%,9.46%,22.62%,39.54%,-32.32%,-10.31%,70.11%,-66.37%,120.57%,65.35,-1.05%,0.65,4.61,-3.35%,4109626
AKER,Healthcare,30.48M,-,19.33,1.34,1.32,-,7.63M,7.45M,16.40%,7.55%,0.36,-114.30%,-136.30%,9.20,0.00,27.68%,51.23%,17.52%,19.81%,11.14%,27.64%,54.04%,21.96%,-21.38%,93.80%,-57.63%,141.94%,70.10,-2.17%,0.50,3.75,1.63%,784627
AKTX,Healthcare,101.67M,-,-,19.43,8.27,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,-0.73%,29.52%,46.24%,8.21%,12.37%,-1.99%,22.82%,42.77%,-25.27%,84.86%,-25.27%,222.99%,55.16,1.10%,0.74,2.81,3.31%,205094
ALIM,Healthcare,46.67M,-,0.86,-,4.13,-,5.07M,4.84M,36.10%,0.20%,0.11,-7.80%,10.70%,3.20,-,5.76%,43.40%,26.88%,13.21%,11.37%,13.09%,47.95%,54.81%,-21.22%,110.40%,-21.22%,197.18%,65.80,-0.61%,0.75,8.50,2.91%,67944
ALJJ,Industrials,57.85M,-,0.15,3.55,9.48,17.53,42.23M,18.34M,3.40%,0.23%,0.26,-33.90%,-206.00%,1.40,5.99,9.23%,19.33%,23.48%,5.86%,6.87%,2.15%,11.90%,50.39%,-7.64%,43.78%,-7.64%,374.83%,54.79,1.41%,1.82,1.33,-6.34%,296942
ALNA,Healthcare,97.04M,-,-,4.02,3.22,-,36.26M,26.17M,37.10%,5.18%,0.58,-114.20%,-210.80%,8.00,0.54,-0.50%,44.60%,-14.10%,8.94%,11.91%,12.89%,35.01%,33.49%,-26.26%,76.72%,-39.53%,290.48%,62.89,0.00%,0.67,2.05,1.99%,1566632
ALRN,Healthcare,163.29M,-,-,6.19,11.50,-,39.32M,21.77M,7.30%,5.81%,0.34,-98.30%,-170.40%,3.00,0.02,-8.33%,10.00%,185.26%,7.57%,11.50%,0.39%,34.83%,61.35%,-13.73%,120.88%,-18.62%,704.00%,56.58,-1.01%,0.54,2.01,1.52%,2038776
ALSK,Communication Services,174.88M,18.06,0.74,1.01,5.41,8.33,54.12M,49.83M,49.90%,2.76%,1.50,1.70%,5.70%,1.50,0.98,-0.91%,-1.52%,61.48%,1.19%,0.89%,-0.61%,-4.19%,22.97%,-16.84%,6.89%,-16.84%,137.34%,42.53,0.00%,0.23,3.26,0.31%,211395
ALTO,Energy,518.78M,-,0.48,1.81,13.41,7.06,58.50M,56.12M,45.20%,9.71%,1.02,-6.90%,-17.10%,1.20,0.66,4.98%,12.44%,1142.63%,9.05%,9.20%,4.09%,14.24%,68.49%,-10.43%,41.21%,-34.70%,3295.45%,55.93,-0.53%,0.35,7.47,-1.58%,1875220
ALYA,Technology,135.85M,-,-,3.27,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,0.00%,7.69%,-15.56%,7.80%,9.98%,1.80%,9.44%,24.05%,-51.92%,27.05%,-51.92%,173.53%,52.32,1.88%,0.63,2.63,-1.13%,216075
AM,Energy,4.10B,-,4.38,1.67,1707.92,15.03,476.58M,313.88M,54.30%,3.06%,1.82,-5.90%,-12.80%,1.80,1.26,10.23%,3.07%,83.40%,3.95%,4.60%,9.69%,12.07%,42.66%,1.23%,38.11%,1.23%,436.09%,66.33,-1.37%,0.96,9.06,3.78%,5081624
AMBO,Consumer Defensive,84.41M,-,1.03,4.25,1.83,-,21.80M,1.43M,0.60%,9.04%,0.16,-8.10%,-55.50%,0.70,0.20,-17.26%,20.80%,38.68%,29.52%,18.13%,19.16%,31.23%,31.77%,-43.13%,65.64%,-49.77%,193.64%,61.91,15.89%,4.71,3.23,6.95%,3881012
AMC,Communication Services,1.97B,-,0.78,-,4.73,-,287.28M,114.94M,14.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,-20.87%,144.98%,-18.22%,17.00%,32.45%,-17.37%,26.49%,23.88%,-72.54%,192.67%,-72.54%,192.67%,48.82,1.96%,0.38,5.59,-0.36%,45759439
AMPE,Healthcare,397.72M,-,-,36.00,42.31,-,178.62M,170.95M,12.80%,13.39%,3.37,-97.90%,-192.90%,5.60,0.00,10.77%,51.05%,242.80%,12.70%,12.01%,41.36%,52.36%,156.07%,-16.44%,179.46%,-16.44%,703.23%,70.94,5.56%,3.31,2.49,15.28%,22435669
AMPY,Energy,113.04M,-,0.50,26.36,8.37,1.79,37.63M,30.21M,33.30%,7.07%,1.44,-80.30%,-348.00%,1.20,67.63,9.85%,38.10%,-48.94%,13.37%,14.11%,31.39%,68.65%,131.84%,-4.50%,194.06%,-49.58%,503.05%,77.31,-3.45%,0.57,2.97,2.41%,843808
AMRN,Healthcare,3.05B,-,5.18,4.99,5.44,436.29,389.70M,378.92M,39.20%,5.33%,2.37,-1.70%,-2.70%,2.70,0.02,-10.58%,26.90%,-57.70%,6.99%,7.01%,4.86%,28.91%,30.22%,-15.46%,75.73%,-57.57%,132.74%,60.31,-2.60%,0.56,7.82,1.69%,4804251
AMRX,Healthcare,1.73B,-,0.92,2.89,6.15,8.11,147.56M,116.02M,69.10%,4.30%,4.34,1.50%,21.40%,2.30,9.59,15.91%,21.40%,15.46%,7.58%,5.57%,12.13%,21.00%,27.68%,-7.44%,46.29%,-7.44%,138.33%,67.70,-1.02%,0.65,5.72,-3.05%,751103
AMS,Healthcare,15.40M,-,0.86,0.66,4.28,1.60,6.05M,3.47M,9.40%,0.67%,0.19,-1.20%,-2.50%,1.40,0.56,-2.47%,18.89%,13.07%,11.73%,8.72%,12.50%,28.11%,43.83%,-8.12%,54.74%,-17.88%,153.45%,66.59,3.26%,2.93,2.94,6.52%,357817
AMST,Technology,110.17M,-,679.37,5.50,6.72,-,16.55M,9.05M,0.50%,0.12%,0.11,-,-,10.50,0.00,-11.29%,20.35%,-,10.72%,13.58%,13.24%,16.87%,21.20%,-37.64%,39.85%,-37.64%,54.79%,59.11,0.36%,0.20,5.65,2.73%,19399
AMTX,Energy,157.16M,-,0.87,-,1571.55,-,20.86M,19.62M,38.10%,6.77%,0.36,-25.70%,17.40%,0.10,-,-0.68%,129.06%,771.69%,9.47%,15.65%,17.54%,82.27%,205.91%,-30.18%,269.23%,-30.18%,1972.87%,63.76,-1.23%,0.29,7.68,4.77%,1061902
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.80%,-2.87%,-25.80%,0.60%,1.31%,2.56%,4.98%,16.15%,-3.73%,20.64%,-24.86%,166.85%,61.14,-0.59%,0.20,9.82,1.27%,5379
ANCN,Healthcare,35.69M,-,-,6.67,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,87.89%,129.05%,271.43%,69.34%,26.00%,50.34%,84.50%,193.96%,-59.72%,193.08%,-59.72%,727.45%,57.27,-6.44%,0.43,4.25,-11.64%,1104318
ANH,Real Estate,266.99M,-,8.04,0.88,7.08,8.75,99.11M,97.26M,49.30%,1.35%,0.93,-3.10%,-32.40%,-,5.26,1.12%,6.27%,-25.14%,2.02%,2.61%,5.40%,6.21%,40.09%,-1.44%,26.27%,-27.89%,246.84%,63.96,-0.74%,0.37,2.74,1.11%,521808
ANIX,Healthcare,138.75M,-,-,14.35,15.42,-,23.88M,23.15M,6.80%,2.44%,0.80,-129.70%,-142.60%,7.90,0.00,17.22%,39.37%,53.91%,11.34%,10.17%,18.51%,45.17%,94.78%,-6.75%,110.84%,-6.75%,294.74%,70.33,-0.75%,0.23,5.25,-1.13%,163827
ANPC,Healthcare,64.25M,-,-,17.35,42.83,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,1.90%,1.55%,-,3.92%,6.07%,0.72%,5.77%,4.92%,-32.14%,41.11%,-51.08%,86.35%,53.26,0.17%,0.02,5.87,-0.51%,31747
ANTE,Communication Services,42.27M,-,1.66,2.87,26.42,-,12.57M,1.69M,4.00%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,15.87%,52.72%,270.97%,20.26%,12.70%,40.21%,86.47%,226.06%,-9.13%,275.47%,-9.13%,535.38%,67.71,3.56%,1.05,3.98,9.04%,1568935
ANY,Technology,22.75M,-,5.83,-,7.84,-,6.95M,5.46M,6.80%,4.65%,0.22,-57.30%,80.30%,0.60,-,28.03%,76.04%,322.29%,24.41%,17.91%,37.79%,73.73%,54.77%,-22.49%,152.17%,-37.30%,954.55%,67.28,-0.59%,0.44,3.48,2.96%,515170
AOD,Financial,991.05M,-,12.71,1.07,-,-,105.43M,-,36.62%,-,0.17,-,-,-,-,1.73%,2.84%,1.84%,0.65%,0.93%,2.75%,4.96%,15.95%,0.21%,9.66%,0.21%,87.65%,68.99,0.00%,0.76,9.42,0.21%,290155
