Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
AINC,Financial,20.99M,-,0.06,-,0.31,0.46,2.31M,1.30M,17.90%,0.82%,0.05,-36.80%,217.30%,0.70,-,9.33%,15.66%,-66.52%,6.22%,7.56%,9.34%,25.40%,19.01%,-24.44%,74.29%,-65.01%,91.33%,62.66,2.56%,0.20,8.61,5.00%,42872
AIRI,Industrials,60.89M,-,1.25,5.22,40.59,-,30.62M,24.74M,23.60%,0.42%,0.15,-4.10%,-19.50%,1.30,2.57,24.52%,44.03%,26.14%,11.08%,11.00%,24.20%,40.88%,59.73%,-1.58%,67.14%,-1.58%,223.13%,76.39,2.59%,4.42,1.94,0.46%,2690852
AIV,Real Estate,735.32M,4.74,0.83,0.34,3.22,7.05,147.53M,147.50M,98.87%,6.61%,0.76,2.20%,8.40%,-,2.08,1.43%,1.64%,-14.70%,2.48%,3.20%,2.48%,3.77%,19.03%,-24.07%,22.37%,-24.07%,86.43%,55.86,-0.81%,0.36,4.92,-0.61%,4096356
AKBA,Healthcare,601.59M,-,1.95,2.18,2.23,-,143.32M,142.95M,75.40%,19.20%,4.43,-52.50%,-105.70%,2.20,0.00,38.57%,56.45%,-46.11%,14.78%,8.75%,31.46%,45.54%,-30.89%,-7.98%,74.54%,-65.50%,126.32%,70.41,2.06%,1.44,4.73,-2.47%,7970467
AKER,Healthcare,28.50M,-,18.07,1.25,1.23,-,7.63M,7.45M,16.40%,7.55%,0.40,-114.30%,-136.30%,9.20,0.00,28.25%,49.67%,9.18%,8.46%,8.69%,41.15%,67.89%,28.84%,10.00%,116.39%,-55.25%,155.48%,81.24,0.00%,3.90,3.96,14.78%,4860001
AKTX,Healthcare,105.79M,-,-,20.21,8.60,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,4.81%,38.05%,57.22%,6.42%,12.57%,-1.94%,23.04%,40.89%,-26.60%,81.57%,-26.60%,217.24%,54.01,3.53%,0.42,2.76,-2.47%,103611
ALIM,Healthcare,46.33M,-,0.85,-,4.10,-,5.07M,4.84M,36.10%,0.20%,0.12,-7.80%,10.70%,3.20,-,20.41%,41.38%,28.13%,7.74%,9.91%,21.54%,57.47%,61.29%,-7.38%,117.80%,-7.38%,207.64%,74.47,0.00%,7.61,8.80,7.31%,551978
ALJJ,Industrials,56.63M,-,0.15,3.47,9.28,17.16,42.23M,18.34M,3.40%,0.23%,0.26,-33.90%,-206.00%,1.40,5.99,12.10%,22.47%,16.32%,4.13%,6.61%,7.72%,18.28%,58.55%,-2.25%,50.05%,-2.25%,395.54%,63.39,2.16%,0.72,1.39,-0.14%,103512
ALNA,Healthcare,100.91M,-,-,4.18,3.35,-,36.26M,26.17M,37.10%,5.18%,0.59,-114.20%,-210.80%,8.00,0.54,20.81%,53.68%,-16.06%,9.08%,11.46%,15.48%,35.86%,32.33%,-27.01%,74.91%,-40.15%,286.48%,62.61,2.39%,1.06,2.03,-2.92%,2166934
ALRN,Healthcare,177.31M,-,-,6.72,12.49,-,39.32M,21.77M,7.30%,5.81%,0.34,-98.30%,-170.40%,3.00,0.02,8.04%,59.26%,199.61%,7.17%,12.42%,4.45%,42.41%,68.13%,-11.16%,127.47%,-16.19%,728.00%,59.71,0.00%,0.98,2.07,-3.72%,3240094
ALSK,Communication Services,177.03M,18.28,0.75,1.02,5.48,8.43,54.12M,49.83M,49.90%,2.76%,1.48,1.70%,5.70%,1.50,0.98,0.30%,0.00%,59.68%,0.92%,0.87%,0.20%,-3.13%,24.72%,-16.07%,8.05%,-16.07%,139.53%,46.68,0.30%,0.19,3.29,0.00%,157721
ALTO,Energy,524.24M,-,0.48,1.83,13.55,7.13,58.50M,56.12M,45.20%,9.71%,1.02,-6.90%,-17.10%,1.20,0.66,14.31%,23.11%,1257.52%,8.27%,9.20%,12.86%,23.57%,83.78%,-3.96%,51.42%,-29.98%,3540.91%,65.65,-0.13%,0.86,8.01,4.43%,4123990
ALYA,Technology,136.87M,-,-,3.30,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,3.08%,24.07%,-13.55%,5.30%,10.13%,13.40%,21.37%,37.46%,-46.98%,40.10%,-46.98%,201.61%,61.42,1.12%,1.57,2.90,8.21%,449118
AM,Energy,3.92B,-,4.19,1.60,1633.57,14.37,476.58M,313.88M,54.30%,3.06%,1.85,-5.90%,-12.80%,1.80,1.26,8.30%,3.34%,75.42%,3.82%,4.73%,4.14%,7.03%,35.87%,-2.56%,30.72%,-2.56%,407.40%,59.14,0.36%,1.28,8.57,2.69%,5943792
AMBO,Consumer Defensive,85.67M,-,1.04,4.32,1.85,-,21.80M,1.43M,0.60%,9.04%,0.16,-8.10%,-55.50%,0.70,0.20,20.67%,22.60%,51.81%,41.77%,17.77%,14.52%,24.64%,24.47%,-46.48%,55.90%,-52.72%,176.36%,58.53,6.04%,0.55,3.04,-0.82%,402093
AMC,Communication Services,1.94B,-,0.77,-,4.63,-,287.28M,114.94M,14.00%,32.81%,0.32,-31.10%,384.40%,0.40,-,-29.67%,157.01%,-19.00%,21.16%,31.72%,-10.28%,31.90%,28.15%,-71.72%,201.47%,-71.72%,201.47%,49.19,3.45%,1.31,5.76,4.69%,138752433
AMPE,Healthcare,414.29M,-,-,37.50,44.07,-,178.62M,170.95M,12.80%,13.39%,3.44,-97.90%,-192.90%,5.60,0.00,32.35%,59.57%,214.16%,10.66%,11.44%,34.87%,43.52%,137.50%,-23.83%,170.23%,-23.83%,632.23%,69.07,3.11%,0.77,2.27,0.88%,4596282
AMPY,Energy,111.48M,-,0.50,26.00,8.26,1.77,37.63M,30.21M,33.30%,7.07%,1.47,-80.30%,-348.00%,1.20,67.63,40.89%,76.54%,-45.11%,13.93%,15.06%,32.78%,71.86%,129.97%,-6.15%,195.92%,-50.76%,488.83%,76.14,3.50%,1.07,2.90,1.40%,1388339
AMRN,Healthcare,3.30B,-,5.59,5.40,5.87,471.46,389.70M,378.92M,39.20%,5.33%,2.37,-1.70%,-2.70%,2.70,0.02,1.34%,41.57%,-53.63%,7.64%,6.73%,9.87%,34.44%,33.05%,-13.62%,79.55%,-56.65%,137.80%,64.69,2.29%,0.82,7.99,-3.85%,6288834
AMRX,Healthcare,1.72B,-,0.91,2.87,6.11,8.05,147.56M,116.02M,69.10%,4.30%,4.40,1.50%,21.40%,2.30,9.59,19.35%,22.59%,15.35%,7.25%,5.74%,17.73%,26.36%,31.92%,-4.85%,50.77%,-4.85%,145.00%,75.91,1.37%,1.10,5.88,0.34%,1117284
AMS,Healthcare,16.07M,-,0.89,0.69,4.46,1.67,6.05M,3.47M,9.40%,0.67%,0.19,-1.20%,-2.50%,1.40,0.56,15.66%,30.91%,18.52%,12.62%,7.91%,12.94%,27.47%,42.31%,-9.12%,52.11%,-19.27%,149.14%,69.37,0.69%,0.97,2.89,0.35%,107834
AMST,Technology,118.78M,-,732.48,5.93,7.24,-,16.55M,9.05M,0.50%,0.12%,0.11,-,-,10.50,0.00,10.22%,29.19%,-,13.19%,12.92%,18.39%,20.77%,24.71%,-36.10%,43.31%,-36.10%,58.62%,62.62,1.01%,0.38,5.79,-2.37%,33831
AMTX,Energy,157.80M,-,0.88,-,1577.98,-,20.86M,19.62M,38.10%,6.77%,0.36,-25.70%,17.40%,0.10,-,-2.39%,148.65%,802.51%,8.59%,15.23%,22.63%,87.17%,206.63%,-31.97%,272.28%,-31.97%,1919.68%,65.14,-0.68%,0.48,7.48,1.67%,1587542
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.78%,2.48%,-23.73%,0.66%,1.40%,0.51%,3.69%,14.44%,-5.33%,18.62%,-26.12%,162.39%,56.73,-0.18%,1.26,9.66,-0.11%,29307
ANCN,Healthcare,20.78M,-,-,3.88,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,14.29%,36.59%,110.53%,9.89%,11.32%,111.35%,140.32%,264.85%,-7.63%,249.71%,-7.63%,887.33%,85.10,2.14%,22.03,5.07,81.11%,34252479
ANH,Real Estate,264.03M,-,7.95,0.87,7.00,8.66,99.11M,97.26M,49.30%,1.35%,0.93,-3.10%,-32.40%,-,5.26,3.88%,3.08%,-25.14%,2.21%,2.56%,5.26%,6.26%,39.89%,-2.16%,27.70%,-28.42%,244.30%,62.25,0.75%,0.36,2.72,1.49%,460081
ANIX,Healthcare,139.53M,-,-,14.43,15.50,-,23.88M,23.15M,6.80%,2.44%,0.80,-129.70%,-142.60%,7.90,0.00,27.45%,36.57%,56.14%,11.17%,10.36%,23.73%,50.89%,99.08%,-5.86%,132.46%,-5.86%,298.50%,72.00,2.06%,0.41,5.30,-0.75%,259640
ANPC,Healthcare,66.86M,-,-,18.06,44.58,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,9.45%,8.67%,-,3.38%,6.20%,3.75%,8.75%,7.45%,-30.23%,45.07%,-49.71%,91.59%,57.90,-0.98%,0.06,6.03,-1.71%,66909
ANTE,Communication Services,50.60M,-,1.99,3.44,31.63,-,12.57M,1.69M,4.00%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,62.45%,60.07%,349.59%,18.37%,11.82%,32.08%,76.03%,201.18%,-18.04%,238.68%,-18.04%,473.12%,63.69,-8.70%,1.52,3.59,-17.85%,1943511
ANY,Technology,25.71M,-,6.59,-,8.87,-,6.95M,5.46M,6.80%,4.65%,0.22,-57.30%,80.30%,0.60,-,82.78%,75.23%,360.24%,24.89%,17.86%,56.69%,92.30%,66.92%,-17.40%,168.76%,-33.17%,1023.91%,74.58,4.71%,0.86,3.71,-2.91%,881890
AOD,Financial,985.78M,-,12.64,1.07,-,-,105.43M,-,36.62%,-,0.17,-,-,-,-,2.75%,3.54%,2.41%,0.76%,0.98%,2.43%,4.74%,15.60%,0.16%,10.18%,0.16%,86.55%,66.81,0.11%,1.02,9.36,0.16%,347166
