Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACIU,Healthcare,661.70M,-,37.17,2.46,2.39,-,71.93M,37.91M,29.90%,2.83%,1.22,-22.10%,-24.20%,18.10,0.01,17.12%,51.10%,7.43%,21.56%,12.63%,31.14%,49.60%,39.66%,-28.32%,86.28%,-31.08%,120.15%,71.62,4.17%,2.70,8.96,13.13%,2381817
ACOR,Healthcare,70.94M,1.39,0.43,1.13,1.12,-,47.71M,9.35M,40.70%,5.77%,0.45,6.60%,16.10%,1.10,0.73,-5.60%,10.75%,-23.66%,6.78%,8.88%,0.55%,30.53%,58.68%,-14.32%,120.18%,-32.42%,192.77%,59.61,-1.21%,0.18,7.42,-0.40%,212817
ACRX,Healthcare,245.30M,-,47.17,-,5.69,-,113.81M,88.85M,25.60%,12.35%,2.04,-60.70%,85.50%,2.90,-,-19.49%,7.21%,42.95%,11.20%,13.54%,-3.80%,25.34%,49.12%,-24.15%,93.07%,-24.15%,217.94%,51.36,2.17%,0.51,2.23,-3.04%,2752512
ACST,Healthcare,183.09M,37.78,2260.32,6.18,-,-,179.50M,176.13M,1.66%,1.27%,0.04,-,-,-,-,4.08%,70.11%,79.29%,16.40%,15.66%,24.09%,82.66%,103.43%,-16.39%,318.03%,-16.39%,496.49%,63.14,-1.82%,0.69,1.02,-7.27%,34804588
ACTG,Industrials,393.09M,35.77,15.06,1.96,1.30,131.03,48.47M,46.31M,69.30%,2.59%,1.32,4.00%,7.30%,2.60,0.57,8.41%,57.36%,234.85%,9.71%,9.97%,23.05%,60.82%,107.02%,-4.47%,133.33%,-4.47%,364.00%,77.45,-0.13%,1.33,8.12,3.31%,1203310
ADAP,Healthcare,1.04B,-,325.60,2.72,2.61,-,154.67M,11.25M,84.40%,12.77%,0.91,-33.70%,-44.90%,12.20,0.00,-1.93%,15.73%,64.68%,9.30%,8.35%,10.29%,21.03%,-6.40%,-9.81%,74.67%,-50.60%,231.00%,60.44,4.43%,1.02,6.62,-2.22%,1605038
ADES,Industrials,112.24M,-,1.89,1.27,7.48,2.99,18.09M,17.94M,63.60%,4.58%,7.16,-14.50%,-24.20%,1.40,0.35,1.37%,7.64%,-52.26%,5.61%,5.96%,8.59%,7.23%,19.77%,-5.13%,27.86%,-53.13%,68.22%,58.39,-0.33%,1.34,5.92,-1.50%,153503
ADIL,Healthcare,43.14M,-,-,5.98,5.83,-,13.65M,11.64M,9.90%,2.97%,0.55,-121.30%,-132.80%,7.50,0.00,4.36%,61.98%,105.04%,12.66%,11.11%,25.45%,45.94%,79.14%,-5.74%,94.37%,-22.25%,211.00%,71.60,0.00%,0.93,3.11,-2.51%,579800
ADMA,Healthcare,257.53M,-,6.39,3.25,4.31,-,87.70M,70.91M,54.90%,13.61%,2.44,-37.20%,-98.80%,8.50,1.36,-10.85%,27.67%,-29.11%,8.07%,7.86%,3.54%,15.70%,4.52%,-15.45%,37.44%,-37.38%,81.38%,55.48,1.51%,0.87,2.63,-0.75%,3448639
ADMP,Healthcare,202.55M,-,11.01,4.14,16.33,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,-5.10%,91.81%,94.26%,12.47%,17.00%,8.01%,66.92%,95.76%,-36.32%,217.02%,-36.32%,451.85%,60.30,0.64%,0.59,1.49,-5.10%,11135649
ADMS,Healthcare,175.11M,-,2.51,-,1.89,-,28.38M,27.75M,63.00%,6.39%,3.41,-43.50%,328.40%,3.90,-,-7.24%,32.06%,5.18%,8.02%,11.69%,4.51%,15.94%,47.38%,-35.63%,43.31%,-35.63%,210.00%,55.11,-4.13%,1.95,5.89,-2.64%,1016875
ADT,Industrials,7.62B,-,1.44,2.31,15.57,11.81,769.24M,691.77M,95.70%,2.39%,4.18,-3.70%,-19.70%,0.90,3.10,-0.42%,7.18%,34.05%,3.11%,4.93%,1.35%,7.86%,10.85%,-11.64%,22.61%,-45.32%,176.36%,56.57,-0.96%,1.28,9.41,0.86%,5093753
ADTX,Healthcare,57.79M,-,-,2.20,4.22,-,13.97M,9.25M,6.80%,10.77%,0.24,-133.80%,-596.90%,18.90,0.00,7.96%,71.73%,-,18.94%,19.15%,12.91%,48.24%,43.23%,-39.52%,113.09%,-57.52%,151.23%,57.43,-3.55%,0.33,4.07,-9.76%,1383903
ADXS,Healthcare,161.50M,-,538.34,3.28,6.41,-,70.13M,-,17.50%,-,0.40,-60.50%,-76.40%,8.50,0.00,21.55%,131.15%,34.29%,19.27%,14.27%,61.68%,136.59%,160.12%,12.80%,379.43%,12.80%,434.29%,81.91,0.00%,3.70,1.41,24.78%,50693295
AEF,Financial,459.30M,-,33.21,1.27,-,-,50.75M,-,63.43%,-,0.31,-,-,-,-,1.80%,6.85%,20.34%,1.07%,1.52%,4.09%,8.31%,31.15%,0.00%,17.63%,0.00%,106.83%,69.56,-0.56%,0.50,9.05,0.67%,37809
AEG,Financial,9.86B,1157.50,0.16,0.30,0.73,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,5.47%,5.71%,14.89%,1.85%,1.70%,8.55%,14.30%,44.80%,-0.43%,31.16%,-0.43%,157.22%,68.33,-0.22%,0.66,4.63,-0.22%,1433291
AEHL,Industrials,13.57M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.14,-,-,-,-,25.00%,59.50%,128.98%,16.29%,15.05%,46.86%,62.80%,89.59%,-11.88%,108.92%,-16.20%,470.51%,75.12,7.78%,5.76,4.45,23.61%,4379500
AEHR,Technology,74.25M,-,5.46,6.72,21.84,-,23.40M,20.19M,23.10%,0.78%,0.33,-23.10%,-33.50%,3.20,0.16,19.77%,44.39%,15.73%,13.90%,9.43%,19.44%,29.87%,64.68%,-10.43%,67.03%,-10.43%,180.91%,64.30,-2.15%,0.84,3.09,-5.21%,404669
AEMD,Healthcare,32.01M,-,40.02,2.78,2.65,-,12.09M,11.78M,6.10%,4.89%,0.26,-54.30%,-59.30%,10.00,0.00,-11.30%,5.12%,-23.05%,12.80%,11.25%,2.95%,13.55%,48.92%,-14.97%,73.38%,-28.42%,126.27%,53.36,0.00%,0.16,2.67,2.30%,345442
AESE,Communication Services,95.29M,-,4.14,1.63,16.43,-,29.63M,18.53M,1.80%,1.65%,0.11,-46.50%,-74.10%,1.00,0.17,1.69%,52.53%,-11.40%,22.67%,16.65%,10.25%,36.31%,37.73%,-32.87%,143.43%,-59.43%,502.50%,55.23,0.77%,0.93,2.41,-7.66%,2689198
AEY,Technology,40.00M,-,0.82,2.96,7.41,-,12.15M,5.56M,4.90%,4.31%,0.85,-53.30%,-119.70%,1.80,0.48,2.67%,26.28%,7.45%,8.53%,7.04%,11.33%,8.97%,37.64%,-18.40%,30.08%,-46.69%,130.67%,62.13,-1.78%,0.86,3.46,2.67%,240896
AEZS,Healthcare,96.60M,-,74.30,5.74,4.45,-,62.68M,62.63M,21.40%,8.12%,0.33,-21.50%,-125.80%,13.00,0.01,-29.55%,142.19%,18.32%,15.02%,25.65%,27.50%,102.55%,149.24%,-57.18%,341.60%,-57.18%,434.48%,54.98,-14.36%,2.41,1.55,-14.36%,37682797
AFI,Industrials,80.53M,-,0.14,0.34,3.63,-,21.96M,20.95M,75.20%,2.38%,2.32,-11.10%,-22.10%,1.90,0.29,-23.06%,-8.05%,11.21%,7.70%,7.42%,-14.16%,-6.07%,6.94%,-30.06%,17.81%,-32.68%,236.61%,40.56,-14.08%,4.70,3.77,-20.80%,1006629
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06%,-0.05%,-0.10%,0.34%,0.35%,0.04%,-0.12%,-0.47%,-0.86%,0.67%,-9.42%,7.08%,50.14,0.21%,0.12,9.76,0.36%,10017
AFIN,Real Estate,888.22M,-,2.92,0.57,10.29,-,108.43M,108.35M,49.90%,3.24%,6.55,-1.20%,-2.60%,-,0.00,4.74%,7.83%,-37.36%,3.25%,3.25%,7.16%,8.46%,14.97%,-3.11%,16.18%,-37.82%,100.00%,64.42,-0.82%,0.73,8.40,-1.75%,391533
AFMD,Healthcare,658.38M,-,24.12,9.47,5.58,-,86.03M,82.40M,47.30%,9.10%,4.25,-37.70%,-100.40%,2.20,0.05,0.32%,-9.16%,130.63%,5.25%,6.82%,1.72%,-0.82%,44.79%,-16.44%,23.27%,-16.44%,340.14%,52.84,-0.32%,0.88,6.25,1.13%,1547097
AGE,Healthcare,89.88M,-,47.30,-,81.71,-,37.68M,21.21M,18.40%,1.72%,1.13,-207.10%,964.50%,0.40,-,-3.33%,26.09%,57.82%,13.02%,9.73%,11.04%,26.23%,75.94%,-24.18%,54.67%,-40.97%,248.35%,57.57,-2.44%,0.66,2.32,-5.69%,213744
AGEN,Healthcare,885.96M,-,9.69,-,7.76,-,182.67M,170.64M,56.10%,14.62%,8.70,-95.70%,82.80%,0.90,-,-12.40%,37.01%,17.69%,7.11%,9.87%,7.78%,23.25%,22.26%,-22.86%,48.54%,-22.86%,152.20%,59.10,-1.96%,0.67,4.59,-0.22%,1929758
AGFS,Consumer Defensive,137.47M,-,0.82,0.48,5.48,5.41,51.00M,30.24M,73.30%,2.57%,4.35,-9.70%,-25.00%,2.70,0.98,0.00%,29.44%,8.97%,7.76%,6.91%,16.92%,12.68%,3.10%,-10.68%,39.34%,-39.29%,155.00%,66.37,0.00%,0.61,2.55,-1.92%,109606
AGI,Basic Materials,3.10B,30.38,4.39,1.12,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,-2.47%,0.38%,24.21%,3.93%,4.17%,-1.81%,-8.05%,-12.45%,-19.96%,3.67%,-31.78%,136.53%,42.05,-0.87%,1.04,7.90,-2.11%,3049825
AGLE,Healthcare,350.96M,-,-,3.36,2.51,-,62.24M,46.72M,94.00%,3.98%,8.27,-66.90%,-81.40%,10.10,0.00,-5.53%,-7.89%,-10.26%,5.92%,5.36%,-1.87%,-7.45%,-7.98%,-24.85%,11.70%,-35.41%,110.00%,43.72,0.00%,0.85,7.35,1.10%,190500
AGRO,Consumer Defensive,991.70M,-,1.15,1.18,4.64,3.44,117.74M,117.34M,73.30%,0.67%,2.44,-1.60%,-4.30%,1.80,1.31,1.21%,5.27%,5.01%,2.53%,3.11%,6.00%,16.89%,57.30%,-1.64%,44.16%,-1.64%,153.47%,72.47,0.72%,0.51,8.39,0.12%,164919
AGRX,Healthcare,307.01M,-,-,4.58,4.27,-,87.35M,67.10M,49.90%,3.55%,1.96,-45.90%,-56.80%,10.20,0.24,-3.60%,23.84%,-11.68%,9.92%,6.06%,13.67%,17.52%,20.11%,-7.69%,27.47%,-19.07%,157.78%,63.21,-1.10%,0.86,3.48,-4.66%,1046866
AGS,Consumer Cyclical,246.09M,-,1.24,3.97,2.17,11.55,35.65M,35.49M,79.60%,2.27%,1.78,-8.70%,-69.80%,4.80,10.02,12.34%,13.06%,-31.47%,7.03%,7.02%,20.77%,15.81%,58.57%,-3.40%,50.11%,-33.77%,912.69%,68.42,-0.99%,0.79,7.10,0.42%,356361
AGTC,Healthcare,333.17M,-,135.82,5.12,6.27,-,25.88M,21.58M,37.20%,6.09%,0.66,-62.30%,-89.20%,3.90,0.24,66.80%,80.79%,51.53%,26.76%,12.48%,66.63%,75.43%,60.87%,-7.77%,114.40%,-7.77%,257.64%,83.09,4.21%,7.70,8.19,1.49%,15230777
AHC,Communication Services,45.61M,-,0.28,0.93,1.06,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-12.50%,11.28%,-20.51%,6.45%,11.10%,-3.06%,18.25%,33.82%,-31.33%,56.12%,-31.33%,68.22%,51.12,0.43%,0.96,2.17,-6.06%,107983
AHPI,Healthcare,29.44M,-,0.86,3.46,-,-,4.01M,2.81M,7.10%,15.99%,0.73,-14.50%,-27.80%,1.50,0.40,-1.70%,23.32%,242.92%,15.39%,13.50%,9.65%,29.14%,0.18%,-16.56%,66.89%,-83.31%,279.29%,58.26,-4.27%,1.11,7.51,-8.41%,685944
AHT,Real Estate,221.05M,-,0.29,-,1.83,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,6.17%,26.01%,-86.29%,9.57%,10.83%,13.46%,15.90%,-16.85%,-20.00%,63.03%,-86.74%,170.87%,59.35,0.00%,0.75,3.44,-4.71%,6250923
AIH,Healthcare,157.83M,-,1.31,2.39,15.32,-,23.61M,23.61M,4.10%,0.06%,0.10,-19.30%,-44.50%,0.50,1.34,11.46%,42.00%,-6.46%,9.27%,8.10%,24.44%,36.09%,26.63%,-4.95%,65.12%,-33.38%,86.35%,73.01,0.71%,0.97,7.10,0.28%,136520
AIHS,Financial,74.02M,-,10.14,12.00,16.82,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-8.24%,18.18%,129.38%,9.18%,12.02%,0.95%,18.27%,79.69%,-17.89%,62.50%,-33.62%,500.00%,52.78,-1.23%,0.89,1.56,-3.70%,2764645
AIKI,Healthcare,47.68M,-,5297.60,2.02,1.75,-,34.99M,32.96M,13.10%,3.57%,0.09,-49.20%,-50.70%,59.60,0.00,0.00%,54.13%,69.49%,20.67%,16.39%,7.80%,52.39%,105.41%,-34.12%,210.54%,-69.23%,260.82%,54.27,-20.66%,6.89,1.68,-21.13%,92887234
AIM,Healthcare,107.12M,-,535.58,1.74,2.70,-,40.69M,40.23M,6.30%,4.73%,0.51,-26.30%,-30.40%,50.00,0.03,3.07%,31.86%,144.55%,9.88%,9.35%,15.65%,28.78%,17.48%,-12.09%,57.31%,-62.17%,169.00%,62.29,-2.52%,0.47,2.69,-3.24%,1763347
AINC,Financial,21.46M,-,0.06,-,0.31,0.47,2.31M,1.29M,17.90%,0.83%,0.04,-36.80%,217.30%,0.70,-,5.12%,6.95%,-63.14%,6.72%,7.30%,7.61%,22.76%,18.85%,-24.35%,74.49%,-63.63%,91.56%,59.92,1.59%,0.10,8.62,5.51%,23803
AIRI,Industrials,65.51M,-,1.34,5.49,43.67,-,30.62M,24.74M,23.70%,0.42%,0.12,-4.10%,-19.50%,1.30,2.57,5.18%,32.68%,26.87%,16.26%,11.58%,23.86%,42.40%,65.16%,-17.48%,75.00%,-17.48%,238.33%,73.97,2.00%,3.05,2.03,1.50%,2585841
AIV,Real Estate,735.37M,4.73,0.83,0.34,3.22,7.05,147.53M,147.50M,98.87%,6.61%,0.81,2.20%,8.40%,-,2.08,-0.20%,1.02%,-16.32%,2.29%,3.11%,2.75%,2.94%,19.01%,-23.77%,16.57%,-23.77%,87.19%,56.77,0.00%,0.78,4.94,1.02%,9446134
AKBA,Healthcare,688.77M,-,2.23,2.07,2.56,-,143.32M,142.95M,81.20%,19.20%,4.25,-52.50%,-105.70%,2.20,0.00,-5.05%,50.98%,-49.89%,9.11%,9.73%,17.40%,36.69%,-32.03%,-10.41%,69.93%,-66.41%,120.33%,62.23,0.41%,1.02,4.61,-5.44%,6564746
AKER,Healthcare,35.05M,-,22.23,1.46,1.52,-,7.63M,7.45M,21.20%,7.55%,0.57,-114.30%,-136.30%,9.20,0.00,16.52%,51.70%,25.63%,25.71%,12.92%,29.70%,59.20%,30.42%,-23.28%,107.75%,-54.58%,159.35%,62.97,-17.01%,2.36,4.02,-16.60%,2316235
AKTX,Healthcare,114.27M,-,-,21.93,9.29,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,8.48%,-3.76%,55.84%,9.41%,11.30%,6.69%,31.05%,55.17%,-18.35%,89.51%,-18.35%,252.87%,60.23,-0.96%,0.30,3.07,-1.92%,83754
ALIM,Healthcare,51.28M,-,0.94,-,4.54,-,5.07M,4.84M,36.90%,0.20%,0.10,-7.80%,10.70%,3.20,-,12.68%,40.00%,47.60%,13.22%,10.77%,18.88%,56.26%,67.21%,-14.37%,128.71%,-14.37%,223.05%,70.83,0.00%,0.44,9.24,1.54%,41045
ALJJ,Industrials,82.25M,-,0.21,5.20,31.63,6.74,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,30.94%,47.97%,58.26%,18.14%,8.93%,35.82%,49.63%,103.15%,-34.53%,87.42%,-34.53%,549.77%,67.74,-16.75%,2.24,1.82,-10.34%,3000501
ALNA,Healthcare,98.92M,-,-,4.16,3.29,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-0.48%,40.54%,-6.73%,7.45%,11.37%,11.11%,34.18%,35.07%,-25.18%,71.90%,-38.64%,296.19%,63.34,0.00%,0.74,2.08,-0.95%,1784260
ALRN,Healthcare,158.92M,-,-,6.03,11.19,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-10.23%,4.89%,181.75%,9.33%,10.91%,-4.04%,26.33%,53.16%,-17.17%,112.09%,-21.86%,672.00%,52.67,1.53%,0.54,1.93,-1.53%,2143507
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.50,1.70%,5.70%,1.50,0.98,-0.91%,-0.91%,67.54%,0.95%,0.84%,-0.56%,-4.40%,22.39%,-16.84%,6.89%,-16.84%,137.34%,42.95,-0.31%,0.25,3.26,-0.31%,228586
ALTO,Energy,511.42M,-,0.47,1.66,13.22,6.96,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-9.26%,0.58%,1085.49%,7.93%,8.50%,-3.31%,5.47%,54.54%,-16.55%,31.57%,-39.16%,3063.64%,48.08,-2.05%,0.46,6.96,-4.66%,2419590
ALYA,Technology,141.98M,-,-,3.42,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,3.73%,12.09%,6.11%,9.93%,10.40%,7.05%,15.33%,30.60%,-49.18%,34.30%,-49.18%,189.13%,56.82,-1.13%,3.16,2.78,4.91%,1133541
AM,Energy,4.20B,-,4.49,1.75,1751.00,15.40,476.58M,313.88M,56.10%,3.06%,1.78,-5.90%,-12.80%,1.80,1.26,9.58%,7.65%,107.01%,4.96%,4.85%,9.98%,11.92%,43.07%,-3.89%,32.42%,-3.89%,441.42%,67.20,1.64%,0.67,9.15,-0.22%,3629726
AMBO,Consumer Defensive,69.66M,-,0.85,4.46,1.51,-,21.80M,1.43M,0.70%,9.04%,0.15,-8.10%,-55.50%,0.70,0.20,4.73%,33.20%,38.96%,13.48%,18.94%,15.09%,28.58%,30.48%,-43.49%,64.62%,-50.08%,191.82%,61.03,-4.00%,0.75,3.21,-1.23%,665468
AMC,Communication Services,1.89B,-,0.75,-,4.52,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,0.91%,138.20%,-21.16%,10.37%,31.80%,-21.85%,24.03%,22.84%,-72.74%,190.58%,-72.74%,190.58%,48.71,-1.24%,0.31,5.55,-1.77%,38415151
AMPE,Healthcare,332.28M,-,-,34.50,35.35,-,178.62M,170.95M,13.70%,13.39%,3.14,-97.90%,-192.90%,5.60,0.00,-8.00%,52.21%,204.41%,14.03%,13.08%,10.90%,22.33%,108.99%,-30.54%,108.56%,-30.54%,567.74%,55.35,-2.55%,0.85,2.07,-11.91%,6185822
AMPY,Energy,110.31M,-,0.49,27.27,8.17,1.75,37.63M,30.21M,33.20%,7.07%,1.42,-80.30%,-348.00%,1.20,67.63,4.90%,46.34%,-44.75%,10.84%,12.84%,27.12%,62.90%,131.06%,-7.69%,177.78%,-48.19%,509.14%,69.93,-0.62%,0.84,3.00,-7.41%,1261902
AMRN,Healthcare,2.98B,-,5.05,5.06,5.31,426.07,389.70M,378.92M,37.80%,5.33%,2.47,-1.70%,-2.70%,2.70,0.02,-6.14%,28.50%,-57.12%,7.00%,7.14%,2.31%,26.18%,29.92%,-15.68%,75.28%,-57.49%,132.14%,59.41,0.00%,0.81,7.80,1.17%,6610534
AMRX,Healthcare,1.75B,-,0.93,2.77,6.22,8.20,147.56M,116.02M,68.50%,4.30%,4.33,1.50%,21.40%,2.30,9.59,-3.41%,17.18%,17.92%,4.87%,5.52%,9.21%,18.12%,25.80%,-8.41%,42.57%,-8.41%,135.83%,64.25,-0.89%,1.01,5.66,1.25%,1167392
AMS,Healthcare,15.65M,-,0.87,0.69,4.35,1.63,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.44%,24.41%,21.01%,11.27%,9.18%,8.25%,23.96%,40.68%,-9.61%,52.24%,-19.20%,149.36%,63.68,-2.97%,0.85,2.89,0.24%,110386
AMST,Technology,148.90M,-,918.25,9.99,10.87,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,26.31%,66.08%,-,14.48%,15.53%,44.86%,52.78%,59.47%,-17.33%,85.40%,-17.33%,105.21%,75.48,0.00%,1.15,7.49,5.34%,122734
AMTX,Energy,176.97M,-,0.98,-,1769.70,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,15.49%,134.81%,1003.90%,13.22%,15.52%,21.04%,90.43%,228.31%,-22.73%,282.88%,-22.73%,2194.20%,64.64,-4.40%,0.59,8.50,-7.66%,2212614
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.94%,-0.78%,-22.95%,1.50%,1.43%,4.15%,5.85%,17.52%,-2.44%,22.25%,-23.22%,170.41%,63.73,1.00%,0.06,9.95,-0.29%,1495
ANCN,Healthcare,34.64M,-,-,6.48,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,66.75%,114.17%,256.40%,78.01%,27.84%,52.68%,92.49%,214.93%,-55.75%,215.47%,-55.75%,809.01%,58.71,-5.73%,0.57,4.67,-4.52%,1509941
ANH,Real Estate,267.13M,-,8.05,0.88,7.09,8.76,99.11M,97.31M,54.10%,1.35%,0.94,-3.10%,-32.40%,-,5.26,1.49%,7.94%,-26.09%,2.60%,2.82%,3.68%,4.57%,38.36%,-3.20%,23.64%,-28.42%,244.30%,58.84,-1.08%,0.47,2.72,-2.51%,652328
ANIX,Healthcare,142.19M,-,-,14.57,15.80,-,23.88M,23.35M,6.90%,2.42%,0.78,-129.70%,-142.60%,7.90,0.00,0.94%,21.12%,50.98%,7.39%,9.85%,19.12%,45.07%,97.46%,-4.26%,116.47%,-4.26%,305.26%,70.34,0.36%,0.37,5.39,-1.64%,270712
ANPC,Healthcare,86.70M,-,-,22.65,57.80,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,25.41%,34.15%,-,10.25%,7.58%,31.42%,37.67%,38.12%,-10.98%,85.10%,-35.83%,144.44%,77.36,14.49%,0.97,7.70,23.99%,1292560
ANTE,Communication Services,88.63M,-,3.49,5.09,55.39,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,47.83%,163.67%,533.33%,24.41%,15.33%,113.03%,185.16%,413.60%,24.84%,487.27%,24.84%,931.29%,82.33,16.97%,4.22,6.46,30.51%,6686136
ANY,Technology,20.78M,-,5.33,-,7.17,-,6.95M,5.46M,8.10%,4.65%,0.21,-57.30%,80.30%,0.60,-,-28.80%,31.40%,246.89%,12.88%,17.72%,3.36%,31.99%,19.76%,-39.42%,97.10%,-50.99%,724.24%,51.84,-3.09%,0.76,2.72,-6.53%,909199
AOD,Financial,996.32M,-,12.78,1.08,-,-,105.43M,-,36.62%,-,0.43,-,-,-,-,1.07%,4.07%,2.49%,0.73%,0.94%,2.72%,4.96%,16.01%,-0.39%,10.01%,-0.39%,88.25%,70.20,-0.53%,1.03,9.45,0.00%,396406
AP,Industrials,137.60M,11.68,0.41,1.38,7.52,4.74,13.34M,11.37M,53.50%,5.28%,5.16,1.80%,15.40%,1.60,0.42,-4.83%,18.65%,171.14%,9.79%,7.29%,11.00%,23.65%,90.39%,-8.29%,92.84%,-8.29%,316.49%,59.29,-0.35%,0.58,8.08,-5.28%,68026
