Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACIU,Healthcare,558.91M,-,31.76,2.13,2.05,-,71.93M,37.91M,30.00%,2.83%,3.00,-22.10%,-24.20%,18.10,0.01,15.91%,32.35%,-14.72%,14.42%,10.17%,14.52%,27.16%,15.09%,-23.39%,53.22%,-43.31%,81.08%,64.36,0.00%,0.52,7.37,-3.66%,140476
ACOR,Healthcare,72.63M,1.48,0.44,1.20,1.15,-,47.71M,9.35M,40.50%,5.77%,0.46,6.60%,16.10%,1.10,0.73,12.69%,91.24%,-34.66%,6.42%,10.39%,5.40%,37.03%,59.92%,-14.17%,120.56%,-43.27%,193.28%,61.14,1.78%,0.38,7.43,-5.44%,332042
ACRX,Healthcare,290.74M,-,55.91,-,6.75,-,113.81M,88.85M,25.40%,12.35%,2.20,-60.70%,85.50%,2.90,-,27.65%,105.19%,63.91%,10.66%,16.22%,19.19%,55.92%,79.23%,-10.02%,129.04%,-10.02%,277.16%,67.03,4.33%,1.32,2.65,-4.50%,4954766
ACST,Healthcare,175.91M,-,-,10.65,-,-,179.50M,95.08M,1.66%,1.67%,0.03,-,-,-,-,44.08%,71.93%,71.72%,12.43%,16.24%,52.02%,123.61%,125.25%,1.41%,352.87%,1.41%,546.20%,79.05,14.29%,2.86,1.11,12.76%,98076013
ACTG,Industrials,376.82M,33.00,14.44,1.81,1.24,125.61,48.47M,46.31M,69.70%,2.59%,1.50,4.00%,7.30%,2.60,0.57,16.67%,71.00%,203.24%,10.76%,10.32%,36.87%,73.08%,113.58%,2.64%,134.20%,2.64%,365.71%,83.01,2.14%,3.75,8.15,8.81%,2250477
ADAP,Healthcare,982.53M,-,307.04,2.78,2.46,-,154.67M,11.25M,90.50%,12.77%,0.93,-33.70%,-44.90%,12.20,0.00,11.94%,9.22%,61.10%,9.31%,8.09%,16.52%,28.00%,-2.85%,-7.22%,79.68%,-49.18%,240.50%,66.29,1.19%,0.48,6.81,0.89%,555121
ADES,Industrials,97.18M,-,1.64,1.25,6.48,2.59,18.09M,17.94M,63.40%,4.58%,7.31,-14.50%,-24.20%,1.40,0.35,25.59%,6.38%,-51.09%,7.49%,5.58%,6.54%,4.29%,15.41%,-8.01%,23.97%,-54.55%,63.10%,56.69,0.00%,0.93,5.74,-1.71%,78252
ADIL,Healthcare,35.97M,-,-,5.73,4.86,-,13.65M,11.67M,9.80%,2.97%,0.57,-121.30%,-132.80%,7.50,0.00,34.23%,54.40%,85.09%,14.57%,10.22%,30.61%,44.84%,74.67%,-6.61%,86.21%,-25.52%,197.93%,74.22,2.01%,2.13,2.98,-0.02%,971154
ADMA,Healthcare,285.35M,-,7.08,3.64,4.78,-,87.70M,70.91M,54.50%,13.61%,2.60,-37.20%,-98.80%,8.50,1.36,20.90%,37.85%,-14.74%,9.21%,6.75%,19.76%,29.99%,13.85%,-4.01%,55.14%,-31.67%,97.93%,67.94,3.05%,2.20,2.87,-2.71%,6117965
ADMP,Healthcare,196.89M,-,10.70,4.36,15.88,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,42.73%,125.32%,123.81%,12.21%,16.61%,22.65%,85.53%,101.83%,-36.28%,253.76%,-36.28%,452.26%,63.16,7.01%,1.25,1.49,-5.03%,17454671
ADMS,Healthcare,183.20M,-,2.62,-,1.98,-,28.38M,27.75M,62.60%,6.39%,3.65,-43.50%,328.40%,3.90,-,11.21%,36.27%,14.62%,10.73%,11.39%,16.78%,25.30%,57.61%,-32.13%,51.09%,-32.13%,226.84%,61.11,0.00%,1.24,6.21,-2.20%,452302
ADT,Industrials,7.77B,-,1.47,2.32,15.87,12.04,769.24M,691.76M,95.70%,2.39%,4.12,-3.70%,-19.70%,0.90,3.10,6.30%,7.02%,42.97%,3.76%,5.25%,2.77%,9.75%,12.29%,-11.27%,24.83%,-45.09%,177.53%,57.56,1.16%,0.48,9.45,0.00%,1435725
ADTX,Healthcare,49.09M,-,-,2.04,3.58,-,13.97M,9.25M,6.80%,10.77%,0.27,-133.80%,-596.90%,18.90,0.00,17.45%,61.11%,-,9.91%,16.53%,28.69%,60.52%,45.56%,-39.52%,114.21%,-57.52%,151.23%,67.64,1.86%,0.82,4.07,7.96%,2285990
ADV,Communication Services,3.21B,-,0.97,1.31,6413.10,-,56.25M,-,15.90%,-,4.50,-0.60%,-0.60%,0.20,0.00,2.54%,-21.83%,-,3.83%,5.07%,-7.96%,-14.44%,-7.54%,-28.56%,3.49%,-28.56%,26.05%,33.66,0.59%,0.47,9.94,-1.53%,344476
ADXS,Healthcare,118.90M,-,396.33,2.70,4.72,-,70.13M,-,15.00%,-,0.43,-60.50%,-76.40%,8.50,0.00,60.89%,114.81%,8.41%,13.93%,13.51%,43.94%,110.90%,109.93%,-5.00%,311.31%,-11.11%,324.40%,76.30,6.03%,1.59,1.12,-3.45%,15248563
AEF,Financial,451.18M,-,32.63,1.25,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,3.37%,3.37%,18.29%,1.43%,1.68%,3.75%,8.42%,30.88%,0.33%,20.38%,0.33%,104.31%,66.76,0.00%,0.83,8.94,0.56%,48208
AEG,Financial,9.29B,7.26,0.21,0.28,0.70,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,5.53%,2.81%,3.29%,1.58%,1.73%,4.04%,10.12%,38.96%,-0.92%,24.34%,-0.92%,143.85%,63.62,-0.23%,0.68,4.39,-0.02%,1110681
AEHL,Industrials,10.86M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,21.09%,23.18%,79.85%,25.35%,13.26%,23.49%,35.50%,53.60%,-29.47%,67.23%,-32.92%,356.67%,68.47,-4.21%,1.18,3.56,0.06%,641704
AEHR,Technology,62.02M,-,4.56,5.61,18.24,-,23.40M,20.19M,23.00%,0.78%,0.38,-23.10%,-33.50%,3.20,0.16,8.86%,22.27%,28.36%,5.68%,7.94%,22.02%,29.12%,57.93%,2.46%,87.18%,2.46%,165.45%,66.38,4.65%,3.97,2.92,13.18%,1250558
AEMD,Healthcare,32.84M,-,54.73,2.64,2.26,-,12.07M,11.78M,6.30%,4.89%,0.28,-49.70%,-54.60%,9.90,0.00,32.02%,11.07%,-24.18%,8.75%,9.78%,17.41%,31.49%,69.34%,-4.78%,94.15%,-19.84%,153.38%,66.88,-1.66%,0.35,2.99,-0.67%,542642
AESE,Communication Services,88.42M,-,3.84,1.60,15.25,-,29.63M,18.53M,1.40%,1.65%,0.12,-46.50%,-74.10%,1.00,0.17,22.16%,52.90%,9.28%,12.74%,13.47%,60.68%,91.76%,79.78%,16.00%,220.62%,-47.64%,677.50%,73.51,10.97%,3.38,3.11,31.22%,6698590
AEY,Technology,40.41M,-,0.80,2.65,4.87,-,11.79M,5.90M,5.10%,4.06%,0.87,-48.60%,-95.90%,2.00,0.54,11.59%,21.22%,14.24%,4.94%,6.51%,10.04%,4.45%,32.26%,-22.17%,24.06%,-49.15%,120.00%,59.36,3.56%,0.65,3.30,-2.08%,134477
AEZS,Healthcare,132.79M,-,102.15,8.15,6.12,-,62.68M,62.63M,21.40%,8.37%,0.37,-21.50%,-125.80%,13.00,0.01,120.00%,307.41%,96.43%,58.15%,26.35%,97.57%,196.88%,220.31%,-46.89%,447.72%,-46.89%,562.93%,61.88,1.82%,3.42,1.92,-12.61%,36471198
AFI,Industrials,96.33M,-,0.17,0.44,4.34,-,21.96M,20.95M,74.50%,2.38%,2.29,-11.10%,-22.10%,1.90,0.29,24.68%,15.29%,33.88%,9.37%,6.75%,18.47%,28.68%,45.23%,-6.53%,57.44%,-10.04%,349.82%,66.09,1.84%,1.08,5.04,2.82%,175880
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16%,-0.04%,-0.04%,0.27%,0.35%,0.12%,-0.05%,-0.37%,-0.76%,0.77%,-9.33%,7.19%,52.26,0.20%,0.14,9.77,0.04%,8499
AFIN,Real Estate,863.91M,-,2.84,0.55,10.01,-,108.43M,108.35M,49.40%,3.24%,6.48,-1.20%,-2.60%,-,0.00,6.79%,4.16%,-39.43%,2.60%,3.29%,5.61%,5.55%,11.30%,-1.95%,12.29%,-39.99%,93.30%,61.69,1.00%,0.74,8.12,1.23%,300724
AFMD,Healthcare,631.60M,-,23.39,9.58,5.43,-,86.03M,82.40M,45.00%,9.10%,4.10,-37.70%,-100.40%,2.20,0.05,6.04%,0.81%,127.37%,7.86%,7.73%,-3.68%,-2.51%,43.44%,-18.72%,22.33%,-18.72%,328.17%,49.12,0.48%,0.67,6.08,-2.41%,921546
AGE,Healthcare,90.41M,-,47.58,-,82.19,-,37.68M,21.21M,18.30%,1.72%,1.34,-207.10%,964.50%,0.40,-,31.15%,46.34%,100.00%,14.20%,8.59%,44.49%,57.93%,118.26%,3.51%,87.00%,-28.63%,321.17%,74.94,5.00%,12.30,2.81,16.87%,2501180
AGEN,Healthcare,1.00B,-,10.94,-,8.77,-,182.67M,170.64M,53.50%,14.62%,8.94,-95.70%,82.80%,0.90,-,23.88%,61.23%,40.11%,13.26%,9.48%,31.42%,43.17%,40.29%,-12.44%,68.61%,-12.44%,186.26%,79.43,0.76%,1.30,5.21,-0.57%,2723635
AGFS,Consumer Defensive,124.59M,-,0.75,0.48,4.96,4.91,51.00M,30.24M,73.30%,2.57%,4.76,-9.70%,-25.00%,2.70,0.98,28.14%,19.72%,17.51%,8.95%,6.87%,26.77%,15.74%,5.67%,-8.93%,42.08%,-38.10%,160.00%,73.43,1.96%,3.03,2.60,1.96%,371607
AGI,Basic Materials,3.18B,31.15,4.50,1.15,-,-,392.73M,391.00M,74.64%,0.86%,1.15,-,-,-,-,2.27%,-9.09%,31.49%,3.15%,4.09%,2.10%,-4.48%,-8.78%,-16.60%,8.03%,-28.91%,146.46%,49.22,0.74%,0.67,8.23,1.63%,1480941
AGLE,Healthcare,369.55M,-,-,3.55,2.64,-,62.24M,46.72M,94.50%,3.98%,8.37,-66.90%,-81.40%,10.10,0.00,2.23%,-4.89%,-5.93%,3.33%,4.85%,1.49%,-3.93%,-3.46%,-21.27%,17.02%,-32.34%,120.00%,49.82,0.26%,0.44,7.70,-1.03%,73070
AGRO,Consumer Defensive,960.73M,-,1.12,1.16,4.50,3.34,117.74M,117.34M,71.30%,0.67%,2.45,-1.60%,-4.30%,1.80,1.31,5.47%,13.87%,5.47%,2.47%,3.64%,5.54%,17.66%,57.10%,-1.67%,41.67%,-1.67%,149.09%,71.38,0.48%,0.46,8.24,-0.54%,111141
AGRX,Healthcare,317.75M,-,-,4.75,4.42,-,87.35M,67.10M,49.60%,3.55%,2.07,-45.90%,-56.80%,10.20,0.24,27.11%,26.22%,-9.98%,6.59%,4.14%,19.27%,20.68%,21.96%,-4.88%,30.00%,-26.34%,160.00%,73.46,2.22%,2.93,3.51,-2.77%,2523946
AGS,Consumer Cyclical,224.55M,-,1.13,3.53,1.98,10.54,35.65M,35.49M,77.30%,2.27%,1.70,-8.70%,-69.80%,4.80,10.02,15.33%,-3.07%,-32.19%,6.48%,6.63%,9.70%,6.37%,44.23%,-13.13%,35.85%,-40.44%,810.70%,59.65,0.16%,0.54,6.38,1.03%,192868
AGTC,Healthcare,178.23M,-,71.29,2.25,2.68,-,25.82M,21.58M,41.50%,6.09%,1.25,-53.30%,-73.10%,5.30,0.17,22.44%,8.15%,-1.80%,10.33%,7.31%,11.46%,12.08%,0.80%,-6.23%,33.04%,-31.32%,121.93%,59.54,1.83%,5.11,5.08,3.51%,4012798
AHC,Communication Services,53.12M,-,0.33,1.06,1.23,-,21.41M,18.34M,55.20%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,10.22%,47.62%,-16.50%,11.56%,10.73%,8.97%,32.64%,46.26%,-25.63%,69.06%,-25.63%,82.17%,60.17,0.00%,1.59,2.35,-5.24%,135334
AHPI,Healthcare,31.25M,-,0.92,3.52,-,-,4.01M,2.81M,9.60%,15.99%,0.64,-14.50%,-27.80%,1.50,0.40,13.86%,57.20%,200.79%,9.04%,13.42%,14.71%,32.87%,-1.28%,-9.45%,66.00%,-83.40%,277.27%,63.64,7.98%,1.05,7.47,-2.23%,549360
AHT,Real Estate,227.25M,-,0.29,-,1.88,-,68.94M,14.03M,6.50%,13.83%,0.23,-11.20%,-753.10%,-,-,20.00%,36.71%,-87.91%,9.35%,11.23%,8.37%,7.67%,-26.30%,-27.44%,47.87%,-88.55%,145.67%,54.76,4.01%,1.24,3.12,-3.70%,7831918
AIH,Healthcare,154.85M,-,1.29,2.15,15.18,-,23.61M,23.61M,4.20%,0.06%,0.12,-19.30%,-44.50%,0.50,1.34,11.07%,25.89%,-20.28%,8.56%,7.32%,21.08%,27.66%,16.26%,-2.01%,52.67%,-38.40%,72.31%,74.86,5.18%,2.86,6.57,3.06%,267399
AIHS,Financial,76.84M,-,10.53,13.08,17.46,-,37.80M,29.36M,1.00%,0.19%,0.02,-80.70%,-358.10%,0.70,1.90,8.97%,39.34%,195.65%,12.75%,13.06%,7.69%,24.30%,91.84%,-14.79%,68.64%,-31.11%,522.65%,56.04,1.18%,1.65,1.62,-4.77%,3602977
AIKI,Healthcare,60.61M,-,6734.93,2.02,2.22,-,34.99M,32.96M,13.10%,3.57%,0.10,-49.20%,-50.70%,59.60,0.00,10.53%,52.73%,60.53%,7.02%,14.31%,19.72%,68.15%,109.39%,-22.80%,238.76%,-69.60%,256.51%,64.44,2.38%,0.55,1.66,-1.20%,5062425
AIM,Healthcare,119.20M,-,595.99,1.68,3.01,-,40.69M,40.23M,6.50%,4.73%,0.56,-26.30%,-30.40%,50.00,0.03,25.48%,26.09%,216.36%,13.46%,8.02%,32.98%,43.99%,27.42%,2.10%,69.57%,-59.22%,271.74%,71.05,12.64%,3.83,2.90,11.10%,9739617
AINC,Financial,20.99M,-,0.06,-,0.31,0.46,2.31M,1.30M,17.90%,0.82%,0.05,-36.80%,217.30%,0.70,-,9.33%,15.66%,-66.52%,6.22%,7.56%,8.74%,24.71%,18.36%,-24.86%,73.33%,-65.20%,90.28%,62.23,2.56%,0.16,8.56,4.42%,27713
AIRI,Industrials,60.89M,-,1.25,5.22,40.59,-,30.62M,24.74M,23.60%,0.42%,0.15,-4.10%,-19.50%,1.30,2.57,24.52%,44.03%,26.14%,11.08%,11.00%,27.48%,44.60%,63.95%,1.02%,71.55%,1.02%,231.67%,77.81,2.59%,4.77,1.99,3.11%,2430329
AIV,Real Estate,735.32M,4.74,0.83,0.34,3.22,7.05,147.53M,147.50M,98.87%,6.61%,0.76,2.20%,8.40%,-,2.08,1.43%,1.64%,-14.70%,2.48%,3.20%,2.86%,4.16%,19.47%,-23.79%,22.83%,-23.79%,87.12%,56.83,-0.81%,0.38,4.94,-0.24%,3603772
AKBA,Healthcare,601.59M,-,1.95,2.18,2.23,-,143.32M,142.95M,75.40%,19.20%,4.43,-52.50%,-105.70%,2.20,0.00,38.57%,56.45%,-46.11%,14.78%,8.75%,30.63%,44.62%,-31.33%,-8.56%,73.43%,-65.72%,124.88%,69.64,2.06%,1.61,4.70,-3.09%,7491081
AKER,Healthcare,28.50M,-,18.07,1.25,1.23,-,7.63M,7.45M,16.40%,7.55%,0.40,-114.30%,-136.30%,9.20,0.00,28.25%,49.67%,9.18%,8.46%,8.69%,46.67%,74.46%,33.88%,14.30%,124.86%,-53.50%,165.48%,82.58,0.00%,4.31,4.11,19.27%,4494550
AKTX,Healthcare,105.79M,-,-,20.21,8.60,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,4.81%,38.05%,57.22%,6.42%,12.57%,-1.23%,23.94%,41.91%,-26.06%,82.88%,-26.06%,219.54%,54.56,3.53%,0.47,2.78,-1.77%,98144
ALIM,Healthcare,46.33M,-,0.85,-,4.10,-,5.07M,4.84M,36.10%,0.20%,0.12,-7.80%,10.70%,3.20,-,20.41%,41.38%,28.13%,7.74%,9.91%,21.69%,57.66%,61.49%,-7.26%,118.07%,-7.26%,208.02%,74.53,0.00%,8.76,8.81,7.44%,531512
ALJJ,Industrials,56.63M,-,0.15,3.47,9.28,17.16,42.23M,18.34M,3.40%,0.23%,0.26,-33.90%,-206.00%,1.40,5.99,12.10%,22.47%,16.32%,4.13%,6.61%,2.83%,12.91%,51.35%,-6.69%,43.24%,-6.69%,373.05%,56.35,2.16%,0.76,1.33,-4.68%,91530
ALNA,Healthcare,100.91M,-,-,4.18,3.35,-,36.26M,26.17M,37.10%,5.18%,0.59,-114.20%,-210.80%,8.00,0.54,20.81%,53.68%,-16.06%,9.08%,11.46%,15.48%,35.86%,32.33%,-27.01%,74.91%,-40.15%,286.48%,62.61,2.39%,1.15,2.03,-2.92%,1972279
ALRN,Healthcare,177.31M,-,-,6.72,12.49,-,39.32M,21.77M,7.30%,5.81%,0.34,-98.30%,-170.40%,3.00,0.02,8.04%,59.26%,199.61%,7.17%,12.42%,3.44%,41.03%,66.50%,-12.02%,125.27%,-17.00%,720.00%,58.77,0.00%,1.14,2.05,-4.65%,3144813
ALSK,Communication Services,177.03M,18.28,0.75,1.02,5.48,8.43,54.12M,49.83M,49.90%,2.76%,1.48,1.70%,5.70%,1.50,0.98,0.30%,0.00%,59.68%,0.92%,0.87%,0.05%,-3.27%,24.53%,-16.20%,7.88%,-16.20%,139.16%,45.81,0.30%,0.22,3.29,-0.15%,155021
ALTO,Energy,524.24M,-,0.48,1.83,13.55,7.13,58.50M,56.12M,45.20%,9.71%,1.02,-6.90%,-17.10%,1.20,0.66,14.31%,23.11%,1257.52%,8.27%,9.20%,13.07%,23.80%,84.12%,-3.78%,51.70%,-29.85%,3547.73%,65.80,-0.13%,0.95,8.02,4.63%,3823174
ALYA,Technology,136.87M,-,-,3.30,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,3.08%,24.07%,-13.55%,5.30%,10.13%,2.27%,9.46%,23.97%,-52.18%,26.35%,-52.18%,172.02%,53.18,1.12%,0.90,2.62,-2.41%,215136
AM,Energy,3.92B,-,4.19,1.60,1633.57,14.37,476.58M,313.88M,54.30%,3.06%,1.85,-5.90%,-12.80%,1.80,1.26,8.30%,3.34%,75.42%,3.82%,4.73%,4.26%,7.16%,36.03%,-2.44%,30.88%,-2.44%,408.02%,59.31,0.36%,1.36,8.59,2.82%,5274074
AMBO,Consumer Defensive,85.67M,-,1.04,4.32,1.85,-,21.80M,1.43M,0.60%,9.04%,0.16,-8.10%,-55.50%,0.70,0.20,20.67%,22.60%,51.81%,41.77%,17.77%,14.90%,25.05%,24.88%,-46.30%,56.42%,-52.56%,177.28%,58.79,6.04%,0.63,3.05,-0.49%,384593
AMC,Communication Services,1.94B,-,0.77,-,4.63,-,287.28M,114.94M,14.00%,32.81%,0.32,-31.10%,384.40%,0.40,-,-29.67%,157.01%,-19.00%,21.16%,31.72%,-5.56%,38.85%,34.90%,-70.23%,217.35%,-70.23%,217.35%,49.82,3.45%,1.38,6.06,10.21%,122669985
AMPE,Healthcare,414.29M,-,-,37.50,44.07,-,178.62M,170.95M,12.80%,13.39%,3.44,-97.90%,-192.90%,5.60,0.00,32.35%,59.57%,214.16%,10.66%,11.44%,31.02%,39.42%,130.71%,-26.01%,162.50%,-26.01%,611.29%,66.56,3.11%,0.84,2.20,-2.00%,4186972
AMPY,Energy,111.48M,-,0.50,26.00,8.26,1.77,37.63M,30.21M,33.30%,7.07%,1.47,-80.30%,-348.00%,1.20,67.63,40.89%,76.54%,-45.11%,13.93%,15.06%,34.20%,73.69%,132.42%,-5.15%,199.07%,-50.24%,495.11%,76.59,3.50%,1.14,2.93,2.48%,1247841
AMRN,Healthcare,3.30B,-,5.59,5.40,5.87,471.46,389.70M,378.92M,39.20%,5.33%,2.37,-1.70%,-2.70%,2.70,0.02,1.34%,41.57%,-53.63%,7.64%,6.73%,10.07%,34.70%,33.30%,-13.46%,79.89%,-56.57%,138.24%,65.00,2.29%,0.89,8.01,-3.67%,5707296
AMRX,Healthcare,1.72B,-,0.91,2.87,6.11,8.05,147.56M,116.02M,69.10%,4.30%,4.40,1.50%,21.40%,2.30,9.59,19.35%,22.59%,15.35%,7.25%,5.74%,17.03%,25.61%,31.13%,-5.42%,49.87%,-5.42%,143.54%,74.98,1.37%,1.21,5.84,-0.26%,1029542
AMS,Healthcare,16.07M,-,0.89,0.69,4.46,1.67,6.05M,3.47M,9.40%,0.67%,0.19,-1.20%,-2.50%,1.40,0.56,15.66%,30.91%,18.52%,12.62%,7.91%,8.86%,22.87%,37.17%,-12.40%,46.61%,-22.19%,140.14%,63.01,0.69%,0.78,2.79,-3.28%,72467
AMST,Technology,118.78M,-,732.48,5.93,7.24,-,16.55M,9.05M,0.50%,0.12%,0.11,-,-,10.50,0.00,10.22%,29.19%,-,13.19%,12.92%,16.76%,19.11%,23.00%,-36.98%,41.34%,-36.98%,56.44%,61.01,1.01%,0.35,5.71,-3.71%,26227
AMTX,Energy,157.80M,-,0.88,-,1577.98,-,20.86M,19.62M,38.10%,6.77%,0.36,-25.70%,17.40%,0.10,-,-2.39%,148.65%,802.51%,8.59%,15.23%,18.32%,80.59%,195.86%,-34.36%,259.20%,-34.36%,1848.72%,62.74,-0.68%,0.50,7.22,-1.90%,1388524
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.78%,2.48%,-23.73%,0.66%,1.40%,0.51%,3.69%,14.44%,-5.33%,18.62%,-26.12%,162.39%,56.73,-0.18%,1.50,9.66,-0.11%,29302
ANCN,Healthcare,20.78M,-,-,3.88,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,14.29%,36.59%,110.53%,9.89%,11.32%,217.58%,261.11%,448.22%,38.80%,425.48%,38.80%,1383.57%,91.01,2.14%,19.85,7.62,172.14%,25829185
ANH,Real Estate,264.03M,-,7.95,0.87,7.00,8.66,99.11M,97.26M,49.30%,1.35%,0.93,-3.10%,-32.40%,-,5.26,3.88%,3.08%,-25.14%,2.21%,2.56%,5.82%,6.82%,40.63%,-1.64%,28.38%,-28.04%,246.13%,63.21,0.75%,0.38,2.73,2.03%,398799
ANIX,Healthcare,139.53M,-,-,14.43,15.50,-,23.88M,23.15M,6.80%,2.44%,0.80,-129.70%,-142.60%,7.90,0.00,27.45%,36.57%,56.14%,11.17%,10.36%,21.61%,48.29%,95.66%,-7.48%,128.46%,-7.48%,291.65%,69.69,2.06%,0.47,5.21,-2.45%,249961
ANPC,Healthcare,66.86M,-,-,18.06,44.58,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,9.45%,8.67%,-,3.38%,6.20%,4.58%,9.62%,8.30%,-29.68%,46.23%,-49.31%,93.11%,59.25,-0.98%,0.07,6.08,-0.93%,65680
ANTE,Communication Services,50.60M,-,1.99,3.44,31.63,-,12.57M,1.69M,4.00%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,62.45%,60.07%,349.59%,18.37%,11.82%,32.82%,77.01%,202.85%,-17.58%,240.57%,-17.58%,476.31%,64.07,-8.70%,1.70,3.61,-17.39%,1825003
ANY,Technology,25.71M,-,6.59,-,8.87,-,6.95M,5.46M,6.80%,4.65%,0.22,-57.30%,80.30%,0.60,-,82.78%,75.23%,360.24%,24.89%,17.86%,55.68%,91.06%,65.84%,-17.93%,167.03%,-33.60%,1016.67%,73.95,4.71%,0.98,3.68,-3.53%,836273
