Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACH,Basic Materials,8.21B,-,0.30,0.65,4.08,15.25,680.91M,429.49M,1.60%,0.00%,0.09,0.00%,-0.10%,0.70,1.85,5.75%,-11.49%,9.03%,1.54%,1.68%,-5.13%,-8.12%,24.71%,-18.69%,6.87%,-18.69%,75.87%,44.08,0.37%,0.37,8.09,0.12%,36095
ACIU,Healthcare,518.53M,-,28.97,1.93,1.87,-,71.93M,37.91M,29.80%,3.25%,3.42,-22.10%,-24.20%,18.10,0.01,17.89%,27.03%,-26.18%,13.81%,9.60%,13.50%,24.48%,10.04%,-26.72%,46.57%,-45.77%,73.22%,64.21,-0.42%,1.68,7.05,-1.81%,604322
ACOR,Healthcare,71.29M,1.38,0.43,1.12,1.13,-,47.71M,9.35M,41.80%,11.56%,0.91,6.60%,16.10%,1.10,0.73,9.05%,88.22%,-41.39%,7.18%,10.49%,12.52%,40.59%,58.75%,-15.13%,118.10%,-44.06%,190.01%,63.75,0.84%,0.16,7.35,2.65%,189612
ACRX,Healthcare,249.08M,-,47.90,-,5.78,-,113.81M,88.85M,25.40%,11.82%,2.21,-60.70%,85.50%,2.90,-,5.45%,73.13%,34.88%,8.77%,15.50%,13.75%,42.21%,59.02%,-21.09%,100.87%,-21.09%,230.77%,62.83,4.31%,0.96,2.32,0.00%,4578651
ACST,Healthcare,74.12M,-,-,8.32,-,-,96.89M,93.53M,1.66%,1.70%,0.04,-,-,-,-,17.24%,76.27%,4.79%,8.95%,16.92%,12.41%,67.85%,57.54%,-29.79%,260.17%,-29.79%,347.37%,64.07,2.57%,0.56,0.76,1.32%,23967584
ACTG,Industrials,356.07M,31.50,13.64,1.73,1.17,118.69,48.47M,46.31M,69.70%,2.64%,1.70,4.00%,7.30%,2.60,0.57,27.68%,83.33%,180.39%,10.49%,10.22%,29.88%,58.95%,90.89%,-7.14%,105.46%,-7.14%,308.57%,76.75,2.47%,2.87,7.15,-2.05%,2066624
ADAP,Healthcare,964.72M,-,301.48,2.56,2.41,-,154.67M,11.25M,90.10%,11.81%,0.86,-33.70%,-44.90%,12.20,0.00,13.74%,10.70%,49.64%,6.21%,7.39%,7.54%,19.54%,-10.80%,-3.20%,63.85%,-53.66%,210.50%,60.13,0.68%,0.62,6.21,6.34%,960635
ADES,Industrials,112.42M,-,1.90,1.27,7.49,3.00,18.09M,17.94M,63.40%,4.45%,7.67,-14.50%,-24.20%,1.40,0.35,16.77%,6.47%,-49.81%,8.75%,5.41%,11.19%,7.55%,18.78%,-7.06%,27.86%,-53.13%,68.22%,61.26,12.99%,3.91,5.92,11.49%,406408
ADIL,Healthcare,40.24M,-,-,5.38,5.44,-,13.65M,11.87M,9.80%,3.12%,0.71,-121.30%,-132.80%,7.50,0.00,30.23%,59.09%,51.35%,10.60%,9.38%,31.55%,40.66%,66.45%,2.19%,75.00%,-30.00%,180.00%,76.20,1.28%,5.14,2.80,19.15%,2676954
ADMA,Healthcare,240.32M,-,5.96,3.21,4.03,-,87.70M,70.91M,54.50%,15.64%,3.04,-37.20%,-98.80%,8.50,1.36,17.12%,25.00%,-35.00%,9.47%,6.57%,12.92%,20.82%,3.08%,-10.34%,43.65%,-38.10%,79.31%,62.93,-1.13%,0.97,2.60,-2.26%,3535789
ADMP,Healthcare,139.08M,-,7.56,3.39,11.22,-,93.66M,92.57M,7.10%,3.63%,0.19,-78.50%,-115.90%,1.30,0.19,6.09%,84.85%,76.79%,9.83%,15.64%,9.99%,63.98%,68.72%,-47.86%,208.86%,-47.86%,351.85%,57.13,3.51%,1.22,1.22,7.02%,21265132
ADMS,Healthcare,155.52M,-,2.23,-,1.68,-,28.38M,27.74M,67.90%,4.34%,2.67,-43.50%,328.40%,3.90,-,1.52%,31.29%,8.21%,21.84%,11.26%,17.67%,23.82%,53.93%,-34.43%,45.99%,-34.43%,215.79%,60.01,1.48%,2.15,6.00,-1.15%,968166
ADT,Industrials,8.09B,-,1.53,2.28,16.53,12.55,769.24M,691.76M,95.60%,2.47%,4.04,-3.70%,-19.70%,0.90,3.10,2.99%,12.86%,41.98%,4.64%,5.69%,2.42%,9.01%,11.33%,-12.68%,22.85%,-45.96%,173.13%,55.52,0.11%,0.61,9.30,-0.75%,2594403
ADTX,Healthcare,35.71M,-,-,1.86,2.61,-,12.28M,9.25M,6.80%,4.80%,0.12,-133.80%,-596.90%,18.90,0.00,-7.77%,60.00%,-,11.40%,16.40%,15.66%,41.19%,23.71%,-48.89%,84.95%,-64.09%,112.35%,59.19,1.92%,0.32,3.44,-5.75%,1187060
ADXS,Healthcare,111.40M,-,371.35,2.42,4.42,-,70.13M,-,14.80%,-,0.51,-60.50%,-76.40%,8.50,0.00,42.47%,131.94%,16.87%,12.93%,13.93%,48.84%,114.29%,97.69%,9.27%,294.09%,-17.46%,294.09%,77.03,2.74%,3.18,1.04,9.27%,36860878
AEF,Financial,442.56M,-,32.00,1.22,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,5.57%,5.31%,14.37%,1.43%,1.75%,1.67%,6.72%,28.63%,-0.68%,17.42%,-0.68%,99.29%,60.67,-0.12%,0.25,8.72,1.16%,19842
AEG,Financial,9.32B,7.03,0.20,0.28,0.69,-,2.05B,1.81B,8.20%,0.17%,1.40,-,-,-,0.42,5.38%,1.65%,0.70%,1.37%,1.74%,2.39%,9.21%,37.75%,-2.05%,22.10%,-2.05%,139.44%,60.47,1.17%,0.86,4.31,0.94%,1905672
AEHL,Industrials,10.25M,-,-,-,-,-,3.05M,2.19M,0.87%,3.15%,0.13,-,-,-,-,20.43%,29.23%,69.70%,23.07%,14.40%,18.75%,31.32%,46.29%,-2.89%,57.75%,-36.72%,330.77%,65.17,0.68%,20.20,3.36,15.07%,10476338
AEHR,Technology,63.80M,-,4.69,5.54,18.76,-,23.40M,20.18M,23.90%,0.60%,0.29,-23.10%,-33.50%,3.20,0.16,11.35%,3.24%,25.00%,6.99%,8.50%,8.60%,15.43%,38.88%,-10.53%,64.52%,-10.53%,131.82%,56.65,0.38%,0.43,2.55,-2.30%,180797
AEMD,Healthcare,30.83M,-,51.38,2.42,2.13,-,12.07M,11.78M,6.30%,5.01%,0.29,-49.70%,-54.60%,9.90,0.00,20.00%,7.39%,6.98%,8.83%,10.07%,9.68%,25.61%,58.24%,-10.10%,87.76%,-26.01%,133.90%,61.96,1.61%,0.58,2.76,10.84%,1172039
AESE,Communication Services,79.08M,-,3.44,1.46,13.63,-,29.63M,14.88M,1.50%,2.19%,0.13,-46.50%,-74.10%,1.00,0.17,16.13%,48.97%,-10.37%,9.65%,12.36%,18.78%,40.27%,25.01%,-13.25%,127.37%,-63.64%,440.00%,61.15,2.91%,1.16,2.16,4.85%,2871273
AEY,Technology,37.24M,-,0.74,2.42,4.49,-,11.79M,5.90M,5.20%,4.65%,1.00,-48.60%,-95.90%,2.00,0.54,5.50%,5.14%,5.86%,4.87%,6.47%,4.56%,-1.89%,23.59%,-27.59%,39.55%,-52.70%,104.67%,53.01,1.63%,0.38,3.07,0.33%,104361
AEZS,Healthcare,70.39M,-,54.14,4.11,3.24,-,62.68M,62.63M,21.40%,8.37%,0.57,-21.50%,-125.80%,13.00,0.01,61.76%,97.16%,-0.89%,16.74%,15.28%,52.54%,105.95%,91.78%,-6.72%,216.24%,-19.57%,282.76%,77.15,1.85%,1.83,1.11,2.78%,16874450
AFI,Industrials,111.40M,-,0.19,0.44,5.02,-,21.96M,20.95M,75.20%,2.23%,2.02,-11.10%,-22.10%,1.90,0.29,31.38%,32.44%,41.55%,8.22%,7.57%,18.92%,29.20%,44.63%,5.56%,54.37%,-11.79%,341.07%,69.07,0.00%,1.59,4.94,10.02%,367509
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10%,0.15%,-0.03%,0.28%,0.35%,-0.07%,-0.28%,-0.58%,-1.17%,0.57%,-9.52%,6.97%,47.13,0.31%,0.14,9.74,0.05%,11925
AFIN,Real Estate,880.97M,-,2.90,0.53,10.21,-,108.43M,108.35M,49.40%,3.65%,6.95,-1.20%,-2.60%,-,0.00,7.28%,-2.86%,-42.32%,2.73%,3.42%,2.04%,1.32%,7.40%,-7.68%,8.02%,-42.83%,85.95%,54.66,0.91%,0.47,7.81,1.03%,266650
AFMD,Healthcare,638.37M,-,23.38,9.01,5.41,-,86.03M,82.40M,44.60%,8.54%,3.92,-37.70%,-100.40%,2.20,0.05,3.75%,0.42%,116.18%,7.82%,8.02%,-6.35%,-3.83%,42.18%,-20.52%,22.33%,-20.52%,318.66%,46.48,0.35%,0.80,5.95,3.57%,1440575
AGE,Healthcare,78.69M,-,41.41,-,71.53,-,37.68M,21.21M,18.30%,1.71%,1.47,-207.10%,964.50%,0.40,-,20.69%,30.43%,55.56%,9.43%,7.41%,15.05%,20.71%,66.42%,-6.67%,40.00%,-46.56%,215.32%,69.58,0.48%,0.89,2.10,0.00%,218848
AGEN,Healthcare,982.23M,-,10.75,-,8.61,-,182.67M,170.64M,54.00%,14.63%,9.48,-95.70%,82.80%,0.90,-,40.76%,56.97%,45.92%,15.27%,9.26%,41.06%,46.31%,40.86%,-12.94%,67.64%,-12.94%,184.62%,80.44,-3.65%,2.88,5.18,-0.38%,7575133
AGFS,Consumer Defensive,120.41M,-,0.72,0.43,4.80,4.74,51.00M,30.24M,73.30%,2.62%,5.48,-9.70%,-25.00%,2.70,0.98,16.33%,6.54%,-1.30%,8.31%,6.57%,13.49%,1.70%,-7.00%,-20.14%,24.59%,-45.71%,128.00%,61.81,0.95%,4.91,2.28,8.57%,710861
AGI,Basic Materials,3.14B,30.77,4.44,1.13,-,-,392.73M,391.00M,74.64%,0.86%,1.13,-,-,-,-,0.00%,-16.93%,28.00%,4.00%,4.37%,-2.34%,-7.14%,-11.29%,-18.95%,4.99%,-30.92%,139.52%,43.68,1.01%,1.18,8.00,1.27%,3521306
AGLE,Healthcare,354.39M,-,-,3.47,2.53,-,62.24M,46.72M,94.40%,4.10%,8.83,-66.90%,-81.40%,10.10,0.00,9.35%,-3.31%,-7.20%,4.57%,5.12%,-0.48%,-5.91%,-4.34%,-22.29%,15.50%,-33.22%,117.14%,48.15,1.06%,1.32,7.60,0.93%,286245
AGRO,Consumer Defensive,931.76M,-,1.08,1.13,4.36,3.24,117.74M,117.34M,71.20%,0.57%,2.16,-1.60%,-4.30%,1.80,1.31,8.18%,12.40%,5.08%,2.79%,3.57%,5.03%,17.24%,55.58%,-3.76%,38.66%,-3.76%,143.81%,69.62,0.63%,0.94,8.07,1.25%,291842
AGRX,Healthcare,261.44M,-,-,3.92,3.64,-,87.35M,67.15M,49.80%,4.35%,2.79,-45.90%,-56.80%,10.20,0.24,5.67%,6.43%,-19.24%,3.78%,3.35%,3.11%,3.45%,4.09%,-5.15%,11.19%,-37.46%,120.74%,57.23,0.67%,1.01,2.98,-0.67%,1059377
AGS,Consumer Cyclical,219.97M,-,1.11,3.40,1.94,10.33,35.65M,35.49M,82.20%,2.58%,1.88,-8.70%,-69.80%,4.80,10.02,18.25%,-9.78%,-38.98%,6.37%,6.58%,3.86%,2.79%,39.17%,-17.14%,37.47%,-43.19%,768.64%,55.35,2.64%,0.60,6.09,0.66%,290516
AGTC,Healthcare,136.81M,-,54.72,2.42,2.05,-,25.82M,25.63M,68.50%,4.00%,1.39,-53.30%,-73.10%,5.30,0.17,33.76%,22.84%,-7.71%,9.35%,7.07%,17.66%,17.53%,4.91%,0.38%,37.96%,-28.78%,130.13%,65.47,14.70%,12.34,5.27,17.37%,9099140
AHC,Communication Services,53.90M,-,0.34,1.06,1.25,-,21.41M,18.34M,56.30%,0.15%,0.24,-4.60%,-11.70%,2.80,0.00,11.82%,51.85%,-13.99%,12.48%,10.62%,20.26%,43.58%,54.55%,-22.15%,76.98%,-22.15%,90.70%,66.46,-0.41%,1.68,2.46,0.00%,191541
AHPI,Healthcare,28.56M,-,0.84,3.10,-,-,4.01M,2.81M,9.60%,13.72%,0.56,-14.50%,-27.80%,1.50,0.40,11.63%,39.71%,204.07%,12.15%,12.86%,8.63%,22.25%,-12.21%,-18.55%,49.33%,-85.07%,239.39%,57.70,0.58%,0.37,6.72,-1.75%,255164
AHT,Real Estate,216.20M,-,0.28,-,1.79,-,68.94M,14.03M,6.20%,13.67%,0.20,-11.20%,-753.10%,-,-,-1.37%,18.52%,-88.84%,9.54%,10.96%,3.82%,-1.47%,-32.74%,-42.51%,36.49%,-89.43%,126.77%,50.40,2.39%,0.68,2.88,-1.71%,6507306
AIH,Healthcare,144.29M,-,1.20,2.04,14.01,-,23.61M,23.61M,4.20%,0.17%,0.34,-19.30%,-44.50%,0.50,1.34,18.16%,25.26%,-22.14%,8.26%,7.03%,15.33%,19.36%,6.44%,-4.72%,40.70%,-43.24%,58.79%,68.06,1.61%,1.79,6.05,-2.89%,210379
AIHS,Financial,73.53M,-,10.07,13.62,16.71,-,37.80M,29.36M,0.90%,0.75%,0.08,-80.70%,-358.10%,0.70,1.90,23.78%,66.98%,180.95%,12.46%,13.19%,23.28%,37.44%,114.60%,-4.32%,84.38%,-24.68%,580.77%,65.33,3.28%,1.26,1.77,-3.28%,3439946
AIKI,Healthcare,43.69M,-,4854.40,1.78,1.60,-,34.99M,32.96M,13.10%,3.48%,0.10,-49.20%,-50.70%,59.60,0.00,-11.90%,42.31%,46.69%,8.38%,14.64%,12.68%,60.71%,89.86%,-31.16%,207.95%,-72.89%,217.87%,59.93,1.96%,0.30,1.48,-3.27%,3609990
AIM,Healthcare,97.76M,-,488.78,1.58,2.47,-,40.69M,40.23M,6.70%,5.18%,0.68,-26.30%,-30.40%,50.00,0.03,20.69%,30.32%,155.02%,11.79%,7.90%,16.17%,24.72%,8.08%,-13.73%,48.48%,-65.54%,214.10%,61.38,-10.18%,4.95,2.45,-10.91%,15154777
AINC,Financial,21.36M,-,0.06,-,0.31,0.47,2.31M,1.30M,17.90%,3.85%,0.21,-36.80%,217.30%,0.70,-,6.86%,19.04%,-67.89%,6.04%,7.86%,2.89%,17.23%,9.93%,-30.32%,60.73%,-71.47%,76.44%,55.84,-0.38%,0.05,7.94,0.00%,10704
AIRI,Industrials,58.83M,-,1.20,4.70,39.22,-,30.62M,24.74M,23.60%,0.41%,0.16,-4.10%,-19.50%,1.30,2.57,25.18%,33.85%,14.47%,12.84%,10.41%,17.13%,29.45%,44.48%,-9.37%,51.30%,-9.37%,190.00%,69.40,-2.31%,1.07,1.74,0.58%,687489
AIV,Real Estate,739.33M,4.63,0.83,0.34,3.24,7.09,147.53M,119.36M,98.87%,7.53%,0.67,2.20%,8.40%,-,2.08,5.23%,-4.73%,-16.07%,3.69%,3.36%,0.66%,2.80%,17.30%,-25.46%,20.14%,-25.46%,83.02%,52.61,1.04%,0.34,4.83,0.21%,4564863
AKBA,Healthcare,689.04M,-,2.24,2.03,2.56,-,143.32M,142.97M,79.10%,20.16%,4.83,-52.50%,-105.70%,2.20,0.00,39.20%,50.84%,-46.63%,13.08%,7.93%,35.13%,43.15%,-34.49%,2.73%,66.42%,-67.10%,115.79%,74.65,3.10%,1.74,4.51,16.54%,10393322
AKER,Healthcare,29.02M,-,18.40,1.12,1.26,-,7.63M,7.45M,16.40%,8.17%,0.44,-114.30%,-136.30%,9.20,0.00,17.42%,44.19%,-14.13%,6.57%,8.50%,16.62%,36.20%,0.67%,-3.13%,70.33%,-64.97%,100.00%,68.27,1.04%,0.35,3.10,7.27%,491152
AKTX,Healthcare,102.87M,-,-,20.14,8.36,-,33.87M,18.75M,20.80%,1.01%,0.69,-161.50%,-880.40%,1.50,0.00,11.46%,47.64%,55.80%,5.87%,12.39%,4.95%,30.34%,45.32%,-25.00%,88.00%,-25.00%,224.14%,56.87,0.36%,0.56,2.82,2.92%,154522
ALIM,Healthcare,45.32M,-,0.83,-,4.01,-,5.07M,4.84M,36.10%,0.44%,0.30,-7.80%,10.70%,3.20,-,17.71%,70.47%,14.14%,7.26%,10.64%,15.15%,46.81%,46.30%,-16.74%,95.79%,-16.74%,176.55%,67.74,1.28%,0.61,7.91,1.28%,43641
ALJJ,Industrials,60.12M,-,0.15,3.38,9.86,18.22,42.23M,18.34M,3.40%,0.17%,0.20,-33.90%,-206.00%,1.40,5.99,15.38%,19.47%,16.38%,5.03%,6.57%,7.51%,16.75%,56.57%,-4.75%,45.95%,-4.75%,381.97%,60.96,0.00%,0.75,1.35,3.85%,117845
ALNA,Healthcare,100.18M,-,-,4.06,3.33,-,36.26M,26.17M,37.10%,5.61%,0.67,-114.20%,-210.80%,8.00,0.54,19.41%,53.79%,-28.01%,8.73%,11.09%,23.25%,40.10%,32.75%,-26.98%,75.00%,-40.12%,286.67%,66.71,2.48%,1.09,2.03,0.50%,2375449
ALRN,Healthcare,174.13M,-,-,6.84,12.26,-,39.32M,21.77M,7.20%,8.12%,0.50,-98.30%,-170.40%,3.00,0.02,19.67%,78.05%,199.43%,11.93%,13.01%,16.29%,57.74%,81.46%,-6.01%,140.66%,-11.34%,776.00%,66.15,1.85%,1.02,2.19,1.39%,3592435
ALSK,Communication Services,176.50M,18.22,0.75,1.02,5.46,8.40,54.12M,48.39M,48.60%,2.67%,1.25,1.70%,5.70%,1.50,0.98,0.00%,-1.80%,52.83%,0.67%,0.86%,-0.20%,-3.13%,25.30%,-16.33%,7.72%,-16.33%,138.80%,44.64,0.30%,0.86,3.28,0.00%,886280
ALTO,Energy,553.25M,-,0.51,1.83,14.30,7.53,58.50M,56.12M,44.80%,11.64%,1.16,-6.90%,-17.10%,1.20,0.66,12.83%,25.82%,1276.39%,7.89%,9.09%,11.19%,19.01%,80.09%,-5.09%,44.61%,-33.13%,3377.27%,62.09,0.00%,0.69,7.65,5.81%,3911786
ALYA,Technology,133.80M,-,-,3.22,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,4.38%,16.44%,-14.94%,21.61%,9.92%,5.37%,10.26%,25.01%,-52.10%,26.57%,-52.10%,172.49%,53.84,-0.38%,0.80,2.62,-1.50%,246049
AM,Energy,3.89B,-,4.16,1.54,1622.34,14.27,476.58M,313.88M,54.20%,3.70%,2.26,-5.90%,-12.80%,1.80,1.26,-0.74%,-4.29%,62.10%,4.37%,4.83%,-2.34%,1.26%,28.43%,-8.64%,26.22%,-8.64%,375.74%,49.28,1.14%,0.93,8.04,1.52%,4763746
AMBO,Consumer Defensive,66.36M,-,0.80,4.21,1.43,-,21.80M,1.43M,0.60%,9.71%,0.24,-8.10%,-55.50%,0.70,0.20,22.67%,38.99%,51.50%,38.63%,17.26%,18.48%,26.51%,24.97%,-35.94%,55.38%,-52.88%,175.45%,59.37,11.78%,25.58,3.03,-16.99%,14862357
AMC,Communication Services,1.51B,-,0.60,-,3.61,-,107.70M,101.95M,14.20%,43.82%,0.39,-31.10%,384.40%,0.40,-,-48.49%,239.80%,1.19%,35.50%,30.82%,17.52%,60.60%,53.58%,-66.45%,257.59%,-66.45%,257.59%,51.18,1.13%,1.69,6.83,-3.67%,193146366
AMPE,Healthcare,369.66M,-,-,32.67,39.33,-,178.62M,170.95M,12.60%,13.03%,3.42,-97.90%,-192.90%,5.60,0.00,24.84%,37.06%,179.72%,10.87%,10.93%,23.78%,30.16%,110.37%,-34.23%,144.57%,-34.23%,532.26%,61.78,2.56%,0.63,1.96,0.51%,4115254
AMPY,Energy,102.43M,-,0.46,23.18,7.59,1.63,37.63M,30.21M,30.90%,6.86%,1.43,-80.30%,-348.00%,1.20,67.63,40.88%,72.30%,-54.46%,12.82%,14.81%,26.24%,60.72%,107.01%,-3.77%,187.97%,-56.71%,417.77%,70.44,-3.79%,1.09,2.55,-3.41%,1576405
AMRN,Healthcare,3.19B,-,5.40,5.47,5.67,455.25,389.70M,378.92M,39.20%,5.80%,2.57,-1.70%,-2.70%,2.70,0.02,12.27%,63.18%,-54.51%,7.64%,6.82%,22.26%,47.37%,40.69%,-8.97%,90.50%,-56.19%,150.60%,74.89,1.63%,0.97,8.42,-2.09%,8351219
AMRX,Healthcare,1.60B,-,0.85,2.55,5.68,7.48,147.56M,116.02M,69.90%,5.25%,5.36,1.50%,21.40%,2.30,9.59,8.11%,7.44%,6.78%,4.39%,5.26%,6.77%,14.11%,17.64%,-2.44%,33.33%,-6.47%,116.67%,65.00,1.57%,0.99,5.20,2.16%,1124012
AMS,Healthcare,17.14M,-,0.95,0.70,4.76,1.79,6.05M,3.47M,9.40%,0.29%,0.09,-1.20%,-2.50%,1.40,0.56,15.87%,34.56%,17.40%,12.20%,7.73%,18.69%,32.21%,45.29%,-8.17%,63.13%,-18.44%,151.72%,71.56,-2.12%,2.99,2.92,3.18%,347453
AMST,Technology,123.24M,-,760.00,6.32,7.51,-,16.55M,9.05M,0.50%,0.15%,0.15,-,-,10.50,0.00,42.99%,45.62%,-,15.08%,12.50%,35.86%,34.06%,37.53%,-30.24%,56.44%,-30.24%,73.15%,74.40,4.84%,1.26,6.32,1.94%,121270
AMTX,Energy,164.32M,-,0.91,-,1643.19,-,20.86M,19.61M,36.30%,7.45%,0.40,-25.70%,17.40%,0.10,-,10.93%,153.72%,831.07%,10.05%,14.91%,37.99%,104.24%,221.28%,-31.73%,283.16%,-31.73%,1926.99%,65.96,0.95%,0.37,7.51,1.76%,1374731
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.77%,1.95%,-26.49%,0.92%,1.55%,0.00%,3.20%,13.99%,-6.06%,17.71%,-27.68%,160.38%,55.90,1.15%,1.27,9.58,0.60%,34238
ANCN,Healthcare,20.92M,-,-,3.91,-,-,7.42M,3.09M,3.46%,1.56%,0.03,-,-,-,-,35.58%,43.88%,118.60%,10.54%,11.96%,22.99%,38.78%,107.29%,-48.63%,101.43%,-48.63%,449.04%,65.22,3.91%,0.13,2.82,10.16%,235228
ANH,Real Estate,278.96M,-,8.40,0.88,7.40,9.15,99.11M,97.26M,49.30%,0.81%,0.56,-3.10%,-32.40%,-,5.26,10.66%,3.05%,-26.23%,2.91%,2.62%,5.12%,6.52%,40.26%,-2.88%,26.76%,-28.95%,241.77%,61.53,0.00%,0.34,2.70,0.75%,489684
ANIX,Healthcare,116.30M,-,-,12.22,12.92,-,23.88M,23.16M,6.80%,3.95%,1.34,-129.70%,-142.60%,7.90,0.00,23.84%,34.52%,29.89%,8.17%,9.94%,10.55%,35.36%,72.78%,-16.30%,130.61%,-16.30%,239.85%,63.48,0.66%,0.22,4.52,-0.22%,150282
ANPC,Healthcare,66.88M,-,-,17.47,44.59,-,10.95M,1.33M,0.63%,0.41%,0.00,-,-,0.90,0.24,7.03%,8.20%,-,4.94%,6.24%,3.22%,8.63%,5.19%,-31.33%,80.00%,-50.50%,88.57%,57.22,1.73%,0.02,5.94,2.59%,31936
ANTE,Communication Services,44.77M,-,1.76,2.69,27.98,-,12.57M,1.69M,4.40%,4.60%,0.06,-28.20%,-94.60%,0.30,0.36,40.74%,65.22%,232.04%,13.35%,12.29%,35.10%,81.36%,198.20%,-11.17%,222.64%,-11.17%,445.98%,73.73,1.90%,0.76,3.42,8.57%,993988
ANY,Technology,24.16M,-,6.20,-,8.33,-,6.95M,5.46M,6.80%,3.52%,0.19,-57.30%,80.30%,0.60,-,46.45%,106.00%,247.15%,16.12%,18.43%,42.40%,70.44%,41.53%,-9.38%,123.91%,-44.32%,836.36%,70.56,0.38%,2.89,3.09,17.05%,2956645
AOD,Financial,978.40M,-,12.55,1.06,-,-,105.43M,-,36.62%,-,0.17,-,-,-,-,4.15%,4.74%,2.32%,0.88%,1.02%,2.01%,4.38%,15.06%,0.43%,10.74%,-0.11%,84.86%,63.56,0.43%,0.60,9.28,0.43%,226502
