Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACOR,Healthcare,72.63M,1.48,0.44,1.20,1.15,-,47.71M,9.35M,40.50%,5.77%,0.46,6.60%,16.10%,1.10,0.73,12.69%,91.24%,-34.66%,6.42%,10.39%,11.45%,44.91%,69.11%,-9.24%,133.23%,-40.01%,210.13%,68.35,0.00%,0.54,7.86,0.00%,0
ACRX,Healthcare,290.74M,-,55.91,-,6.75,-,113.81M,88.85M,25.40%,12.35%,2.20,-60.70%,85.50%,2.90,-,27.65%,105.19%,63.91%,10.66%,16.22%,24.80%,63.27%,87.68%,-5.78%,139.83%,-5.78%,294.92%,72.40,0.00%,1.66,2.77,0.00%,0
ACST,Healthcare,175.91M,-,-,10.65,-,-,179.50M,95.08M,1.66%,1.67%,0.03,-,-,-,-,44.08%,71.93%,71.72%,12.43%,16.24%,34.83%,98.31%,99.77%,-10.06%,301.64%,-10.06%,473.10%,74.91,0.00%,1.59,0.98,0.00%,0
ACTG,Industrials,376.82M,33.00,14.44,1.81,1.24,125.61,48.47M,46.31M,69.70%,2.59%,1.50,4.00%,7.30%,2.60,0.57,16.67%,71.00%,203.24%,10.76%,10.32%,25.78%,59.06%,96.29%,-5.67%,115.23%,-5.67%,328.00%,79.22,0.00%,2.48,7.49,0.00%,0
ADAP,Healthcare,982.53M,-,307.04,2.78,2.46,-,154.67M,11.25M,90.50%,12.77%,0.93,-33.70%,-44.90%,12.20,0.00,11.94%,9.22%,61.10%,9.31%,8.09%,15.49%,26.87%,-3.71%,-8.04%,78.10%,-49.63%,237.50%,65.63,0.00%,0.93,6.75,0.00%,0
ADES,Industrials,97.18M,-,1.64,1.25,6.48,2.59,18.09M,17.94M,63.40%,4.58%,7.31,-14.50%,-24.20%,1.40,0.35,25.59%,6.38%,-51.09%,7.49%,5.58%,8.40%,6.11%,17.43%,-6.41%,26.13%,-53.76%,65.94%,59.25,0.00%,1.48,5.84,0.00%,0
ADIL,Healthcare,35.97M,-,-,5.73,4.86,-,13.65M,11.67M,9.80%,2.97%,0.57,-121.30%,-132.80%,7.50,0.00,34.23%,54.40%,85.09%,14.57%,10.22%,30.64%,44.87%,74.71%,-6.58%,86.25%,-25.50%,198.00%,74.26,0.00%,1.42,2.98,0.00%,0
ADMA,Healthcare,285.35M,-,7.08,3.64,4.78,-,87.70M,70.91M,54.50%,13.61%,2.60,-37.20%,-98.80%,8.50,1.36,20.90%,37.85%,-14.74%,9.21%,6.75%,23.10%,33.62%,17.02%,-1.34%,59.46%,-29.76%,103.45%,72.28,0.00%,2.07,2.95,0.00%,0
ADMP,Healthcare,196.89M,-,10.70,4.36,15.88,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,42.73%,125.32%,123.81%,12.21%,16.61%,29.13%,95.35%,112.51%,-32.91%,272.48%,-32.91%,481.48%,66.78,0.00%,1.58,1.57,0.00%,0
ADMS,Healthcare,183.20M,-,2.62,-,1.98,-,28.38M,27.75M,62.60%,6.39%,3.65,-43.50%,328.40%,3.90,-,11.21%,36.27%,14.62%,10.73%,11.39%,19.42%,28.13%,61.16%,-30.60%,54.50%,-30.60%,234.21%,63.42,0.00%,2.06,6.35,0.00%,0
ADT,Industrials,7.77B,-,1.47,2.32,15.87,12.04,769.24M,691.76M,95.70%,2.39%,4.12,-3.70%,-19.70%,0.90,3.10,6.30%,7.02%,42.97%,3.76%,5.25%,2.77%,9.75%,12.29%,-11.27%,24.83%,-45.09%,177.53%,57.56,0.00%,0.43,9.45,0.00%,0
ADTX,Healthcare,49.09M,-,-,2.04,3.58,-,13.97M,9.25M,6.80%,10.77%,0.27,-133.80%,-596.90%,18.90,0.00,17.45%,61.11%,-,9.91%,16.53%,19.20%,48.69%,34.83%,-43.98%,98.42%,-60.65%,132.72%,63.92,0.00%,0.52,3.77,0.00%,0
ADXS,Healthcare,118.90M,-,396.33,2.70,4.72,-,70.13M,-,15.00%,-,0.43,-60.50%,-76.40%,8.50,0.00,60.89%,114.81%,8.41%,13.93%,13.51%,49.08%,118.43%,117.43%,-1.60%,326.00%,-7.94%,339.56%,80.70,0.00%,1.66,1.16,0.00%,0
AEF,Financial,451.18M,-,32.63,1.25,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,3.37%,3.37%,18.29%,1.43%,1.68%,3.17%,7.81%,30.15%,-0.22%,19.71%,-0.22%,103.17%,65.46,0.00%,0.29,8.89,0.00%,0
AEG,Financial,9.29B,7.26,0.21,0.28,0.70,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,5.53%,2.81%,3.29%,1.58%,1.73%,4.05%,10.14%,38.98%,-0.90%,24.36%,-0.90%,143.89%,63.67,0.00%,0.93,4.39,0.00%,0
AEHL,Industrials,10.86M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,21.09%,23.18%,79.85%,25.35%,13.26%,23.42%,35.42%,53.51%,-29.50%,67.14%,-32.96%,356.41%,68.44,0.00%,1.56,3.56,0.00%,0
AEHR,Technology,62.02M,-,4.56,5.61,18.24,-,23.40M,20.19M,23.00%,0.78%,0.38,-23.10%,-33.50%,3.20,0.16,8.86%,22.27%,28.36%,5.68%,7.94%,7.81%,14.09%,39.55%,-9.47%,65.38%,-9.47%,134.55%,57.58,0.00%,0.34,2.58,0.00%,0
AEMD,Healthcare,32.84M,-,54.73,2.64,2.26,-,12.07M,11.78M,6.30%,4.89%,0.28,-49.70%,-54.60%,9.90,0.00,32.02%,11.07%,-24.18%,8.75%,9.78%,18.20%,32.38%,70.48%,-4.14%,95.45%,-19.30%,155.08%,67.78,0.00%,0.68,3.01,0.00%,0
AESE,Communication Services,88.42M,-,3.84,1.60,15.25,-,29.63M,18.53M,1.40%,1.65%,0.12,-46.50%,-74.10%,1.00,0.17,22.16%,52.90%,9.28%,12.74%,13.47%,22.45%,46.13%,37.00%,-11.60%,144.33%,-60.10%,492.50%,62.83,0.00%,1.81,2.37,0.00%,0
AEY,Technology,40.41M,-,0.80,2.65,4.87,-,11.79M,5.90M,5.10%,4.06%,0.87,-48.60%,-95.90%,2.00,0.54,11.59%,21.22%,14.24%,4.94%,6.51%,12.37%,6.67%,35.07%,-20.52%,26.69%,-48.07%,124.67%,62.46,0.00%,1.24,3.37,0.00%,0
AEZS,Healthcare,132.79M,-,102.15,8.15,6.12,-,62.68M,62.63M,21.40%,8.37%,0.37,-21.50%,-125.80%,13.00,0.01,120.00%,307.41%,96.43%,58.15%,26.35%,126.09%,239.74%,266.54%,-39.23%,526.78%,-39.23%,658.62%,66.66,0.00%,5.99,2.20,0.00%,0
AFI,Industrials,96.33M,-,0.17,0.44,4.34,-,21.96M,20.95M,74.50%,2.38%,2.29,-11.10%,-22.10%,1.90,0.29,24.68%,15.29%,33.88%,9.37%,6.75%,15.23%,25.15%,41.26%,-9.09%,53.13%,-12.50%,337.50%,64.16,0.00%,1.09,4.90,0.00%,0
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16%,-0.04%,-0.04%,0.27%,0.35%,0.08%,-0.10%,-0.42%,-0.80%,0.73%,-9.37%,7.14%,51.18,0.00%,0.21,9.76,0.00%,0
AFIN,Real Estate,863.91M,-,2.84,0.55,10.01,-,108.43M,108.35M,49.40%,3.24%,6.48,-1.20%,-2.60%,-,0.00,6.79%,4.16%,-39.43%,2.60%,3.29%,4.33%,4.26%,9.94%,-3.14%,10.93%,-40.72%,90.95%,59.53,0.00%,0.76,8.02,0.00%,0
AFMD,Healthcare,631.60M,-,23.39,9.58,5.43,-,86.03M,82.40M,45.00%,9.10%,4.10,-37.70%,-100.40%,2.20,0.05,6.04%,0.81%,127.37%,7.86%,7.73%,-1.30%,-0.11%,46.97%,-16.71%,25.35%,-16.71%,338.73%,52.06,0.00%,1.04,6.23,0.00%,0
AGE,Healthcare,90.41M,-,47.58,-,82.19,-,37.68M,21.21M,18.30%,1.72%,1.34,-207.10%,964.50%,0.40,-,31.15%,46.34%,100.00%,14.20%,8.59%,23.63%,35.13%,86.74%,-11.44%,60.00%,-38.93%,260.36%,67.46,0.00%,2.48,2.40,0.00%,0
AGEN,Healthcare,1.00B,-,10.94,-,8.77,-,182.67M,170.64M,53.50%,14.62%,8.94,-95.70%,82.80%,0.90,-,23.88%,61.23%,40.11%,13.26%,9.48%,32.18%,43.99%,41.10%,-11.93%,69.58%,-11.93%,187.91%,80.66,0.00%,1.40,5.24,0.00%,0
AGFS,Consumer Defensive,124.59M,-,0.75,0.48,4.96,4.91,51.00M,30.24M,73.30%,2.57%,4.76,-9.70%,-25.00%,2.70,0.98,28.14%,19.72%,17.51%,8.95%,6.87%,24.33%,13.51%,3.64%,-10.68%,39.34%,-39.29%,155.00%,71.96,0.00%,2.11,2.55,0.00%,0
AGI,Basic Materials,3.18B,31.15,4.50,1.15,-,-,392.73M,391.00M,74.64%,0.86%,1.15,-,-,-,-,2.27%,-9.09%,31.49%,3.15%,4.09%,0.47%,-6.01%,-10.24%,-17.93%,6.30%,-30.05%,142.51%,46.05,0.00%,0.69,8.10,0.00%,0
AGLE,Healthcare,369.55M,-,-,3.55,2.64,-,62.24M,46.72M,94.50%,3.98%,8.37,-66.90%,-81.40%,10.10,0.00,2.23%,-4.89%,-5.93%,3.33%,4.85%,2.54%,-2.93%,-2.46%,-20.45%,18.24%,-31.63%,122.29%,51.36,0.00%,1.03,7.78,0.00%,0
AGRO,Consumer Defensive,960.73M,-,1.12,1.16,4.50,3.34,117.74M,117.34M,71.30%,0.67%,2.45,-1.60%,-4.30%,1.80,1.31,5.47%,13.87%,5.47%,2.47%,3.64%,6.11%,18.30%,57.95%,-1.13%,42.44%,-1.13%,150.45%,73.44,0.00%,1.03,8.29,0.00%,0
AGRX,Healthcare,317.75M,-,-,4.75,4.42,-,87.35M,67.10M,49.60%,3.55%,2.07,-45.90%,-56.80%,10.20,0.24,27.11%,26.22%,-9.98%,6.59%,4.14%,22.66%,24.12%,25.44%,-2.17%,33.70%,-24.24%,167.41%,80.36,0.00%,3.66,3.61,0.00%,0
AGS,Consumer Cyclical,224.55M,-,1.13,3.53,1.98,10.54,35.65M,35.49M,77.30%,2.27%,1.70,-8.70%,-69.80%,4.80,10.02,15.33%,-3.07%,-32.19%,6.48%,6.63%,8.58%,5.29%,42.76%,-14.01%,34.47%,-41.04%,801.44%,58.57,0.00%,0.62,6.32,0.00%,0
AGTC,Healthcare,178.23M,-,71.29,2.25,2.68,-,25.82M,21.58M,41.50%,6.09%,1.25,-53.30%,-73.10%,5.30,0.17,22.44%,8.15%,-1.80%,10.33%,7.31%,7.69%,8.28%,-2.61%,-9.41%,28.53%,-33.65%,114.41%,56.76,0.00%,4.77,4.91,0.00%,0
AHC,Communication Services,53.12M,-,0.33,1.06,1.23,-,21.41M,18.34M,55.20%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,10.22%,47.62%,-16.50%,11.56%,10.73%,15.00%,39.98%,54.35%,-21.52%,78.42%,-21.52%,92.25%,66.98,0.00%,0.52,2.48,0.00%,0
AHPI,Healthcare,31.25M,-,0.92,3.52,-,-,4.01M,2.81M,9.60%,15.99%,0.64,-14.50%,-27.80%,1.50,0.40,13.86%,57.20%,200.79%,9.04%,13.42%,17.32%,35.89%,0.97%,-7.39%,69.78%,-83.02%,285.86%,66.30,0.00%,1.26,7.64,0.00%,0
AHT,Real Estate,227.25M,-,0.29,-,1.88,-,68.94M,14.03M,6.50%,13.83%,0.23,-11.20%,-753.10%,-,-,20.00%,36.71%,-87.91%,9.35%,11.23%,12.54%,11.81%,-23.47%,-24.65%,53.55%,-88.11%,155.12%,57.76,0.00%,0.93,3.24,0.00%,0
AIH,Healthcare,154.85M,-,1.29,2.15,15.18,-,23.61M,23.61M,4.20%,0.06%,0.12,-19.30%,-44.50%,0.50,1.34,11.07%,25.89%,-20.28%,8.56%,7.32%,17.48%,23.86%,12.81%,-4.92%,48.14%,-40.23%,67.19%,72.48,0.00%,2.36,6.37,0.00%,0
AIHS,Financial,76.84M,-,10.53,13.08,17.46,-,37.80M,29.36M,1.00%,0.19%,0.02,-80.70%,-358.10%,0.70,1.90,8.97%,39.34%,195.65%,12.75%,13.06%,13.09%,30.53%,101.45%,-10.53%,77.08%,-27.66%,553.85%,59.67,0.00%,1.63,1.70,0.00%,0
AIKI,Healthcare,60.61M,-,6734.93,2.02,2.22,-,34.99M,32.96M,13.10%,3.57%,0.10,-49.20%,-50.70%,59.60,0.00,10.53%,52.73%,60.53%,7.02%,14.31%,21.17%,70.19%,111.93%,-21.86%,242.86%,-69.23%,260.82%,65.52,0.00%,0.42,1.68,0.00%,0
AIM,Healthcare,119.20M,-,595.99,1.68,3.01,-,40.69M,40.23M,6.50%,4.73%,0.56,-26.30%,-30.40%,50.00,0.03,25.48%,26.09%,216.36%,13.46%,8.02%,19.70%,29.61%,14.70%,-8.10%,52.63%,-63.29%,234.62%,65.17,0.00%,0.91,2.61,0.00%,0
AINC,Financial,20.99M,-,0.06,-,0.31,0.46,2.31M,1.30M,17.90%,0.82%,0.05,-36.80%,217.30%,0.70,-,9.33%,15.66%,-66.52%,6.22%,7.56%,4.13%,19.43%,13.35%,-28.04%,65.99%,-66.67%,82.22%,58.61,0.00%,0.11,8.20,0.00%,0
AIRI,Industrials,60.89M,-,1.25,5.22,40.59,-,30.62M,24.74M,23.60%,0.42%,0.15,-4.10%,-19.50%,1.30,2.57,24.52%,44.03%,26.14%,11.08%,11.00%,23.64%,40.24%,59.01%,-2.03%,66.38%,-2.03%,221.67%,76.12,0.00%,2.57,1.93,0.00%,0
AIV,Real Estate,735.32M,4.74,0.83,0.34,3.22,7.05,147.53M,147.50M,98.87%,6.61%,0.76,2.20%,8.40%,-,2.08,1.43%,1.64%,-14.70%,2.48%,3.20%,3.10%,4.41%,19.76%,-23.61%,23.12%,-23.61%,87.57%,57.46,0.00%,0.22,4.95,0.00%,0
AKBA,Healthcare,601.59M,-,1.95,2.18,2.23,-,143.32M,142.95M,75.40%,19.20%,4.43,-52.50%,-105.70%,2.20,0.00,38.57%,56.45%,-46.11%,14.78%,8.75%,34.80%,49.23%,-29.13%,-5.64%,78.97%,-64.62%,132.06%,73.67,0.00%,1.40,4.85,0.00%,0
AKER,Healthcare,28.50M,-,18.07,1.25,1.23,-,7.63M,7.45M,16.40%,7.55%,0.40,-114.30%,-136.30%,9.20,0.00,28.25%,49.67%,9.18%,8.46%,8.69%,22.97%,46.27%,12.25%,-4.17%,88.52%,-61.02%,122.58%,74.87,0.00%,1.02,3.45,0.00%,0
AKTX,Healthcare,105.79M,-,-,20.21,8.60,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,4.81%,38.05%,57.22%,6.42%,12.57%,0.55%,26.16%,44.46%,-24.73%,86.17%,-24.73%,225.29%,56.00,0.00%,0.47,2.83,0.00%,0
ALIM,Healthcare,46.33M,-,0.85,-,4.10,-,5.07M,4.84M,36.10%,0.20%,0.12,-7.80%,10.70%,3.20,-,20.41%,41.38%,28.13%,7.74%,9.91%,13.27%,46.75%,50.31%,-13.68%,102.97%,-13.68%,186.69%,70.17,0.00%,4.06,8.20,0.00%,0
ALJJ,Industrials,56.63M,-,0.15,3.47,9.28,17.16,42.23M,18.34M,3.40%,0.23%,0.26,-33.90%,-206.00%,1.40,5.99,12.10%,22.47%,16.32%,4.13%,6.61%,7.88%,18.45%,58.78%,-2.11%,50.27%,-2.11%,396.25%,63.65,0.00%,0.44,1.39,0.00%,0
ALNA,Healthcare,100.91M,-,-,4.18,3.35,-,36.26M,26.17M,37.10%,5.18%,0.59,-114.20%,-210.80%,8.00,0.54,20.81%,53.68%,-16.06%,9.08%,11.46%,18.95%,39.95%,36.31%,-24.82%,80.17%,-38.35%,298.10%,65.91,0.00%,1.19,2.09,0.00%,0
ALRN,Healthcare,177.31M,-,-,6.72,12.49,-,39.32M,21.77M,7.30%,5.81%,0.34,-98.30%,-170.40%,3.00,0.02,8.04%,59.26%,199.61%,7.17%,12.42%,8.49%,47.91%,74.63%,-7.73%,136.26%,-12.96%,760.00%,63.77,0.00%,0.77,2.15,0.00%,0
ALSK,Communication Services,177.03M,18.28,0.75,1.02,5.48,8.43,54.12M,49.83M,49.90%,2.76%,1.48,1.70%,5.70%,1.50,0.98,0.30%,0.00%,59.68%,0.92%,0.87%,0.20%,-3.13%,24.72%,-16.07%,8.05%,-16.07%,139.53%,46.67,0.00%,0.39,3.29,0.00%,0
ALTO,Energy,524.24M,-,0.48,1.83,13.55,7.13,58.50M,56.12M,45.20%,9.71%,1.02,-6.90%,-17.10%,1.20,0.66,14.31%,23.11%,1257.52%,8.27%,9.20%,8.07%,18.32%,75.98%,-8.03%,44.99%,-32.95%,3386.36%,61.90,0.00%,0.49,7.67,0.00%,0
ALYA,Technology,136.87M,-,-,3.30,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,3.08%,24.07%,-13.55%,5.30%,10.13%,4.79%,12.16%,27.03%,-51.01%,29.47%,-51.01%,178.73%,55.56,0.00%,0.88,2.68,0.00%,0
AM,Energy,3.92B,-,4.19,1.60,1633.57,14.37,476.58M,313.88M,54.30%,3.06%,1.85,-5.90%,-12.80%,1.80,1.26,8.30%,3.34%,75.42%,3.82%,4.73%,1.40%,4.22%,32.30%,-5.11%,27.29%,-5.11%,394.08%,55.21,0.00%,1.06,8.35,0.00%,0
AMBO,Consumer Defensive,85.67M,-,1.04,4.32,1.85,-,21.80M,1.43M,0.60%,9.04%,0.16,-8.10%,-55.50%,0.70,0.20,20.67%,22.60%,51.81%,41.77%,17.77%,15.46%,25.66%,25.49%,-46.04%,57.18%,-52.33%,178.64%,59.17,0.00%,1.19,3.07,0.00%,0
AMC,Communication Services,1.94B,-,0.77,-,4.63,-,287.28M,114.94M,14.00%,32.81%,0.32,-31.10%,384.40%,0.40,-,-29.67%,157.01%,-19.00%,21.16%,31.72%,-14.30%,25.99%,22.41%,-72.99%,187.96%,-72.99%,187.96%,48.65,0.00%,0.84,5.50,0.00%,0
AMPE,Healthcare,414.29M,-,-,37.50,44.07,-,178.62M,170.95M,12.80%,13.39%,3.44,-97.90%,-192.90%,5.60,0.00,32.35%,59.57%,214.16%,10.66%,11.44%,33.69%,42.26%,135.42%,-24.50%,167.86%,-24.50%,625.81%,68.64,0.00%,0.84,2.25,0.00%,0
AMPY,Energy,111.48M,-,0.50,26.00,8.26,1.77,37.63M,30.21M,33.30%,7.07%,1.47,-80.30%,-348.00%,1.20,67.63,40.89%,76.54%,-45.11%,13.93%,15.06%,30.95%,69.49%,126.80%,-7.44%,191.84%,-51.44%,480.71%,75.53,0.00%,1.08,2.86,0.00%,0
AMRN,Healthcare,3.30B,-,5.59,5.40,5.87,471.46,389.70M,378.92M,39.20%,5.33%,2.37,-1.70%,-2.70%,2.70,0.02,1.34%,41.57%,-53.63%,7.64%,6.73%,14.27%,39.83%,38.38%,-10.16%,86.74%,-54.91%,147.32%,72.07,0.00%,0.89,8.31,0.00%,0
AMRX,Healthcare,1.72B,-,0.91,2.87,6.11,8.05,147.56M,116.02M,69.10%,4.30%,4.40,1.50%,21.40%,2.30,9.59,19.35%,22.59%,15.35%,7.25%,5.74%,17.33%,25.93%,31.47%,-5.18%,50.26%,-5.18%,144.17%,75.63,0.00%,1.49,5.86,0.00%,0
AMS,Healthcare,16.07M,-,0.89,0.69,4.46,1.67,6.05M,3.47M,9.40%,0.67%,0.19,-1.20%,-2.50%,1.40,0.56,15.66%,30.91%,18.52%,12.62%,7.91%,12.55%,27.03%,41.82%,-9.43%,51.58%,-19.55%,148.28%,69.06,0.00%,0.89,2.88,0.00%,0
AMST,Technology,118.78M,-,732.48,5.93,7.24,-,16.55M,9.05M,0.50%,0.12%,0.11,-,-,10.50,0.00,10.22%,29.19%,-,13.19%,12.92%,21.26%,23.69%,27.74%,-34.55%,46.78%,-34.55%,62.47%,65.67,0.00%,0.30,5.93,0.00%,0
AMTX,Energy,157.80M,-,0.88,-,1577.98,-,20.86M,19.62M,38.10%,6.77%,0.36,-25.70%,17.40%,0.10,-,-2.39%,148.65%,802.51%,8.59%,15.23%,20.62%,84.10%,201.59%,-33.09%,266.17%,-33.09%,1886.50%,64.35,0.00%,0.40,7.36,0.00%,0
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.78%,2.48%,-23.73%,0.66%,1.40%,0.63%,3.81%,14.58%,-5.22%,18.76%,-26.03%,162.69%,57.11,0.00%,0.03,9.67,0.00%,0
ANCN,Healthcare,20.78M,-,-,3.88,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,14.29%,36.59%,110.53%,9.89%,11.32%,16.69%,32.69%,101.45%,-49.00%,93.09%,-49.00%,445.14%,64.08,0.00%,0.06,2.80,0.00%,0
ANH,Real Estate,264.03M,-,7.95,0.87,7.00,8.66,99.11M,97.26M,49.30%,1.35%,0.93,-3.10%,-32.40%,-,5.26,3.88%,3.08%,-25.14%,2.21%,2.56%,3.72%,4.70%,37.83%,-3.60%,25.82%,-29.47%,239.24%,59.30,0.00%,0.27,2.68,0.00%,0
ANIX,Healthcare,139.53M,-,-,14.43,15.50,-,23.88M,23.15M,6.80%,2.44%,0.80,-129.70%,-142.60%,7.90,0.00,27.45%,36.57%,56.14%,11.17%,10.36%,24.66%,52.02%,100.59%,-5.15%,134.21%,-5.15%,301.50%,73.07,0.00%,0.73,5.34,0.00%,0
ANPC,Healthcare,66.86M,-,-,18.06,44.58,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,9.45%,8.67%,-,3.38%,6.20%,5.56%,10.64%,9.32%,-29.02%,47.60%,-48.83%,94.92%,60.95,0.00%,0.04,6.14,0.00%,0
ANTE,Communication Services,50.60M,-,1.99,3.44,31.63,-,12.57M,1.69M,4.00%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,62.45%,60.07%,349.59%,18.37%,11.82%,60.78%,114.28%,266.61%,-0.23%,312.26%,-0.23%,597.64%,82.43,0.00%,3.13,4.37,0.00%,0
ANY,Technology,25.71M,-,6.59,-,8.87,-,6.95M,5.46M,6.80%,4.65%,0.22,-57.30%,80.30%,0.60,-,82.78%,75.23%,360.24%,24.89%,17.86%,61.39%,98.06%,71.92%,-14.92%,176.81%,-31.17%,1057.58%,77.69,0.00%,2.53,3.82,0.00%,0
AOD,Financial,985.78M,-,12.64,1.07,-,-,105.43M,-,36.62%,-,0.17,-,-,-,-,2.75%,3.54%,2.41%,0.76%,0.98%,2.27%,4.57%,15.42%,0.00%,10.00%,0.00%,86.25%,66.22,0.00%,0.90,9.35,0.00%,0
AP,Industrials,143.23M,12.27,0.42,1.45,7.83,4.94,13.34M,11.37M,52.90%,5.29%,5.32,1.80%,15.40%,1.60,0.42,23.22%,19.41%,188.78%,8.41%,6.89%,19.92%,36.31%,104.08%,-3.63%,110.67%,-3.63%,337.63%,72.54,0.00%,1.38,8.49,0.00%,0
APEN,Healthcare,156.70M,-,3.80,13.31,4.19,-,23.11M,17.92M,58.30%,0.94%,0.85,-37.30%,-,3.10,5.49,36.76%,63.22%,90.16%,13.77%,11.29%,38.31%,51.29%,159.54%,-2.12%,121.03%,-2.12%,383.06%,77.09,0.00%,3.91,5.99,0.00%,0
