Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
AACG,Consumer Defensive,438.58M,-,18.43,12.33,25.35,-,34.43M,31.74M,0.04%,0.00%,0.00,-16.40%,-38.80%,0.50,0.01,1025.98%,1062.60%,1138.10%,99.04%,29.80%,223.54%,321.86%,431.65%,-67.85%,461.95%,-67.85%,937.58%,60.11,-29.51%,4.12,6.35,-55.59%,15824071
AAIC,Real Estate,126.02M,-,70.01,0.64,14.16,5.94,34.66M,32.45M,36.40%,2.82%,3.79,-2.70%,-24.60%,-,3.50,0.27%,-1.86%,-35.54%,3.19%,2.77%,-3.75%,-0.73%,22.43%,-10.02%,22.26%,-45.64%,162.86%,45.26,0.00%,0.39,3.68,-0.54%,70599
AAME,Financial,48.40M,72.42,0.26,0.38,5.44,10.30,20.44M,4.08M,5.50%,0.01%,0.02,0.30%,1.00%,-,0.26,1.27%,-8.08%,25.79%,4.69%,5.42%,224.82%,242.25%,282.28%,175.63%,280.69%,120.98%,386.71%,93.00,54.81%,4067.89,7.69,221.76%,90958776
AAU,Basic Materials,70.49M,-,-,1.53,26.11,-,119.16M,114.95M,5.90%,0.52%,0.15,-4.20%,-4.60%,9.50,0.04,22.08%,41.95%,53.44%,22.88%,14.65%,19.31%,11.35%,8.74%,-37.88%,65.64%,-39.89%,251.44%,55.98,1.57%,1.12,0.75,3.72%,3392379
ABEO,Healthcare,252.57M,-,36.08,2.00,2.61,-,93.77M,84.15M,37.00%,2.02%,0.66,-47.00%,-62.00%,2.70,0.02,23.62%,41.38%,-6.82%,8.86%,9.72%,24.29%,43.20%,15.21%,-0.40%,91.60%,-42.17%,153.66%,69.11,5.69%,1.28,2.51,2.03%,2444614
ABEV,Consumer Defensive,45.79B,16.53,-,2.95,-,-,15.73B,4.39B,8.62%,1.84%,3.29,-,-,-,-,0.34%,-4.90%,-26.62%,3.33%,3.37%,-1.11%,-0.52%,15.70%,-8.28%,14.53%,-28.28%,58.54%,49.54,1.03%,0.52,2.93,0.86%,9565247
ABIO,Healthcare,43.29M,-,-,0.56,0.85,-,9.32M,9.28M,6.40%,0.87%,0.16,-29.30%,-31.30%,34.00,0.00,11.48%,9.39%,-17.38%,5.80%,5.19%,4.62%,8.35%,-10.32%,-3.93%,18.92%,-78.86%,110.41%,58.53,1.50%,2.34,4.65,-0.21%,895558
ABUS,Healthcare,342.91M,-,56.21,-,2.90,-,79.49M,63.55M,31.00%,6.38%,1.08,-76.20%,128.90%,15.90,-,13.35%,17.18%,28.40%,6.22%,7.52%,2.73%,2.53%,36.45%,-30.66%,19.71%,-54.88%,362.50%,54.28,1.92%,1.22,4.07,-2.16%,3428125
ACCO,Industrials,862.17M,11.38,0.50,1.15,10.05,7.61,94.50M,91.78M,94.20%,4.15%,6.99,2.80%,10.30%,1.60,1.26,6.12%,3.75%,-3.49%,3.44%,3.44%,1.41%,3.02%,25.22%,-3.63%,14.83%,-23.11%,149.29%,54.63,1.13%,0.34,8.75,-1.13%,137471
ACER,Healthcare,60.29M,-,-,4.46,9.72,-,11.51M,11.21M,32.20%,1.85%,0.26,-128.70%,-161.00%,1.60,0.00,7.12%,58.59%,-6.45%,9.30%,15.12%,12.54%,34.11%,29.60%,-17.57%,71.30%,-45.66%,264.81%,60.08,0.74%,0.30,3.94,-2.96%,178420
ACH,Basic Materials,8.20B,-,0.30,0.65,4.08,15.24,680.91M,429.49M,1.60%,0.00%,0.09,0.00%,-0.10%,0.70,1.85,2.15%,-12.74%,9.19%,1.69%,1.78%,-4.78%,-7.78%,25.18%,-18.39%,7.27%,-18.39%,76.52%,44.70,0.37%,0.31,8.12,0.50%,22811
ACIU,Healthcare,528.09M,-,29.50,1.97,1.90,-,71.93M,37.91M,29.80%,3.25%,3.42,-22.10%,-24.20%,18.10,0.01,17.13%,30.55%,-24.97%,13.90%,9.34%,12.53%,23.42%,9.10%,-27.34%,45.32%,-46.23%,71.74%,63.09,-0.42%,1.76,6.99,-2.65%,473899
ACOR,Healthcare,69.45M,1.35,0.42,1.09,1.10,-,47.71M,9.35M,41.80%,11.56%,0.91,6.60%,16.10%,1.10,0.73,3.77%,77.23%,-44.75%,8.03%,10.71%,12.37%,40.40%,58.54%,-15.24%,117.80%,-44.14%,189.61%,63.66,0.84%,0.16,7.34,2.51%,144136
ACRX,Healthcare,249.08M,-,47.90,-,5.78,-,113.81M,88.85M,25.40%,11.82%,2.21,-60.70%,85.50%,2.90,-,3.11%,69.34%,38.92%,8.67%,15.56%,10.57%,38.22%,54.56%,-23.30%,95.24%,-23.30%,221.50%,60.12,4.31%,0.99,2.26,-2.80%,3507431
ACST,Healthcare,73.15M,-,-,8.21,-,-,96.89M,93.53M,1.66%,1.70%,0.04,-,-,-,-,8.71%,45.75%,-1.95%,9.81%,17.89%,9.31%,63.22%,53.20%,-31.73%,250.24%,-31.73%,335.03%,62.13,2.57%,0.61,0.74,-1.47%,19675384
ACTG,Industrials,363.54M,32.16,13.93,1.76,1.20,121.18,48.47M,46.31M,69.70%,2.64%,1.70,4.00%,7.30%,2.60,0.57,28.98%,82.96%,199.18%,10.42%,10.01%,28.79%,57.62%,89.28%,-7.92%,103.74%,-7.92%,305.14%,75.38,2.47%,3.15,7.09,-2.88%,1696699
ADAP,Healthcare,907.24M,-,283.51,2.40,2.27,-,154.67M,11.25M,90.10%,11.81%,0.86,-33.70%,-44.90%,12.20,0.00,6.57%,1.21%,29.78%,6.04%,7.31%,6.33%,18.19%,-11.81%,-4.29%,62.01%,-54.18%,207.00%,59.19,0.68%,0.57,6.14,5.14%,654556
ADES,Industrials,100.84M,-,1.70,1.14,6.72,2.69,18.09M,17.94M,63.40%,4.45%,7.67,-14.50%,-24.20%,1.40,0.35,2.31%,-2.57%,-55.49%,8.52%,5.31%,10.07%,6.46%,17.57%,-8.01%,26.57%,-53.60%,66.51%,60.37,12.99%,4.06,5.86,10.36%,315426
ADIL,Healthcare,33.77M,-,-,4.52,4.56,-,13.65M,11.87M,9.80%,3.12%,0.71,-121.30%,-132.80%,7.50,0.00,9.30%,29.12%,38.24%,7.01%,8.58%,24.50%,33.13%,57.53%,-3.28%,65.63%,-33.75%,165.00%,73.20,1.28%,5.27,2.65,12.77%,2046755
ADMA,Healthcare,245.86M,-,6.10,3.28,4.12,-,87.70M,70.91M,54.50%,15.64%,3.04,-37.20%,-98.80%,8.50,1.36,22.58%,23.72%,-34.96%,9.06%,6.63%,11.54%,19.34%,1.82%,-11.44%,41.90%,-38.85%,77.12%,61.27,-1.13%,1.01,2.57,-3.45%,2748706
ADMP,Healthcare,129.96M,-,7.06,3.17,10.48,-,93.66M,92.57M,7.10%,3.63%,0.19,-78.50%,-115.90%,1.30,0.19,-18.57%,85.31%,56.04%,9.77%,16.63%,9.09%,62.64%,67.33%,-48.29%,206.33%,-48.29%,348.15%,56.81,3.51%,1.23,1.21,6.14%,16021263
ADMS,Healthcare,157.33M,-,2.25,-,1.70,-,28.38M,27.74M,67.90%,4.34%,2.67,-43.50%,328.40%,3.90,-,13.04%,31.10%,7.05%,21.89%,11.12%,16.30%,22.38%,52.13%,-35.19%,44.28%,-35.19%,212.11%,59.04,1.48%,2.26,5.93,-2.31%,761581
ADT,Industrials,8.15B,-,1.54,2.30,16.66,12.64,769.24M,691.76M,95.60%,2.47%,4.04,-3.70%,-19.70%,0.90,3.10,-2.70%,16.40%,42.62%,5.36%,5.73%,5.06%,11.82%,14.20%,-10.42%,26.02%,-44.57%,180.18%,58.71,0.11%,0.43,9.54,1.81%,1342876
ADTX,Healthcare,37.89M,-,-,1.97,2.77,-,12.28M,9.25M,6.80%,4.80%,0.12,-133.80%,-596.90%,18.90,0.00,15.87%,75.48%,-,13.27%,16.30%,21.04%,47.75%,29.46%,-46.51%,93.55%,-62.42%,122.22%,62.68,1.92%,0.27,3.60,-1.37%,748898
ADV,Communication Services,3.28B,-,0.99,1.30,6557.20,-,56.25M,-,16.30%,-,4.38,-0.60%,-0.60%,0.20,0.00,-0.70%,-24.13%,-,4.81%,5.44%,-10.99%,-14.28%,-7.37%,-28.35%,3.79%,-28.35%,26.41%,31.73,0.70%,0.23,9.97,-0.26%,165606
ADXS,Healthcare,101.96M,-,339.86,2.21,4.05,-,70.13M,-,14.80%,-,0.51,-60.50%,-76.40%,8.50,0.00,36.34%,79.58%,3.58%,11.31%,14.04%,40.99%,103.00%,87.28%,3.51%,273.32%,-21.81%,273.32%,75.16,2.74%,3.83,0.99,3.51%,33230693
AEF,Financial,437.48M,-,31.64,1.21,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,2.62%,3.73%,13.50%,1.59%,1.77%,1.32%,6.36%,28.18%,-1.03%,17.02%,-1.03%,98.60%,59.81,-0.12%,0.20,8.69,0.81%,11638
AEG,Financial,9.23B,6.97,0.20,0.27,0.68,-,2.05B,1.81B,8.20%,0.17%,1.40,-,-,-,0.42,2.64%,7.83%,0.71%,1.68%,1.81%,1.79%,8.58%,36.95%,-2.61%,21.39%,-2.61%,138.06%,59.50,1.17%,0.78,4.28,0.35%,1282323
AEHL,Industrials,8.91M,-,-,-,-,-,3.05M,2.19M,0.87%,3.15%,0.13,-,-,-,-,15.42%,14.51%,45.58%,14.65%,11.34%,14.17%,26.25%,40.64%,-6.64%,51.66%,-39.17%,314.14%,62.94,0.68%,25.62,3.23,10.63%,9924530
AEHR,Technology,65.30M,-,4.80,5.67,19.21,-,23.40M,20.18M,23.90%,0.60%,0.29,-23.10%,-33.50%,3.20,0.16,6.97%,8.75%,27.94%,7.77%,8.47%,8.08%,14.87%,38.22%,-10.95%,63.73%,-10.95%,130.71%,56.22,0.38%,0.44,2.54,-2.77%,136160
AEMD,Healthcare,27.81M,-,46.36,2.18,1.92,-,12.07M,11.78M,6.30%,5.01%,0.29,-49.70%,-54.60%,9.90,0.00,16.90%,-11.07%,-5.68%,13.52%,9.76%,9.08%,24.93%,57.38%,-10.59%,86.73%,-26.41%,132.63%,61.59,1.61%,0.65,2.74,10.24%,985945
AESE,Communication Services,75.42M,-,3.28,1.39,13.00,-,29.63M,14.88M,1.50%,2.19%,0.13,-46.50%,-74.10%,1.00,0.17,6.19%,36.42%,-10.04%,9.33%,12.26%,17.35%,38.58%,23.50%,-14.30%,124.63%,-64.07%,433.50%,60.55,2.91%,1.21,2.13,3.59%,2245689
AEY,Technology,37.12M,-,0.74,2.41,4.47,-,11.79M,5.90M,5.20%,4.65%,1.00,-48.60%,-95.90%,2.00,0.54,4.44%,4.08%,15.47%,4.94%,6.65%,4.22%,-2.21%,23.19%,-27.83%,39.09%,-52.85%,104.00%,52.66,1.63%,0.38,3.06,0.00%,77803
AEZS,Healthcare,68.48M,-,52.68,4.00,3.16,-,62.68M,62.63M,21.40%,8.37%,0.57,-21.50%,-125.80%,13.00,0.01,48.33%,108.98%,-7.69%,15.68%,15.96%,53.91%,107.80%,93.51%,-5.88%,219.09%,-18.84%,286.21%,77.44,1.85%,2.05,1.12,3.70%,14125131
AFI,Industrials,101.25M,-,0.17,0.40,4.56,-,21.96M,20.95M,75.20%,2.23%,2.02,-11.10%,-22.10%,1.90,0.29,14.54%,20.05%,26.84%,7.63%,7.41%,16.03%,26.06%,41.12%,2.99%,50.63%,-13.93%,330.36%,67.47,0.00%,1.63,4.82,7.35%,280989
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.10%,-0.20%,0.15%,0.33%,0.34%,0.03%,-0.18%,-0.48%,-1.06%,0.67%,-9.42%,7.08%,49.65,0.31%,0.18,9.76,0.15%,11177
AFIN,Real Estate,871.94M,-,2.87,0.53,10.10,-,108.43M,108.35M,49.40%,3.65%,6.95,-1.20%,-2.60%,-,0.00,2.45%,1.84%,-42.49%,3.20%,3.65%,0.61%,-0.11%,5.89%,-8.98%,6.50%,-43.63%,83.33%,51.90,0.91%,0.38,7.70,-0.39%,162369
AFMD,Healthcare,616.36M,-,22.58,8.70,5.22,-,86.03M,82.40M,44.60%,8.54%,3.92,-37.70%,-100.40%,2.20,0.05,-2.05%,-3.20%,106.47%,8.50%,8.10%,-8.71%,-6.26%,38.60%,-22.53%,19.24%,-22.53%,308.10%,43.46,0.35%,0.77,5.80,0.96%,1032025
AGE,Healthcare,78.69M,-,41.41,-,71.53,-,37.68M,21.21M,18.30%,1.71%,1.47,-207.10%,964.50%,0.40,-,21.39%,28.83%,57.89%,9.66%,7.30%,13.01%,18.57%,63.48%,-8.32%,37.52%,-47.51%,209.73%,66.27,0.48%,0.92,2.06,-1.77%,169285
AGEN,Healthcare,986.02M,-,10.79,-,8.64,-,182.67M,170.64M,54.00%,14.63%,9.48,-95.70%,82.80%,0.90,-,41.69%,61.49%,42.86%,13.99%,8.94%,40.51%,45.74%,40.32%,-13.28%,66.99%,-13.28%,183.52%,79.75,-3.65%,3.20,5.16,-0.77%,6288047
AGFS,Consumer Defensive,110.90M,-,0.67,0.39,4.42,4.37,51.00M,30.24M,73.30%,2.62%,5.48,-9.70%,-25.00%,2.70,0.98,7.69%,-4.11%,-5.41%,6.94%,6.39%,13.99%,2.15%,-6.59%,-19.79%,25.14%,-45.48%,129.00%,62.26,0.95%,5.52,2.29,9.05%,597038
AGI,Basic Materials,3.10B,30.38,4.39,1.12,-,-,392.73M,391.00M,74.64%,0.86%,1.13,-,-,-,-,-1.86%,-17.02%,28.25%,4.81%,4.47%,-2.53%,-7.32%,-11.46%,-19.10%,4.79%,-31.04%,139.07%,43.34,1.01%,0.97,7.99,1.08%,2157757
AGLE,Healthcare,351.12M,-,-,3.44,2.51,-,62.24M,46.72M,94.40%,4.10%,8.83,-66.90%,-81.40%,10.10,0.00,11.39%,-5.87%,-9.39%,5.37%,5.25%,-1.13%,-6.52%,-4.97%,-22.80%,14.74%,-33.66%,115.71%,47.28,1.06%,1.01,7.55,0.27%,164182
