Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACH,Basic Materials,8.66B,-,0.31,0.71,4.31,16.11,680.91M,429.49M,1.60%,0.01%,0.40,0.00%,-0.10%,0.70,1.85,8.78%,-1.01%,20.05%,1.34%,1.66%,16.44%,11.56%,47.68%,-0.71%,28.67%,-2.11%,111.74%,68.71,10.57%,2.25,9.74,10.68%,131432
ACIU,Healthcare,604.83M,-,33.98,2.25,2.18,-,71.93M,37.91M,29.90%,2.83%,1.26,-22.10%,-24.20%,18.10,0.01,16.17%,41.45%,-3.08%,20.48%,12.08%,19.86%,35.80%,25.86%,-35.44%,67.78%,-37.92%,98.28%,66.58,1.95%,1.77,8.07,-1.47%,913300
ACOR,Healthcare,71.99M,1.42,0.44,1.15,1.14,-,47.71M,9.35M,40.70%,5.77%,0.45,6.60%,16.10%,1.10,0.73,2.45%,23.04%,-34.64%,7.11%,9.64%,1.58%,32.37%,59.77%,-13.89%,121.29%,-43.08%,194.25%,60.27,1.20%,0.29,7.46,-0.96%,208944
ACRX,Healthcare,276.10M,-,53.10,-,6.41,-,113.81M,88.85M,25.60%,12.35%,2.13,-60.70%,85.50%,2.90,-,8.19%,26.13%,50.30%,12.10%,13.64%,-0.74%,29.92%,53.48%,-22.11%,98.26%,-22.11%,226.48%,53.35,-0.80%,2.87,2.29,-8.77%,8923242
ACST,Healthcare,184.88M,38.15,2282.48,6.24,-,-,179.50M,176.13M,1.66%,1.27%,0.05,-,-,-,-,34.64%,61.06%,77.89%,18.87%,16.27%,34.26%,97.12%,114.45%,-12.30%,338.52%,-12.30%,525.73%,68.10,5.83%,1.34,1.07,3.88%,39779849
ACTG,Industrials,387.28M,35.24,14.84,1.93,1.28,129.09,48.47M,46.31M,69.30%,2.59%,1.37,4.00%,7.30%,2.60,0.57,11.89%,86.05%,229.22%,10.60%,11.07%,26.84%,65.13%,110.46%,-3.54%,135.60%,-3.54%,368.51%,80.18,2.25%,2.59,8.20,2.49%,1368806
ADAP,Healthcare,1.03B,-,320.68,2.68,2.57,-,154.67M,11.25M,84.40%,12.77%,0.93,-33.70%,-44.90%,12.20,0.00,4.99%,12.03%,64.23%,9.77%,8.11%,18.57%,30.04%,-0.01%,-3.88%,86.15%,-47.35%,252.75%,66.97,1.53%,1.21,7.05,8.21%,1124970
ADES,Industrials,107.88M,-,1.82,1.22,7.19,2.88,18.09M,17.94M,63.60%,4.58%,7.37,-14.50%,-24.20%,1.40,0.35,-3.89%,5.37%,-52.46%,5.22%,5.66%,10.59%,8.95%,21.23%,-3.83%,29.61%,-52.49%,70.51%,60.58,1.93%,1.54,6.00,5.46%,103461
ADIL,Healthcare,41.89M,-,-,5.81,5.66,-,13.65M,11.64M,9.90%,2.97%,0.56,-121.30%,-132.80%,7.50,0.00,7.86%,45.19%,79.76%,13.53%,10.70%,24.62%,42.86%,74.24%,-5.64%,88.13%,-24.75%,201.01%,72.06,0.66%,0.64,3.01,-0.33%,239709
ADMA,Healthcare,273.20M,-,6.78,3.44,4.58,-,87.70M,70.91M,54.90%,13.61%,2.50,-37.20%,-98.80%,8.50,1.36,7.31%,35.44%,-20.51%,7.13%,7.42%,8.54%,20.58%,8.23%,-12.39%,42.41%,-35.12%,87.93%,59.85,2.15%,1.26,2.72,-2.33%,2948246
ADMP,Healthcare,210.71M,-,11.45,4.31,16.99,-,140.28M,92.57M,5.30%,5.48%,0.26,-78.50%,-115.90%,1.30,0.19,27.05%,106.34%,131.72%,15.33%,16.93%,11.87%,72.08%,98.30%,-35.94%,230.52%,-35.94%,455.15%,61.31,3.87%,0.70,1.50,-3.30%,8117679
ADMS,Healthcare,176.00M,-,2.52,-,1.90,-,28.38M,27.75M,63.00%,6.39%,3.56,-43.50%,328.40%,3.90,-,-1.33%,32.74%,2.96%,8.50%,11.54%,7.98%,18.70%,50.67%,-34.43%,45.99%,-34.43%,215.79%,57.23,0.51%,0.71,6.00,1.35%,213050
ADT,Industrials,7.55B,-,1.43,2.29,15.44,11.71,769.24M,691.77M,95.70%,2.39%,4.19,-3.70%,-19.70%,0.90,3.10,0.32%,6.75%,34.24%,3.10%,5.06%,-0.29%,6.13%,8.97%,-13.33%,21.93%,-46.37%,171.07%,53.04,0.11%,0.62,9.23,-1.07%,1474889
ADTX,Healthcare,64.61M,-,-,2.46,4.72,-,13.97M,9.25M,6.80%,10.77%,0.25,-133.80%,-596.90%,18.90,0.00,32.27%,89.19%,-,16.08%,18.39%,31.04%,70.09%,61.89%,-31.90%,139.95%,-52.16%,182.90%,65.07,18.68%,0.41,4.58,0.73%,994735
ADV,Communication Services,3.14B,-,0.95,1.30,6273.00,-,56.25M,-,16.90%,-,4.46,-0.60%,-0.60%,0.20,0.00,-0.30%,-20.63%,0.91%,3.74%,4.89%,-5.12%,-14.58%,-7.94%,-28.88%,3.02%,-28.88%,25.48%,34.80,2.10%,0.22,9.90,-1.00%,131662
ADXS,Healthcare,123.70M,-,412.34,2.51,4.91,-,70.13M,-,17.50%,-,0.41,-60.50%,-76.40%,8.50,0.00,3.85%,58.57%,3.85%,12.49%,12.51%,30.60%,90.64%,104.72%,-11.60%,279.59%,-11.60%,318.72%,72.82,6.48%,0.86,1.11,2.31%,6893031
AEF,Financial,455.24M,-,32.92,1.26,-,-,50.75M,-,63.43%,-,0.30,-,-,-,-,2.87%,3.82%,18.42%,1.29%,1.61%,3.74%,7.94%,30.63%,-0.64%,19.02%,-0.64%,105.51%,67.86,0.33%,1.80,8.99,0.25%,84274
AEG,Financial,9.56B,1122.50,0.15,0.29,0.71,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,4.18%,7.16%,10.32%,1.98%,1.76%,8.88%,14.80%,45.26%,0.23%,31.16%,0.23%,157.22%,68.70,1.78%,0.93,4.63,3.12%,1221309
AEHL,Industrials,10.83M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,5.65%,19.53%,80.94%,14.07%,13.91%,21.42%,34.08%,55.11%,-28.12%,70.42%,-31.64%,365.38%,64.60,7.04%,2.13,3.63,2.25%,947498
AEHR,Technology,75.21M,-,5.53,6.80,22.12,-,23.40M,20.19M,23.10%,0.78%,0.34,-23.10%,-33.50%,3.20,0.16,22.75%,39.11%,28.70%,12.44%,9.38%,28.80%,38.93%,74.45%,-3.83%,108.97%,-3.83%,196.36%,71.04,3.83%,1.90,3.26,4.15%,536017
AEMD,Healthcare,33.21M,-,41.52,2.89,2.74,-,12.09M,11.78M,6.10%,4.89%,0.27,-54.30%,-59.30%,10.00,0.00,0.36%,6.54%,-25.14%,12.00%,10.84%,2.90%,14.01%,49.14%,-15.13%,73.05%,-28.55%,125.85%,53.31,0.36%,0.48,2.66,-3.79%,615896
AESE,Communication Services,112.29M,-,4.88,1.92,19.36,-,29.63M,18.53M,1.80%,1.65%,0.11,-46.50%,-74.10%,1.00,0.17,31.48%,72.12%,7.17%,24.00%,15.91%,31.17%,61.30%,60.41%,-22.01%,188.65%,-52.86%,599.98%,64.75,0.35%,0.85,2.80,-1.41%,1450804
AEY,Technology,38.61M,-,0.79,2.85,7.15,-,12.15M,5.56M,4.90%,4.31%,0.87,-53.30%,-119.70%,1.80,0.48,8.79%,18.86%,4.05%,8.24%,6.92%,7.58%,4.42%,31.92%,-21.94%,24.42%,-49.00%,120.65%,57.51,2.10%,0.39,3.31,-0.91%,64622
AEZS,Healthcare,118.41M,-,91.08,7.04,5.46,-,62.68M,62.63M,21.40%,8.12%,0.33,-21.50%,-125.80%,13.00,0.01,71.17%,175.36%,62.39%,61.87%,26.01%,59.88%,150.72%,199.99%,-48.90%,427.07%,-48.90%,537.93%,60.53,2.63%,0.68,1.85,-2.63%,6243776
AFI,Industrials,105.09M,-,0.18,0.44,4.73,-,21.96M,20.95M,75.20%,2.38%,2.35,-11.10%,-22.10%,1.90,0.29,-0.40%,17.70%,35.91%,7.89%,7.08%,12.53%,22.88%,39.66%,-9.00%,53.28%,-12.41%,337.95%,61.92,0.41%,1.45,4.91,-0.30%,185293
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05%,-0.51%,-0.05%,0.33%,0.35%,-0.39%,-0.54%,-0.88%,-1.27%,0.26%,-9.80%,6.64%,39.71,-0.41%,0.26,9.72,-0.26%,12756
AFIN,Real Estate,890.33M,-,2.93,0.57,10.32,-,108.43M,108.35M,49.90%,3.24%,6.55,-1.20%,-2.60%,-,0.00,7.81%,13.02%,-37.44%,3.04%,3.28%,9.86%,10.94%,17.36%,1.66%,18.53%,-36.66%,104.05%,70.24,0.95%,0.95,8.57,1.78%,307389
AFMD,Healthcare,641.52M,-,23.50,9.23,5.44,-,86.03M,82.40M,47.30%,9.10%,4.29,-37.70%,-100.40%,2.20,0.05,2.44%,-15.42%,136.96%,5.63%,7.09%,0.86%,-0.79%,45.06%,-16.68%,25.41%,-16.68%,338.92%,52.40,0.00%,0.49,6.23,2.34%,519458
AGE,Healthcare,95.69M,-,50.36,-,86.99,-,37.68M,21.21M,18.40%,1.72%,1.14,-207.10%,964.50%,0.40,-,17.62%,41.95%,82.96%,17.00%,9.97%,21.95%,37.59%,91.52%,-17.97%,67.33%,-36.13%,276.88%,64.54,1.21%,0.73,2.51,1.62%,139606
AGEN,Healthcare,895.61M,-,9.80,-,7.85,-,182.67M,170.64M,56.10%,14.62%,8.77,-95.70%,82.80%,0.90,-,-10.42%,45.45%,26.78%,7.78%,10.11%,10.34%,24.98%,23.65%,-22.18%,49.84%,-22.18%,154.40%,60.26,1.94%,0.72,4.63,-0.22%,1233988
AGFS,Consumer Defensive,136.39M,-,0.82,0.47,5.43,5.37,51.00M,30.24M,73.30%,2.57%,4.43,-9.70%,-25.00%,2.70,0.98,10.96%,36.76%,15.00%,9.42%,6.78%,22.35%,16.50%,6.46%,-7.88%,43.72%,-37.38%,163.00%,71.31,1.98%,0.74,2.63,3.95%,78016
AGI,Basic Materials,3.20B,31.35,4.52,1.16,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,1.87%,-2.04%,34.93%,3.35%,4.20%,0.93%,-5.73%,-10.12%,-17.83%,6.43%,-29.97%,142.81%,46.67,-0.98%,0.84,8.11,-0.49%,1490983
AGLE,Healthcare,364.33M,-,-,3.48,2.60,-,62.24M,46.72M,94.00%,3.98%,8.43,-66.90%,-81.40%,10.10,0.00,0.39%,-3.54%,-8.73%,4.59%,5.21%,-2.33%,-7.69%,-8.01%,-24.85%,11.70%,-35.41%,110.00%,43.19,1.57%,1.27,7.35,-3.67%,169315
AGRO,Consumer Defensive,969.24M,-,1.13,1.15,4.54,3.37,117.74M,117.34M,73.30%,0.67%,2.41,-1.60%,-4.30%,1.80,1.31,1.61%,5.81%,2.50%,2.69%,3.39%,6.02%,17.35%,57.57%,-1.88%,43.81%,-1.88%,152.87%,72.09,0.73%,0.51,8.37,2.07%,100198
AGRX,Healthcare,292.89M,-,-,4.37,4.07,-,87.35M,67.10M,49.90%,3.55%,2.00,-45.90%,-56.80%,10.20,0.24,11.41%,16.90%,-19.61%,10.64%,5.27%,20.62%,23.71%,25.97%,-2.36%,34.89%,-16.28%,169.78%,71.18,1.81%,2.21,3.64,9.70%,1585108
AGS,Consumer Cyclical,224.60M,-,1.13,3.62,1.98,10.54,35.65M,35.49M,79.60%,2.27%,1.75,-8.70%,-69.80%,4.80,10.02,6.40%,4.52%,-30.92%,6.55%,6.85%,16.62%,11.82%,52.55%,-7.35%,43.97%,-36.47%,871.33%,64.99,6.79%,0.69,6.81,5.09%,192536
AGTC,Healthcare,251.40M,-,102.49,3.86,4.73,-,25.88M,21.58M,37.20%,6.09%,0.87,-62.30%,-89.20%,3.90,0.24,17.27%,38.26%,20.23%,15.33%,9.25%,70.96%,75.82%,59.79%,21.62%,112.04%,9.47%,253.71%,82.76,5.99%,21.77,8.10,31.07%,19833782
AHC,Communication Services,47.51M,-,0.30,0.97,1.10,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-8.13%,22.16%,-23.13%,5.90%,11.07%,3.81%,26.71%,42.48%,-27.06%,65.83%,-27.06%,78.68%,57.24,1.77%,0.77,2.31,1.99%,51584
AHPI,Healthcare,27.48M,-,0.81,3.23,-,-,4.01M,2.81M,7.10%,15.99%,0.73,-14.50%,-27.80%,1.50,0.40,4.32%,24.73%,210.18%,12.47%,13.07%,26.94%,48.95%,14.07%,3.17%,90.22%,-80.98%,332.32%,68.68,4.14%,5.65,8.56,22.11%,2084361
AHT,Real Estate,218.48M,-,0.28,-,1.81,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,18.06%,36.55%,-86.82%,10.16%,11.73%,18.86%,20.72%,-14.63%,-17.40%,68.32%,-86.44%,179.65%,63.24,3.53%,1.10,3.55,4.46%,5619703
AIH,Healthcare,144.72M,-,1.20,2.19,14.05,-,23.61M,23.61M,4.10%,0.06%,0.11,-19.30%,-44.50%,0.50,1.34,7.60%,24.47%,-19.33%,9.70%,7.95%,25.50%,35.73%,25.18%,2.18%,63.49%,-34.04%,84.51%,72.39,3.99%,3.73,7.03,7.99%,304235
AIHS,Financial,76.39M,-,10.47,12.38,17.36,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-9.04%,7.33%,172.65%,11.61%,12.81%,4.62%,21.97%,85.74%,-15.74%,66.77%,-31.87%,515.77%,54.84,-1.24%,0.86,1.60,-0.56%,1577461
AIKI,Healthcare,66.69M,-,7410.33,2.83,2.44,-,34.99M,32.96M,13.10%,3.57%,0.09,-49.20%,-50.70%,59.60,0.00,58.78%,109.82%,132.92%,16.76%,15.64%,43.48%,101.67%,166.61%,-9.56%,307.85%,-60.41%,364.26%,69.10,1.70%,1.63,2.16,-8.02%,12814695
AIM,Healthcare,109.90M,-,549.52,1.78,2.78,-,40.69M,40.23M,6.30%,4.73%,0.52,-26.30%,-30.40%,50.00,0.03,12.65%,35.29%,137.93%,10.74%,9.21%,21.45%,34.38%,21.60%,-9.15%,62.57%,-60.90%,178.00%,66.35,5.07%,0.85,2.78,0.72%,1866514
AINC,Financial,20.87M,-,0.06,-,0.30,0.46,2.31M,1.29M,17.90%,0.83%,0.05,-36.80%,217.30%,0.70,-,5.54%,9.11%,-64.05%,6.83%,7.66%,4.06%,19.27%,14.83%,-26.90%,68.62%,-64.85%,85.11%,57.50,-0.36%,0.11,8.33,-0.60%,16023
AIRI,Industrials,59.70M,-,1.22,5.00,39.80,-,30.62M,24.74M,23.70%,0.42%,0.14,-4.10%,-19.50%,1.30,2.57,6.32%,20.13%,20.13%,11.11%,10.38%,47.94%,69.31%,95.10%,9.63%,106.03%,9.63%,298.33%,81.27,1.62%,6.89,2.39,29.19%,3149594
AIV,Real Estate,729.41M,4.69,0.82,0.34,3.19,6.99,147.53M,147.50M,98.87%,6.61%,0.80,2.20%,8.40%,-,2.08,1.45%,0.41%,-15.86%,1.81%,3.11%,0.56%,0.98%,16.60%,-25.39%,14.09%,-25.39%,83.21%,50.97,0.41%,0.27,4.84,-1.33%,1978252
AKBA,Healthcare,689.52M,-,2.24,2.08,2.56,-,143.32M,142.95M,81.20%,19.20%,4.34,-52.50%,-105.70%,2.20,0.00,2.22%,48.23%,-48.78%,10.72%,9.27%,28.98%,48.24%,-27.23%,-3.85%,82.36%,-63.95%,136.45%,69.36,0.87%,1.46,4.94,7.20%,5569435
AKER,Healthcare,32.70M,-,20.74,1.36,1.42,-,7.63M,7.45M,21.20%,7.55%,0.68,-114.30%,-136.30%,9.20,0.00,20.97%,41.51%,17.92%,19.46%,11.21%,44.51%,75.02%,40.54%,-9.39%,123.37%,-51.16%,178.85%,76.63,10.13%,18.84,4.32,15.26%,9428178
AKTX,Healthcare,104.59M,-,-,20.07,8.50,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,-0.35%,24.34%,51.08%,8.95%,12.34%,1.03%,25.83%,47.54%,-22.60%,89.08%,-22.60%,234.49%,57.59,4.98%,0.50,2.91,3.56%,83881
ALIM,Healthcare,47.18M,-,0.87,-,4.17,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,7.46%,42.38%,29.77%,12.94%,11.41%,12.06%,47.17%,55.60%,-20.57%,112.13%,-20.57%,199.63%,66.34,1.88%,0.57,8.57,0.82%,31626
ALJJ,Industrials,60.10M,-,0.15,3.80,23.12,4.93,42.32M,18.34M,3.50%,0.23%,0.25,-,-,1.10,6.65,-1.48%,0.76%,10.83%,7.41%,6.98%,49.23%,62.22%,118.36%,33.79%,104.21%,33.79%,592.61%,78.34,55.64%,602.17,1.94,45.86%,62306470
ALNA,Healthcare,97.50M,-,-,4.10,3.24,-,36.26M,26.17M,39.30%,5.18%,0.58,-114.20%,-210.80%,8.00,0.54,0.99%,37.58%,-8.48%,8.46%,11.83%,12.17%,34.72%,34.31%,-25.72%,78.02%,-39.09%,293.33%,63.42,2.44%,1.26,2.07,0.73%,1781383
ALRN,Healthcare,165.50M,-,-,6.28,11.66,-,39.32M,21.77M,6.60%,5.81%,0.33,-98.30%,-170.40%,3.00,0.02,-8.22%,9.84%,183.10%,7.28%,11.37%,-1.26%,31.16%,58.02%,-15.02%,117.58%,-19.84%,692.00%,55.09,1.99%,3.19,1.98,-1.49%,7277293
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.51,1.70%,5.70%,1.50,0.98,-0.61%,-0.91%,62.75%,1.07%,0.87%,-0.59%,-4.30%,22.68%,-16.84%,6.89%,-16.84%,137.34%,42.53,-0.31%,0.38,3.26,0.00%,207760
ALTO,Energy,548.90M,-,0.51,1.78,14.18,7.47,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-2.35%,2.33%,1187.93%,8.36%,8.57%,1.13%,10.53%,62.45%,-12.95%,37.24%,-36.54%,3200.00%,52.57,-0.67%,0.82,7.26,-2.81%,2581182
ALYA,Technology,134.32M,-,-,3.23,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,0.38%,3.14%,-11.15%,7.80%,9.66%,3.40%,11.19%,25.98%,-51.07%,29.29%,-51.07%,178.35%,53.72,0.38%,1.67,2.68,1.76%,348517
AM,Energy,4.16B,-,4.45,1.74,1733.78,15.25,476.58M,313.88M,56.10%,3.06%,1.81,-5.90%,-12.80%,1.80,1.26,12.69%,8.50%,96.96%,4.61%,4.74%,10.29%,12.39%,43.39%,0.43%,37.22%,0.43%,440.77%,67.37,2.65%,0.93,9.14,0.87%,2987457
AMBO,Consumer Defensive,70.09M,-,0.85,4.49,1.52,-,21.80M,1.43M,0.70%,9.04%,0.15,-8.10%,-55.50%,0.70,0.20,6.60%,31.84%,50.23%,15.11%,18.66%,16.12%,28.67%,29.90%,-43.84%,63.59%,-50.39%,190.00%,60.75,-7.43%,0.47,3.19,-1.24%,249584
AMC,Communication Services,1.90B,-,0.75,-,4.55,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,-18.16%,156.42%,-20.14%,13.26%,32.28%,-18.39%,27.25%,25.37%,-72.20%,196.33%,-72.20%,196.33%,49.00,7.33%,0.65,5.66,1.25%,47557490
AMPE,Healthcare,399.69M,-,-,41.50,42.52,-,178.62M,170.95M,13.70%,13.39%,3.21,-97.90%,-192.90%,5.60,0.00,27.04%,74.13%,263.56%,13.67%,12.57%,30.16%,41.97%,140.90%,-20.64%,156.56%,-20.64%,662.90%,65.70,-4.82%,0.73,2.37,-5.02%,3137903
AMPY,Energy,109.21M,-,0.49,27.00,8.09,1.73,37.63M,30.21M,33.20%,7.07%,1.44,-80.30%,-348.00%,1.20,67.63,16.47%,38.14%,-48.70%,12.90%,13.67%,34.75%,72.30%,140.54%,-0.32%,206.93%,-47.37%,529.44%,79.31,4.04%,0.76,3.10,4.38%,680815
AMRN,Healthcare,2.99B,-,5.07,5.08,5.32,427.16,389.70M,378.92M,37.80%,5.33%,2.39,-1.70%,-2.70%,2.70,0.02,-7.13%,31.21%,-55.79%,7.68%,7.21%,3.44%,27.38%,29.95%,-15.66%,75.31%,-57.49%,132.18%,59.92,0.64%,0.68,7.80,-0.24%,3472459
AMRX,Healthcare,1.77B,-,0.94,2.80,6.29,8.28,147.56M,116.02M,68.50%,4.30%,4.37,1.50%,21.40%,2.30,9.59,10.00%,20.68%,14.86%,7.49%,5.50%,9.67%,18.51%,25.67%,-8.71%,42.47%,-8.71%,135.08%,64.62,1.22%,1.32,5.64,-1.37%,907177
AMS,Healthcare,15.91M,-,0.88,0.70,4.42,1.66,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.68%,30.67%,25.11%,10.93%,9.00%,11.19%,26.99%,43.38%,-8.12%,54.74%,-17.88%,153.45%,66.60,1.02%,0.53,2.94,0.00%,40581
AMST,Technology,112.32M,-,692.67,7.53,8.20,-,20.43M,9.05M,0.60%,0.12%,0.11,-,-,-,0.00,-10.60%,23.36%,-,8.95%,13.68%,32.92%,37.89%,43.41%,-26.05%,65.84%,-26.05%,83.56%,70.27,8.67%,3.56,6.70,18.58%,212440
AMTX,Energy,159.90M,-,0.89,-,1598.98,-,20.86M,19.62M,40.90%,6.77%,0.36,-25.70%,17.40%,0.10,-,2.26%,129.94%,836.59%,10.07%,15.65%,33.77%,108.56%,254.30%,-18.00%,333.65%,-18.00%,2334.55%,70.84,1.56%,1.42,9.02,17.45%,3139789
ANCN,Healthcare,31.53M,-,-,5.89,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,50.71%,100.47%,229.46%,69.82%,26.55%,75.54%,117.50%,250.76%,-51.37%,246.62%,-51.37%,898.78%,61.21,2.35%,0.53,5.13,20.71%,825444
ANH,Real Estate,269.10M,-,8.11,0.89,7.14,8.82,99.11M,97.31M,54.10%,1.35%,0.93,-3.10%,-32.40%,-,5.26,1.48%,7.87%,-25.95%,2.01%,2.62%,6.90%,7.71%,42.31%,0.36%,27.40%,-26.58%,253.16%,67.47,0.36%,0.50,2.79,1.82%,428199
ANIX,Healthcare,138.50M,-,-,14.19,15.39,-,23.88M,23.35M,6.90%,2.42%,0.79,-129.70%,-142.60%,7.90,0.00,16.15%,35.66%,53.96%,11.34%,10.28%,19.73%,46.18%,97.51%,-4.87%,115.10%,-4.87%,302.70%,71.66,2.10%,0.46,5.36,2.02%,198344
ANPC,Healthcare,66.10M,-,-,17.26,44.06,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,-1.18%,-1.18%,-,3.80%,6.04%,9.50%,14.71%,14.43%,-26.13%,53.61%,-46.75%,102.86%,63.62,1.53%,0.37,6.39,8.86%,292245
ANTE,Communication Services,54.61M,-,2.15,3.13,34.13,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,16.37%,64.46%,294.06%,20.30%,13.12%,66.12%,120.53%,290.53%,10.27%,355.66%,10.27%,671.07%,74.59,2.01%,2.07,4.83,21.36%,1890628
ANY,Technology,26.59M,-,6.82,-,9.17,-,6.95M,5.46M,8.10%,4.65%,0.22,-57.30%,80.30%,0.60,-,12.62%,70.59%,340.51%,20.96%,18.08%,19.33%,51.73%,36.65%,-31.18%,123.91%,-44.32%,836.36%,58.50,-11.78%,2.01,3.09,-11.21%,1396237
AOD,Financial,993.16M,-,12.74,1.07,-,-,105.43M,-,36.62%,-,0.44,-,-,-,-,1.51%,3.18%,2.28%,0.60%,0.93%,2.98%,5.18%,16.23%,0.37%,10.07%,0.37%,88.35%,70.39,0.32%,0.86,9.45,0.37%,198437
