Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACIU,Healthcare,661.70M,-,37.17,2.46,2.39,-,71.93M,37.91M,29.90%,2.83%,1.17,-22.10%,-24.20%,18.10,0.01,17.12%,51.10%,7.43%,21.56%,12.63%,14.46%,31.68%,24.17%,-36.16%,65.90%,-38.62%,96.07%,59.25,-0.67%,1.22,7.98,-10.94%,1094494
ACOR,Healthcare,70.94M,1.39,0.43,1.13,1.12,-,47.71M,9.35M,40.70%,5.77%,0.45,6.60%,16.10%,1.10,0.73,-5.60%,10.75%,-23.66%,6.78%,8.88%,-5.87%,20.60%,47.66%,-20.09%,105.34%,-36.98%,173.04%,51.34,-2.43%,0.22,6.92,-6.74%,263918
ACRX,Healthcare,245.30M,-,47.17,-,5.69,-,113.81M,88.85M,25.60%,12.35%,2.03,-60.70%,85.50%,2.90,-,-19.49%,7.21%,42.95%,11.20%,13.54%,-6.57%,20.32%,44.09%,-26.53%,87.01%,-26.53%,207.96%,49.09,-0.45%,0.58,2.16,-3.14%,3070891
ACST,Healthcare,183.09M,37.78,2260.32,6.18,-,-,179.50M,176.13M,1.66%,1.27%,0.04,-,-,-,-,4.08%,70.11%,79.29%,16.40%,15.66%,9.01%,60.29%,82.09%,-24.84%,275.78%,-24.84%,436.20%,56.34,0.00%,0.87,0.92,-10.11%,43363277
ACTG,Industrials,393.09M,35.77,15.06,1.96,1.30,131.03,48.47M,46.31M,69.30%,2.59%,1.30,4.00%,7.30%,2.60,0.57,8.41%,57.36%,234.85%,9.71%,9.97%,19.71%,56.66%,103.76%,-5.29%,131.32%,-5.29%,360.00%,75.71,-1.85%,0.90,8.05,-0.86%,810308
ACY,Industrials,16.54M,-,0.95,-,3.38,2.76,1.55M,1.20M,4.50%,3.83%,0.03,-26.30%,-414.20%,-,-,-2.54%,31.15%,142.99%,9.73%,17.42%,-1.60%,31.18%,172.67%,-74.09%,369.29%,-74.09%,1284.85%,51.97,-3.63%,0.06,9.85,-8.24%,83853
ADAP,Healthcare,1.04B,-,325.60,2.72,2.61,-,154.67M,11.25M,84.40%,12.77%,0.90,-33.70%,-44.90%,12.20,0.00,-1.93%,15.73%,64.68%,9.30%,8.35%,-0.77%,8.67%,-15.50%,-18.39%,58.05%,-55.30%,199.50%,48.91,-1.36%,1.11,5.99,-9.52%,1710642
ADES,Industrials,112.24M,-,1.89,1.27,7.48,2.99,18.09M,17.94M,63.60%,4.58%,7.07,-14.50%,-24.20%,1.40,0.35,1.37%,7.64%,-52.26%,5.61%,5.96%,10.31%,9.20%,22.36%,-3.19%,30.48%,-52.17%,71.65%,60.59,-0.68%,1.49,6.04,2.04%,168038
ADIL,Healthcare,43.14M,-,-,5.98,5.83,-,13.65M,11.64M,9.90%,2.97%,0.55,-121.30%,-132.80%,7.50,0.00,4.36%,61.98%,105.04%,12.66%,11.11%,19.20%,40.22%,73.09%,-8.47%,88.75%,-24.50%,202.00%,67.26,0.00%,0.71,3.02,-2.89%,437535
ADMA,Healthcare,257.53M,-,6.39,3.25,4.31,-,87.70M,70.91M,54.90%,13.61%,2.42,-37.20%,-98.80%,8.50,1.36,-10.85%,27.67%,-29.11%,8.07%,7.86%,3.15%,15.47%,5.00%,-15.12%,37.97%,-37.14%,82.08%,55.87,1.52%,0.98,2.64,0.38%,3803737
ADMP,Healthcare,202.55M,-,11.01,4.14,16.33,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,-5.10%,91.81%,94.26%,12.47%,17.00%,-4.51%,47.86%,76.20%,-42.31%,187.23%,-42.31%,400.00%,53.87,-2.68%,0.50,1.35,-9.40%,9300397
ADMS,Healthcare,175.11M,-,2.51,-,1.89,-,28.38M,27.75M,63.00%,6.39%,3.32,-43.50%,328.40%,3.90,-,-7.24%,32.06%,5.18%,8.02%,11.69%,1.06%,12.99%,43.77%,-36.99%,40.27%,-36.99%,203.42%,53.01,-0.17%,0.57,5.76,-2.12%,295755
ADT,Industrials,7.62B,-,1.44,2.31,15.57,11.81,769.24M,691.77M,95.70%,2.39%,4.14,-3.70%,-19.70%,0.90,3.10,-0.42%,7.18%,34.05%,3.11%,4.93%,1.27%,7.68%,10.83%,-11.46%,22.87%,-45.21%,176.95%,56.94,-0.21%,0.81,9.43,0.21%,3164842
ADTX,Healthcare,57.79M,-,-,2.20,4.22,-,13.97M,9.25M,6.80%,10.77%,0.24,-133.80%,-596.90%,18.90,0.00,7.96%,71.73%,-,18.94%,19.15%,13.59%,50.30%,47.05%,-37.74%,119.37%,-56.26%,158.64%,58.70,-1.72%,0.16,4.19,2.95%,651156
ADXS,Healthcare,161.50M,-,538.34,3.28,6.41,-,70.13M,-,17.50%,-,0.37,-60.50%,-76.40%,8.50,0.00,21.55%,131.15%,34.29%,19.27%,14.27%,32.90%,95.16%,120.75%,-23.25%,309.72%,-23.25%,356.61%,65.87,-5.67%,1.17,1.21,-14.54%,16575173
AEF,Financial,459.30M,-,33.21,1.27,-,-,50.75M,-,63.43%,-,0.31,-,-,-,-,1.80%,6.85%,20.34%,1.07%,1.52%,3.11%,7.26%,29.94%,-0.66%,15.46%,-0.66%,105.46%,65.71,-0.88%,0.33,8.99,-0.66%,24179
AEG,Financial,9.86B,1157.50,0.16,0.30,0.73,-,2.05B,1.81B,8.10%,0.16%,1.31,-,-,-,0.42,5.47%,5.71%,14.89%,1.85%,1.70%,6.57%,12.22%,42.30%,-1.83%,29.32%,-1.83%,153.61%,64.13,-1.08%,0.95,4.57,-1.40%,1997301
AEHL,Industrials,13.57M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.14,-,-,-,-,25.00%,59.50%,128.98%,16.29%,15.05%,28.99%,44.78%,70.47%,-20.40%,88.73%,-24.29%,415.38%,64.35,-10.11%,1.39,4.02,-9.66%,1074241
AEHR,Technology,74.25M,-,5.46,6.72,21.84,-,23.40M,20.19M,23.10%,0.78%,0.32,-23.10%,-33.50%,3.20,0.16,19.77%,44.39%,15.73%,13.90%,9.43%,26.47%,38.55%,76.55%,-3.62%,67.09%,-3.62%,202.27%,68.72,-0.32%,6.02,3.33,7.61%,2860884
AEMD,Healthcare,32.01M,-,40.02,2.78,2.65,-,12.09M,11.78M,6.10%,4.89%,0.26,-54.30%,-59.30%,10.00,0.00,-11.30%,5.12%,-23.05%,12.80%,11.25%,1.56%,11.45%,46.74%,-15.92%,71.43%,-29.22%,123.73%,52.35,0.00%,0.12,2.64,-1.12%,263667
AESE,Communication Services,95.29M,-,4.14,1.63,16.43,-,29.63M,18.53M,1.80%,1.65%,0.10,-46.50%,-74.10%,1.00,0.17,1.69%,52.53%,-11.40%,22.67%,16.65%,6.59%,31.48%,34.54%,-34.26%,131.37%,-60.27%,490.00%,54.09,-1.66%,0.58,2.36,-2.07%,1643871
AEY,Technology,40.00M,-,0.82,2.96,7.41,-,12.15M,5.56M,4.90%,4.31%,0.84,-53.30%,-119.70%,1.80,0.48,2.67%,26.28%,7.45%,8.53%,7.04%,2.83%,1.37%,27.99%,-23.94%,21.23%,-50.31%,114.99%,52.80,1.16%,0.62,3.22,-6.80%,171539
AEZS,Healthcare,96.60M,-,74.30,5.74,4.45,-,62.68M,62.63M,21.40%,8.12%,0.31,-21.50%,-125.80%,13.00,0.01,-29.55%,142.19%,18.32%,15.02%,25.65%,12.84%,80.25%,126.85%,-60.77%,304.56%,-60.77%,389.66%,52.70,-1.29%,0.95,1.42,-8.39%,15020189
AFI,Industrials,80.53M,-,0.14,0.34,3.63,-,21.96M,20.95M,75.20%,2.38%,2.18,-11.10%,-22.10%,1.90,0.29,-23.06%,-8.05%,11.21%,7.70%,7.42%,-14.31%,-6.61%,6.13%,-30.43%,17.19%,-33.04%,234.82%,40.30,3.18%,3.70,3.75,-0.53%,819994
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06%,-0.05%,-0.10%,0.34%,0.35%,-0.21%,-0.36%,-0.72%,-1.02%,0.41%,-9.66%,6.81%,44.67,-0.26%,0.70,9.73,-0.26%,56318
AFIN,Real Estate,888.22M,-,2.92,0.57,10.29,-,108.43M,108.35M,49.90%,3.24%,6.56,-1.20%,-2.60%,-,0.00,4.74%,7.83%,-37.36%,3.25%,3.25%,6.11%,7.56%,14.20%,-3.69%,15.49%,-38.19%,98.81%,62.65,0.00%,0.37,8.35,-0.60%,194786
AFMD,Healthcare,658.38M,-,24.12,9.47,5.58,-,86.03M,82.40M,47.30%,9.10%,4.23,-37.70%,-100.40%,2.20,0.05,0.32%,-9.16%,130.63%,5.25%,6.82%,0.91%,-2.48%,42.13%,-17.58%,17.88%,-17.58%,334.15%,50.81,-1.60%,0.43,6.16,-1.36%,740420
AGE,Healthcare,89.88M,-,47.30,-,81.71,-,37.68M,21.21M,18.40%,1.72%,1.13,-207.10%,964.50%,0.40,-,-3.33%,26.09%,57.82%,13.02%,9.73%,10.36%,25.99%,75.69%,-23.86%,55.33%,-40.71%,249.85%,57.86,5.60%,0.80,2.33,0.43%,251386
AGEN,Healthcare,885.96M,-,9.69,-,7.76,-,182.67M,170.64M,56.10%,14.62%,8.67,-95.70%,82.80%,0.90,-,-12.40%,37.01%,17.69%,7.11%,9.87%,2.95%,18.46%,17.93%,-25.38%,43.69%,-25.38%,143.96%,54.62,-0.87%,0.49,4.44,-3.27%,1371361
AGFS,Consumer Defensive,137.47M,-,0.82,0.48,5.48,5.41,51.00M,30.24M,73.30%,2.57%,4.33,-9.70%,-25.00%,2.70,0.98,0.00%,29.44%,8.97%,7.76%,6.91%,11.89%,8.96%,-0.27%,-13.49%,34.97%,-41.19%,147.00%,60.48,-1.18%,0.54,2.47,-3.14%,94986
AGI,Basic Materials,3.10B,30.38,4.39,1.12,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,-2.47%,0.38%,24.21%,3.93%,4.17%,-4.53%,-10.44%,-14.86%,-22.19%,0.79%,-33.68%,129.94%,37.77,0.51%,0.89,7.68,-2.78%,2553925
AGLE,Healthcare,350.96M,-,-,3.36,2.51,-,62.24M,46.72M,94.00%,3.98%,8.26,-66.90%,-81.40%,10.10,0.00,-5.53%,-7.89%,-10.26%,5.92%,5.36%,-3.39%,-9.01%,-9.72%,-26.28%,9.58%,-36.64%,106.00%,41.23,-1.50%,0.66,7.21,-1.90%,145252
AGRO,Consumer Defensive,991.70M,-,1.15,1.18,4.64,3.44,117.74M,117.34M,73.30%,0.67%,2.48,-1.60%,-4.30%,1.80,1.31,1.21%,5.27%,5.01%,2.53%,3.11%,3.62%,13.84%,53.45%,-3.63%,41.24%,-3.63%,148.34%,64.31,0.00%,0.49,8.22,-2.03%,150694
AGRX,Healthcare,307.01M,-,-,4.58,4.27,-,87.35M,67.10M,49.90%,3.55%,1.94,-45.90%,-56.80%,10.20,0.24,-3.60%,23.84%,-11.68%,9.92%,6.06%,8.00%,12.34%,15.14%,-11.41%,22.34%,-22.33%,147.41%,57.40,0.00%,0.68,3.34,-4.02%,806101
AGS,Consumer Cyclical,246.09M,-,1.24,3.97,2.17,11.55,35.65M,35.49M,79.60%,2.27%,1.77,-8.70%,-69.80%,4.80,10.02,12.34%,13.06%,-31.47%,7.03%,7.02%,14.41%,10.13%,51.15%,-8.37%,43.55%,-36.66%,868.48%,61.06,-0.56%,0.35,6.79,-4.37%,156226
AGTC,Healthcare,333.17M,-,135.82,5.12,6.27,-,25.88M,21.58M,37.20%,6.09%,0.59,-62.30%,-89.20%,3.90,0.24,66.80%,80.79%,51.53%,26.76%,12.48%,45.75%,56.53%,45.10%,-23.29%,94.18%,-23.29%,223.92%,70.72,-4.76%,2.24,7.42,-9.43%,4814973
AHC,Communication Services,45.61M,-,0.28,0.93,1.06,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-12.50%,11.28%,-20.51%,6.45%,11.10%,3.93%,26.59%,44.00%,-25.95%,68.35%,-25.95%,81.40%,57.25,3.23%,1.57,2.34,7.83%,173528
AHPI,Healthcare,29.44M,-,0.86,3.46,-,-,4.01M,2.81M,7.10%,15.99%,0.72,-14.50%,-27.80%,1.50,0.40,-1.70%,23.32%,242.92%,15.39%,13.50%,-6.62%,10.24%,-13.87%,-28.33%,43.33%,-85.67%,225.76%,48.33,-0.93%,0.97,6.45,-14.11%,585646
AHT,Real Estate,221.05M,-,0.29,-,1.83,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,6.17%,26.01%,-86.29%,9.57%,10.83%,12.65%,15.60%,-16.17%,-19.77%,63.51%,-86.71%,171.65%,59.55,-6.69%,0.76,3.45,0.29%,6189666
AIH,Healthcare,157.83M,-,1.31,2.39,15.32,-,23.61M,23.61M,4.10%,0.06%,0.10,-19.30%,-44.50%,0.50,1.34,11.46%,42.00%,-6.46%,9.27%,8.10%,18.61%,31.08%,23.09%,-7.76%,60.23%,-35.35%,80.84%,67.82,-1.41%,0.85,6.89,-2.96%,118153
AIHS,Financial,74.02M,-,10.14,12.00,16.82,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-8.24%,18.18%,129.38%,9.18%,12.02%,1.93%,19.95%,81.76%,-16.37%,65.51%,-32.39%,511.12%,54.00,-1.92%,1.83,1.59,1.85%,5549475
AIKI,Healthcare,47.68M,-,5297.60,2.02,1.75,-,34.99M,32.96M,13.10%,3.57%,0.08,-49.20%,-50.70%,59.60,0.00,0.00%,54.13%,69.49%,20.67%,16.39%,-3.62%,36.13%,85.98%,-40.00%,176.92%,-71.98%,228.61%,50.61,-1.79%,1.91,1.53,-8.93%,27959902
AIM,Healthcare,107.12M,-,535.58,1.74,2.70,-,40.69M,40.23M,6.30%,4.73%,0.51,-26.30%,-30.40%,50.00,0.03,3.07%,31.86%,144.55%,9.88%,9.35%,6.77%,19.45%,9.68%,-17.81%,47.08%,-64.63%,151.50%,55.23,-3.35%,0.42,2.52,-6.51%,1530847
AINC,Financial,21.46M,-,0.06,-,0.31,0.47,2.31M,1.29M,17.90%,0.83%,0.04,-36.80%,217.30%,0.70,-,5.12%,6.95%,-63.14%,6.72%,7.30%,8.54%,23.03%,20.06%,-23.62%,76.19%,-63.27%,93.42%,60.73,3.36%,0.16,8.70,0.97%,37064
AIRI,Industrials,65.51M,-,1.34,5.49,43.67,-,30.62M,24.74M,23.70%,0.42%,0.12,-4.10%,-19.50%,1.30,2.57,5.18%,32.68%,26.87%,16.26%,11.58%,20.91%,39.91%,63.37%,-18.09%,73.71%,-18.09%,235.83%,72.59,0.99%,1.75,2.02,-0.74%,1509171
AIV,Real Estate,735.37M,4.73,0.83,0.34,3.22,7.05,147.53M,147.50M,98.87%,6.61%,0.81,2.20%,8.40%,-,2.08,-0.20%,1.02%,-16.32%,2.29%,3.11%,-0.36%,-0.29%,15.37%,-26.00%,13.15%,-26.00%,81.69%,48.15,-0.81%,0.26,4.80,-2.94%,3110601
AKBA,Healthcare,688.77M,-,2.23,2.07,2.56,-,143.32M,142.95M,81.20%,19.20%,4.24,-52.50%,-105.70%,2.20,0.00,-5.05%,50.98%,-49.89%,9.11%,9.73%,8.41%,27.40%,-35.91%,-15.73%,59.84%,-68.41%,107.25%,56.42,-0.54%,0.95,4.33,-5.94%,6013525
AKER,Healthcare,35.05M,-,22.23,1.46,1.52,-,7.63M,7.45M,21.20%,7.55%,0.56,-114.30%,-136.30%,9.20,0.00,16.52%,51.70%,25.63%,25.71%,12.92%,22.79%,51.96%,26.39%,-25.61%,101.45%,-55.95%,151.48%,60.81,-3.23%,1.31,3.90,-3.03%,1288064
AKTX,Healthcare,114.27M,-,-,21.93,9.29,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,8.48%,-3.76%,55.84%,9.41%,11.30%,16.84%,41.11%,68.32%,-11.17%,93.06%,-11.17%,283.91%,65.33,2.61%,0.88,3.34,8.79%,242983
ALIM,Healthcare,51.28M,-,0.94,-,4.54,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,12.68%,40.00%,47.60%,13.22%,10.77%,18.90%,55.40%,68.45%,-13.44%,131.19%,-13.44%,226.55%,71.48,-1.30%,0.39,9.34,1.08%,35033
ALJJ,Industrials,82.25M,-,0.21,5.20,31.63,6.74,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,30.94%,47.97%,58.26%,18.14%,8.93%,22.86%,36.38%,86.12%,-39.56%,73.01%,-39.56%,499.82%,61.08,-1.10%,0.81,1.68,-7.69%,1093204
ALNA,Healthcare,98.92M,-,-,4.16,3.29,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-0.48%,40.54%,-6.73%,7.45%,11.37%,3.03%,24.87%,26.71%,-29.68%,61.57%,-42.33%,272.38%,55.99,-3.37%,0.76,1.96,-6.01%,1782816
ALRN,Healthcare,158.92M,-,-,6.03,11.19,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-10.23%,4.89%,181.75%,9.33%,10.91%,-10.19%,16.79%,42.43%,-22.53%,98.35%,-26.92%,622.00%,46.96,-2.59%,0.50,1.80,-6.48%,1944646
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.51,1.70%,5.70%,1.50,0.98,-0.91%,-0.91%,67.54%,0.95%,0.84%,-0.52%,-4.52%,22.10%,-16.84%,0.46%,-16.84%,137.34%,42.95,0.31%,0.21,3.26,0.00%,189725
ALTO,Energy,511.42M,-,0.47,1.66,13.22,6.96,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-9.26%,0.58%,1085.49%,7.93%,8.50%,-9.47%,-1.62%,43.49%,-21.94%,23.06%,-43.09%,2859.09%,42.31,-2.73%,0.46,6.51,-6.47%,2319681
ALYA,Technology,141.98M,-,-,3.42,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,3.73%,12.09%,6.11%,9.93%,10.40%,2.71%,11.07%,25.79%,-50.93%,29.68%,-50.93%,179.18%,53.33,0.00%,0.50,2.68,-3.44%,185379
AM,Energy,4.20B,-,4.49,1.75,1751.00,15.40,476.58M,313.88M,56.10%,3.06%,1.78,-5.90%,-12.80%,1.80,1.26,9.58%,7.65%,107.01%,4.96%,4.85%,-3.50%,-1.92%,25.52%,-15.39%,10.12%,-15.39%,376.63%,45.28,-9.07%,3.63,8.06,-11.97%,19040662
AMBO,Consumer Defensive,69.66M,-,0.85,4.46,1.51,-,21.80M,1.43M,0.70%,9.04%,0.14,-8.10%,-55.50%,0.70,0.20,4.73%,33.20%,38.96%,13.48%,18.94%,6.66%,19.66%,21.69%,-47.18%,53.85%,-53.34%,172.73%,54.80,-4.05%,0.96,3.00,-6.54%,832319
AMC,Communication Services,1.89B,-,0.75,-,4.52,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,0.91%,138.20%,-21.16%,10.37%,31.80%,-23.06%,23.20%,22.92%,-72.69%,191.10%,-72.69%,191.10%,48.74,4.68%,1.02,5.56,0.18%,123164913
AMPE,Healthcare,332.28M,-,-,34.50,35.35,-,178.62M,170.95M,13.70%,13.39%,3.11,-97.90%,-192.90%,5.60,0.00,-8.00%,52.21%,204.41%,14.03%,13.08%,1.84%,12.73%,93.40%,-35.24%,91.08%,-35.24%,522.55%,51.21,1.45%,0.55,1.93,-6.77%,3912948
AMPY,Energy,110.31M,-,0.49,27.27,8.17,1.75,37.63M,30.21M,33.20%,7.07%,1.41,-80.30%,-348.00%,1.20,67.63,4.90%,46.34%,-44.75%,10.84%,12.84%,15.29%,47.51%,112.04%,-14.77%,145.12%,-52.16%,462.42%,61.22,-3.67%,0.75,2.77,-7.67%,1114268
AMRN,Healthcare,2.98B,-,5.05,5.06,5.31,426.07,389.70M,378.92M,37.80%,5.33%,2.49,-1.70%,-2.70%,2.70,0.02,-6.14%,28.50%,-57.12%,7.00%,7.14%,-1.94%,21.01%,25.71%,-18.38%,69.66%,-58.86%,124.70%,54.31,-0.77%,0.61,7.55,-3.21%,4790435
AMRX,Healthcare,1.75B,-,0.93,2.77,6.22,8.20,147.56M,116.02M,68.50%,4.30%,4.35,1.50%,21.40%,2.30,9.59,-3.41%,17.18%,17.92%,4.87%,5.52%,7.98%,16.96%,25.06%,-8.72%,40.68%,-8.72%,135.05%,63.49,-0.35%,0.68,5.64,-0.33%,760852
AMS,Healthcare,15.65M,-,0.87,0.69,4.35,1.63,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.44%,24.41%,21.01%,11.27%,9.18%,6.26%,21.62%,38.71%,-10.63%,50.53%,-20.11%,146.55%,61.66,-0.44%,0.34,2.86,-1.13%,43671
AMST,Technology,148.90M,-,918.25,9.99,10.87,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,26.31%,66.08%,-,14.48%,15.53%,41.35%,51.82%,59.16%,-17.00%,86.14%,-17.00%,106.03%,75.67,0.40%,0.84,7.52,0.40%,88881
AMTX,Energy,176.97M,-,0.98,-,1769.70,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,15.49%,134.81%,1003.90%,13.22%,15.52%,10.32%,74.61%,204.12%,-27.36%,259.91%,-27.36%,2056.55%,60.09,-5.06%,0.32,7.99,-6.00%,1171030
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.94%,-0.78%,-22.95%,1.50%,1.43%,0.91%,2.38%,13.73%,-5.49%,18.43%,-25.62%,161.96%,52.38,-1.02%,0.21,9.64,-3.13%,5251
ANCN,Healthcare,34.64M,-,-,6.48,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,66.75%,114.17%,256.40%,78.01%,27.84%,35.60%,73.65%,187.82%,-59.04%,191.99%,-59.04%,741.37%,56.33,-2.98%,0.23,4.32,-7.44%,596017
ANH,Real Estate,267.13M,-,8.05,0.88,7.09,8.76,99.11M,97.31M,54.10%,1.35%,0.94,-3.10%,-32.40%,-,5.26,1.49%,7.94%,-26.09%,2.60%,2.82%,1.99%,2.82%,36.22%,-4.45%,20.30%,-29.34%,239.87%,55.04,0.00%,0.28,2.68,-1.29%,373994
ANIX,Healthcare,142.19M,-,-,14.57,15.80,-,23.88M,23.35M,6.90%,2.42%,0.78,-129.70%,-142.60%,7.90,0.00,0.94%,21.12%,50.98%,7.39%,9.85%,14.96%,39.63%,91.46%,-6.57%,111.24%,-6.57%,295.49%,66.46,0.00%,0.41,5.26,-2.41%,293400
ANPC,Healthcare,86.70M,-,-,22.65,57.80,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,25.41%,34.15%,-,10.25%,7.58%,25.70%,32.17%,33.86%,-13.76%,79.33%,-37.83%,136.83%,72.04,5.45%,0.21,7.46,-3.12%,276942
ANTE,Communication Services,88.63M,-,3.49,5.09,55.39,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,47.83%,163.67%,533.33%,24.41%,15.33%,97.44%,169.73%,396.73%,-7.93%,480.91%,-7.93%,920.12%,81.18,-14.71%,1.21,6.39,-1.08%,1993106
ANY,Technology,20.78M,-,5.33,-,7.17,-,6.95M,5.46M,8.10%,4.65%,0.21,-57.30%,80.30%,0.60,-,-28.80%,31.40%,246.89%,12.88%,17.72%,12.92%,44.73%,32.01%,-32.96%,118.12%,-45.77%,812.12%,56.20,1.84%,1.69,3.01,10.66%,1989295
AOD,Financial,996.32M,-,12.78,1.08,-,-,105.43M,-,36.62%,-,0.43,-,-,-,-,1.07%,4.07%,2.49%,0.73%,0.94%,0.91%,3.14%,14.00%,-1.97%,8.27%,-1.97%,85.26%,57.23,-1.06%,0.44,9.30,-1.59%,163470
