Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACST,Healthcare,163.83M,33.80,2022.54,5.53,-,-,179.50M,176.13M,1.66%,1.27%,0.04,-,-,-,-,-23.94%,43.19%,62.98%,11.60%,15.87%,13.30%,64.64%,90.37%,-21.16%,294.18%,-21.16%,462.46%,58.38,2.96%,0.67,0.96,5.38%,20914182
ACTG,Industrials,386.80M,35.20,14.82,1.93,1.28,128.93,48.47M,46.31M,69.30%,2.59%,1.28,4.00%,7.30%,2.60,0.57,-0.75%,42.68%,235.71%,8.21%,9.96%,22.88%,60.84%,111.26%,-1.12%,141.52%,-1.12%,380.29%,77.45,0.38%,3.30,8.40,5.19%,1869399
ADAP,Healthcare,941.19M,-,294.12,2.46,2.35,-,154.67M,11.25M,84.40%,12.77%,0.90,-33.70%,-44.90%,12.20,0.00,-11.67%,0.67%,50.25%,10.33%,8.41%,0.73%,9.88%,-14.25%,-17.03%,60.69%,-54.55%,204.50%,50.53,1.00%,0.67,6.09,1.84%,650706
ADES,Industrials,113.38M,-,1.91,1.28,7.56,3.02,18.09M,17.94M,63.60%,4.58%,6.93,-14.50%,-24.20%,1.40,0.35,4.73%,10.33%,-52.12%,6.09%,6.09%,10.21%,9.43%,22.98%,-2.80%,30.99%,-51.98%,72.34%,61.11,0.33%,2.47,6.07,1.42%,176980
ADIL,Healthcare,41.06M,-,-,5.69,5.55,-,13.65M,11.64M,9.90%,2.97%,0.55,-121.30%,-132.80%,7.50,0.00,2.42%,46.53%,83.77%,10.48%,11.35%,15.80%,37.64%,70.59%,-9.38%,86.87%,-25.25%,199.00%,65.37,-0.34%,1.08,2.99,1.01%,413671
ADMA,Healthcare,258.51M,-,6.41,3.26,4.33,-,87.70M,70.91M,54.90%,13.61%,2.40,-37.20%,-98.80%,8.50,1.36,-8.33%,17.86%,-31.78%,7.22%,7.61%,2.04%,14.17%,4.51%,-15.61%,37.18%,-37.50%,81.03%,55.09,1.89%,0.89,2.63,-0.57%,2157065
ADMP,Healthcare,183.52M,-,9.97,3.75,14.80,-,140.28M,92.57M,5.30%,5.48%,0.26,-78.50%,-115.90%,1.30,0.19,-18.18%,67.70%,94.41%,10.29%,16.96%,-0.68%,50.48%,81.70%,-40.17%,197.89%,-40.17%,418.56%,55.69,1.48%,0.30,1.40,3.71%,3523915
ADMS,Healthcare,171.24M,-,2.45,-,1.85,-,28.38M,27.75M,63.00%,6.39%,3.30,-43.50%,328.40%,3.90,-,-7.69%,27.43%,3.04%,7.27%,11.76%,0.99%,13.68%,44.70%,-36.39%,41.61%,-36.39%,206.32%,53.84,1.04%,0.31,5.82,1.04%,100336
ADT,Industrials,7.60B,-,1.44,2.30,15.54,11.79,769.24M,691.77M,95.70%,2.39%,4.17,-3.70%,-19.70%,0.90,3.10,0.54%,5.86%,30.06%,3.09%,5.05%,3.98%,10.43%,13.64%,-9.00%,26.27%,-43.69%,184.62%,61.50,0.00%,0.82,9.69,3.21%,1965239
ADTX,Healthcare,59.50M,-,-,2.26,4.34,-,13.97M,9.25M,6.80%,10.77%,0.24,-133.80%,-596.90%,18.90,0.00,2.20%,75.31%,-,18.51%,19.32%,3.78%,38.04%,36.83%,-41.90%,104.71%,-59.19%,141.36%,54.60,0.00%,0.16,3.91,-6.68%,395004
ADXS,Healthcare,137.45M,-,458.16,2.79,5.45,-,70.13M,-,17.50%,-,0.37,-60.50%,-76.40%,8.50,0.00,5.26%,67.22%,12.15%,18.54%,14.09%,26.58%,85.92%,115.09%,-24.85%,301.19%,-24.85%,347.10%,64.24,0.00%,0.55,1.18,-1.67%,4944711
AEF,Financial,457.27M,-,33.07,1.27,-,-,50.75M,-,63.43%,-,0.31,-,-,-,-,0.67%,5.26%,19.35%,1.19%,1.39%,4.09%,8.16%,31.04%,0.44%,16.74%,0.44%,107.75%,69.42,0.11%,0.40,9.09,0.89%,18232
AEG,Financial,9.69B,1137.50,0.16,0.29,0.72,-,2.05B,1.81B,8.10%,0.16%,1.31,-,-,-,0.42,4.36%,6.56%,12.62%,1.98%,1.72%,10.34%,16.11%,47.27%,1.94%,34.28%,1.94%,163.33%,69.13,3.30%,0.71,4.74,4.18%,923866
AEHL,Industrials,12.20M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.13,-,-,-,-,10.50%,47.06%,100.23%,16.73%,15.39%,46.54%,65.82%,96.82%,-7.72%,118.78%,-12.24%,497.44%,70.80,3.75%,9.62,4.66,16.50%,4673188
AEHR,Technology,80.98M,-,5.95,7.33,23.82,-,23.40M,20.19M,23.10%,0.78%,0.29,-23.10%,-33.50%,3.20,0.16,14.63%,49.78%,39.83%,13.92%,10.15%,18.60%,31.12%,68.04%,-11.67%,59.79%,-11.67%,189.07%,62.82,-2.67%,1.16,3.18,-5.64%,375047
AEMD,Healthcare,31.29M,-,39.12,2.72,2.59,-,12.09M,11.78M,6.10%,4.89%,0.26,-54.30%,-59.30%,10.00,0.00,-15.26%,2.35%,-6.12%,11.13%,11.40%,0.91%,9.83%,45.13%,-16.56%,70.13%,-29.76%,122.03%,51.70,1.15%,0.11,2.62,0.38%,148416
AESE,Communication Services,94.11M,-,4.09,1.61,16.23,-,29.63M,18.53M,1.80%,1.65%,0.10,-46.50%,-74.10%,1.00,0.17,-23.72%,28.65%,-15.60%,14.33%,16.39%,6.93%,31.83%,36.60%,-33.12%,135.40%,-59.58%,500.27%,54.97,2.52%,0.63,2.40,0.89%,1102280
AEY,Technology,37.80M,-,0.77,2.79,7.00,-,12.15M,5.56M,4.90%,4.31%,0.84,-53.30%,-119.70%,1.80,0.48,-4.39%,12.76%,-10.04%,8.48%,7.17%,7.00%,6.20%,33.80%,-20.34%,26.98%,-47.96%,125.17%,57.60,2.14%,0.24,3.38,3.29%,41259
AEZS,Healthcare,87.25M,-,67.11,5.19,4.02,-,62.68M,62.63M,21.40%,8.12%,0.31,-21.50%,-125.80%,13.00,0.01,-26.70%,101.73%,2.94%,10.50%,25.75%,13.85%,82.21%,133.76%,-59.36%,319.12%,-59.36%,407.28%,53.50,5.00%,1.02,1.47,5.08%,10176074
AFI,Industrials,80.95M,-,0.14,0.34,3.65,-,21.96M,20.95M,75.20%,2.38%,2.08,-11.10%,-22.10%,1.90,0.29,-24.95%,-7.33%,11.47%,8.45%,7.82%,-12.43%,-4.92%,7.86%,-29.13%,19.37%,-31.79%,241.07%,41.57,0.00%,1.78,3.82,0.79%,256294
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.41%,-0.36%,-0.05%,0.34%,0.35%,-0.29%,-0.45%,-0.82%,-1.12%,0.31%,-9.75%,6.70%,42.67,0.00%,5.09,9.72,-0.10%,254126
AFIN,Real Estate,880.81M,-,2.90,0.57,10.21,-,108.43M,108.35M,49.90%,3.24%,6.59,-1.20%,-2.60%,-,0.00,2.71%,6.93%,-35.58%,2.94%,3.12%,7.09%,8.74%,15.47%,-2.54%,16.87%,-36.85%,101.19%,64.46,0.24%,0.51,8.45,1.44%,162653
AFMD,Healthcare,646.79M,-,23.69,9.30,5.48,-,86.03M,82.40M,47.30%,9.10%,4.28,-37.70%,-100.40%,2.20,0.05,2.33%,-11.65%,123.27%,4.51%,6.68%,0.53%,-3.67%,39.97%,-18.45%,10.11%,-18.45%,329.58%,49.29,0.00%,0.65,6.10,-0.65%,687205
AGE,Healthcare,91.04M,-,47.92,-,82.76,-,37.68M,21.21M,18.40%,1.72%,1.13,-207.10%,964.50%,0.40,-,-12.96%,25.00%,66.67%,7.64%,9.62%,6.95%,22.54%,71.06%,-25.42%,52.13%,-41.93%,242.64%,55.68,0.85%,0.49,2.28,-2.89%,95990
AGEN,Healthcare,853.15M,-,9.33,-,7.48,-,182.67M,170.64M,56.10%,14.62%,8.65,-95.70%,82.80%,0.90,-,-14.01%,25.93%,0.68%,6.37%,9.79%,3.08%,19.10%,18.97%,-24.54%,45.31%,-24.54%,146.70%,55.74,-0.45%,0.63,4.49,1.58%,1101692
AGFS,Consumer Defensive,131.00M,-,0.79,0.46,5.22,5.16,51.00M,30.24M,73.30%,2.57%,4.32,-9.70%,-25.00%,2.70,0.98,-6.54%,20.30%,-1.62%,6.47%,7.07%,10.89%,9.03%,-0.38%,-13.49%,34.97%,-41.19%,147.00%,59.75,0.00%,0.42,2.47,1.65%,45815
AGI,Basic Materials,3.01B,29.46,4.25,1.09,-,-,392.73M,391.00M,74.64%,0.82%,1.08,-,-,-,-,-7.04%,-3.28%,17.30%,4.25%,4.23%,-7.18%,-13.02%,-17.49%,-24.62%,-2.36%,-35.75%,122.75%,33.76,0.91%,1.28,7.44,-2.87%,2279508
AGLE,Healthcare,343.80M,-,-,3.29,2.46,-,62.24M,46.72M,94.00%,3.98%,8.28,-66.90%,-81.40%,10.10,0.00,-6.13%,-8.75%,-12.41%,5.45%,5.37%,-1.71%,-7.51%,-8.42%,-25.26%,11.10%,-35.76%,108.86%,43.76,0.14%,0.32,7.31,1.53%,43363
AGRO,Consumer Defensive,970.42M,-,1.13,1.15,4.54,3.37,117.74M,117.34M,73.30%,0.67%,2.52,-1.60%,-4.30%,1.80,1.31,-0.36%,2.11%,1.99%,2.36%,3.06%,5.15%,15.04%,55.25%,-2.11%,43.47%,-2.11%,152.27%,67.15,0.00%,0.41,8.35,1.71%,77373
AGRX,Healthcare,291.13M,-,-,4.34,4.05,-,87.35M,67.10M,49.90%,3.55%,1.95,-45.90%,-56.80%,10.20,0.24,-3.51%,15.38%,-9.84%,8.12%,6.27%,8.04%,12.75%,15.69%,-10.90%,23.04%,-16.03%,148.81%,57.65,2.12%,0.63,3.36,1.79%,466626
AGS,Consumer Cyclical,239.85M,-,1.21,3.87,2.12,11.26,35.65M,35.49M,79.60%,2.27%,1.77,-8.70%,-69.80%,4.80,10.02,7.45%,15.72%,-33.78%,6.98%,6.97%,26.11%,21.82%,67.53%,1.89%,59.62%,-29.57%,976.88%,71.07,0.58%,0.39,7.55,9.10%,105952
AGTC,Healthcare,297.37M,-,121.23,4.57,5.60,-,25.88M,21.58M,37.20%,6.09%,0.57,-62.30%,-89.20%,3.90,0.24,41.94%,55.53%,31.71%,26.34%,12.88%,31.75%,43.60%,34.14%,-28.85%,80.10%,-28.85%,200.44%,63.71,1.50%,2.84,6.88,-5.88%,3928591
AHC,Communication Services,49.40M,-,0.31,1.01,1.14,-,21.41M,18.34M,55.70%,0.18%,0.29,-4.60%,-11.70%,2.80,0.00,-1.26%,23.04%,-12.31%,5.85%,11.34%,2.09%,24.35%,42.40%,-26.58%,66.91%,-26.58%,79.84%,56.23,0.00%,0.71,2.32,-1.28%,49631
AHPI,Healthcare,24.62M,-,0.72,2.89,-,-,4.01M,2.81M,7.10%,15.99%,0.72,-14.50%,-27.80%,1.50,0.40,-15.14%,-0.95%,200.48%,15.35%,13.52%,-8.19%,8.03%,-14.93%,-29.56%,40.89%,-85.91%,220.20%,47.58,2.55%,0.50,6.34,0.96%,188546
AHT,Real Estate,222.34M,-,0.29,-,1.84,-,68.94M,14.03M,7.30%,13.83%,0.24,-11.20%,-753.10%,-,-,7.12%,22.26%,-86.48%,8.81%,10.97%,18.41%,22.37%,-10.43%,-14.65%,73.93%,-85.86%,188.98%,63.64,0.00%,2.12,3.67,6.07%,10336799
AIH,Healthcare,149.94M,-,1.25,2.27,14.56,-,23.61M,23.61M,4.10%,0.06%,0.10,-19.30%,-44.50%,0.50,1.34,2.20%,33.83%,-12.40%,8.31%,8.09%,18.50%,32.22%,25.06%,-6.43%,62.56%,-34.42%,83.46%,67.42,1.85%,1.07,6.99,3.63%,92585
AIHS,Financial,74.97M,-,10.27,12.15,17.04,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-3.07%,22.48%,138.10%,9.67%,12.33%,9.84%,29.68%,96.30%,-9.05%,80.01%,-26.46%,564.65%,59.48,6.33%,4.36,1.73,9.37%,8403913
AIKI,Healthcare,43.71M,-,4856.13,1.86,1.60,-,34.99M,32.96M,13.10%,3.57%,0.08,-49.20%,-50.70%,59.60,0.00,-3.75%,40.00%,55.69%,19.87%,16.48%,1.53%,42.72%,97.14%,-36.08%,195.02%,-70.15%,250.09%,52.90,3.25%,3.47,1.63,5.84%,32467429
AIM,Healthcare,99.15M,-,495.76,1.61,2.50,-,40.69M,40.23M,6.30%,4.73%,0.51,-26.30%,-30.40%,50.00,0.03,-11.70%,18.57%,137.14%,7.83%,9.46%,4.66%,17.22%,8.07%,-18.95%,45.03%,-65.12%,148.00%,53.98,0.80%,0.30,2.48,-0.40%,686023
AINC,Financial,21.81M,-,0.06,-,0.32,0.48,2.31M,1.29M,17.90%,0.83%,0.04,-36.80%,217.30%,0.70,-,0.81%,3.67%,-62.71%,6.72%,7.27%,10.78%,24.98%,22.83%,-21.81%,80.36%,-62.41%,98.00%,62.69,3.54%,0.08,8.91,1.71%,11383
AIRI,Industrials,66.15M,-,1.35,5.54,44.10,-,30.62M,24.74M,23.70%,0.42%,0.11,-4.10%,-19.50%,1.30,2.57,5.13%,38.51%,29.75%,15.45%,11.70%,15.85%,34.83%,58.36%,-20.30%,69.03%,-20.30%,226.78%,66.70,-0.49%,1.71,1.96,-4.36%,942110
AIV,Real Estate,711.55M,4.58,0.80,0.33,3.12,6.82,147.53M,147.50M,98.87%,6.61%,0.81,2.20%,8.40%,-,2.08,-2.85%,-1.44%,-18.13%,2.53%,3.14%,-0.04%,-0.12%,15.61%,-25.77%,13.50%,-25.77%,82.26%,49.10,0.42%,0.14,4.81,0.63%,1026151
AKBA,Healthcare,644.65M,-,2.09,1.94,2.39,-,143.32M,142.95M,81.20%,19.20%,4.20,-52.50%,-105.70%,2.20,0.00,-6.71%,37.26%,-55.52%,8.17%,9.92%,9.02%,29.03%,-34.41%,-14.04%,63.04%,-67.77%,111.41%,57.68,1.16%,0.51,4.42,2.52%,1999787
AKER,Healthcare,34.27M,-,21.73,1.42,1.48,-,7.63M,7.45M,21.20%,7.55%,0.55,-114.30%,-136.30%,9.20,0.00,-2.96%,55.95%,18.37%,21.68%,13.09%,11.16%,38.05%,16.50%,-31.43%,85.70%,-59.40%,131.82%,55.63,-0.76%,0.78,3.59,-8.57%,478532
AKTX,Healthcare,123.20M,-,-,23.64,10.02,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,23.05%,-4.06%,66.33%,10.10%,11.14%,27.62%,52.41%,83.39%,-2.86%,111.12%,-2.86%,319.82%,70.13,1.81%,1.64,3.65,10.34%,280850
ALIM,Healthcare,51.12M,-,0.94,-,4.52,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,2.33%,21.50%,49.76%,7.14%,10.44%,15.31%,49.46%,64.13%,-15.39%,125.96%,-15.39%,219.17%,68.99,-1.19%,0.94,9.13,-0.88%,51618
ALJJ,Industrials,76.37M,-,0.20,4.83,29.37,6.26,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,24.26%,33.07%,50.89%,18.55%,9.15%,19.00%,32.73%,81.50%,-40.65%,69.91%,-40.65%,489.08%,59.68,-1.18%,0.39,1.65,-2.37%,330253
ALNA,Healthcare,91.79M,-,-,3.86,3.05,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-5.85%,22.93%,-11.06%,6.78%,11.60%,0.94%,22.28%,24.94%,-30.58%,59.50%,-43.07%,267.62%,54.72,2.59%,0.48,1.93,0.00%,705118
ALRN,Healthcare,149.04M,-,-,5.66,10.50,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-12.14%,-7.65%,158.57%,8.19%,10.74%,-8.10%,17.96%,44.52%,-20.99%,102.31%,-25.47%,636.40%,48.66,-0.55%,0.47,1.84,1.71%,1140363
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.55,1.70%,5.70%,1.50,0.98,-0.31%,-0.91%,64.31%,0.77%,0.79%,-0.49%,-4.24%,21.81%,-15.87%,0.46%,-16.84%,137.34%,42.95,0.00%,0.34,3.26,0.00%,185022
ALTO,Energy,482.76M,-,0.44,1.57,12.47,6.57,58.50M,56.12M,47.80%,9.71%,1.05,-6.90%,-17.10%,1.20,0.66,-18.28%,-7.46%,1027.70%,7.20%,8.37%,-3.61%,4.59%,51.48%,-17.03%,30.81%,-39.51%,3045.45%,48.28,1.98%,0.54,6.92,5.33%,1684701
ALYA,Technology,137.39M,-,-,3.31,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,-6.60%,9.79%,-5.61%,8.21%,10.27%,0.61%,9.24%,23.68%,-51.65%,27.78%,-51.65%,175.09%,51.90,-1.12%,0.54,2.64,-1.67%,124575
AM,Energy,3.68B,-,3.94,1.54,1534.76,13.50,476.58M,313.88M,56.10%,3.06%,1.70,-5.90%,-12.80%,1.80,1.26,-6.74%,-6.85%,64.34%,6.44%,5.23%,-5.00%,-3.61%,23.17%,-16.75%,8.06%,-16.75%,368.93%,43.50,2.12%,1.40,7.93,-1.18%,4740984
AMBO,Consumer Defensive,64.67M,-,0.78,4.14,1.40,-,21.80M,1.43M,0.70%,9.04%,0.14,-8.10%,-55.50%,0.70,0.20,-2.30%,8.76%,37.58%,12.51%,18.49%,7.71%,21.46%,23.68%,-46.23%,56.62%,-52.50%,177.64%,55.96,0.67%,0.95,3.05,2.48%,512461
AMC,Communication Services,1.87B,-,0.74,-,4.49,-,287.28M,114.94M,15.00%,32.81%,0.30,-31.10%,384.40%,0.40,-,-5.00%,80.07%,-24.62%,9.08%,31.33%,-23.36%,23.76%,24.41%,-72.32%,195.03%,-72.32%,195.03%,49.00,0.00%,0.37,5.64,2.27%,27844458
AMPE,Healthcare,308.20M,-,-,32.00,32.79,-,178.62M,170.95M,13.70%,13.39%,3.09,-97.90%,-192.90%,5.60,0.00,-15.42%,28.00%,184.07%,13.17%,12.74%,-0.57%,10.18%,89.62%,-36.07%,83.17%,-36.07%,514.52%,50.51,-3.65%,0.57,1.90,-0.78%,2567866
AMPY,Energy,101.12M,-,0.45,25.00,7.49,1.61,37.63M,30.21M,33.20%,7.07%,1.41,-80.30%,-348.00%,1.20,67.63,-4.51%,27.91%,-49.91%,9.80%,13.02%,20.50%,53.82%,123.10%,-9.85%,159.29%,-49.40%,494.92%,64.28,0.36%,0.91,2.93,6.55%,830995
AMRN,Healthcare,2.89B,-,4.89,4.90,5.14,412.41,389.70M,378.92M,37.80%,5.33%,2.49,-1.70%,-2.70%,2.70,0.02,-5.98%,20.03%,-58.29%,6.22%,7.06%,-1.89%,21.14%,26.88%,-17.62%,71.24%,-58.47%,126.79%,55.46,0.53%,0.46,7.62,0.93%,2249320
AMRX,Healthcare,1.74B,-,0.93,2.76,6.19,8.15,147.56M,116.02M,68.50%,4.30%,4.34,1.50%,21.40%,2.30,9.59,-3.43%,16.56%,15.13%,4.27%,5.51%,6.59%,15.74%,24.17%,-9.14%,40.02%,-9.14%,133.96%,62.43,-0.71%,0.45,5.61,-0.27%,311602
AMS,Healthcare,15.58M,-,0.87,0.69,4.33,1.62,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,-0.72%,14.96%,18.08%,10.12%,8.89%,10.70%,26.40%,44.81%,-6.41%,57.63%,-16.34%,158.19%,66.94,-0.69%,1.36,2.99,4.00%,107917
AMST,Technology,150.09M,-,925.60,10.07,10.96,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,34.10%,67.78%,-,13.55%,15.75%,51.93%,66.48%,75.18%,-8.10%,106.10%,-8.10%,128.12%,79.95,0.53%,1.78,8.33,10.28%,115146
AMTX,Energy,165.94M,-,0.92,-,1659.35,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,1.53%,94.39%,947.99%,12.40%,15.36%,8.69%,72.80%,203.81%,-26.45%,264.41%,-26.45%,2083.54%,60.62,2.26%,0.21,8.09,1.51%,483236
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.21%,-3.11%,-24.91%,1.41%,1.42%,1.84%,3.22%,14.59%,-4.71%,19.41%,-25.00%,164.13%,54.72,0.40%,0.09,9.72,0.50%,1358
ANCN,Healthcare,31.76M,-,-,5.94,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,-46.23%,104.78%,203.55%,24.16%,27.83%,34.82%,73.62%,190.87%,-58.14%,198.41%,-58.14%,759.87%,56.79,0.47%,0.57,4.42,3.19%,925769
ANH,Real Estate,259.27M,-,7.81,0.86,6.88,8.50,99.11M,97.31M,54.10%,1.35%,0.96,-3.10%,-32.40%,-,5.26,-1.86%,3.94%,-28.65%,2.72%,2.85%,4.02%,4.69%,38.65%,-2.49%,16.10%,-27.89%,246.84%,58.44,0.76%,0.29,2.74,3.79%,237049
ANIX,Healthcare,138.50M,-,-,14.19,15.39,-,23.88M,23.35M,6.90%,2.42%,0.77,-129.70%,-142.60%,7.90,0.00,-0.94%,19.86%,53.96%,6.94%,9.86%,9.86%,33.32%,83.99%,-9.68%,104.22%,-9.68%,282.33%,61.57,-0.19%,0.27,5.09,-3.14%,118848
ANPC,Healthcare,84.00M,-,-,21.94,56.00,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,22.90%,20.61%,-33.69%,13.18%,7.25%,19.51%,26.16%,29.08%,-16.89%,72.81%,-40.09%,128.22%,66.48,0.54%,0.11,7.19,-3.63%,89809
ANTE,Communication Services,87.53M,-,3.45,5.02,54.71,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,78.71%,168.07%,538.00%,26.18%,16.39%,82.29%,153.70%,376.91%,-9.65%,470.00%,-9.65%,900.96%,79.15,-2.82%,1.22,6.27,-1.72%,1267385
ANY,Technology,23.00M,-,5.90,-,7.93,-,6.95M,5.46M,8.10%,4.65%,0.20,-57.30%,80.30%,0.60,-,-19.73%,47.55%,281.01%,13.77%,18.20%,24.04%,59.95%,47.18%,-24.94%,144.21%,-39.28%,921.24%,60.94,18.27%,5.07,3.37,11.96%,3958732
AOD,Financial,980.51M,-,12.58,1.06,-,-,105.43M,-,36.62%,-,0.44,-,-,-,-,-0.75%,2.09%,0.11%,0.82%,0.96%,1.18%,3.37%,14.21%,-1.65%,8.61%,-1.65%,85.86%,58.86,0.32%,0.49,9.33,0.32%,111698
AP,Industrials,131.13M,11.13,0.39,1.32,7.17,4.52,13.34M,11.37M,53.50%,5.28%,5.19,1.80%,15.40%,1.60,0.42,-3.51%,11.43%,154.13%,9.11%,7.41%,10.57%,22.35%,90.27%,-7.38%,74.73%,-7.38%,320.62%,58.84,0.13%,0.94,8.16,5.97%,65446
