Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ADAP,Healthcare,1.03B,-,320.68,2.68,2.57,-,154.67M,11.25M,84.40%,12.77%,0.93,-33.70%,-44.90%,12.20,0.00,4.99%,12.03%,64.23%,9.77%,8.11%,17.31%,28.66%,-1.07%,-4.90%,84.17%,-47.91%,249.00%,66.18,1.53%,1.39,6.98,7.06%,981770
ADES,Industrials,107.88M,-,1.82,1.22,7.19,2.88,18.09M,17.94M,63.60%,4.58%,7.37,-14.50%,-24.20%,1.40,0.35,-3.89%,5.37%,-52.46%,5.22%,5.66%,9.95%,8.32%,20.53%,-4.39%,28.85%,-52.76%,69.52%,60.00,1.93%,1.68,5.97,4.85%,85675
ADIL,Healthcare,41.89M,-,-,5.81,5.66,-,13.65M,11.64M,9.90%,2.97%,0.56,-121.30%,-132.80%,7.50,0.00,7.86%,45.19%,79.76%,13.53%,10.70%,23.37%,41.43%,72.50%,-6.58%,86.25%,-25.50%,198.00%,70.51,0.66%,0.68,2.98,-1.32%,191805
ADMA,Healthcare,273.20M,-,6.78,3.44,4.58,-,87.70M,70.91M,54.90%,13.61%,2.50,-37.20%,-98.80%,8.50,1.36,7.31%,35.44%,-20.51%,7.13%,7.42%,7.15%,19.03%,6.84%,-13.52%,40.58%,-35.95%,85.52%,58.19,2.15%,1.42,2.69,-3.58%,2502748
ADMP,Healthcare,210.71M,-,11.45,4.31,16.99,-,140.28M,92.57M,5.30%,5.48%,0.26,-78.50%,-115.90%,1.30,0.19,27.05%,106.34%,131.72%,15.33%,16.93%,11.31%,71.22%,97.30%,-36.26%,228.86%,-36.26%,452.37%,60.96,3.87%,0.76,1.49,-3.78%,6614387
ADMS,Healthcare,176.00M,-,2.52,-,1.90,-,28.38M,27.75M,63.00%,6.39%,3.56,-43.50%,328.40%,3.90,-,-1.33%,32.74%,2.96%,8.50%,11.54%,7.08%,17.71%,49.41%,-34.97%,44.77%,-34.97%,213.16%,56.60,0.51%,0.84,5.95,0.51%,190842
ADT,Industrials,7.55B,-,1.43,2.29,15.44,11.71,769.24M,691.77M,95.70%,2.39%,4.19,-3.70%,-19.70%,0.90,3.10,0.32%,6.75%,34.24%,3.10%,5.06%,-0.45%,5.96%,8.79%,-13.47%,21.73%,-46.46%,170.63%,52.74,0.11%,0.64,9.22,-1.23%,1161850
ADTX,Healthcare,64.61M,-,-,2.46,4.72,-,13.97M,9.25M,6.80%,10.77%,0.25,-133.80%,-596.90%,18.90,0.00,32.27%,89.19%,-,16.08%,18.39%,30.38%,69.23%,61.07%,-32.24%,138.74%,-52.40%,181.48%,64.87,18.68%,0.51,4.56,0.22%,945967
ADV,Communication Services,3.14B,-,0.95,1.30,6273.00,-,56.25M,-,16.90%,-,4.46,-0.60%,-0.60%,0.20,0.00,-0.30%,-20.63%,0.91%,3.74%,4.89%,-5.02%,-14.50%,-7.85%,-28.81%,3.12%,-28.81%,25.60%,34.93,2.10%,0.26,9.91,-0.90%,115937
ADXS,Healthcare,123.70M,-,412.34,2.51,4.91,-,70.13M,-,17.50%,-,0.41,-60.50%,-76.40%,8.50,0.00,3.85%,58.57%,3.85%,12.49%,12.51%,31.19%,91.51%,105.65%,-11.20%,281.31%,-11.20%,320.61%,73.03,6.48%,0.93,1.11,2.78%,5673080
AEF,Financial,455.24M,-,32.92,1.26,-,-,50.75M,-,63.43%,-,0.30,-,-,-,-,2.87%,3.82%,18.42%,1.29%,1.61%,3.95%,8.16%,30.90%,-0.44%,19.26%,-0.44%,105.92%,68.37,0.33%,1.15,9.01,0.45%,40875
AEG,Financial,9.56B,1122.50,0.15,0.29,0.71,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,4.18%,7.16%,10.32%,1.98%,1.76%,8.88%,14.80%,45.26%,0.23%,31.16%,0.23%,157.22%,68.70,1.78%,1.16,4.63,3.12%,1149667
AEHL,Industrials,10.83M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,5.65%,19.53%,80.94%,14.07%,13.91%,19.00%,31.40%,52.01%,-29.55%,67.02%,-33.00%,356.10%,63.33,7.04%,2.39,3.56,0.21%,806454
AEHR,Technology,75.21M,-,5.53,6.80,22.12,-,23.40M,20.19M,23.10%,0.78%,0.34,-23.10%,-33.50%,3.20,0.16,22.75%,39.11%,28.70%,12.44%,9.38%,29.99%,40.21%,76.06%,-2.95%,110.90%,-2.95%,199.09%,71.53,3.83%,2.18,3.29,5.11%,466888
AEMD,Healthcare,33.21M,-,41.52,2.89,2.74,-,12.09M,11.78M,6.10%,4.89%,0.27,-54.30%,-59.30%,10.00,0.00,0.36%,6.54%,-25.14%,12.00%,10.84%,0.76%,11.64%,46.04%,-16.89%,69.45%,-30.04%,121.15%,51.61,0.36%,0.59,2.61,-5.79%,577689
AESE,Communication Services,112.29M,-,4.88,1.92,19.36,-,29.63M,18.53M,1.80%,1.65%,0.11,-46.50%,-74.10%,1.00,0.17,31.48%,72.12%,7.17%,24.00%,15.91%,21.91%,49.91%,49.08%,-27.52%,168.27%,-56.19%,550.55%,59.73,0.35%,0.94,2.60,-8.37%,1219065
AEY,Technology,38.61M,-,0.79,2.85,7.15,-,12.15M,5.56M,4.90%,4.31%,0.87,-53.30%,-119.70%,1.80,0.48,8.79%,18.86%,4.05%,8.24%,6.92%,6.96%,3.82%,31.16%,-22.39%,23.71%,-49.30%,119.37%,56.76,2.10%,0.43,3.29,-1.48%,54107
AEZS,Healthcare,118.41M,-,91.08,7.04,5.46,-,62.68M,62.63M,21.40%,8.12%,0.33,-21.50%,-125.80%,13.00,0.01,71.17%,175.36%,62.39%,61.87%,26.01%,59.01%,149.36%,198.37%,-49.17%,424.22%,-49.17%,534.48%,60.34,2.63%,0.80,1.84,-3.16%,5559153
AFI,Industrials,105.09M,-,0.18,0.44,4.73,-,21.96M,20.95M,75.20%,2.38%,2.35,-11.10%,-22.10%,1.90,0.29,-0.40%,17.70%,35.91%,7.89%,7.08%,13.56%,24.01%,40.95%,-8.16%,54.69%,-11.61%,341.96%,62.81,0.41%,1.53,4.95,0.61%,147975
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05%,-0.51%,-0.05%,0.33%,0.35%,-0.47%,-0.62%,-0.96%,-1.35%,0.17%,-9.87%,6.55%,38.17,-0.41%,0.30,9.71,-0.34%,11182
AFIN,Real Estate,890.33M,-,2.93,0.57,10.32,-,108.43M,108.35M,49.90%,3.24%,6.55,-1.20%,-2.60%,-,0.00,7.81%,13.02%,-37.44%,3.04%,3.28%,10.31%,11.39%,17.84%,2.08%,19.02%,-36.40%,104.88%,70.77,0.95%,1.07,8.60,2.20%,261157
AFMD,Healthcare,641.52M,-,23.50,9.23,5.44,-,86.03M,82.40M,47.30%,9.10%,4.29,-37.70%,-100.40%,2.20,0.05,2.44%,-15.42%,136.96%,5.63%,7.09%,-1.77%,-3.38%,41.28%,-18.85%,22.13%,-18.85%,327.46%,49.03,0.00%,0.53,6.07,-0.33%,423350
AGE,Healthcare,95.69M,-,50.36,-,86.99,-,37.68M,21.21M,18.40%,1.72%,1.14,-207.10%,964.50%,0.40,-,17.62%,41.95%,82.96%,17.00%,9.97%,22.92%,38.68%,93.05%,-17.32%,68.67%,-35.62%,279.88%,64.99,1.21%,0.85,2.53,2.43%,123548
AGEN,Healthcare,895.61M,-,9.80,-,7.85,-,182.67M,170.64M,56.10%,14.62%,8.77,-95.70%,82.80%,0.90,-,-10.42%,45.45%,26.78%,7.78%,10.11%,8.07%,22.41%,21.11%,-23.78%,46.76%,-23.78%,149.18%,57.63,1.94%,0.79,4.53,-2.26%,1022259
AGFS,Consumer Defensive,136.39M,-,0.82,0.47,5.43,5.37,51.00M,30.24M,73.30%,2.57%,4.43,-9.70%,-25.00%,2.70,0.98,10.96%,36.76%,15.00%,9.42%,6.78%,22.34%,16.48%,6.45%,-7.89%,43.70%,-37.39%,162.97%,71.30,1.98%,0.86,2.63,3.94%,68955
AGI,Basic Materials,3.20B,31.35,4.52,1.16,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,1.87%,-2.04%,34.93%,3.35%,4.20%,0.95%,-5.71%,-10.10%,-17.81%,6.46%,-29.95%,142.87%,46.72,-0.98%,1.02,8.11,-0.47%,1374215
AGLE,Healthcare,364.33M,-,-,3.48,2.60,-,62.24M,46.72M,94.00%,3.98%,8.43,-66.90%,-81.40%,10.10,0.00,0.39%,-3.54%,-8.73%,4.59%,5.21%,-2.07%,-7.44%,-7.76%,-24.64%,12.01%,-35.24%,110.57%,43.53,1.57%,1.20,7.37,-3.41%,120708
AGRO,Consumer Defensive,969.24M,-,1.13,1.15,4.54,3.37,117.74M,117.34M,73.30%,0.67%,2.41,-1.60%,-4.30%,1.80,1.31,1.61%,5.81%,2.50%,2.69%,3.39%,6.40%,17.77%,58.14%,-1.52%,44.33%,-1.52%,153.78%,72.63,0.73%,0.52,8.40,2.44%,76529
AGRX,Healthcare,292.89M,-,-,4.37,4.07,-,87.35M,67.10M,49.90%,3.55%,2.00,-45.90%,-56.80%,10.20,0.24,11.41%,16.90%,-19.61%,10.64%,5.27%,20.55%,23.64%,25.90%,-2.42%,34.81%,-16.32%,169.62%,71.14,1.81%,2.62,3.64,9.64%,1424387
AGS,Consumer Cyclical,224.60M,-,1.13,3.62,1.98,10.54,35.65M,35.49M,79.60%,2.27%,1.75,-8.70%,-69.80%,4.80,10.02,6.40%,4.52%,-30.92%,6.55%,6.85%,16.11%,11.33%,51.88%,-7.76%,43.34%,-36.75%,867.05%,64.59,6.79%,0.81,6.78,4.63%,171418
AGTC,Healthcare,251.40M,-,102.49,3.86,4.73,-,25.88M,21.58M,37.20%,6.09%,0.87,-62.30%,-89.20%,3.90,0.24,17.27%,38.26%,20.23%,15.33%,9.25%,66.00%,70.72%,55.15%,18.09%,105.89%,6.29%,243.45%,81.91,5.99%,19.84,7.87,27.27%,13695949
AHC,Communication Services,47.51M,-,0.30,0.97,1.10,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-8.13%,22.16%,-23.13%,5.90%,11.07%,3.44%,26.26%,41.97%,-27.32%,65.24%,-27.32%,78.05%,56.95,1.77%,0.94,2.30,1.63%,48047
AHPI,Healthcare,27.48M,-,0.81,3.23,-,-,4.01M,2.81M,7.10%,15.99%,0.73,-14.50%,-27.80%,1.50,0.40,4.32%,24.73%,210.18%,12.47%,13.07%,19.36%,40.05%,7.26%,-2.99%,78.86%,-82.11%,306.51%,65.53,4.14%,3.04,8.05,14.82%,850571
AHT,Real Estate,218.48M,-,0.28,-,1.81,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,18.06%,36.55%,-86.82%,10.16%,11.73%,15.12%,16.92%,-17.32%,-20.00%,63.03%,-86.87%,170.86%,61.26,3.53%,1.21,3.44,1.17%,4711296
AIH,Healthcare,144.72M,-,1.20,2.19,14.05,-,23.61M,23.61M,4.10%,0.06%,0.11,-19.30%,-44.50%,0.50,1.34,7.60%,24.47%,-19.33%,9.70%,7.95%,24.25%,34.38%,23.93%,1.16%,61.86%,-34.70%,82.68%,71.75,3.99%,4.78,6.96,6.91%,295537
AIHS,Financial,76.39M,-,10.47,12.38,17.36,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-9.04%,7.33%,172.65%,11.61%,12.81%,3.90%,21.13%,84.46%,-16.32%,65.63%,-32.34%,511.54%,54.34,-1.24%,1.01,1.59,-1.24%,1400239
AIKI,Healthcare,66.69M,-,7410.33,2.83,2.44,-,34.99M,32.96M,13.10%,3.57%,0.09,-49.20%,-50.70%,59.60,0.00,58.78%,109.82%,132.92%,16.76%,15.64%,37.40%,93.12%,155.31%,-13.39%,290.57%,-62.09%,344.59%,65.90,1.70%,2.00,2.07,-11.91%,11860683
AIM,Healthcare,109.90M,-,549.52,1.78,2.78,-,40.69M,40.23M,6.30%,4.73%,0.52,-26.30%,-30.40%,50.00,0.03,12.65%,35.29%,137.93%,10.74%,9.21%,21.54%,34.47%,21.68%,-9.08%,62.69%,-60.87%,178.20%,66.39,5.07%,1.04,2.78,0.80%,1737761
AINC,Financial,20.87M,-,0.06,-,0.30,0.46,2.31M,1.29M,17.90%,0.83%,0.05,-36.80%,217.30%,0.70,-,5.54%,9.11%,-64.05%,6.83%,7.66%,4.31%,19.55%,15.10%,-26.72%,69.03%,-64.77%,85.56%,57.78,-0.36%,0.15,8.35,-0.36%,15856
AIRI,Industrials,59.70M,-,1.22,5.00,39.80,-,30.62M,24.74M,23.70%,0.42%,0.14,-4.10%,-19.50%,1.30,2.57,6.32%,20.13%,20.13%,11.11%,10.38%,23.87%,41.76%,63.36%,-8.21%,72.51%,-8.21%,233.52%,73.05,1.62%,4.09,2.00,8.17%,1414650
AIV,Real Estate,729.41M,4.69,0.82,0.34,3.19,6.99,147.53M,147.50M,98.87%,6.61%,0.80,2.20%,8.40%,-,2.08,1.45%,0.41%,-15.86%,1.81%,3.11%,0.46%,0.87%,16.48%,-25.46%,13.97%,-25.46%,83.02%,50.70,0.41%,0.29,4.83,-1.43%,1592656
AKBA,Healthcare,689.52M,-,2.24,2.08,2.56,-,143.32M,142.95M,81.20%,19.20%,4.34,-52.50%,-105.70%,2.20,0.00,2.22%,48.23%,-48.78%,10.72%,9.27%,23.40%,41.82%,-30.38%,-8.01%,74.47%,-65.51%,126.22%,66.89,0.87%,1.58,4.73,2.56%,4560366
AKER,Healthcare,32.70M,-,20.74,1.36,1.42,-,7.63M,7.45M,21.20%,7.55%,0.68,-114.30%,-136.30%,9.20,0.00,20.97%,41.51%,17.92%,19.46%,11.21%,42.76%,72.91%,38.84%,-10.48%,120.67%,-51.75%,175.48%,76.15,10.13%,23.77,4.27,13.87%,9013951
AKTX,Healthcare,104.59M,-,-,20.07,8.50,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,-0.35%,24.34%,51.08%,8.95%,12.34%,0.33%,24.96%,46.52%,-23.14%,87.77%,-23.14%,232.18%,57.13,4.98%,0.50,2.89,2.85%,63339
ALIM,Healthcare,47.18M,-,0.87,-,4.17,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,7.46%,42.38%,29.77%,12.94%,11.41%,11.93%,47.00%,55.42%,-20.67%,111.88%,-20.67%,199.28%,66.27,1.88%,0.68,8.56,0.71%,28513
ALJJ,Industrials,60.10M,-,0.15,3.80,23.12,4.93,42.32M,18.34M,3.50%,0.23%,0.25,-,-,1.10,6.65,-1.48%,0.76%,10.83%,7.41%,6.98%,49.28%,62.27%,118.42%,33.83%,104.27%,33.83%,592.82%,78.35,55.64%,762.73,1.94,45.91%,59789189
ALNA,Healthcare,97.50M,-,-,4.10,3.24,-,36.26M,26.17M,39.30%,5.18%,0.58,-114.20%,-210.80%,8.00,0.54,0.99%,37.58%,-8.48%,8.46%,11.83%,12.44%,35.05%,34.64%,-25.54%,78.46%,-38.94%,294.30%,63.60,2.44%,1.38,2.07,0.98%,1474311
ALRN,Healthcare,165.50M,-,-,6.28,11.66,-,39.32M,21.77M,6.60%,5.81%,0.33,-98.30%,-170.40%,3.00,0.02,-8.22%,9.84%,183.10%,7.28%,11.37%,-1.76%,30.50%,57.22%,-15.45%,116.48%,-20.24%,688.00%,54.61,1.99%,3.96,1.97,-1.99%,6839570
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.51,1.70%,5.70%,1.50,0.98,-0.61%,-0.91%,62.75%,1.07%,0.87%,-0.59%,-4.30%,22.68%,-16.84%,6.89%,-16.84%,137.34%,42.53,-0.31%,0.45,3.26,0.00%,188322
ALTO,Energy,548.90M,-,0.51,1.78,14.18,7.47,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-2.35%,2.33%,1187.93%,8.36%,8.57%,-0.75%,8.48%,59.43%,-14.57%,34.69%,-37.72%,3138.64%,50.61,-0.67%,0.96,7.13,-4.62%,2293832
ALYA,Technology,134.32M,-,-,3.23,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,0.38%,3.14%,-11.15%,7.80%,9.66%,1.99%,9.68%,24.27%,-51.74%,27.54%,-51.74%,174.57%,52.63,0.38%,2.00,2.64,0.38%,316392
AM,Energy,4.16B,-,4.45,1.74,1733.78,15.25,476.58M,313.88M,56.10%,3.06%,1.81,-5.90%,-12.80%,1.80,1.26,12.69%,8.50%,96.96%,4.61%,4.74%,10.24%,12.34%,43.33%,0.38%,37.16%,0.38%,440.53%,67.32,2.65%,1.11,9.14,0.83%,2693806
AMBO,Consumer Defensive,70.09M,-,0.85,4.49,1.52,-,21.80M,1.43M,0.70%,9.04%,0.15,-8.10%,-55.50%,0.70,0.20,6.60%,31.84%,50.23%,15.11%,18.66%,16.30%,28.87%,30.10%,-43.75%,63.85%,-50.31%,190.45%,60.89,-7.43%,0.60,3.19,-1.08%,240276
AMC,Communication Services,1.90B,-,0.75,-,4.55,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,-18.16%,156.42%,-20.14%,13.26%,32.28%,-19.66%,25.27%,23.42%,-72.63%,191.72%,-72.63%,191.72%,48.78,7.33%,0.77,5.57,-0.33%,42627871
AMPE,Healthcare,399.69M,-,-,41.50,42.52,-,178.62M,170.95M,13.70%,13.39%,3.21,-97.90%,-192.90%,5.60,0.00,27.04%,74.13%,263.56%,13.67%,12.57%,27.74%,39.34%,136.43%,-22.11%,151.80%,-22.11%,648.74%,64.04,-4.82%,0.88,2.32,-6.78%,2863558
AMPY,Energy,109.21M,-,0.49,27.00,8.09,1.73,37.63M,30.21M,33.20%,7.07%,1.44,-80.30%,-348.00%,1.20,67.63,16.47%,38.14%,-48.70%,12.90%,13.67%,30.84%,67.30%,133.56%,-3.22%,198.02%,-48.90%,511.17%,77.96,4.04%,0.81,3.01,1.35%,549533
AMRN,Healthcare,2.99B,-,5.07,5.08,5.32,427.16,389.70M,378.92M,37.80%,5.33%,2.39,-1.70%,-2.70%,2.70,0.02,-7.13%,31.21%,-55.79%,7.68%,7.21%,2.91%,26.73%,29.29%,-16.09%,74.41%,-57.70%,130.99%,59.11,0.64%,0.74,7.76,-0.75%,2858836
AMRX,Healthcare,1.77B,-,0.94,2.80,6.29,8.28,147.56M,116.02M,68.50%,4.30%,4.37,1.50%,21.40%,2.30,9.59,10.00%,20.68%,14.86%,7.49%,5.50%,8.52%,17.27%,24.36%,-9.66%,40.98%,-9.66%,132.62%,62.48,1.22%,1.44,5.58,-2.40%,752490
AMS,Healthcare,15.91M,-,0.88,0.70,4.42,1.66,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.68%,30.67%,25.11%,10.93%,9.00%,9.30%,24.83%,40.94%,-9.69%,52.11%,-19.27%,149.14%,63.68,1.02%,0.60,2.89,-1.70%,34989
AMST,Technology,112.32M,-,692.67,7.53,8.20,-,20.43M,9.05M,0.60%,0.12%,0.11,-,-,-,0.00,-10.60%,23.36%,-,8.95%,13.68%,29.75%,34.59%,39.99%,-27.82%,61.88%,-27.82%,79.18%,68.98,8.67%,2.70,6.54,15.75%,122065
AMTX,Energy,159.90M,-,0.89,-,1598.98,-,20.86M,19.62M,40.90%,6.77%,0.36,-25.70%,17.40%,0.10,-,2.26%,129.94%,836.59%,10.07%,15.65%,29.02%,101.16%,241.73%,-20.91%,318.27%,-20.91%,2248.18%,69.41,1.56%,1.62,8.70,13.28%,2710878
ANCN,Healthcare,31.53M,-,-,5.89,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,50.71%,100.47%,229.46%,69.82%,26.55%,45.77%,80.61%,191.27%,-59.62%,187.84%,-59.62%,729.40%,57.32,2.35%,0.16,4.26,0.24%,192547
ANH,Real Estate,269.10M,-,8.11,0.89,7.14,8.82,99.11M,97.31M,54.10%,1.35%,0.93,-3.10%,-32.40%,-,5.26,1.48%,7.87%,-25.95%,2.01%,2.62%,6.70%,7.51%,42.06%,0.18%,27.17%,-26.71%,252.53%,67.15,0.36%,0.59,2.79,1.64%,376637
ANIX,Healthcare,138.50M,-,-,14.19,15.39,-,23.88M,23.35M,6.90%,2.42%,0.79,-129.70%,-142.60%,7.90,0.00,16.15%,35.66%,53.96%,11.34%,10.28%,20.23%,46.79%,98.35%,-4.47%,116.00%,-4.47%,304.40%,71.93,2.10%,0.53,5.38,2.45%,172097
ANPC,Healthcare,66.10M,-,-,17.26,44.06,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,-1.18%,-1.18%,-,3.80%,6.04%,12.15%,17.48%,17.20%,-24.34%,57.32%,-45.46%,107.77%,65.87,1.53%,0.36,6.54,11.49%,213361
ANTE,Communication Services,54.61M,-,2.15,3.13,34.13,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,16.37%,64.46%,294.06%,20.30%,13.12%,65.43%,119.61%,288.91%,9.82%,353.77%,9.82%,667.88%,74.46,2.01%,2.60,4.81,20.85%,1800705
ANY,Technology,26.59M,-,6.82,-,9.17,-,6.95M,5.46M,8.10%,4.65%,0.22,-57.30%,80.30%,0.60,-,12.62%,70.59%,340.51%,20.96%,18.08%,17.40%,49.28%,34.44%,-32.29%,120.29%,-45.23%,821.21%,57.54,-11.78%,2.53,3.04,-12.64%,1331311
AOD,Financial,993.16M,-,12.74,1.07,-,-,105.43M,-,36.62%,-,0.44,-,-,-,-,1.51%,3.18%,2.28%,0.60%,0.93%,2.93%,5.13%,16.17%,0.32%,10.01%,0.32%,88.25%,70.20,0.32%,1.05,9.45,0.32%,183749
