Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
AGS,Consumer Cyclical,239.85M,-,1.21,3.87,2.12,11.26,35.65M,35.49M,79.60%,2.27%,1.77,-8.70%,-69.80%,4.80,10.02,7.45%,15.72%,-33.78%,6.98%,6.97%,26.77%,22.47%,68.41%,2.43%,60.47%,-29.20%,982.58%,71.43,0.58%,0.66,7.59,9.68%,298398
AGTC,Healthcare,297.37M,-,121.23,4.57,5.60,-,25.88M,21.58M,37.20%,6.09%,0.57,-62.30%,-89.20%,3.90,0.24,41.94%,55.53%,31.71%,26.34%,12.88%,34.62%,46.73%,37.06%,-27.30%,84.03%,-27.30%,206.99%,65.55,1.50%,2.27,7.03,-3.83%,5196396
AHC,Communication Services,49.40M,-,0.31,1.01,1.14,-,21.41M,18.34M,55.70%,0.18%,0.29,-4.60%,-11.70%,2.80,0.00,-1.26%,23.04%,-12.31%,5.85%,11.34%,-0.55%,21.13%,38.72%,-28.48%,62.59%,-28.48%,75.19%,53.75,0.00%,0.65,2.26,-3.83%,74976
AHPI,Healthcare,24.62M,-,0.72,2.89,-,-,4.01M,2.81M,7.10%,15.99%,0.72,-14.50%,-27.80%,1.50,0.40,-15.14%,-0.95%,200.48%,15.35%,13.52%,-9.20%,6.84%,-15.87%,-30.33%,39.33%,-86.07%,216.67%,46.97,2.55%,0.65,6.27,-0.16%,404250
AHT,Real Estate,222.34M,-,0.29,-,1.84,-,68.94M,14.03M,7.30%,13.83%,0.24,-11.20%,-753.10%,-,-,7.12%,22.26%,-86.48%,8.81%,10.97%,21.31%,25.38%,-8.23%,-12.56%,78.20%,-85.51%,196.06%,65.08,0.00%,1.94,3.76,8.67%,15697351
AIH,Healthcare,149.94M,-,1.25,2.27,14.56,-,23.61M,23.61M,4.10%,0.06%,0.10,-19.30%,-44.50%,0.50,1.34,2.20%,33.83%,-12.40%,8.31%,8.09%,18.34%,32.03%,24.88%,-6.56%,62.33%,-34.51%,83.20%,67.31,1.85%,0.72,6.98,3.48%,103450
AIHS,Financial,74.97M,-,10.27,12.15,17.04,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-3.07%,22.48%,138.10%,9.67%,12.33%,16.96%,38.08%,109.01%,-3.16%,91.67%,-21.70%,607.69%,63.01,6.33%,4.28,1.84,16.46%,13697241
AIKI,Healthcare,43.71M,-,4856.13,1.86,1.60,-,34.99M,32.96M,13.10%,3.57%,0.08,-49.20%,-50.70%,59.60,0.00,-3.75%,40.00%,55.69%,19.87%,16.48%,0.90%,41.85%,95.93%,-36.47%,193.21%,-70.33%,247.94%,52.68,3.25%,2.72,1.62,5.19%,42174013
AIM,Healthcare,99.15M,-,495.76,1.61,2.50,-,40.69M,40.23M,6.30%,4.73%,0.51,-26.30%,-30.40%,50.00,0.03,-11.70%,18.57%,137.14%,7.83%,9.46%,4.24%,16.75%,7.63%,-19.28%,44.44%,-65.26%,147.00%,53.61,0.80%,0.30,2.47,-0.80%,1134602
AINC,Financial,21.81M,-,0.06,-,0.32,0.48,2.31M,1.29M,17.90%,0.83%,0.04,-36.80%,217.30%,0.70,-,0.81%,3.67%,-62.71%,6.72%,7.27%,8.17%,22.04%,19.94%,-23.65%,76.11%,-63.29%,93.33%,60.33,3.54%,0.09,8.70,-0.68%,21463
AIRI,Industrials,66.15M,-,1.35,5.54,44.10,-,30.62M,24.74M,23.70%,0.42%,0.11,-4.10%,-19.50%,1.30,2.57,5.13%,38.51%,29.75%,15.45%,11.70%,18.17%,37.53%,61.53%,-18.70%,72.41%,-18.70%,233.33%,69.96,-0.49%,1.41,2.00,-2.44%,1286344
AIV,Real Estate,711.55M,4.58,0.80,0.33,3.12,6.82,147.53M,147.50M,98.87%,6.61%,0.81,2.20%,8.40%,-,2.08,-2.85%,-1.44%,-18.13%,2.53%,3.14%,0.17%,0.09%,15.85%,-25.62%,13.74%,-25.62%,82.64%,49.64,0.42%,0.23,4.82,0.84%,2808391
AKBA,Healthcare,644.65M,-,2.09,1.94,2.39,-,143.32M,142.95M,81.20%,19.20%,4.20,-52.50%,-105.70%,2.20,0.00,-6.71%,37.26%,-55.52%,8.17%,9.92%,9.56%,29.65%,-34.09%,-13.62%,63.84%,-67.61%,112.44%,58.00,1.16%,0.60,4.44,3.02%,3903860
AKER,Healthcare,34.27M,-,21.73,1.42,1.48,-,7.63M,7.45M,21.20%,7.55%,0.55,-114.30%,-136.30%,9.20,0.00,-2.96%,55.95%,18.37%,21.68%,13.09%,10.13%,36.77%,15.43%,-32.06%,83.98%,-59.77%,129.68%,55.12,-0.76%,0.66,3.56,-9.41%,675437
AKTX,Healthcare,123.20M,-,-,23.64,10.02,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,23.05%,-4.06%,66.33%,10.10%,11.14%,35.57%,61.91%,94.81%,3.19%,124.28%,3.19%,345.98%,72.86,1.81%,2.04,3.88,17.22%,578040
ALIM,Healthcare,51.12M,-,0.94,-,4.52,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,2.33%,21.50%,49.76%,7.14%,10.44%,16.21%,50.63%,65.41%,-14.74%,127.72%,-14.74%,221.66%,70.18,-1.19%,0.64,9.20,-0.11%,58525
ALJJ,Industrials,76.37M,-,0.20,4.83,29.37,6.26,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,24.26%,33.07%,50.89%,18.55%,9.15%,16.12%,29.51%,77.10%,-42.09%,65.79%,-42.09%,474.79%,57.97,-1.18%,0.41,1.61,-4.73%,575560
ALNA,Healthcare,91.79M,-,-,3.86,3.05,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-5.85%,22.93%,-11.06%,6.78%,11.60%,-0.10%,21.01%,23.65%,-31.29%,57.85%,-43.66%,263.81%,53.68,2.59%,0.39,1.91,-1.04%,941679
ALRN,Healthcare,149.04M,-,-,5.66,10.50,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-12.14%,-7.65%,158.57%,8.19%,10.74%,-8.15%,17.89%,44.44%,-21.03%,102.20%,-25.51%,636.00%,48.61,-0.55%,0.38,1.84,1.66%,1520593
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.55,1.70%,5.70%,1.50,0.98,-0.31%,-0.91%,64.31%,0.77%,0.79%,0.12%,-3.65%,22.56%,-15.35%,1.08%,-16.33%,138.80%,47.69,0.00%,0.39,3.28,0.61%,345231
ALTO,Energy,482.76M,-,0.44,1.57,12.47,6.57,58.50M,56.12M,47.80%,9.71%,1.05,-6.90%,-17.10%,1.20,0.66,-18.28%,-7.46%,1027.70%,7.20%,8.37%,-3.05%,5.20%,52.36%,-16.55%,31.57%,-39.16%,3063.64%,48.83,1.98%,0.44,6.96,5.94%,2291558
ALYA,Technology,137.39M,-,-,3.31,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,-6.60%,9.79%,-5.61%,8.21%,10.27%,-0.34%,8.21%,22.51%,-52.10%,26.57%,-52.10%,172.49%,51.05,-1.12%,0.49,2.62,-2.60%,185893
AM,Energy,3.68B,-,3.94,1.54,1534.76,13.50,476.58M,313.88M,56.10%,3.06%,1.70,-5.90%,-12.80%,1.80,1.26,-6.74%,-6.85%,64.34%,6.44%,5.23%,-3.75%,-2.34%,24.81%,-15.65%,9.49%,-15.65%,375.15%,44.99,2.12%,1.35,8.03,0.12%,7586674
AMBO,Consumer Defensive,64.67M,-,0.78,4.14,1.40,-,21.80M,1.43M,0.70%,9.04%,0.14,-8.10%,-55.50%,0.70,0.20,-2.30%,8.76%,37.58%,12.51%,18.49%,8.27%,22.09%,24.33%,-45.95%,57.44%,-52.26%,179.09%,56.31,0.67%,0.71,3.07,3.02%,634138
AMC,Communication Services,1.87B,-,0.74,-,4.49,-,287.28M,114.94M,15.00%,32.81%,0.30,-31.10%,384.40%,0.40,-,-5.00%,80.07%,-24.62%,9.08%,31.33%,-22.48%,25.19%,25.85%,-72.00%,198.43%,-72.00%,198.43%,49.20,0.00%,0.31,5.70,3.45%,39058731
AMPE,Healthcare,308.20M,-,-,32.00,32.79,-,178.62M,170.95M,13.70%,13.39%,3.09,-97.90%,-192.90%,5.60,0.00,-15.42%,28.00%,184.07%,13.17%,12.74%,2.30%,13.36%,95.10%,-34.23%,88.46%,-34.23%,532.26%,52.04,-3.65%,0.52,1.96,2.08%,3866493
AMPY,Energy,101.12M,-,0.45,25.00,7.49,1.61,37.63M,30.21M,33.20%,7.07%,1.41,-80.30%,-348.00%,1.20,67.63,-4.51%,27.91%,-49.91%,9.80%,13.02%,22.15%,55.92%,126.15%,-8.62%,162.83%,-48.70%,503.05%,65.01,0.36%,0.66,2.97,8.00%,1001459
AMRN,Healthcare,2.89B,-,4.89,4.90,5.14,412.41,389.70M,378.92M,37.80%,5.33%,2.49,-1.70%,-2.70%,2.70,0.02,-5.98%,20.03%,-58.29%,6.22%,7.06%,-2.28%,20.67%,26.38%,-17.95%,70.56%,-58.64%,125.89%,54.98,0.53%,0.52,7.59,0.53%,4211688
AMRX,Healthcare,1.74B,-,0.93,2.76,6.19,8.15,147.56M,116.02M,68.50%,4.30%,4.34,1.50%,21.40%,2.30,9.59,-3.43%,16.56%,15.13%,4.27%,5.51%,6.87%,16.05%,24.50%,-8.90%,40.40%,-8.90%,134.58%,63.06,-0.71%,0.58,5.63,0.00%,669816
AMS,Healthcare,15.58M,-,0.87,0.69,4.33,1.62,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,-0.72%,14.96%,18.08%,10.12%,8.89%,12.00%,27.88%,46.50%,-5.31%,59.47%,-15.36%,161.21%,68.00,-0.69%,0.98,3.03,5.22%,129109
AMST,Technology,150.09M,-,925.60,10.07,10.96,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,34.10%,67.78%,-,13.55%,15.75%,55.10%,69.95%,78.83%,-6.18%,110.40%,-6.18%,132.88%,80.68,0.53%,1.98,8.50,12.58%,212252
AMTX,Energy,165.94M,-,0.92,-,1659.35,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,1.53%,94.39%,947.99%,12.40%,15.36%,14.60%,82.20%,220.33%,-22.45%,284.23%,-22.45%,2202.29%,62.99,2.26%,0.25,8.53,7.03%,946224
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.21%,-3.11%,-24.91%,1.41%,1.42%,2.63%,4.03%,15.48%,-3.96%,20.34%,-24.41%,166.20%,56.73,0.40%,0.05,9.80,1.28%,1358
ANCN,Healthcare,31.76M,-,-,5.94,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,-46.23%,104.78%,203.55%,24.16%,27.83%,34.62%,73.37%,190.44%,-58.20%,197.97%,-58.20%,758.60%,56.76,0.47%,0.37,4.41,3.04%,1005086
ANH,Real Estate,259.27M,-,7.81,0.86,6.88,8.50,99.11M,97.31M,54.10%,1.35%,0.96,-3.10%,-32.40%,-,5.26,-1.86%,3.94%,-28.65%,2.72%,2.85%,4.40%,5.07%,39.16%,-2.14%,16.53%,-27.63%,248.10%,59.08,0.76%,0.32,2.75,4.17%,436807
ANIX,Healthcare,138.50M,-,-,14.19,15.39,-,23.88M,23.35M,6.90%,2.42%,0.77,-129.70%,-142.60%,7.90,0.00,-0.94%,19.86%,53.96%,6.94%,9.86%,11.92%,35.81%,87.43%,-7.99%,108.03%,-7.99%,289.47%,64.14,-0.19%,0.30,5.18,-1.33%,220007
ANPC,Healthcare,84.00M,-,-,21.94,56.00,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,22.90%,20.61%,-33.69%,13.18%,7.25%,20.19%,26.88%,29.82%,-16.42%,73.80%,-39.75%,129.52%,67.27,0.54%,0.09,7.23,-3.08%,120561
ANTE,Communication Services,87.53M,-,3.45,5.02,54.71,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,78.71%,168.07%,538.00%,26.18%,16.39%,79.39%,149.66%,369.30%,-11.10%,460.91%,-11.10%,885.00%,77.53,-2.82%,1.09,6.17,-3.29%,1878456
ANY,Technology,23.00M,-,5.90,-,7.93,-,6.95M,5.46M,8.10%,4.65%,0.20,-57.30%,80.30%,0.60,-,-19.73%,47.55%,281.01%,13.77%,18.20%,31.76%,69.91%,56.35%,-20.27%,159.42%,-35.50%,984.85%,63.25,18.27%,4.01,3.58,18.94%,5192694
AOD,Financial,980.51M,-,12.58,1.06,-,-,105.43M,-,36.62%,-,0.44,-,-,-,-,-0.75%,2.09%,0.11%,0.82%,0.96%,1.29%,3.48%,14.33%,-1.55%,8.73%,-1.55%,86.06%,59.38,0.32%,0.51,9.34,0.43%,196393
AP,Industrials,131.13M,11.13,0.39,1.32,7.17,4.52,13.34M,11.37M,53.50%,5.28%,5.19,1.80%,15.40%,1.60,0.42,-3.51%,11.43%,154.13%,9.11%,7.41%,8.67%,20.25%,87.00%,-8.97%,71.73%,-8.97%,313.40%,57.61,0.13%,0.79,8.02,4.16%,91652
