Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ADT,Industrials,7.55B,-,1.43,2.29,15.44,11.71,769.24M,691.77M,95.70%,2.39%,4.19,-3.70%,-19.70%,0.90,3.10,0.32%,6.75%,34.24%,3.10%,5.06%,0.60%,7.09%,9.94%,-12.55%,23.03%,-45.89%,173.51%,54.74,0.11%,0.66,9.31,-0.18%,1953454
ADTX,Healthcare,64.61M,-,-,2.46,4.72,-,13.97M,9.25M,6.80%,10.77%,0.25,-133.80%,-596.90%,18.90,0.00,32.27%,89.19%,-,16.08%,18.39%,27.52%,65.52%,57.54%,-33.73%,133.50%,-53.45%,175.30%,63.36,18.68%,0.37,4.46,-1.98%,1127481
ADV,Communication Services,3.14B,-,0.95,1.30,6273.00,-,56.25M,-,16.90%,-,4.46,-0.60%,-0.60%,0.20,0.00,-0.30%,-20.63%,0.91%,3.74%,4.89%,-4.56%,-14.08%,-7.39%,-28.46%,3.63%,-28.46%,26.22%,35.58,2.10%,0.30,9.96,-0.42%,226315
ADXS,Healthcare,123.70M,-,412.34,2.51,4.91,-,70.13M,-,17.50%,-,0.41,-60.50%,-76.40%,8.50,0.00,3.85%,58.57%,3.85%,12.49%,12.51%,35.79%,98.22%,112.85%,-8.09%,294.68%,-8.09%,335.35%,74.54,6.48%,0.82,1.15,6.38%,8191101
AEF,Financial,455.24M,-,32.92,1.26,-,-,50.75M,-,63.43%,-,0.30,-,-,-,-,2.87%,3.82%,18.42%,1.29%,1.61%,3.83%,8.04%,30.75%,-0.55%,19.13%,-0.55%,105.69%,68.09,0.33%,1.47,9.00,0.33%,85595
AEG,Financial,9.56B,1122.50,0.15,0.29,0.71,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,4.18%,7.16%,10.32%,1.98%,1.76%,8.99%,14.92%,45.42%,0.34%,31.30%,0.34%,157.50%,68.84,1.78%,0.76,4.64,3.23%,1237699
AEHL,Industrials,10.83M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,5.65%,19.53%,80.94%,14.07%,13.91%,19.08%,31.49%,52.12%,-29.50%,67.14%,-32.96%,356.41%,63.37,7.04%,1.76,3.56,0.28%,975621
AEHR,Technology,75.21M,-,5.53,6.80,22.12,-,23.40M,20.19M,23.10%,0.78%,0.34,-23.10%,-33.50%,3.20,0.16,22.75%,39.11%,28.70%,12.44%,9.38%,29.55%,39.74%,75.46%,-3.28%,110.19%,-3.28%,198.08%,71.35,3.83%,1.56,3.28,4.76%,549964
AEMD,Healthcare,33.21M,-,41.52,2.89,2.74,-,12.09M,11.78M,6.10%,4.89%,0.27,-54.30%,-59.30%,10.00,0.00,0.36%,6.54%,-25.14%,12.00%,10.84%,2.70%,13.79%,48.86%,-15.29%,72.73%,-28.69%,125.42%,53.16,0.36%,0.41,2.66,-3.97%,654922
AESE,Communication Services,112.29M,-,4.88,1.92,19.36,-,29.63M,18.53M,1.80%,1.65%,0.11,-46.50%,-74.10%,1.00,0.17,31.48%,72.12%,7.17%,24.00%,15.91%,26.86%,56.00%,55.13%,-24.57%,179.15%,-54.41%,576.95%,62.31,0.35%,0.75,2.71,-4.65%,1597837
AEY,Technology,38.61M,-,0.79,2.85,7.15,-,12.15M,5.56M,4.90%,4.31%,0.87,-53.30%,-119.70%,1.80,0.48,8.79%,18.86%,4.05%,8.24%,6.92%,7.26%,4.12%,31.53%,-22.17%,24.06%,-49.15%,120.00%,57.12,2.10%,0.33,3.30,-1.20%,68874
AEZS,Healthcare,118.41M,-,91.08,7.04,5.46,-,62.68M,62.63M,21.40%,8.12%,0.33,-21.50%,-125.80%,13.00,0.01,71.17%,175.36%,62.39%,61.87%,26.01%,59.71%,150.46%,199.68%,-48.95%,426.52%,-48.95%,537.28%,60.49,2.63%,0.59,1.85,-2.73%,6808815
AFI,Industrials,105.09M,-,0.18,0.44,4.73,-,21.96M,20.95M,75.20%,2.38%,2.35,-11.10%,-22.10%,1.90,0.29,-0.40%,17.70%,35.91%,7.89%,7.08%,12.87%,23.26%,40.09%,-8.72%,53.75%,-12.14%,339.29%,62.32,0.41%,1.56,4.92,0.00%,248187
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05%,-0.51%,-0.05%,0.33%,0.35%,-0.49%,-0.64%,-0.98%,-1.37%,0.15%,-9.89%,6.53%,37.83,-0.41%,0.47,9.70,-0.36%,28690
AFIN,Real Estate,890.33M,-,2.93,0.57,10.32,-,108.43M,108.35M,49.90%,3.24%,6.55,-1.20%,-2.60%,-,0.00,7.81%,13.02%,-37.44%,3.04%,3.28%,9.09%,10.16%,16.54%,0.95%,17.70%,-37.10%,102.62%,69.27,0.95%,0.91,8.51,1.07%,368544
AFMD,Healthcare,641.52M,-,23.50,9.23,5.44,-,86.03M,82.40M,47.30%,9.10%,4.29,-37.70%,-100.40%,2.20,0.05,2.44%,-15.42%,136.96%,5.63%,7.09%,-0.15%,-1.79%,43.61%,-17.51%,24.14%,-17.51%,334.51%,51.15,0.00%,0.45,6.17,1.31%,593202
AGE,Healthcare,95.69M,-,50.36,-,86.99,-,37.68M,21.21M,18.40%,1.72%,1.14,-207.10%,964.50%,0.40,-,17.62%,41.95%,82.96%,17.00%,9.97%,22.92%,38.68%,93.05%,-17.32%,68.67%,-35.62%,279.88%,64.99,1.21%,0.85,2.53,2.43%,203341
AGEN,Healthcare,895.61M,-,9.80,-,7.85,-,182.67M,170.64M,56.10%,14.62%,8.77,-95.70%,82.80%,0.90,-,-10.42%,45.45%,26.78%,7.78%,10.11%,9.86%,24.44%,23.11%,-22.52%,49.19%,-22.52%,153.30%,59.69,1.94%,0.65,4.61,-0.65%,1384884
AGFS,Consumer Defensive,136.39M,-,0.82,0.47,5.43,5.37,51.00M,30.24M,73.30%,2.57%,4.43,-9.70%,-25.00%,2.70,0.98,10.96%,36.76%,15.00%,9.42%,6.78%,21.89%,16.05%,6.05%,-8.23%,43.17%,-37.62%,162.00%,70.99,1.98%,0.65,2.62,3.56%,85369
AGI,Basic Materials,3.20B,31.35,4.52,1.16,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,1.87%,-2.04%,34.93%,3.35%,4.20%,1.05%,-5.62%,-10.01%,-17.73%,6.56%,-29.88%,143.11%,46.90,-0.98%,0.75,8.12,-0.37%,1646672
AGLE,Healthcare,364.33M,-,-,3.48,2.60,-,62.24M,46.72M,94.00%,3.98%,8.43,-66.90%,-81.40%,10.10,0.00,0.39%,-3.54%,-8.73%,4.59%,5.21%,-2.07%,-7.44%,-7.76%,-24.64%,12.01%,-35.24%,110.57%,43.53,1.57%,1.04,7.37,-3.41%,172248
AGRO,Consumer Defensive,969.24M,-,1.13,1.15,4.54,3.37,117.74M,117.34M,73.30%,0.67%,2.41,-1.60%,-4.30%,1.80,1.31,1.61%,5.81%,2.50%,2.69%,3.39%,5.77%,17.06%,57.20%,-2.11%,43.47%,-2.11%,152.27%,71.73,0.73%,0.48,8.35,1.83%,117926
AGRX,Healthcare,292.89M,-,-,4.37,4.07,-,87.35M,67.10M,49.90%,3.55%,2.00,-45.90%,-56.80%,10.20,0.24,11.41%,16.90%,-19.61%,10.64%,5.27%,19.29%,22.35%,24.58%,-3.43%,33.40%,-17.20%,166.81%,70.34,1.81%,1.89,3.60,8.49%,1691251
AGS,Consumer Cyclical,224.60M,-,1.13,3.62,1.98,10.54,35.65M,35.49M,79.60%,2.27%,1.75,-8.70%,-69.80%,4.80,10.02,6.40%,4.52%,-30.92%,6.55%,6.85%,19.70%,14.77%,56.59%,-4.90%,47.78%,-34.79%,897.00%,67.18,6.79%,0.66,6.99,7.87%,228471
AGTC,Healthcare,251.40M,-,102.49,3.86,4.73,-,25.88M,21.58M,37.20%,6.09%,0.87,-62.30%,-89.20%,3.90,0.24,17.27%,38.26%,20.23%,15.33%,9.25%,67.58%,72.35%,56.63%,19.22%,107.85%,7.30%,246.72%,82.19,5.99%,20.28,7.94,28.48%,23027713
AHC,Communication Services,47.51M,-,0.30,0.97,1.10,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-8.13%,22.16%,-23.13%,5.90%,11.07%,4.48%,27.53%,43.41%,-26.58%,66.91%,-26.58%,79.84%,57.75,1.77%,0.66,2.32,2.65%,55424
AHPI,Healthcare,27.48M,-,0.81,3.23,-,-,4.01M,2.81M,7.10%,15.99%,0.73,-14.50%,-27.80%,1.50,0.40,4.32%,24.73%,210.18%,12.47%,13.07%,20.73%,41.66%,8.49%,-1.88%,80.91%,-81.91%,311.17%,66.15,4.14%,4.93,8.14,16.14%,2265747
AHT,Real Estate,218.48M,-,0.28,-,1.81,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,18.06%,36.55%,-86.82%,10.16%,11.73%,18.76%,20.61%,-14.71%,-17.48%,68.17%,-86.46%,179.40%,63.19,3.53%,1.02,3.55,4.36%,6536055
AIH,Healthcare,144.72M,-,1.20,2.19,14.05,-,23.61M,23.61M,4.10%,0.06%,0.11,-19.30%,-44.50%,0.50,1.34,7.60%,24.47%,-19.33%,9.70%,7.95%,25.23%,35.44%,24.91%,1.96%,63.14%,-34.18%,84.12%,72.26,3.99%,3.00,7.01,7.76%,304850
AIHS,Financial,76.39M,-,10.47,12.38,17.36,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-9.04%,7.33%,172.65%,11.61%,12.81%,5.87%,23.42%,87.94%,-14.74%,68.75%,-31.06%,523.08%,55.63,-1.24%,1.23,1.62,0.62%,2816390
AIKI,Healthcare,66.69M,-,7410.33,2.83,2.44,-,34.99M,32.96M,13.10%,3.57%,0.09,-49.20%,-50.70%,59.60,0.00,58.78%,109.82%,132.92%,16.76%,15.64%,39.06%,95.45%,158.39%,-12.34%,295.28%,-61.63%,349.96%,66.75,1.70%,1.36,2.10,-10.85%,13321062
AIM,Healthcare,109.90M,-,549.52,1.78,2.78,-,40.69M,40.23M,6.30%,4.73%,0.52,-26.30%,-30.40%,50.00,0.03,12.65%,35.29%,137.93%,10.74%,9.21%,20.58%,33.41%,20.72%,-9.80%,61.40%,-61.18%,176.00%,65.89,5.07%,0.72,2.76,0.00%,1970213
AINC,Financial,20.87M,-,0.06,-,0.30,0.46,2.31M,1.29M,17.90%,0.83%,0.05,-36.80%,217.30%,0.70,-,5.54%,9.11%,-64.05%,6.83%,7.66%,3.68%,18.84%,14.41%,-27.16%,68.02%,-64.98%,84.44%,57.07,-0.36%,0.12,8.30,-0.95%,21309
AIRI,Industrials,59.70M,-,1.22,5.00,39.80,-,30.62M,24.74M,23.70%,0.42%,0.14,-4.10%,-19.50%,1.30,2.57,6.32%,20.13%,20.13%,11.11%,10.38%,34.32%,53.73%,77.14%,-0.46%,87.07%,-0.46%,261.67%,77.36,1.62%,6.92,2.17,17.30%,3938878
AIV,Real Estate,729.41M,4.69,0.82,0.34,3.19,6.99,147.53M,147.50M,98.87%,6.61%,0.80,2.20%,8.40%,-,2.08,1.45%,0.41%,-15.86%,1.81%,3.11%,0.98%,1.39%,17.08%,-25.08%,14.56%,-25.08%,83.97%,52.08,0.41%,0.25,4.86,-0.92%,2266754
AKBA,Healthcare,689.52M,-,2.24,2.08,2.56,-,143.32M,142.95M,81.20%,19.20%,4.34,-52.50%,-105.70%,2.20,0.00,2.22%,48.23%,-48.78%,10.72%,9.27%,28.28%,47.43%,-27.63%,-4.38%,81.37%,-64.15%,135.17%,69.07,0.87%,1.29,4.91,6.62%,6131850
AKER,Healthcare,32.70M,-,20.74,1.36,1.42,-,7.63M,7.45M,21.20%,7.55%,0.68,-114.30%,-136.30%,9.20,0.00,20.97%,41.51%,17.92%,19.46%,11.21%,49.63%,81.23%,45.52%,-6.17%,131.29%,-49.43%,188.74%,77.92,10.13%,15.46,4.48,19.35%,9645291
AKTX,Healthcare,104.59M,-,-,20.07,8.50,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,-0.35%,24.34%,51.08%,8.95%,12.34%,2.41%,27.56%,49.56%,-21.54%,91.67%,-21.54%,239.08%,58.49,4.98%,0.44,2.95,4.98%,91901
ALIM,Healthcare,47.18M,-,0.87,-,4.17,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,7.46%,42.38%,29.77%,12.94%,11.41%,13.37%,48.89%,57.42%,-19.65%,114.60%,-19.65%,203.13%,67.09,1.88%,0.49,8.67,2.00%,33595
ALJJ,Industrials,60.10M,-,0.15,3.80,23.12,4.93,42.32M,18.34M,3.50%,0.23%,0.25,-,-,1.10,6.65,-1.48%,0.76%,10.83%,7.41%,6.98%,52.30%,65.56%,122.85%,36.54%,108.41%,36.54%,606.85%,79.06,55.64%,512.77,1.98,48.86%,66131321
ALNA,Healthcare,97.50M,-,-,4.10,3.24,-,36.26M,26.17M,39.30%,5.18%,0.58,-114.20%,-210.80%,8.00,0.54,0.99%,37.58%,-8.48%,8.46%,11.83%,12.41%,35.01%,34.60%,-25.56%,78.40%,-38.96%,294.17%,63.57,2.44%,1.05,2.07,0.95%,1844315
ALRN,Healthcare,165.50M,-,-,6.28,11.66,-,39.32M,21.77M,6.60%,5.81%,0.33,-98.30%,-170.40%,3.00,0.02,-8.22%,9.84%,183.10%,7.28%,11.37%,-1.01%,31.50%,58.41%,-14.81%,118.13%,-19.64%,694.00%,55.33,1.99%,2.65,1.99,-1.24%,7531885
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.51,1.70%,5.70%,1.50,0.98,-0.61%,-0.91%,62.75%,1.07%,0.87%,-0.44%,-4.15%,22.87%,-16.71%,7.05%,-16.71%,137.71%,43.64,-0.31%,0.31,3.27,0.15%,212123
ALTO,Energy,548.90M,-,0.51,1.78,14.18,7.47,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-2.35%,2.33%,1187.93%,8.36%,8.57%,1.34%,10.76%,62.79%,-12.77%,37.52%,-36.41%,3206.82%,52.80,-0.67%,0.72,7.28,-2.61%,2825301
ALYA,Technology,134.32M,-,-,3.23,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,0.38%,3.14%,-11.15%,7.80%,9.66%,3.15%,10.93%,25.69%,-51.19%,28.99%,-51.19%,177.69%,53.53,0.38%,1.39,2.67,1.52%,361597
AM,Energy,4.16B,-,4.45,1.74,1733.78,15.25,476.58M,313.88M,56.10%,3.06%,1.81,-5.90%,-12.80%,1.80,1.26,12.69%,8.50%,96.96%,4.61%,4.74%,11.14%,13.26%,44.51%,1.21%,38.29%,1.21%,444.97%,68.25,2.65%,0.84,9.21,1.66%,3358307
AMBO,Consumer Defensive,70.09M,-,0.85,4.49,1.52,-,21.80M,1.43M,0.70%,9.04%,0.15,-8.10%,-55.50%,0.70,0.20,6.60%,31.84%,50.23%,15.11%,18.66%,19.03%,31.90%,33.16%,-42.43%,67.69%,-49.14%,197.27%,62.63,-7.43%,0.56,3.27,1.24%,365092
AMC,Communication Services,1.90B,-,0.75,-,4.55,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,-18.16%,156.42%,-20.14%,13.26%,32.28%,-18.54%,27.02%,25.15%,-72.25%,195.81%,-72.25%,195.81%,48.98,7.33%,0.57,5.65,1.07%,51615722
AMPE,Healthcare,399.69M,-,-,41.50,42.52,-,178.62M,170.95M,13.70%,13.39%,3.21,-97.90%,-192.90%,5.60,0.00,27.04%,74.13%,263.56%,13.67%,12.57%,29.61%,41.37%,139.88%,-20.97%,155.48%,-20.97%,659.68%,65.31,-4.82%,0.63,2.36,-5.42%,3356047
AMPY,Energy,109.21M,-,0.49,27.00,8.09,1.73,37.63M,30.21M,33.20%,7.07%,1.44,-80.30%,-348.00%,1.20,67.63,16.47%,38.14%,-48.70%,12.90%,13.67%,37.80%,76.19%,145.98%,1.93%,213.87%,-46.18%,543.68%,80.24,4.04%,0.66,3.17,6.74%,737709
AMRN,Healthcare,2.99B,-,5.07,5.08,5.32,427.16,389.70M,378.92M,37.80%,5.33%,2.39,-1.70%,-2.70%,2.70,0.02,-7.13%,31.21%,-55.79%,7.68%,7.21%,2.76%,26.54%,29.10%,-16.22%,74.16%,-57.77%,130.65%,58.88,0.64%,0.71,7.75,-0.90%,4484352
AMRX,Healthcare,1.77B,-,0.94,2.80,6.29,8.28,147.56M,116.02M,68.50%,4.30%,4.37,1.50%,21.40%,2.30,9.59,10.00%,20.68%,14.86%,7.49%,5.50%,9.05%,17.84%,24.96%,-9.22%,41.67%,-9.22%,133.75%,63.44,1.22%,1.14,5.61,-1.92%,974117
AMS,Healthcare,15.91M,-,0.88,0.70,4.42,1.66,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.68%,30.67%,25.11%,10.93%,9.00%,8.55%,23.97%,39.96%,-10.31%,51.05%,-19.83%,147.41%,62.59,1.02%,0.45,2.87,-2.38%,42859
AMST,Technology,112.32M,-,692.67,7.53,8.20,-,20.43M,9.05M,0.60%,0.12%,0.11,-,-,-,0.00,-10.60%,23.36%,-,8.95%,13.68%,31.93%,36.86%,42.34%,-26.60%,64.60%,-26.60%,82.19%,69.88,8.67%,3.13,6.65,17.70%,232494
AMTX,Energy,159.90M,-,0.89,-,1598.98,-,20.86M,19.62M,40.90%,6.77%,0.36,-25.70%,17.40%,0.10,-,2.26%,129.94%,836.59%,10.07%,15.65%,32.06%,105.90%,249.79%,-19.04%,328.13%,-19.04%,2303.54%,70.34,1.56%,1.23,8.91,15.95%,3392278
ANCN,Healthcare,31.53M,-,-,5.89,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,50.71%,100.47%,229.46%,69.82%,26.55%,74.53%,116.25%,248.74%,-51.65%,244.63%,-51.65%,893.04%,61.09,2.35%,1.40,5.10,20.01%,2701602
ANH,Real Estate,269.10M,-,8.11,0.89,7.14,8.82,99.11M,97.31M,54.10%,1.35%,0.93,-3.10%,-32.40%,-,5.26,1.48%,7.87%,-25.95%,2.01%,2.62%,6.90%,7.71%,42.32%,0.36%,27.40%,-26.58%,253.18%,67.48,0.36%,0.48,2.79,1.83%,503107
ANIX,Healthcare,138.50M,-,-,14.19,15.39,-,23.88M,23.35M,6.90%,2.42%,0.79,-129.70%,-142.60%,7.90,0.00,16.15%,35.66%,53.96%,11.34%,10.28%,20.71%,47.38%,99.14%,-4.09%,116.87%,-4.09%,306.02%,72.18,2.10%,0.38,5.40,2.86%,205250
ANPC,Healthcare,66.10M,-,-,17.26,44.06,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,-1.18%,-1.18%,-,3.80%,6.04%,7.78%,12.91%,12.64%,-27.28%,51.20%,-47.58%,99.68%,62.00,1.53%,0.31,6.29,7.16%,306036
ANTE,Communication Services,54.61M,-,2.15,3.13,34.13,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,16.37%,64.46%,294.06%,20.30%,13.12%,63.52%,117.08%,284.41%,8.55%,348.53%,8.55%,659.01%,74.10,2.01%,1.79,4.75,19.46%,2041588
ANY,Technology,26.59M,-,6.82,-,9.17,-,6.95M,5.46M,8.10%,4.65%,0.22,-57.30%,80.30%,0.60,-,12.62%,70.59%,340.51%,20.96%,18.08%,18.56%,50.75%,35.77%,-31.63%,122.46%,-44.68%,830.30%,58.12,-11.78%,1.70,3.07,-11.78%,1467922
AOD,Financial,993.16M,-,12.74,1.07,-,-,105.43M,-,36.62%,-,0.44,-,-,-,-,1.51%,3.18%,2.28%,0.60%,0.93%,3.20%,5.40%,16.47%,0.58%,10.30%,0.58%,88.75%,71.14,0.32%,0.79,9.48,0.58%,226163
