Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ADES,Industrials,113.38M,-,1.91,1.28,7.56,3.02,18.09M,17.94M,63.60%,4.58%,6.93,-14.50%,-24.20%,1.40,0.35,4.73%,10.33%,-52.12%,6.09%,6.09%,10.39%,9.61%,23.18%,-2.64%,31.21%,-51.90%,72.62%,61.29,0.33%,1.90,6.07,1.59%,201868
ADIL,Healthcare,41.06M,-,-,5.69,5.55,-,13.65M,11.64M,9.90%,2.97%,0.55,-121.30%,-132.80%,7.50,0.00,2.42%,46.53%,83.77%,10.48%,11.35%,15.03%,36.72%,69.45%,-9.98%,85.62%,-25.75%,197.00%,64.89,-0.34%,0.86,2.97,0.34%,488422
ADMA,Healthcare,258.51M,-,6.41,3.26,4.33,-,87.70M,70.91M,54.90%,13.61%,2.40,-37.20%,-98.80%,8.50,1.36,-8.33%,17.86%,-31.78%,7.22%,7.61%,1.07%,13.08%,3.51%,-16.41%,35.88%,-38.10%,79.31%,53.84,1.89%,0.86,2.60,-1.52%,3112222
ADMP,Healthcare,183.52M,-,9.97,3.75,14.80,-,140.28M,92.57M,5.30%,5.48%,0.26,-78.50%,-115.90%,1.30,0.19,-18.18%,67.70%,94.41%,10.29%,16.96%,-3.32%,46.49%,76.88%,-41.75%,190.00%,-41.75%,404.81%,54.35,1.48%,0.33,1.36,0.96%,5692842
ADMS,Healthcare,171.24M,-,2.45,-,1.85,-,28.38M,27.75M,63.00%,6.39%,3.30,-43.50%,328.40%,3.90,-,-7.69%,27.43%,3.04%,7.27%,11.76%,2.20%,15.05%,46.44%,-35.63%,43.31%,-35.63%,210.00%,54.86,1.04%,0.28,5.89,2.26%,137056
ADT,Industrials,7.60B,-,1.44,2.30,15.54,11.79,769.24M,691.77M,95.70%,2.39%,4.17,-3.70%,-19.70%,0.90,3.10,0.54%,5.86%,30.06%,3.09%,5.05%,3.54%,9.96%,13.16%,-9.39%,25.73%,-43.93%,183.41%,60.84,0.00%,0.76,9.65,2.77%,2726235
ADTX,Healthcare,59.50M,-,-,2.26,4.34,-,13.97M,9.25M,6.80%,10.77%,0.24,-133.80%,-596.90%,18.90,0.00,2.20%,75.31%,-,18.51%,19.32%,4.31%,38.75%,37.53%,-41.60%,105.76%,-58.98%,142.59%,54.88,0.00%,0.14,3.93,-6.21%,536390
ADXS,Healthcare,137.45M,-,458.16,2.79,5.45,-,70.13M,-,17.50%,-,0.37,-60.50%,-76.40%,8.50,0.00,5.26%,67.22%,12.15%,18.54%,14.09%,24.33%,82.61%,111.26%,-26.18%,294.05%,-26.18%,339.14%,62.91,0.00%,0.55,1.16,-3.43%,7259805
AEF,Financial,457.27M,-,33.07,1.27,-,-,50.75M,-,63.43%,-,0.31,-,-,-,-,0.67%,5.26%,19.35%,1.19%,1.39%,4.09%,8.16%,31.04%,0.44%,16.74%,0.44%,107.75%,69.42,0.11%,0.58,9.09,0.89%,39430
AEG,Financial,9.69B,1137.50,0.16,0.29,0.72,-,2.05B,1.81B,8.10%,0.16%,1.31,-,-,-,0.42,4.36%,6.56%,12.62%,1.98%,1.72%,10.34%,16.11%,47.27%,1.94%,34.28%,1.94%,163.33%,69.13,3.30%,0.66,4.74,4.18%,1271130
AEHL,Industrials,12.20M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.13,-,-,-,-,10.50%,47.06%,100.23%,16.73%,15.39%,46.86%,66.18%,97.24%,-7.52%,119.25%,-12.05%,498.72%,70.88,3.75%,7.85,4.67,16.75%,5681295
AEHR,Technology,80.98M,-,5.95,7.33,23.82,-,23.40M,20.19M,23.10%,0.78%,0.29,-23.10%,-33.50%,3.20,0.16,14.63%,49.78%,39.83%,13.92%,10.15%,14.88%,27.01%,62.76%,-14.44%,54.77%,-14.44%,180.00%,59.83,-2.67%,1.34,3.08,-8.61%,643592
AEMD,Healthcare,31.29M,-,39.12,2.72,2.59,-,12.09M,11.78M,6.10%,4.89%,0.26,-54.30%,-59.30%,10.00,0.00,-15.26%,2.35%,-6.12%,11.13%,11.40%,0.91%,9.83%,45.13%,-16.56%,70.13%,-29.76%,122.03%,51.70,1.15%,0.10,2.62,0.38%,189755
AESE,Communication Services,94.11M,-,4.09,1.61,16.23,-,29.63M,18.53M,1.80%,1.65%,0.10,-46.50%,-74.10%,1.00,0.17,-23.72%,28.65%,-15.60%,14.33%,16.39%,7.72%,32.80%,37.61%,-32.62%,137.15%,-59.28%,504.72%,55.32,2.52%,0.50,2.42,1.63%,1304283
AEY,Technology,37.80M,-,0.77,2.79,7.00,-,12.15M,5.56M,4.90%,4.31%,0.84,-53.30%,-119.70%,1.80,0.48,-4.39%,12.76%,-10.04%,8.48%,7.17%,7.40%,6.59%,34.29%,-20.05%,27.44%,-47.77%,126.00%,57.94,2.14%,0.31,3.39,3.67%,78835
AEZS,Healthcare,87.25M,-,67.11,5.19,4.02,-,62.68M,62.63M,21.40%,8.12%,0.31,-21.50%,-125.80%,13.00,0.01,-26.70%,101.73%,2.94%,10.50%,25.75%,13.85%,82.21%,133.76%,-59.36%,319.12%,-59.36%,407.28%,53.50,5.00%,0.82,1.47,5.08%,12084335
AFI,Industrials,80.95M,-,0.14,0.34,3.65,-,21.96M,20.95M,75.20%,2.38%,2.08,-11.10%,-22.10%,1.90,0.29,-24.95%,-7.33%,11.47%,8.45%,7.82%,-11.44%,-3.85%,9.07%,-28.33%,20.72%,-31.02%,244.91%,42.44,0.00%,1.46,3.86,1.93%,313934
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.41%,-0.36%,-0.05%,0.34%,0.35%,-0.40%,-0.56%,-0.92%,-1.22%,0.21%,-9.84%,6.59%,40.82,0.00%,3.61,9.71,-0.21%,268608
AFIN,Real Estate,880.81M,-,2.90,0.57,10.21,-,108.43M,108.35M,49.90%,3.24%,6.59,-1.20%,-2.60%,-,0.00,2.71%,6.93%,-35.58%,2.94%,3.12%,7.18%,8.83%,15.57%,-2.45%,16.98%,-36.79%,101.36%,64.60,0.24%,0.50,8.46,1.53%,237410
AFMD,Healthcare,646.79M,-,23.69,9.30,5.48,-,86.03M,82.40M,47.30%,9.10%,4.28,-37.70%,-100.40%,2.20,0.05,2.33%,-11.65%,123.27%,4.51%,6.68%,-0.30%,-4.46%,38.82%,-19.12%,9.21%,-19.12%,326.06%,48.16,0.00%,0.70,6.05,-1.47%,1100984
AGE,Healthcare,91.04M,-,47.92,-,82.76,-,37.68M,21.21M,18.40%,1.72%,1.13,-207.10%,964.50%,0.40,-,-12.96%,25.00%,66.67%,7.64%,9.62%,7.88%,23.60%,72.54%,-24.78%,53.45%,-41.43%,245.62%,56.45,0.85%,0.40,2.30,-2.05%,115323
AGEN,Healthcare,853.15M,-,9.33,-,7.48,-,182.67M,170.64M,56.10%,14.62%,8.65,-95.70%,82.80%,0.90,-,-14.01%,25.93%,0.68%,6.37%,9.79%,3.31%,19.37%,19.23%,-24.37%,45.63%,-24.37%,147.25%,55.97,-0.45%,0.56,4.50,1.81%,1445177
AGFS,Consumer Defensive,131.00M,-,0.79,0.46,5.22,5.16,51.00M,30.24M,73.30%,2.57%,4.32,-9.70%,-25.00%,2.70,0.98,-6.54%,20.30%,-1.62%,6.47%,7.07%,9.54%,7.71%,-1.59%,-14.54%,33.33%,-41.90%,144.00%,58.38,0.00%,0.41,2.44,0.41%,67077
AGI,Basic Materials,3.01B,29.46,4.25,1.09,-,-,392.73M,391.00M,74.64%,0.82%,1.08,-,-,-,-,-7.04%,-3.28%,17.30%,4.25%,4.23%,-7.49%,-13.31%,-17.77%,-24.87%,-2.69%,-35.97%,122.01%,33.38,0.91%,1.30,7.41,-3.20%,3441688
AGLE,Healthcare,343.80M,-,-,3.29,2.46,-,62.24M,46.72M,94.00%,3.98%,8.28,-66.90%,-81.40%,10.10,0.00,-6.13%,-8.75%,-12.41%,5.45%,5.37%,-2.45%,-8.21%,-9.11%,-25.82%,10.26%,-36.25%,107.29%,42.45,0.14%,0.31,7.26,0.76%,61556
AGRO,Consumer Defensive,970.42M,-,1.13,1.15,4.54,3.37,117.74M,117.34M,73.30%,0.67%,2.52,-1.60%,-4.30%,1.80,1.31,-0.36%,2.11%,1.99%,2.36%,3.06%,4.90%,14.76%,54.88%,-2.34%,43.13%,-2.34%,151.66%,66.72,0.00%,0.44,8.33,1.46%,123262
AGRX,Healthcare,291.13M,-,-,4.34,4.05,-,87.35M,67.10M,49.90%,3.55%,1.95,-45.90%,-56.80%,10.20,0.24,-3.51%,15.38%,-9.84%,8.12%,6.27%,6.30%,10.94%,13.83%,-12.33%,21.06%,-17.37%,144.81%,56.09,2.12%,0.50,3.31,0.15%,553667
AGS,Consumer Cyclical,239.85M,-,1.21,3.87,2.12,11.26,35.65M,35.49M,79.60%,2.27%,1.77,-8.70%,-69.80%,4.80,10.02,7.45%,15.72%,-33.78%,6.98%,6.97%,23.52%,19.32%,64.09%,-0.20%,56.34%,-31.02%,954.77%,69.59,0.58%,0.48,7.39,6.86%,194824
AGTC,Healthcare,297.37M,-,121.23,4.57,5.60,-,25.88M,21.58M,37.20%,6.09%,0.57,-62.30%,-89.20%,3.90,0.24,41.94%,55.53%,31.71%,26.34%,12.88%,30.98%,42.76%,33.36%,-29.27%,79.06%,-29.27%,198.69%,63.24,1.50%,2.26,6.84,-6.43%,4648138
AHC,Communication Services,49.40M,-,0.31,1.01,1.14,-,21.41M,18.34M,55.70%,0.18%,0.29,-4.60%,-11.70%,2.80,0.00,-1.26%,23.04%,-12.31%,5.85%,11.34%,0.77%,22.74%,40.56%,-27.53%,64.75%,-27.53%,77.52%,54.96,0.00%,0.56,2.29,-2.55%,57816
AHPI,Healthcare,24.62M,-,0.72,2.89,-,-,4.01M,2.81M,7.10%,15.99%,0.72,-14.50%,-27.80%,1.50,0.40,-15.14%,-0.95%,200.48%,15.35%,13.52%,-8.33%,7.86%,-15.07%,-29.67%,40.67%,-85.93%,219.70%,47.49,2.55%,0.44,6.33,0.80%,244952
AHT,Real Estate,222.34M,-,0.29,-,1.84,-,68.94M,14.03M,7.30%,13.83%,0.24,-11.20%,-753.10%,-,-,7.12%,22.26%,-86.48%,8.81%,10.97%,21.66%,25.74%,-7.97%,-12.30%,78.72%,-85.47%,196.93%,65.25,0.00%,1.87,3.77,8.99%,13562651
AIH,Healthcare,149.94M,-,1.25,2.27,14.56,-,23.61M,23.61M,4.10%,0.06%,0.10,-19.30%,-44.50%,0.50,1.34,2.20%,33.83%,-12.40%,8.31%,8.09%,17.65%,31.27%,24.16%,-7.10%,61.39%,-34.89%,82.15%,66.88,1.85%,0.78,6.94,2.89%,101148
AIHS,Financial,74.97M,-,10.27,12.15,17.04,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-3.07%,22.48%,138.10%,9.67%,12.33%,13.78%,34.33%,103.35%,-5.78%,86.47%,-23.83%,588.50%,61.52,6.33%,3.88,1.79,13.30%,11149662
AIKI,Healthcare,43.71M,-,4856.13,1.86,1.60,-,34.99M,32.96M,13.10%,3.57%,0.08,-49.20%,-50.70%,59.60,0.00,-3.75%,40.00%,55.69%,19.87%,16.48%,2.78%,44.48%,99.57%,-35.29%,198.66%,-69.78%,254.40%,53.33,3.25%,2.68,1.65,7.15%,37283498
AIM,Healthcare,99.15M,-,495.76,1.61,2.50,-,40.69M,40.23M,6.30%,4.73%,0.51,-26.30%,-30.40%,50.00,0.03,-11.70%,18.57%,137.14%,7.83%,9.46%,4.87%,17.46%,8.28%,-18.79%,45.32%,-65.05%,148.50%,54.16,0.80%,0.29,2.48,-0.20%,977338
AINC,Financial,21.81M,-,0.06,-,0.32,0.48,2.31M,1.29M,17.90%,0.83%,0.04,-36.80%,217.30%,0.70,-,0.81%,3.67%,-62.71%,6.72%,7.27%,10.40%,24.56%,22.42%,-22.07%,79.76%,-62.53%,97.33%,62.41,3.54%,0.07,8.88,1.37%,14667
AIRI,Industrials,66.15M,-,1.35,5.54,44.10,-,30.62M,24.74M,23.70%,0.42%,0.11,-4.10%,-19.50%,1.30,2.57,5.13%,38.51%,29.75%,15.45%,11.70%,16.69%,35.81%,59.51%,-19.72%,70.26%,-19.72%,229.17%,67.85,-0.49%,1.42,1.98,-3.66%,1166426
AIV,Real Estate,711.55M,4.58,0.80,0.33,3.12,6.82,147.53M,147.50M,98.87%,6.61%,0.81,2.20%,8.40%,-,2.08,-2.85%,-1.44%,-18.13%,2.53%,3.14%,-0.42%,-0.50%,15.17%,-26.05%,13.07%,-26.05%,81.57%,48.08,0.42%,0.15,4.79,0.24%,1623381
AKBA,Healthcare,644.65M,-,2.09,1.94,2.39,-,143.32M,142.95M,81.20%,19.20%,4.20,-52.50%,-105.70%,2.20,0.00,-6.71%,37.26%,-55.52%,8.17%,9.92%,9.19%,29.22%,-34.32%,-13.91%,63.28%,-67.72%,111.72%,57.78,1.16%,0.43,4.43,2.67%,2524312
AKER,Healthcare,34.27M,-,21.73,1.42,1.48,-,7.63M,7.45M,21.20%,7.55%,0.55,-114.30%,-136.30%,9.20,0.00,-2.96%,55.95%,18.37%,21.68%,13.09%,10.08%,36.71%,15.37%,-32.09%,83.89%,-59.79%,129.57%,55.10,-0.76%,0.68,3.56,-9.46%,619310
AKTX,Healthcare,123.20M,-,-,23.64,10.02,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,23.05%,-4.06%,66.33%,10.10%,11.14%,32.08%,57.74%,89.79%,0.53%,118.50%,0.53%,334.48%,71.72,1.81%,1.92,3.78,14.20%,489854
ALIM,Healthcare,51.12M,-,0.94,-,4.52,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,2.33%,21.50%,49.76%,7.14%,10.44%,15.46%,49.64%,64.33%,-15.29%,126.24%,-15.29%,219.56%,69.18,-1.19%,0.64,9.14,-0.76%,52148
ALJJ,Industrials,76.37M,-,0.20,4.83,29.37,6.26,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,24.26%,33.07%,50.89%,18.55%,9.15%,17.55%,31.11%,79.28%,-41.37%,67.83%,-41.37%,481.86%,58.80,-1.18%,0.42,1.63,-3.56%,525544
ALNA,Healthcare,91.79M,-,-,3.86,3.05,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-5.85%,22.93%,-11.06%,6.78%,11.60%,0.94%,22.28%,24.94%,-30.58%,59.50%,-43.07%,267.62%,54.72,2.59%,0.37,1.93,0.00%,805281
ALRN,Healthcare,149.04M,-,-,5.66,10.50,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-12.14%,-7.65%,158.57%,8.19%,10.74%,-8.90%,16.93%,43.27%,-21.67%,100.55%,-26.11%,630.00%,47.90,-0.55%,0.38,1.83,0.83%,1373950
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.55,1.70%,5.70%,1.50,0.98,-0.31%,-0.91%,64.31%,0.77%,0.79%,-0.49%,-4.24%,21.81%,-15.87%,0.46%,-16.84%,137.34%,42.95,0.00%,0.29,3.26,0.00%,228787
ALTO,Energy,482.76M,-,0.44,1.57,12.47,6.57,58.50M,56.12M,47.80%,9.71%,1.05,-6.90%,-17.10%,1.20,0.66,-18.28%,-7.46%,1027.70%,7.20%,8.37%,-3.05%,5.20%,52.36%,-16.55%,31.57%,-39.16%,3063.64%,48.83,1.98%,0.42,6.96,5.94%,1966004
ALYA,Technology,137.39M,-,-,3.31,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,-6.60%,9.79%,-5.61%,8.21%,10.27%,0.04%,8.63%,22.98%,-51.92%,27.05%,-51.92%,173.53%,51.39,-1.12%,0.49,2.63,-2.23%,166994
AM,Energy,3.68B,-,3.94,1.54,1534.76,13.50,476.58M,313.88M,56.10%,3.06%,1.70,-5.90%,-12.80%,1.80,1.26,-6.74%,-6.85%,64.34%,6.44%,5.23%,-3.33%,-1.91%,25.35%,-15.28%,9.97%,-15.28%,377.22%,45.59,2.12%,1.22,8.06,0.56%,6172229
AMBO,Consumer Defensive,64.67M,-,0.78,4.14,1.40,-,21.80M,1.43M,0.70%,9.04%,0.14,-8.10%,-55.50%,0.70,0.20,-2.30%,8.76%,37.58%,12.51%,18.49%,7.04%,20.70%,22.91%,-46.57%,55.64%,-52.80%,175.91%,55.54,0.67%,0.72,3.04,1.85%,579147
AMC,Communication Services,1.87B,-,0.74,-,4.49,-,287.28M,114.94M,15.00%,32.81%,0.30,-31.10%,384.40%,0.40,-,-5.00%,80.07%,-24.62%,9.08%,31.33%,-23.68%,23.26%,23.91%,-72.44%,193.82%,-72.44%,193.82%,48.93,0.00%,0.30,5.61,1.85%,34085801
AMPE,Healthcare,308.20M,-,-,32.00,32.79,-,178.62M,170.95M,13.70%,13.39%,3.09,-97.90%,-192.90%,5.60,0.00,-15.42%,28.00%,184.07%,13.17%,12.74%,0.99%,11.91%,92.61%,-35.07%,86.06%,-35.07%,524.19%,51.36,-3.65%,0.46,1.93,0.78%,3082387
AMPY,Energy,101.12M,-,0.45,25.00,7.49,1.61,37.63M,30.21M,33.20%,7.07%,1.41,-80.30%,-348.00%,1.20,67.63,-4.51%,27.91%,-49.91%,9.80%,13.02%,20.91%,54.35%,123.86%,-9.54%,160.18%,-49.22%,496.95%,64.46,0.36%,0.68,2.94,6.91%,919518
AMRN,Healthcare,2.89B,-,4.89,4.90,5.14,412.41,389.70M,378.92M,37.80%,5.33%,2.49,-1.70%,-2.70%,2.70,0.02,-5.98%,20.03%,-58.29%,6.22%,7.06%,-2.28%,20.67%,26.38%,-17.95%,70.56%,-58.64%,125.89%,54.98,0.53%,0.48,7.59,0.53%,3479852
AMRX,Healthcare,1.74B,-,0.93,2.76,6.19,8.15,147.56M,116.02M,68.50%,4.30%,4.34,1.50%,21.40%,2.30,9.59,-3.43%,16.56%,15.13%,4.27%,5.51%,5.83%,14.92%,23.29%,-9.79%,39.03%,-9.79%,132.29%,60.83,-0.71%,0.40,5.57,-0.98%,417892
AMS,Healthcare,15.58M,-,0.87,0.69,4.33,1.62,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,-0.72%,14.96%,18.08%,10.12%,8.89%,10.89%,26.61%,45.05%,-6.25%,57.89%,-16.20%,158.62%,67.09,-0.69%,1.06,3.00,4.17%,124866
AMST,Technology,150.09M,-,925.60,10.07,10.96,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,34.10%,67.78%,-,13.55%,15.75%,53.46%,68.15%,76.93%,-7.17%,108.17%,-7.17%,130.41%,80.31,0.53%,1.79,8.41,11.39%,172593
AMTX,Energy,165.94M,-,0.92,-,1659.35,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,1.53%,94.39%,947.99%,12.40%,15.36%,14.60%,82.20%,220.33%,-22.45%,284.23%,-22.45%,2202.29%,62.99,2.26%,0.23,8.53,7.03%,765668
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.21%,-3.11%,-24.91%,1.41%,1.42%,1.84%,3.22%,14.59%,-4.71%,19.41%,-25.00%,164.13%,54.72,0.40%,0.06,9.72,0.50%,1358
ANCN,Healthcare,31.76M,-,-,5.94,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,-46.23%,104.78%,203.55%,24.16%,27.83%,34.01%,72.58%,189.13%,-58.39%,196.62%,-58.39%,754.71%,56.65,0.47%,0.40,4.39,2.57%,974853
ANH,Real Estate,259.27M,-,7.81,0.86,6.88,8.50,99.11M,97.31M,54.10%,1.35%,0.96,-3.10%,-32.40%,-,5.26,-1.86%,3.94%,-28.65%,2.72%,2.85%,3.26%,3.93%,37.64%,-3.20%,15.25%,-28.42%,244.30%,57.11,0.76%,0.26,2.72,3.03%,317572
ANIX,Healthcare,138.50M,-,-,14.19,15.39,-,23.88M,23.35M,6.90%,2.42%,0.77,-129.70%,-142.60%,7.90,0.00,-0.94%,19.86%,53.96%,6.94%,9.86%,12.35%,36.33%,88.15%,-7.64%,108.84%,-7.64%,290.98%,64.71,-0.19%,0.27,5.20,-0.95%,175137
ANPC,Healthcare,84.00M,-,-,21.94,56.00,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,22.90%,20.61%,-33.69%,13.18%,7.25%,18.19%,24.77%,27.67%,-17.80%,70.91%,-40.75%,125.71%,65.02,0.54%,0.09,7.11,-4.69%,109712
ANTE,Communication Services,87.53M,-,3.45,5.02,54.71,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,78.71%,168.07%,538.00%,26.18%,16.39%,81.71%,152.89%,375.39%,-9.94%,468.18%,-9.94%,897.77%,78.82,-2.82%,1.10,6.25,-2.04%,1707541
ANY,Technology,23.00M,-,5.90,-,7.93,-,6.95M,5.46M,8.10%,4.65%,0.20,-57.30%,80.30%,0.60,-,-19.73%,47.55%,281.01%,13.77%,18.20%,30.00%,67.64%,54.26%,-21.33%,155.96%,-36.36%,970.36%,62.75,18.27%,4.08,3.53,17.35%,4746044
AOD,Financial,980.51M,-,12.58,1.06,-,-,105.43M,-,36.62%,-,0.44,-,-,-,-,-0.75%,2.09%,0.11%,0.82%,0.96%,1.18%,3.37%,14.21%,-1.65%,8.61%,-1.65%,85.86%,58.86,0.32%,0.44,9.33,0.32%,149499
AP,Industrials,131.13M,11.13,0.39,1.32,7.17,4.52,13.34M,11.37M,53.50%,5.28%,5.19,1.80%,15.40%,1.60,0.42,-3.51%,11.43%,154.13%,9.11%,7.41%,7.59%,19.05%,85.14%,-9.88%,70.02%,-9.88%,309.28%,56.87,0.13%,0.78,7.94,3.12%,80833
