Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ADAP,Healthcare,994.17M,-,310.68,2.81,2.49,-,154.67M,11.25M,90.50%,11.81%,0.85,-33.70%,-44.90%,12.20,0.00,21.75%,14.21%,67.40%,8.92%,7.89%,17.30%,29.33%,-2.41%,-6.25%,80.08%,-49.07%,241.25%,67.16,3.95%,0.94,6.82,-0.07%,1106463
ADES,Industrials,98.18M,-,1.66,1.27,6.55,2.62,18.09M,17.94M,63.40%,4.45%,7.06,-14.50%,-24.20%,1.40,0.35,15.23%,5.92%,-48.83%,8.90%,5.48%,11.71%,8.84%,20.35%,-4.01%,29.37%,-52.57%,70.20%,62.23,0.68%,1.20,5.99,1.53%,101613
ADIL,Healthcare,37.54M,-,-,5.98,5.07,-,13.65M,11.67M,9.80%,3.17%,0.61,-121.30%,-132.80%,7.50,0.00,44.65%,69.02%,74.72%,14.38%,10.23%,33.30%,46.42%,75.53%,-6.58%,86.25%,-25.50%,198.00%,74.26,-4.50%,1.57,2.98,-4.18%,706217
ADMA,Healthcare,265.04M,-,6.58,3.38,4.44,-,87.70M,70.91M,54.50%,15.64%,3.03,-37.20%,-98.80%,8.50,1.36,11.84%,27.44%,-17.35%,8.79%,6.60%,26.19%,35.98%,17.86%,2.47%,62.83%,-29.25%,104.94%,72.72,7.66%,2.27,2.97,8.46%,6216302
ADMP,Healthcare,181.84M,-,9.88,4.03,14.66,-,140.28M,92.57M,5.30%,3.63%,0.18,-78.50%,-115.90%,1.30,0.19,31.82%,105.88%,109.24%,10.98%,16.14%,33.89%,101.03%,114.23%,-32.91%,290.45%,-32.91%,481.48%,66.78,13.10%,1.61,1.57,8.28%,22077272
ADMS,Healthcare,177.14M,-,2.54,-,1.92,-,28.38M,27.75M,62.60%,4.34%,2.55,-43.50%,328.40%,3.90,-,-9.57%,28.18%,12.25%,13.81%,11.23%,21.86%,29.71%,62.48%,-30.30%,55.17%,-30.30%,235.65%,63.67,-0.49%,2.10,6.38,3.86%,743307
ADT,Industrials,7.71B,-,1.46,2.30,15.75,11.96,769.24M,691.76M,95.70%,2.47%,4.17,-3.70%,-19.70%,0.90,3.10,6.11%,11.67%,42.34%,3.97%,5.60%,3.03%,9.89%,12.33%,-11.46%,24.57%,-45.21%,176.95%,57.29,-0.43%,0.34,9.43,0.53%,1044717
ADTX,Healthcare,45.70M,-,-,1.90,3.34,-,13.97M,9.25M,6.80%,4.80%,0.12,-133.80%,-596.90%,18.90,0.00,7.67%,49.36%,-,9.65%,16.20%,23.41%,52.45%,36.57%,-43.39%,102.66%,-60.23%,135.19%,64.42,0.28%,0.52,3.81,8.55%,1428515
ADXS,Healthcare,107.62M,-,358.75,2.44,4.27,-,70.13M,-,15.00%,-,0.48,-60.50%,-76.40%,8.50,0.00,49.27%,127.72%,26.31%,13.10%,13.99%,52.68%,123.90%,116.72%,2.68%,322.33%,-8.73%,335.77%,80.44,3.81%,1.82,1.15,9.52%,17071839
AEF,Financial,444.59M,-,32.15,1.23,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,3.06%,3.06%,18.43%,1.35%,1.66%,3.30%,8.05%,30.34%,1.02%,19.58%,1.02%,102.95%,65.21,-0.11%,0.19,8.88,1.37%,11054
AEG,Financial,9.14B,7.14,0.20,0.28,0.69,-,2.05B,1.81B,8.10%,0.17%,1.40,-,-,-,0.42,4.60%,-0.69%,1.65%,1.45%,1.73%,5.23%,11.55%,40.70%,0.68%,25.50%,0.68%,146.11%,65.10,1.16%,0.76,4.43,2.55%,1268537
AEHL,Industrials,10.58M,-,-,-,-,-,3.05M,2.19M,0.87%,3.15%,0.10,-,-,-,-,23.93%,4.20%,73.32%,24.95%,13.85%,24.83%,37.04%,54.44%,-29.31%,67.61%,-32.77%,357.69%,68.59,0.58%,1.90,3.57,2.88%,1011520
AEHR,Technology,61.30M,-,4.51,5.54,18.03,-,23.40M,20.19M,23.00%,0.60%,0.29,-23.10%,-33.50%,3.20,0.16,6.25%,0.00%,26.87%,6.07%,8.52%,9.70%,15.91%,40.95%,-8.77%,66.67%,-8.77%,136.36%,58.18,0.00%,0.37,2.60,1.96%,114944
AEMD,Healthcare,30.66M,-,51.10,2.46,2.11,-,12.07M,11.78M,6.30%,5.01%,0.29,-49.70%,-54.60%,9.90,0.00,22.17%,10.20%,17.08%,7.87%,9.99%,16.51%,31.26%,67.84%,-3.91%,91.56%,-20.91%,150.01%,66.54,3.20%,0.80,2.95,4.99%,1240401
AESE,Communication Services,94.77M,-,4.12,1.72,16.34,-,29.63M,18.53M,1.40%,1.76%,0.13,-46.50%,-74.10%,1.00,0.17,24.51%,66.01%,2.84%,12.19%,13.10%,27.99%,52.48%,40.64%,-9.32%,151.93%,-59.07%,507.77%,64.84,-1.97%,1.58,2.43,-4.29%,3073984
AEY,Technology,38.37M,-,0.76,2.52,4.62,-,11.79M,5.90M,5.10%,4.65%,1.01,-48.60%,-95.90%,2.00,0.54,4.92%,13.48%,9.97%,4.21%,6.36%,16.27%,9.69%,38.64%,-18.57%,34.35%,-46.80%,130.18%,64.49,1.56%,1.31,3.45,7.90%,267396
AEZS,Healthcare,201.60M,-,155.08,12.37,9.29,-,62.68M,62.63M,21.40%,8.37%,0.40,-21.50%,-125.80%,13.00,0.01,377.14%,510.05%,192.98%,56.22%,24.69%,148.94%,264.75%,275.96%,-38.40%,535.33%,-38.40%,668.97%,67.18,-17.37%,6.93,2.23,-33.23%,67450373
AFI,Industrials,102.04M,-,0.18,0.47,4.60,-,21.96M,20.95M,74.50%,2.23%,2.13,-11.10%,-22.10%,1.90,0.29,28.78%,11.61%,45.38%,8.61%,6.94%,16.00%,25.76%,41.66%,-9.28%,52.81%,-12.68%,336.61%,63.92,-0.39%,1.04,4.89,-5.78%,170414
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10%,0.05%,0.00%,0.27%,0.35%,0.25%,0.05%,-0.27%,-0.65%,0.88%,-9.23%,7.31%,54.80,-0.15%,0.19,9.78,0.11%,11830
AFIN,Real Estate,852.07M,-,2.80,0.54,9.87,-,108.43M,108.35M,49.40%,3.65%,6.98,-1.20%,-2.60%,-,0.00,6.17%,-0.88%,-40.03%,2.50%,3.32%,5.28%,4.71%,10.62%,-4.73%,11.48%,-40.43%,91.90%,60.37,-0.13%,0.66,8.06,1.90%,280081
AFMD,Healthcare,608.28M,-,22.53,9.23,5.23,-,86.03M,82.40M,45.00%,8.54%,3.87,-37.70%,-100.40%,2.20,0.05,4.53%,-6.83%,125.56%,7.66%,7.85%,-1.81%,-0.25%,46.96%,-17.11%,24.75%,-17.11%,336.62%,51.52,4.17%,1.00,6.20,3.33%,1360169
AGE,Healthcare,100.96M,-,53.13,-,91.78,-,37.68M,21.21M,18.30%,1.71%,1.36,-207.10%,964.50%,0.40,-,47.25%,66.46%,112.70%,13.63%,8.43%,28.83%,38.85%,91.78%,-9.59%,63.33%,-37.66%,267.87%,69.85,-10.07%,2.36,2.45,-8.58%,471502
AGEN,Healthcare,1.00B,-,10.96,-,8.78,-,182.67M,170.64M,53.50%,14.63%,9.05,-95.70%,82.80%,0.90,-,32.91%,56.72%,45.43%,14.62%,9.38%,33.03%,42.60%,38.86%,-13.61%,66.34%,-13.61%,182.42%,76.98,2.29%,1.47,5.14,-2.10%,3037139
AGFS,Consumer Defensive,118.73M,-,0.71,0.46,4.73,4.67,51.00M,30.24M,73.30%,2.62%,4.97,-9.70%,-25.00%,2.70,0.98,25.26%,12.50%,4.29%,9.14%,6.69%,24.51%,12.69%,2.88%,-11.47%,38.12%,-39.82%,152.76%,71.30,0.82%,1.65,2.53,4.02%,197802
AGI,Basic Materials,3.19B,31.23,4.51,1.15,-,-,392.73M,391.00M,74.64%,0.86%,1.13,-,-,-,-,-0.12%,-13.89%,32.90%,3.38%,4.27%,0.24%,-6.01%,-10.24%,-17.93%,6.30%,-30.05%,142.51%,46.05,0.99%,0.61,8.10,-0.25%,1355717
AGLE,Healthcare,366.23M,-,-,3.52,2.62,-,62.24M,46.72M,94.50%,4.10%,8.64,-66.90%,-81.40%,10.10,0.00,5.76%,-3.50%,-1.53%,4.00%,4.98%,2.72%,-2.91%,-2.08%,-20.25%,18.54%,-31.46%,122.86%,51.71,1.30%,0.88,7.80,1.17%,146638
AGRO,Consumer Defensive,949.14M,-,1.10,1.15,4.44,3.30,117.74M,117.34M,71.30%,0.57%,2.12,-1.60%,-4.30%,1.80,1.31,8.76%,11.58%,4.07%,2.79%,3.61%,5.92%,18.10%,57.35%,-1.91%,41.32%,-1.91%,148.49%,72.37,0.49%,0.59,8.23,0.43%,139399
AGRX,Healthcare,274.62M,-,-,4.11,3.82,-,87.35M,67.10M,49.60%,4.35%,2.65,-45.90%,-56.80%,10.20,0.24,11.03%,7.96%,-20.61%,3.58%,3.47%,25.06%,25.74%,26.63%,15.74%,34.67%,-23.69%,169.35%,80.80,0.64%,3.72,3.64,16.54%,3069119
AGS,Consumer Cyclical,227.39M,-,1.15,3.58,2.01,10.68,35.65M,35.49M,77.30%,2.58%,1.88,-8.70%,-69.80%,4.80,10.02,17.22%,-6.16%,-33.33%,6.13%,6.71%,7.03%,4.23%,41.24%,-15.24%,32.55%,-41.88%,788.60%,56.62,1.09%,0.45,6.23,-2.66%,165673
AGTC,Healthcare,190.58M,-,76.23,2.41,2.86,-,25.82M,21.58M,41.50%,4.75%,1.05,-53.30%,-73.10%,5.30,0.17,32.91%,11.23%,5.00%,9.37%,7.11%,11.18%,11.67%,0.26%,-6.83%,32.20%,-31.75%,120.52%,59.87,-1.90%,4.75,5.05,-3.81%,3467198
AHC,Communication Services,52.91M,-,0.33,1.06,1.22,-,21.41M,18.34M,55.20%,0.15%,0.23,-4.60%,-11.70%,2.80,0.00,13.82%,47.02%,-14.24%,12.71%,10.65%,15.35%,39.85%,52.97%,-22.47%,76.26%,-22.47%,89.92%,65.64,0.40%,0.52,2.45,-0.81%,45000
AHPI,Healthcare,29.24M,-,0.86,3.29,-,-,4.01M,2.81M,9.60%,13.72%,0.56,-14.50%,-27.80%,1.50,0.40,0.56%,46.52%,217.78%,8.11%,12.90%,18.89%,36.38%,0.09%,-7.88%,68.89%,-83.11%,283.84%,65.99,-0.56%,1.28,7.60,6.29%,659891
AHT,Real Estate,211.12M,-,0.27,-,1.75,-,68.94M,14.03M,6.50%,13.67%,0.20,-11.20%,-753.10%,-,-,3.08%,25.42%,-88.81%,9.20%,10.96%,12.01%,9.59%,-25.39%,-26.28%,50.24%,-88.37%,149.61%,56.47,1.33%,0.96,3.17,5.32%,7089632
AIH,Healthcare,151.69M,-,1.26,2.11,14.87,-,23.61M,23.61M,4.20%,0.17%,0.33,-19.30%,-44.50%,0.50,1.34,16.85%,23.56%,-20.31%,8.63%,7.14%,17.65%,23.05%,11.35%,-3.80%,46.51%,-40.89%,65.35%,71.58,1.12%,2.87,6.30,0.96%,260746
AIHS,Financial,70.96M,-,9.72,12.08,16.13,-,37.80M,29.36M,1.00%,0.75%,0.08,-80.70%,-358.10%,0.70,1.90,-0.63%,35.34%,170.74%,12.43%,13.39%,11.20%,27.14%,97.06%,-13.16%,71.88%,-29.79%,534.62%,58.11,3.82%,1.59,1.65,5.10%,3421951
AIKI,Healthcare,60.98M,-,6775.02,2.04,2.23,-,34.99M,32.96M,13.10%,3.48%,0.09,-49.20%,-50.70%,59.60,0.00,11.92%,52.25%,65.08%,8.03%,14.45%,22.66%,73.27%,111.92%,-22.33%,247.48%,-69.41%,258.68%,65.01,2.96%,0.44,1.67,-1.18%,4005191
AIM,Healthcare,117.83M,-,589.14,1.66,2.98,-,40.69M,40.23M,6.50%,5.18%,0.62,-26.30%,-30.40%,50.00,0.03,29.65%,24.64%,169.82%,13.26%,7.97%,19.80%,29.18%,13.55%,-9.15%,51.76%,-63.71%,230.77%,64.48,0.00%,0.92,2.58,0.00%,2316188
AINC,Financial,20.48M,-,0.06,-,0.30,0.45,2.31M,1.30M,17.90%,3.85%,0.21,-36.80%,217.30%,0.70,-,11.27%,19.94%,-68.65%,6.04%,7.71%,5.55%,20.90%,14.25%,-27.51%,67.21%,-66.43%,83.56%,59.21,1.00%,0.12,8.26,3.25%,21670
AIRI,Industrials,56.47M,-,1.15,4.84,37.65,-,30.62M,24.74M,23.60%,0.41%,0.16,-4.10%,-19.50%,1.30,2.57,24.31%,37.69%,14.01%,12.71%,10.67%,19.61%,34.28%,51.23%,-4.69%,57.76%,-4.69%,205.00%,72.93,5.03%,2.63,1.83,2.23%,1292163
AIV,Real Estate,727.90M,4.69,0.82,0.34,3.19,6.98,147.53M,147.50M,98.87%,6.10%,0.69,2.20%,8.40%,-,2.08,3.81%,-0.81%,-14.66%,3.23%,3.26%,2.72%,4.21%,19.32%,-24.00%,22.50%,-24.00%,86.62%,56.49,0.00%,0.15,4.93,0.51%,1491180
AKBA,Healthcare,627.64M,-,2.04,2.28,2.33,-,143.32M,142.95M,75.40%,20.16%,4.68,-52.50%,-105.70%,2.20,0.00,48.60%,64.82%,-40.75%,14.90%,8.55%,38.13%,50.51%,-29.36%,-5.74%,78.78%,-64.66%,131.82%,73.54,-1.19%,1.37,4.84,-4.25%,6333684
AKER,Healthcare,27.18M,-,17.23,1.19,1.18,-,7.63M,7.45M,16.40%,8.17%,0.44,-114.30%,-136.30%,9.20,0.00,25.10%,44.93%,-7.06%,6.83%,8.48%,30.77%,54.54%,16.88%,7.70%,97.53%,-59.38%,131.94%,76.93,-1.22%,0.98,3.60,9.27%,1015669
AKTX,Healthcare,110.64M,-,-,21.14,9.00,-,33.87M,18.75M,20.80%,1.01%,0.68,-161.50%,-880.40%,1.50,0.00,13.85%,51.79%,64.44%,5.76%,12.62%,3.93%,30.07%,47.70%,-23.27%,89.80%,-23.27%,231.61%,57.54,1.01%,0.52,2.88,-2.53%,108095
ALIM,Healthcare,44.80M,-,0.82,-,3.96,-,5.07M,4.84M,36.10%,0.44%,0.28,-7.80%,10.70%,3.20,-,15.26%,58.28%,14.43%,6.75%,10.32%,14.64%,47.92%,50.12%,-14.07%,102.06%,-14.07%,185.41%,69.88,0.00%,1.22,8.16,2.94%,70248
ALJJ,Industrials,56.63M,-,0.15,3.47,9.28,17.16,42.23M,18.34M,3.40%,0.17%,0.20,-33.90%,-206.00%,1.40,5.99,13.93%,19.83%,16.55%,4.86%,6.64%,9.46%,19.86%,60.64%,-1.49%,51.23%,-1.49%,399.43%,64.24,1.44%,0.42,1.40,0.64%,50568
ALNA,Healthcare,104.77M,-,-,4.34,3.48,-,36.26M,26.17M,37.10%,5.61%,0.65,-114.20%,-210.80%,8.00,0.54,29.94%,58.39%,-16.47%,8.95%,11.19%,21.77%,41.63%,36.79%,-24.64%,80.60%,-38.20%,299.05%,66.17,3.23%,1.37,2.10,-3.46%,2301082
ALRN,Healthcare,175.66M,-,-,6.66,12.37,-,39.32M,21.77M,7.30%,8.12%,0.49,-98.30%,-170.40%,3.00,0.02,12.70%,73.17%,187.33%,9.76%,12.93%,7.85%,48.40%,73.74%,-8.80%,133.52%,-13.97%,750.00%,62.94,1.88%,0.78,2.13,-0.23%,2135733
ALSK,Communication Services,177.57M,18.33,0.75,1.03,5.50,8.46,54.12M,49.83M,49.90%,2.60%,1.36,1.70%,5.70%,1.50,0.98,0.92%,-0.60%,57.98%,0.73%,0.84%,0.76%,-2.43%,25.79%,-15.56%,8.70%,-15.56%,140.98%,50.18,0.00%,0.23,3.31,0.30%,164823
ALTO,Energy,527.66M,-,0.49,1.84,13.63,7.18,58.50M,56.12M,45.20%,11.64%,1.20,-6.90%,-17.10%,1.20,0.66,15.05%,25.73%,1334.14%,8.06%,9.33%,11.37%,21.14%,81.16%,-6.12%,48.01%,-31.56%,3458.86%,64.03,-0.65%,0.49,7.83,1.42%,1989213
ALYA,Technology,135.34M,-,-,3.26,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,-17.45%,18.30%,-13.96%,7.65%,10.06%,6.33%,12.88%,27.79%,-50.82%,29.95%,-50.82%,179.77%,55.84,1.89%,0.98,2.69,1.51%,230713
AM,Energy,3.87B,-,4.14,1.58,1614.01,14.20,476.58M,313.88M,54.30%,3.70%,2.23,-5.90%,-12.80%,1.80,1.26,3.13%,-2.14%,67.34%,3.66%,4.86%,1.86%,4.86%,33.08%,-4.83%,27.67%,-4.83%,395.56%,55.65,0.36%,0.86,8.38,1.52%,3365631
AMBO,Consumer Defensive,88.04M,-,1.07,4.44,1.91,-,21.80M,1.43M,0.60%,9.71%,0.17,-8.10%,-55.50%,0.70,0.20,21.15%,33.47%,58.13%,40.92%,17.74%,18.55%,28.04%,27.55%,-45.25%,59.49%,-51.63%,182.73%,60.26,-3.17%,1.35,3.11,-1.27%,817690
AMC,Communication Services,2.18B,-,0.86,-,5.21,-,287.28M,114.94M,14.00%,38.87%,0.38,-31.10%,384.40%,0.40,-,-53.53%,201.46%,-5.65%,32.74%,31.55%,-13.96%,23.81%,20.07%,-73.58%,181.67%,-73.58%,181.67%,48.42,-6.15%,0.90,5.38,-12.95%,80212720
AMPE,Healthcare,392.20M,-,-,35.50,41.72,-,178.62M,170.95M,12.80%,13.03%,3.38,-97.90%,-192.90%,5.60,0.00,18.33%,45.89%,200.21%,10.38%,11.26%,39.56%,47.69%,142.32%,-22.99%,176.17%,-22.99%,640.32%,69.53,2.35%,0.94,2.30,7.75%,4632594
AMPY,Energy,110.70M,-,0.49,25.82,8.20,1.76,37.63M,30.21M,33.30%,6.86%,1.40,-80.30%,-348.00%,1.20,67.63,51.87%,73.17%,-47.50%,12.60%,14.81%,38.73%,78.44%,135.82%,3.51%,201.02%,-49.92%,498.98%,76.77,0.35%,1.20,2.95,3.87%,1322451
AMRN,Healthcare,3.29B,-,5.58,5.38,5.86,470.33,389.70M,378.92M,39.20%,5.80%,2.58,-1.70%,-2.70%,2.70,0.02,2.60%,46.47%,-53.06%,6.73%,6.63%,17.62%,43.21%,40.06%,-9.14%,88.88%,-54.39%,150.15%,72.92,0.12%,0.92,8.40,1.39%,5850017
AMRX,Healthcare,1.73B,-,0.92,2.90,6.16,8.12,147.56M,116.02M,69.10%,5.25%,5.37,1.50%,21.40%,2.30,9.59,19.64%,19.15%,21.86%,7.06%,5.84%,19.25%,27.61%,32.54%,-3.44%,51.03%,-3.44%,145.42%,76.87,1.18%,1.29,5.89,-0.34%,1096192
AMS,Healthcare,16.07M,-,0.89,0.69,4.46,1.67,6.05M,3.47M,9.40%,0.29%,0.08,-1.20%,-2.50%,1.40,0.56,12.94%,29.15%,18.03%,12.37%,7.84%,13.49%,27.65%,41.82%,-9.75%,51.85%,-19.83%,147.41%,68.41,-2.08%,0.65,2.87,-0.35%,60265
AMST,Technology,119.38M,-,736.19,5.96,7.28,-,16.55M,9.05M,0.50%,0.15%,0.14,-,-,10.50,0.00,15.28%,36.70%,-,13.90%,12.94%,22.04%,23.34%,27.04%,-35.10%,45.54%,-35.10%,61.10%,64.63,-1.01%,0.32,5.88,-1.34%,24097
AMTX,Energy,158.66M,-,0.88,-,1586.56,-,20.86M,19.62M,38.10%,7.45%,0.40,-25.70%,17.40%,0.10,-,-5.97%,139.48%,802.77%,8.82%,15.10%,25.05%,89.13%,205.86%,-33.09%,275.52%,-33.09%,1886.53%,64.36,-2.03%,0.45,7.36,-0.54%,1231913
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.50%,2.00%,-24.41%,0.86%,1.48%,0.64%,3.83%,14.62%,-5.29%,18.67%,-26.08%,162.50%,56.88,-0.77%,0.04,9.66,-0.97%,829
ANCN,Healthcare,20.55M,-,-,3.84,-,-,7.42M,3.09M,3.46%,1.56%,0.03,-,-,-,-,20.97%,27.06%,114.73%,9.97%,11.72%,18.60%,34.26%,102.89%,-49.00%,93.09%,-49.00%,445.14%,64.08,-1.44%,0.08,2.80,1.08%,105107
ANH,Real Estate,266.00M,-,8.01,0.88,7.06,8.72,99.11M,97.26M,49.30%,0.81%,0.55,-3.10%,-32.40%,-,5.26,6.72%,3.45%,-25.41%,2.47%,2.63%,4.15%,5.22%,38.53%,-3.42%,26.06%,-29.34%,239.87%,59.84,0.00%,0.20,2.68,-0.56%,210516
ANIX,Healthcare,138.49M,-,-,14.32,15.39,-,23.88M,23.15M,6.80%,3.95%,1.31,-129.70%,-142.60%,7.90,0.00,28.95%,43.24%,55.88%,11.24%,10.56%,26.46%,53.85%,100.71%,-5.68%,161.58%,-5.68%,299.25%,72.79,-0.38%,0.57,5.31,0.19%,296040
ANPC,Healthcare,66.65M,-,-,18.00,44.43,-,10.95M,1.33M,0.63%,0.41%,0.00,-,-,0.90,0.24,8.70%,10.07%,-,4.02%,6.23%,5.57%,9.89%,8.76%,-29.25%,47.12%,-49.00%,94.29%,60.58,-0.16%,0.04,6.12,0.00%,34408
ANTE,Communication Services,40.30M,-,1.59,2.74,25.19,-,12.57M,1.69M,4.00%,4.60%,0.06,-28.20%,-94.60%,0.30,0.36,37.55%,46.84%,248.00%,14.18%,11.23%,50.10%,98.78%,235.21%,2.21%,271.23%,2.21%,528.19%,79.27,0.57%,3.25,3.93,13.07%,3316252
ANY,Technology,24.09M,-,6.18,-,8.31,-,6.95M,5.46M,6.80%,3.52%,0.17,-57.30%,80.30%,0.60,-,64.22%,60.54%,325.18%,18.30%,16.61%,66.45%,101.39%,72.15%,5.26%,175.36%,-31.53%,1051.52%,77.54,-0.84%,3.06,3.80,6.15%,2519083
AOD,Financial,983.67M,-,12.62,1.06,-,-,105.43M,-,36.62%,-,0.17,-,-,-,-,3.55%,3.90%,2.75%,0.81%,1.01%,2.33%,4.65%,15.47%,0.11%,10.40%,0.11%,86.06%,65.84,-0.11%,0.49,9.34,0.11%,140377
