Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ADMA,Healthcare,257.53M,-,6.39,3.25,4.31,-,87.70M,70.91M,54.90%,13.61%,2.42,-37.20%,-98.80%,8.50,1.36,-10.85%,27.67%,-29.11%,8.07%,7.86%,4.32%,16.78%,6.19%,-14.16%,39.53%,-36.43%,84.14%,56.99,1.52%,1.26,2.67,1.52%,2665355
ADMP,Healthcare,202.55M,-,11.01,4.14,16.33,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,-5.10%,91.81%,94.26%,12.47%,17.00%,-2.02%,51.72%,80.80%,-40.80%,194.72%,-40.80%,413.04%,55.35,-2.68%,0.64,1.39,-7.03%,6493531
ADMS,Healthcare,175.11M,-,2.51,-,1.89,-,28.38M,27.75M,63.00%,6.39%,3.32,-43.50%,328.40%,3.90,-,-7.24%,32.06%,5.18%,8.02%,11.69%,6.06%,18.58%,50.88%,-33.88%,47.20%,-33.88%,218.42%,57.29,-0.17%,0.57,6.05,2.72%,161581
ADT,Industrials,7.62B,-,1.44,2.31,15.57,11.81,769.24M,691.77M,95.70%,2.39%,4.14,-3.70%,-19.70%,0.90,3.10,-0.42%,7.18%,34.05%,3.11%,4.93%,1.92%,8.37%,11.54%,-10.89%,23.65%,-44.86%,178.71%,58.04,-0.21%,1.02,9.49,0.85%,2153288
ADTX,Healthcare,57.79M,-,-,2.20,4.22,-,13.97M,9.25M,6.80%,10.77%,0.24,-133.80%,-596.90%,18.90,0.00,7.96%,71.73%,-,18.94%,19.15%,5.49%,39.58%,36.57%,-42.18%,103.72%,-59.38%,140.19%,54.91,-1.72%,0.16,3.89,-4.40%,356600
ADXS,Healthcare,161.50M,-,538.34,3.28,6.41,-,70.13M,-,17.50%,-,0.37,-60.50%,-76.40%,8.50,0.00,21.55%,131.15%,34.29%,19.27%,14.27%,40.67%,106.58%,133.67%,-18.76%,333.70%,-18.76%,383.33%,70.63,-5.67%,1.78,1.28,-9.54%,13714341
AEF,Financial,459.30M,-,33.21,1.27,-,-,50.75M,-,63.43%,-,0.31,-,-,-,-,1.80%,6.85%,20.34%,1.07%,1.52%,1.86%,5.95%,28.36%,-1.87%,14.05%,-1.87%,102.96%,59.69,-0.88%,0.22,8.88,-1.87%,8948
AEG,Financial,9.86B,1157.50,0.16,0.30,0.73,-,2.05B,1.81B,8.10%,0.16%,1.31,-,-,-,0.42,5.47%,5.71%,14.89%,1.85%,1.70%,5.99%,11.60%,41.52%,-2.36%,28.61%,-2.36%,152.22%,62.65,-1.08%,1.04,4.54,-1.94%,1195495
AEHL,Industrials,13.57M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.14,-,-,-,-,25.00%,59.50%,128.98%,16.29%,15.05%,27.07%,42.62%,67.93%,-21.58%,85.92%,-25.42%,407.71%,63.09,-10.11%,2.00,3.96,-11.01%,840996
AEHR,Technology,74.25M,-,5.46,6.72,21.84,-,23.40M,20.19M,23.10%,0.78%,0.32,-23.10%,-33.50%,3.20,0.16,19.77%,44.39%,15.73%,13.90%,9.43%,24.00%,35.84%,73.09%,-5.51%,63.82%,-5.51%,196.36%,67.61,-0.32%,3.77,3.26,5.50%,976260
AEMD,Healthcare,32.01M,-,40.02,2.78,2.65,-,12.09M,11.78M,6.10%,4.89%,0.26,-54.30%,-59.30%,10.00,0.00,-11.30%,5.12%,-23.05%,12.80%,11.25%,1.56%,11.45%,46.74%,-15.92%,71.43%,-29.22%,123.73%,52.35,0.00%,0.15,2.64,-1.12%,178000
AESE,Communication Services,95.29M,-,4.14,1.63,16.43,-,29.63M,18.53M,1.80%,1.65%,0.10,-46.50%,-74.10%,1.00,0.17,1.69%,52.53%,-11.40%,22.67%,16.65%,4.11%,28.41%,31.40%,-35.79%,125.98%,-61.20%,476.25%,52.90,-1.66%,0.54,2.31,-4.36%,828906
AEY,Technology,40.00M,-,0.82,2.96,7.41,-,12.15M,5.56M,4.90%,4.31%,0.84,-53.30%,-119.70%,1.80,0.48,2.67%,26.28%,7.45%,8.53%,7.04%,6.53%,5.02%,32.60%,-21.21%,25.60%,-48.52%,122.73%,57.03,1.16%,0.81,3.34,-3.44%,121620
AEZS,Healthcare,96.60M,-,74.30,5.74,4.45,-,62.68M,62.63M,21.40%,8.12%,0.31,-21.50%,-125.80%,13.00,0.01,-29.55%,142.19%,18.32%,15.02%,25.65%,14.82%,83.42%,130.84%,-60.08%,311.68%,-60.08%,398.28%,53.13,-1.29%,1.20,1.45,-6.77%,10379885
AFI,Industrials,80.53M,-,0.14,0.34,3.63,-,21.96M,20.95M,75.20%,2.38%,2.18,-11.10%,-22.10%,1.90,0.29,-23.06%,-8.05%,11.21%,7.70%,7.42%,-16.89%,-9.42%,2.94%,-32.52%,13.66%,-35.05%,224.74%,38.86,3.18%,4.78,3.64,-3.53%,577551
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06%,-0.05%,-0.10%,0.34%,0.35%,-0.36%,-0.51%,-0.87%,-1.17%,0.26%,-9.80%,6.64%,41.93,-0.26%,0.80,9.72,-0.41%,34752
AFIN,Real Estate,888.22M,-,2.92,0.57,10.29,-,108.43M,108.35M,49.90%,3.24%,6.56,-1.20%,-2.60%,-,0.00,4.74%,7.83%,-37.36%,3.25%,3.25%,6.23%,7.69%,14.34%,-3.58%,15.63%,-38.12%,99.05%,62.99,0.00%,0.40,8.36,-0.48%,112756
AFMD,Healthcare,658.38M,-,24.12,9.47,5.58,-,86.03M,82.40M,47.30%,9.10%,4.23,-37.70%,-100.40%,2.20,0.05,0.32%,-9.16%,130.63%,5.25%,6.82%,1.89%,-1.53%,43.51%,-16.78%,19.02%,-16.78%,338.38%,52.22,-1.60%,0.40,6.22,-0.40%,371558
AGE,Healthcare,89.88M,-,47.30,-,81.71,-,37.68M,21.21M,18.40%,1.72%,1.13,-207.10%,964.50%,0.40,-,-3.33%,26.09%,57.82%,13.02%,9.73%,10.83%,26.53%,76.44%,-23.53%,56.00%,-40.46%,251.35%,58.14,5.60%,1.23,2.34,0.86%,208998
AGEN,Healthcare,885.96M,-,9.69,-,7.76,-,182.67M,170.64M,56.10%,14.62%,8.67,-95.70%,82.80%,0.90,-,-12.40%,37.01%,17.69%,7.11%,9.87%,5.62%,21.53%,20.99%,-23.45%,47.41%,-23.45%,150.27%,57.99,-0.87%,0.55,4.55,-0.76%,833997
AGFS,Consumer Defensive,137.47M,-,0.82,0.48,5.48,5.41,51.00M,30.24M,73.30%,2.57%,4.33,-9.70%,-25.00%,2.70,0.98,0.00%,29.44%,8.97%,7.76%,6.91%,8.27%,5.43%,-3.50%,-16.29%,30.60%,-43.10%,139.00%,55.54,-1.18%,0.67,2.39,-6.27%,64063
AGI,Basic Materials,3.10B,30.38,4.39,1.12,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,-2.47%,0.38%,24.21%,3.93%,4.17%,-3.04%,-9.04%,-13.53%,-20.97%,2.36%,-32.64%,133.53%,39.99,0.51%,0.85,7.80,-1.27%,1329174
AGLE,Healthcare,350.96M,-,-,3.36,2.51,-,62.24M,46.72M,94.00%,3.98%,8.26,-66.90%,-81.40%,10.10,0.00,-5.53%,-7.89%,-10.26%,5.92%,5.36%,-3.79%,-9.39%,-10.10%,-26.58%,9.12%,-36.91%,105.14%,40.74,-1.50%,0.99,7.18,-2.31%,118459
AGRO,Consumer Defensive,991.70M,-,1.15,1.18,4.64,3.44,117.74M,117.34M,73.30%,0.67%,2.48,-1.60%,-4.30%,1.80,1.31,1.21%,5.27%,5.01%,2.53%,3.11%,3.88%,14.12%,53.82%,-3.40%,41.58%,-3.40%,148.94%,65.17,0.00%,0.47,8.24,-1.79%,78137
AGRX,Healthcare,307.01M,-,-,4.58,4.27,-,87.35M,67.10M,49.90%,3.55%,1.94,-45.90%,-56.80%,10.20,0.24,-3.60%,23.84%,-11.68%,9.92%,6.06%,8.49%,12.84%,15.66%,-11.01%,22.89%,-21.98%,148.52%,57.97,0.00%,0.67,3.36,-3.59%,433151
AGS,Consumer Cyclical,246.09M,-,1.24,3.97,2.17,11.55,35.65M,35.49M,79.60%,2.27%,1.77,-8.70%,-69.80%,4.80,10.02,12.34%,13.06%,-31.47%,7.03%,7.02%,18.62%,14.18%,56.71%,-4.99%,48.84%,-34.33%,904.14%,66.86,-0.56%,0.36,7.04,-0.85%,86784
AGTC,Healthcare,333.17M,-,135.82,5.12,6.27,-,25.88M,21.58M,37.20%,6.09%,0.59,-62.30%,-89.20%,3.90,0.24,66.80%,80.79%,51.53%,26.76%,12.48%,45.99%,56.79%,45.34%,-23.16%,94.50%,-23.16%,224.45%,70.89,-4.76%,3.22,7.43,-9.28%,3773572
AHC,Communication Services,45.61M,-,0.28,0.93,1.06,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-12.50%,11.28%,-20.51%,6.45%,11.10%,3.49%,26.05%,43.38%,-26.27%,67.63%,-26.27%,80.62%,56.93,3.23%,1.69,2.33,7.37%,101470
AHPI,Healthcare,29.44M,-,0.86,3.46,-,-,4.01M,2.81M,7.10%,15.99%,0.72,-14.50%,-27.80%,1.50,0.40,-1.70%,23.32%,242.92%,15.39%,13.50%,5.55%,24.60%,-2.65%,-18.99%,62.01%,-83.80%,268.21%,55.89,-0.93%,1.17,7.29,-2.92%,386878
AHT,Real Estate,221.05M,-,0.29,-,1.83,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,6.17%,26.01%,-86.29%,9.57%,10.83%,8.70%,11.55%,-19.11%,-22.58%,57.77%,-87.17%,162.13%,56.36,-6.69%,0.87,3.33,-3.23%,3861019
AIH,Healthcare,157.83M,-,1.31,2.39,15.32,-,23.61M,23.61M,4.10%,0.06%,0.10,-19.30%,-44.50%,0.50,1.34,11.46%,42.00%,-6.46%,9.27%,8.10%,17.41%,29.75%,21.84%,-8.70%,58.60%,-36.01%,79.00%,66.25,-1.41%,1.48,6.82,-3.94%,111426
AIHS,Financial,74.02M,-,10.14,12.00,16.82,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,-8.24%,18.18%,129.38%,9.18%,12.02%,3.22%,21.46%,84.05%,-15.32%,67.59%,-31.54%,518.81%,54.81,-1.92%,3.02,1.61,3.13%,4991154
AIKI,Healthcare,47.68M,-,5297.60,2.02,1.75,-,34.99M,32.96M,13.10%,3.57%,0.08,-49.20%,-50.70%,59.60,0.00,0.00%,54.13%,69.49%,20.67%,16.39%,-0.16%,41.03%,92.67%,-37.84%,186.88%,-70.97%,240.42%,51.89,-1.79%,2.41,1.59,-5.65%,19228327
AIM,Healthcare,107.12M,-,535.58,1.74,2.70,-,40.69M,40.23M,6.30%,4.73%,0.51,-26.30%,-30.40%,50.00,0.03,3.07%,31.86%,144.55%,9.88%,9.35%,8.89%,21.83%,11.86%,-16.18%,50.00%,-63.92%,156.50%,57.08,-3.35%,0.59,2.57,-4.65%,1167390
AINC,Financial,21.46M,-,0.06,-,0.31,0.47,2.31M,1.29M,17.90%,0.83%,0.04,-36.80%,217.30%,0.70,-,5.12%,6.95%,-63.14%,6.72%,7.30%,10.11%,24.81%,21.80%,-22.51%,78.74%,-62.74%,96.22%,61.89,3.36%,0.24,8.83,2.44%,30706
AIRI,Industrials,65.51M,-,1.34,5.49,43.67,-,30.62M,24.74M,23.70%,0.42%,0.12,-4.10%,-19.50%,1.30,2.57,5.18%,32.68%,26.87%,16.26%,11.58%,22.71%,41.99%,65.80%,-16.87%,76.29%,-16.87%,240.83%,74.45,0.99%,2.01,2.05,0.74%,947114
AIV,Real Estate,735.37M,4.73,0.83,0.34,3.22,7.05,147.53M,147.50M,98.87%,6.61%,0.81,2.20%,8.40%,-,2.08,-0.20%,1.02%,-16.32%,2.29%,3.11%,0.57%,0.65%,16.46%,-25.31%,14.21%,-25.31%,83.40%,50.53,-0.81%,0.26,4.84,-2.02%,1644049
AKBA,Healthcare,688.77M,-,2.23,2.07,2.56,-,143.32M,142.95M,81.20%,19.20%,4.24,-52.50%,-105.70%,2.20,0.00,-5.05%,50.98%,-49.89%,9.11%,9.73%,11.62%,31.18%,-34.01%,-13.23%,64.58%,-67.47%,113.40%,59.01,-0.54%,1.35,4.46,-3.15%,4625877
AKER,Healthcare,35.05M,-,22.23,1.46,1.52,-,7.63M,7.45M,21.20%,7.55%,0.56,-114.30%,-136.30%,9.20,0.00,16.52%,51.70%,25.63%,25.71%,12.92%,19.07%,47.36%,22.56%,-27.86%,95.35%,-57.29%,143.87%,58.85,-3.23%,0.80,3.78,-5.97%,429971
AKTX,Healthcare,114.27M,-,-,21.93,9.29,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,8.48%,-3.76%,55.84%,9.41%,11.30%,13.70%,37.31%,63.78%,-13.56%,87.86%,-13.56%,273.56%,63.78,2.61%,0.84,3.25,5.86%,126377
ALIM,Healthcare,51.28M,-,0.94,-,4.54,-,5.07M,4.84M,36.90%,0.20%,0.11,-7.80%,10.70%,3.20,-,12.68%,40.00%,47.60%,13.22%,10.77%,14.57%,49.75%,62.32%,-16.59%,122.77%,-16.59%,214.66%,67.17,-1.30%,0.56,9.00,-2.60%,27091
ALJJ,Industrials,82.25M,-,0.21,5.20,31.63,6.74,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,30.94%,47.97%,58.26%,18.14%,8.93%,28.62%,42.78%,94.84%,-36.73%,81.12%,-36.73%,527.95%,64.66,-1.10%,1.15,1.76,-3.36%,850696
ALNA,Healthcare,98.92M,-,-,4.16,3.29,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-0.48%,40.54%,-6.73%,7.45%,11.37%,4.88%,27.11%,28.99%,-28.41%,64.47%,-41.29%,279.07%,57.88,-3.37%,1.18,1.99,-4.32%,1502135
ALRN,Healthcare,158.92M,-,-,6.03,11.19,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-10.23%,4.89%,181.75%,9.33%,10.91%,-9.19%,18.08%,44.01%,-21.67%,100.55%,-26.11%,630.00%,47.79,-2.59%,0.74,1.83,-5.44%,1567005
ALSK,Communication Services,175.81M,18.11,0.74,1.02,5.44,8.37,54.12M,50.26M,49.20%,2.74%,1.51,1.70%,5.70%,1.50,0.98,-0.91%,-0.91%,67.54%,0.95%,0.84%,-0.52%,-4.52%,22.10%,-16.84%,0.46%,-16.84%,137.34%,42.95,0.31%,0.28,3.26,0.00%,134924
ALTO,Energy,511.42M,-,0.47,1.66,13.22,6.96,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-9.26%,0.58%,1085.49%,7.93%,8.50%,-7.84%,0.15%,46.07%,-20.54%,25.28%,-42.07%,2912.41%,43.67,-2.73%,0.56,6.63,-4.78%,1539914
ALYA,Technology,141.98M,-,-,3.42,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,3.73%,12.09%,6.11%,9.93%,10.40%,2.04%,10.34%,24.97%,-51.25%,28.82%,-51.25%,177.34%,52.73,0.00%,0.63,2.67,-4.08%,126072
AM,Energy,4.20B,-,4.49,1.75,1751.00,15.40,476.58M,313.88M,56.10%,3.06%,1.78,-5.90%,-12.80%,1.80,1.26,9.58%,7.65%,107.01%,4.96%,4.85%,-2.90%,-1.31%,26.30%,-14.86%,10.80%,-14.86%,379.59%,45.97,-9.07%,5.21,8.10,-11.42%,14859477
AMBO,Consumer Defensive,69.66M,-,0.85,4.46,1.51,-,21.80M,1.43M,0.70%,9.04%,0.14,-8.10%,-55.50%,0.70,0.20,4.73%,33.20%,38.96%,13.48%,18.94%,5.87%,18.78%,20.79%,-47.57%,52.71%,-53.69%,170.71%,54.22,-4.05%,0.43,2.98,-7.23%,203718
AMC,Communication Services,1.89B,-,0.75,-,4.52,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,0.91%,138.20%,-21.16%,10.37%,31.80%,-19.46%,28.96%,28.67%,-71.41%,204.71%,-71.41%,204.71%,49.51,4.68%,1.52,5.82,4.86%,99802658
AMPE,Healthcare,332.28M,-,-,34.50,35.35,-,178.62M,170.95M,13.70%,13.39%,3.11,-97.90%,-192.90%,5.60,0.00,-8.00%,52.21%,204.41%,14.03%,13.08%,1.37%,12.21%,92.51%,-35.54%,90.20%,-35.54%,519.68%,50.97,1.45%,0.77,1.92,-7.20%,3005287
AMPY,Energy,110.31M,-,0.49,27.27,8.17,1.75,37.63M,30.21M,33.20%,7.07%,1.41,-80.30%,-348.00%,1.20,67.63,4.90%,46.34%,-44.75%,10.84%,12.84%,19.51%,52.90%,119.80%,-11.66%,154.09%,-50.41%,482.98%,64.77,-3.67%,1.14,2.87,-4.29%,913816
AMRN,Healthcare,2.98B,-,5.05,5.06,5.31,426.07,389.70M,378.92M,37.80%,5.33%,2.49,-1.70%,-2.70%,2.70,0.02,-6.14%,28.50%,-57.12%,7.00%,7.14%,0.40%,23.89%,28.71%,-16.43%,73.71%,-57.87%,130.06%,57.89,-0.77%,0.70,7.73,-0.90%,3017165
AMRX,Healthcare,1.75B,-,0.93,2.77,6.22,8.20,147.56M,116.02M,68.50%,4.30%,4.35,1.50%,21.40%,2.30,9.59,-3.41%,17.18%,17.92%,4.87%,5.52%,8.31%,17.31%,25.43%,-8.45%,41.10%,-8.45%,135.75%,64.17,-0.35%,0.77,5.66,-0.04%,467581
AMS,Healthcare,15.65M,-,0.87,0.69,4.35,1.63,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.44%,24.41%,21.01%,11.27%,9.18%,4.97%,20.14%,37.02%,-11.71%,48.69%,-21.08%,143.55%,59.64,-0.44%,0.43,2.83,-2.33%,29568
AMST,Technology,148.90M,-,918.25,9.99,10.87,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,26.31%,66.08%,-,14.48%,15.53%,42.86%,53.44%,60.85%,-16.11%,88.12%,-16.11%,108.22%,76.14,0.40%,1.24,7.60,1.47%,71179
AMTX,Energy,176.97M,-,0.98,-,1769.70,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,15.49%,134.81%,1003.90%,13.22%,15.52%,13.02%,78.88%,211.56%,-25.59%,268.71%,-25.59%,2109.26%,61.75,-5.06%,0.44,8.19,-3.70%,871396
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.94%,-0.78%,-22.95%,1.50%,1.43%,3.11%,4.61%,16.21%,-3.43%,21.01%,-24.00%,167.66%,59.54,-1.02%,0.00,9.85,-1.02%,46
ANCN,Healthcare,34.64M,-,-,6.48,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,66.75%,114.17%,256.40%,78.01%,27.84%,36.81%,75.20%,190.39%,-58.67%,194.60%,-58.67%,748.88%,56.58,-2.98%,0.27,4.36,-6.61%,381217
ANH,Real Estate,267.13M,-,8.05,0.88,7.09,8.76,99.11M,97.31M,54.10%,1.35%,0.94,-3.10%,-32.40%,-,5.26,1.49%,7.94%,-26.09%,2.60%,2.82%,1.04%,1.86%,34.95%,-5.34%,19.18%,-30.00%,236.71%,52.62,0.00%,0.27,2.66,-2.21%,200804
ANIX,Healthcare,142.19M,-,-,14.57,15.80,-,23.88M,23.35M,6.90%,2.42%,0.78,-129.70%,-142.60%,7.90,0.00,0.94%,21.12%,50.98%,7.39%,9.85%,13.49%,37.85%,89.01%,-7.77%,108.54%,-7.77%,290.43%,64.62,0.00%,0.59,5.19,-3.66%,227671
ANPC,Healthcare,86.70M,-,-,22.65,57.80,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,25.41%,34.15%,-,10.25%,7.58%,22.42%,28.73%,30.38%,-16.00%,74.65%,-39.45%,130.65%,68.24,5.45%,0.36,7.27,-5.64%,257717
ANTE,Communication Services,88.63M,-,3.49,5.09,55.39,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,47.83%,163.67%,533.33%,24.41%,15.33%,90.95%,160.87%,380.41%,-10.95%,461.82%,-10.95%,886.59%,77.92,-14.71%,1.75,6.18,-4.33%,1568414
ANY,Technology,20.78M,-,5.33,-,7.17,-,6.95M,5.46M,8.10%,4.65%,0.21,-57.30%,80.30%,0.60,-,-28.80%,31.40%,246.89%,12.88%,17.72%,13.44%,45.39%,32.62%,-32.65%,119.12%,-45.52%,816.30%,56.39,1.84%,1.02,3.02,11.17%,656384
AOD,Financial,996.32M,-,12.78,1.08,-,-,105.43M,-,36.62%,-,0.43,-,-,-,-,1.07%,4.07%,2.49%,0.73%,0.94%,0.53%,2.75%,13.57%,-2.34%,7.86%,-2.34%,84.56%,54.86,-1.06%,0.53,9.27,-1.96%,108077
AP,Industrials,137.60M,11.68,0.41,1.38,7.52,4.74,13.34M,11.37M,53.50%,5.28%,5.19,1.80%,15.40%,1.60,0.42,-4.83%,18.65%,171.14%,9.79%,7.29%,6.30%,18.02%,82.76%,-11.46%,77.68%,-11.46%,302.06%,55.68,-0.50%,0.37,7.80,-3.47%,22472
