Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACH,Basic Materials,8.61B,-,0.31,0.71,4.30,16.06,680.91M,429.49M,1.60%,0.01%,0.39,0.00%,-0.10%,0.70,1.85,7.96%,-9.35%,21.49%,1.43%,1.64%,4.53%,-0.27%,33.93%,-11.96%,15.72%,-11.96%,90.43%,55.76,0.68%,0.48,8.76,-0.68%,47636
ACIU,Healthcare,558.91M,-,31.76,2.13,2.05,-,71.93M,37.91M,30.00%,2.83%,3.00,-22.10%,-24.20%,18.10,0.01,15.91%,32.35%,-14.72%,14.42%,10.17%,13.59%,26.13%,14.16%,-24.01%,51.98%,-43.77%,79.61%,63.28,0.00%,0.51,7.31,-4.44%,181678
ACOR,Healthcare,72.63M,1.48,0.44,1.20,1.15,-,47.71M,9.35M,40.50%,5.77%,0.46,6.60%,16.10%,1.10,0.73,12.69%,91.24%,-34.66%,6.42%,10.39%,4.93%,36.43%,59.21%,-14.55%,119.58%,-43.52%,191.98%,60.65,1.78%,0.52,7.40,-5.85%,611924
ACRX,Healthcare,290.74M,-,55.91,-,6.75,-,113.81M,88.85M,25.40%,12.35%,2.20,-60.70%,85.50%,2.90,-,27.65%,105.19%,63.91%,10.66%,16.22%,18.95%,55.61%,78.87%,-10.20%,128.57%,-10.20%,276.39%,66.81,4.33%,1.16,2.64,-4.69%,5818925
ACST,Healthcare,175.91M,-,-,10.65,-,-,179.50M,95.08M,1.66%,1.67%,0.03,-,-,-,-,44.08%,71.93%,71.72%,12.43%,16.24%,65.09%,142.83%,144.62%,10.13%,391.80%,10.13%,601.75%,81.38,14.29%,3.05,1.20,22.45%,139758543
ACTG,Industrials,376.82M,33.00,14.44,1.81,1.24,125.61,48.47M,46.31M,69.70%,2.59%,1.50,4.00%,7.30%,2.60,0.57,16.67%,71.00%,203.24%,10.76%,10.32%,35.19%,70.96%,110.96%,1.39%,131.32%,1.39%,360.00%,82.53,2.14%,3.75,8.05,7.48%,3001607
ADAP,Healthcare,982.53M,-,307.04,2.78,2.46,-,154.67M,11.25M,90.50%,12.77%,0.93,-33.70%,-44.90%,12.20,0.00,11.94%,9.22%,61.10%,9.31%,8.09%,15.84%,27.25%,-3.42%,-7.77%,78.63%,-49.48%,238.50%,65.86,1.19%,0.51,6.77,0.30%,782602
ADES,Industrials,97.18M,-,1.64,1.25,6.48,2.59,18.09M,17.94M,63.40%,4.58%,7.31,-14.50%,-24.20%,1.40,0.35,25.59%,6.38%,-51.09%,7.49%,5.58%,5.99%,3.75%,14.81%,-8.49%,23.33%,-54.79%,62.25%,55.97,0.00%,0.97,5.71,-2.23%,108654
ADIL,Healthcare,35.97M,-,-,5.73,4.86,-,13.65M,11.67M,9.80%,2.97%,0.57,-121.30%,-132.80%,7.50,0.00,34.23%,54.40%,85.09%,14.57%,10.22%,26.70%,40.50%,69.44%,-9.40%,80.63%,-27.75%,189.00%,69.95,2.01%,1.83,2.89,-3.02%,1118426
ADMA,Healthcare,285.35M,-,7.08,3.64,4.78,-,87.70M,70.91M,54.50%,13.61%,2.60,-37.20%,-98.80%,8.50,1.36,20.90%,37.85%,-14.74%,9.21%,6.75%,20.18%,30.45%,14.24%,-3.68%,55.68%,-31.43%,98.62%,68.45,3.05%,1.93,2.88,-2.37%,7165764
ADMP,Healthcare,196.89M,-,10.70,4.36,15.88,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,42.73%,125.32%,123.81%,12.21%,16.61%,35.71%,105.30%,123.34%,-29.49%,291.46%,-29.49%,511.11%,68.60,7.01%,1.19,1.65,5.10%,22281000
ADMS,Healthcare,183.20M,-,2.62,-,1.98,-,28.38M,27.75M,62.60%,6.39%,3.65,-43.50%,328.40%,3.90,-,11.21%,36.27%,14.62%,10.73%,11.39%,17.35%,25.91%,58.37%,-31.80%,51.82%,-31.80%,228.42%,61.59,0.00%,1.15,6.24,-1.73%,556717
ADT,Industrials,7.77B,-,1.47,2.32,15.87,12.04,769.24M,691.76M,95.70%,2.39%,4.12,-3.70%,-19.70%,0.90,3.10,6.30%,7.02%,42.97%,3.76%,5.25%,1.57%,8.48%,10.98%,-12.30%,23.38%,-45.73%,174.30%,55.47,1.16%,0.69,9.34,-1.16%,2776733
ADTX,Healthcare,49.09M,-,-,2.04,3.58,-,13.97M,9.25M,6.80%,10.77%,0.27,-133.80%,-596.90%,18.90,0.00,17.45%,61.11%,-,9.91%,16.53%,29.63%,61.70%,46.63%,-39.08%,115.79%,-57.20%,153.09%,67.97,1.86%,0.76,4.10,8.75%,2824389
ADXS,Healthcare,118.90M,-,396.33,2.70,4.72,-,70.13M,-,15.00%,-,0.43,-60.50%,-76.40%,8.50,0.00,60.89%,114.81%,8.41%,13.93%,13.51%,46.51%,114.66%,113.68%,-3.30%,318.66%,-9.52%,331.98%,78.44,6.03%,1.41,1.14,-1.72%,17991274
AEF,Financial,451.18M,-,32.63,1.25,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,3.37%,3.37%,18.29%,1.43%,1.68%,3.87%,8.54%,31.03%,0.45%,20.52%,0.45%,104.55%,67.01,0.00%,0.83,8.95,0.67%,63770
AEG,Financial,9.29B,7.26,0.21,0.28,0.70,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,5.53%,2.81%,3.29%,1.58%,1.73%,3.34%,9.38%,38.03%,-1.58%,23.51%,-1.58%,142.22%,61.63,-0.23%,0.66,4.36,-0.68%,1431348
AEHL,Industrials,10.86M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,21.09%,23.18%,79.85%,25.35%,13.26%,25.50%,37.71%,56.10%,-28.32%,69.95%,-31.83%,364.10%,69.40,-4.21%,1.12,3.62,1.69%,814749
AEHR,Technology,62.02M,-,4.56,5.61,18.24,-,23.40M,20.19M,23.00%,0.78%,0.38,-23.10%,-33.50%,3.20,0.16,8.86%,22.27%,28.36%,5.68%,7.94%,22.86%,30.01%,59.02%,3.16%,88.46%,3.16%,167.27%,66.79,4.65%,3.79,2.94,13.95%,1591022
AEMD,Healthcare,32.84M,-,54.73,2.64,2.26,-,12.07M,11.78M,6.30%,4.89%,0.28,-49.70%,-54.60%,9.90,0.00,32.02%,11.07%,-24.18%,8.75%,9.78%,20.95%,35.46%,74.44%,-1.91%,100.00%,-17.43%,161.02%,69.22,-1.66%,0.41,3.08,2.33%,851924
AESE,Communication Services,88.42M,-,3.84,1.60,15.25,-,29.63M,18.53M,1.40%,1.65%,0.12,-46.50%,-74.10%,1.00,0.17,22.16%,52.90%,9.28%,12.74%,13.47%,61.20%,92.38%,80.35%,16.37%,221.65%,-47.47%,680.00%,73.62,10.97%,3.62,3.12,31.65%,9582765
AEY,Technology,40.41M,-,0.80,2.65,4.87,-,11.79M,5.90M,5.10%,4.06%,0.87,-48.60%,-95.90%,2.00,0.54,11.59%,21.22%,14.24%,4.94%,6.51%,14.04%,8.25%,37.07%,-19.34%,28.57%,-47.30%,128.00%,63.81,3.56%,0.66,3.42,1.48%,180634
AEZS,Healthcare,132.79M,-,102.15,8.15,6.12,-,62.68M,62.63M,21.40%,8.37%,0.37,-21.50%,-125.80%,13.00,0.01,120.00%,307.41%,96.43%,58.15%,26.35%,96.29%,194.95%,218.23%,-47.24%,444.16%,-47.24%,558.62%,61.68,1.82%,2.80,1.91,-13.18%,39868122
AFI,Industrials,96.33M,-,0.17,0.44,4.34,-,21.96M,20.95M,74.50%,2.38%,2.29,-11.10%,-22.10%,1.90,0.29,24.68%,15.29%,33.88%,9.37%,6.75%,18.75%,28.98%,45.58%,-6.31%,57.81%,-9.82%,350.89%,66.25,1.84%,1.03,5.05,3.06%,224512
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16%,-0.04%,-0.04%,0.27%,0.35%,0.17%,0.00%,-0.32%,-0.71%,0.83%,-9.29%,7.24%,53.52,0.20%,0.23,9.77,0.09%,18431
AFIN,Real Estate,863.91M,-,2.84,0.55,10.01,-,108.43M,108.35M,49.40%,3.24%,6.48,-1.20%,-2.60%,-,0.00,6.79%,4.16%,-39.43%,2.60%,3.29%,5.50%,5.43%,11.18%,-2.05%,12.17%,-40.06%,93.10%,61.51,1.00%,0.82,8.11,1.12%,446429
AFMD,Healthcare,631.60M,-,23.39,9.58,5.43,-,86.03M,82.40M,45.00%,9.10%,4.10,-37.70%,-100.40%,2.20,0.05,6.04%,0.81%,127.37%,7.86%,7.73%,-4.94%,-3.80%,41.55%,-19.79%,20.72%,-19.79%,322.54%,47.68,0.48%,0.90,6.00,-3.69%,1635371
AGE,Healthcare,90.41M,-,47.58,-,82.19,-,37.68M,21.21M,18.30%,1.72%,1.34,-207.10%,964.50%,0.40,-,31.15%,46.34%,100.00%,14.20%,8.59%,39.09%,52.02%,110.09%,-0.37%,80.00%,-31.30%,305.41%,73.35,5.00%,9.83,2.70,12.50%,2668257
AGEN,Healthcare,1.00B,-,10.94,-,8.77,-,182.67M,170.64M,53.50%,14.62%,8.94,-95.70%,82.80%,0.90,-,23.88%,61.23%,40.11%,13.26%,9.48%,29.66%,41.24%,38.40%,-13.61%,66.34%,-13.61%,182.42%,76.71,0.76%,1.39,5.14,-1.91%,3884694
AGFS,Consumer Defensive,124.59M,-,0.75,0.48,4.96,4.91,51.00M,30.24M,73.30%,2.57%,4.76,-9.70%,-25.00%,2.70,0.98,28.14%,19.72%,17.51%,8.95%,6.87%,26.77%,15.74%,5.67%,-8.93%,42.08%,-38.10%,160.00%,73.43,1.96%,2.83,2.60,1.96%,462888
AGI,Basic Materials,3.18B,31.15,4.50,1.15,-,-,392.73M,391.00M,74.64%,0.86%,1.15,-,-,-,-,2.27%,-9.09%,31.49%,3.15%,4.09%,2.21%,-4.38%,-8.69%,-16.51%,8.14%,-28.84%,146.71%,49.41,0.74%,0.76,8.24,1.73%,2226396
AGLE,Healthcare,369.55M,-,-,3.55,2.64,-,62.24M,46.72M,94.50%,3.98%,8.37,-66.90%,-81.40%,10.10,0.00,2.23%,-4.89%,-5.93%,3.33%,4.85%,1.09%,-4.31%,-3.84%,-21.57%,16.57%,-32.60%,119.14%,49.26,0.26%,0.54,7.67,-1.41%,118852
AGRO,Consumer Defensive,960.73M,-,1.12,1.16,4.50,3.34,117.74M,117.34M,71.30%,0.67%,2.45,-1.60%,-4.30%,1.80,1.31,5.47%,13.87%,5.47%,2.47%,3.64%,5.47%,17.59%,57.00%,-1.73%,41.58%,-1.73%,148.94%,71.16,0.48%,0.61,8.24,-0.60%,195140
AGRX,Healthcare,317.75M,-,-,4.75,4.42,-,87.35M,67.10M,49.60%,3.55%,2.07,-45.90%,-56.80%,10.20,0.24,27.11%,26.22%,-9.98%,6.59%,4.14%,16.21%,17.59%,18.83%,-7.32%,26.67%,-28.23%,153.33%,68.19,2.22%,2.49,3.42,-5.26%,2860954
AGS,Consumer Cyclical,224.55M,-,1.13,3.53,1.98,10.54,35.65M,35.49M,77.30%,2.27%,1.70,-8.70%,-69.80%,4.80,10.02,15.33%,-3.07%,-32.19%,6.48%,6.63%,10.64%,7.29%,45.47%,-12.38%,37.02%,-39.93%,818.56%,60.52,0.16%,0.71,6.44,1.90%,334897
AGTC,Healthcare,178.23M,-,71.29,2.25,2.68,-,25.82M,21.58M,41.50%,6.09%,1.25,-53.30%,-73.10%,5.30,0.17,22.44%,8.15%,-1.80%,10.33%,7.31%,12.95%,13.58%,2.15%,-4.98%,34.82%,-30.40%,124.89%,60.54,1.83%,5.11,5.15,4.89%,5362390
AHC,Communication Services,53.12M,-,0.33,1.06,1.23,-,21.41M,18.34M,55.20%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,10.22%,47.62%,-16.50%,11.56%,10.73%,10.36%,34.33%,48.12%,-24.68%,71.22%,-24.68%,84.50%,61.62,0.00%,1.64,2.38,-4.03%,186911
AHPI,Healthcare,31.25M,-,0.92,3.52,-,-,4.01M,2.81M,9.60%,15.99%,0.64,-14.50%,-27.80%,1.50,0.40,13.86%,57.20%,200.79%,9.04%,13.42%,13.64%,31.62%,-2.20%,-10.30%,64.44%,-83.56%,273.74%,62.60,7.98%,0.95,7.40,-3.14%,665023
AHT,Real Estate,227.25M,-,0.29,-,1.88,-,68.94M,14.03M,6.50%,13.83%,0.23,-11.20%,-753.10%,-,-,20.00%,36.71%,-87.91%,9.35%,11.23%,12.19%,11.46%,-23.70%,-24.88%,53.08%,-88.15%,154.33%,57.49,4.01%,1.11,3.23,-0.31%,9360871
AIH,Healthcare,154.85M,-,1.29,2.15,15.18,-,23.61M,23.61M,4.20%,0.06%,0.12,-19.30%,-44.50%,0.50,1.34,11.07%,25.89%,-20.28%,8.56%,7.32%,21.72%,28.34%,16.88%,-1.48%,53.49%,-38.08%,73.23%,75.25,5.18%,2.35,6.60,3.61%,293570
AIHS,Financial,76.84M,-,10.53,13.08,17.46,-,37.80M,29.36M,1.00%,0.19%,0.02,-80.70%,-358.10%,0.70,1.90,8.97%,39.34%,195.65%,12.75%,13.06%,8.43%,25.15%,93.16%,-14.21%,69.79%,-30.64%,526.92%,56.51,1.18%,1.46,1.63,-4.12%,4264406
AIKI,Healthcare,60.61M,-,6734.93,2.02,2.22,-,34.99M,32.96M,13.10%,3.57%,0.10,-49.20%,-50.70%,59.60,0.00,10.53%,52.73%,60.53%,7.02%,14.31%,15.40%,62.08%,101.84%,-25.58%,226.53%,-70.70%,243.64%,61.42,2.38%,0.50,1.60,-4.76%,6107998
AIM,Healthcare,119.20M,-,595.99,1.68,3.01,-,40.69M,40.23M,6.50%,4.73%,0.56,-26.30%,-30.40%,50.00,0.03,25.48%,26.09%,216.36%,13.46%,8.02%,29.33%,40.03%,23.93%,-0.70%,64.91%,-60.34%,261.54%,69.64,12.64%,3.18,2.82,8.05%,10782812
AINC,Financial,20.99M,-,0.06,-,0.31,0.46,2.31M,1.30M,17.90%,0.82%,0.05,-36.80%,217.30%,0.70,-,9.33%,15.66%,-66.52%,6.22%,7.56%,10.35%,26.56%,20.12%,-23.74%,75.91%,-64.68%,93.11%,63.36,2.56%,0.21,8.69,5.98%,49016
AIRI,Industrials,60.89M,-,1.25,5.22,40.59,-,30.62M,24.74M,23.60%,0.42%,0.15,-4.10%,-19.50%,1.30,2.57,24.52%,44.03%,26.14%,11.08%,11.00%,24.92%,41.69%,60.65%,-1.02%,68.10%,-1.02%,225.00%,76.71,2.59%,4.23,1.95,1.04%,2874859
AIV,Real Estate,735.32M,4.74,0.83,0.34,3.22,7.05,147.53M,147.50M,98.87%,6.61%,0.76,2.20%,8.40%,-,2.08,1.43%,1.64%,-14.70%,2.48%,3.20%,2.48%,3.77%,19.03%,-24.07%,22.37%,-24.07%,86.43%,55.86,-0.81%,0.43,4.92,-0.61%,5422434
AKBA,Healthcare,601.59M,-,1.95,2.18,2.23,-,143.32M,142.95M,75.40%,19.20%,4.43,-52.50%,-105.70%,2.20,0.00,38.57%,56.45%,-46.11%,14.78%,8.75%,28.40%,42.15%,-32.50%,-10.12%,70.48%,-66.30%,121.05%,67.67,2.06%,1.51,4.62,-4.74%,9353661
AKER,Healthcare,28.50M,-,18.07,1.25,1.23,-,7.63M,7.45M,16.40%,7.55%,0.40,-114.30%,-136.30%,9.20,0.00,28.25%,49.67%,9.18%,8.46%,8.69%,44.36%,71.70%,31.77%,12.50%,121.31%,-54.24%,161.29%,82.04,0.00%,3.91,4.05,17.39%,5439864
AKTX,Healthcare,105.79M,-,-,20.21,8.60,-,33.87M,18.75M,20.80%,0.84%,0.57,-161.50%,-880.40%,1.50,0.00,4.81%,38.05%,57.22%,6.42%,12.57%,-4.42%,19.92%,37.32%,-28.46%,76.96%,-28.46%,209.20%,52.16,3.53%,0.66,2.69,-4.95%,183617
ALIM,Healthcare,46.33M,-,0.85,-,4.10,-,5.07M,4.84M,36.10%,0.20%,0.12,-7.80%,10.70%,3.20,-,20.41%,41.38%,28.13%,7.74%,9.91%,24.32%,61.07%,64.98%,-5.26%,122.77%,-5.26%,214.66%,75.64,0.00%,7.31,9.00,9.76%,592300
ALJJ,Industrials,56.63M,-,0.15,3.47,9.28,17.16,42.23M,18.34M,3.40%,0.23%,0.26,-33.90%,-206.00%,1.40,5.99,12.10%,22.47%,16.32%,4.13%,6.61%,5.55%,15.89%,55.35%,-4.23%,47.03%,-4.23%,385.54%,60.06,2.16%,0.73,1.36,-2.16%,118040
ALNA,Healthcare,100.91M,-,-,4.18,3.35,-,36.26M,26.17M,37.10%,5.18%,0.59,-114.20%,-210.80%,8.00,0.54,20.81%,53.68%,-16.06%,9.08%,11.46%,16.68%,37.27%,33.70%,-26.26%,76.72%,-39.53%,290.48%,63.71,2.39%,1.05,2.05,-1.91%,2390476
ALRN,Healthcare,177.31M,-,-,6.72,12.49,-,39.32M,21.77M,7.30%,5.81%,0.34,-98.30%,-170.40%,3.00,0.02,8.04%,59.26%,199.61%,7.17%,12.42%,3.95%,41.72%,67.32%,-11.59%,126.37%,-16.60%,724.00%,59.24,0.00%,0.99,2.06,-4.19%,3634538
ALSK,Communication Services,177.03M,18.28,0.75,1.02,5.48,8.43,54.12M,49.83M,49.90%,2.76%,1.48,1.70%,5.70%,1.50,0.98,0.30%,0.00%,59.68%,0.92%,0.87%,-0.41%,-3.72%,23.96%,-16.58%,7.39%,-16.58%,138.07%,43.40,0.30%,0.20,3.27,-0.61%,186752
ALTO,Energy,524.24M,-,0.48,1.83,13.55,7.13,58.50M,56.12M,45.20%,9.71%,1.02,-6.90%,-17.10%,1.20,0.66,14.31%,23.11%,1257.52%,8.27%,9.20%,13.28%,24.03%,84.47%,-3.60%,51.98%,-29.72%,3554.55%,65.95,-0.13%,0.85,8.04,4.82%,4536075
ALYA,Technology,136.87M,-,-,3.30,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,3.08%,24.07%,-13.55%,5.30%,10.13%,12.61%,20.53%,36.51%,-47.35%,39.13%,-47.35%,199.53%,60.95,1.12%,2.26,2.88,7.46%,725488
AM,Energy,3.92B,-,4.19,1.60,1633.57,14.37,476.58M,313.88M,54.30%,3.06%,1.85,-5.90%,-12.80%,1.80,1.26,8.30%,3.34%,75.42%,3.82%,4.73%,4.44%,7.34%,36.26%,-2.27%,31.10%,-2.27%,408.88%,59.54,0.36%,1.42,8.60,2.99%,7367393
AMBO,Consumer Defensive,85.67M,-,1.04,4.32,1.85,-,21.80M,1.43M,0.60%,9.04%,0.16,-8.10%,-55.50%,0.70,0.20,20.67%,22.60%,51.81%,41.77%,17.77%,14.89%,25.05%,24.88%,-46.30%,56.41%,-52.57%,177.27%,58.78,6.04%,0.57,3.05,-0.49%,464597
AMC,Communication Services,1.94B,-,0.77,-,4.63,-,287.28M,114.94M,14.00%,32.81%,0.32,-31.10%,384.40%,0.40,-,-29.67%,157.01%,-19.00%,21.16%,31.72%,-9.63%,32.86%,29.09%,-71.51%,203.66%,-71.51%,203.66%,49.28,3.45%,1.27,5.80,5.45%,150313060
AMPE,Healthcare,414.29M,-,-,37.50,44.07,-,178.62M,170.95M,12.80%,13.39%,3.44,-97.90%,-192.90%,5.60,0.00,32.35%,59.57%,214.16%,10.66%,11.44%,34.88%,43.53%,137.51%,-23.83%,170.24%,-23.83%,632.26%,69.07,3.11%,0.81,2.27,0.89%,5419153
AMPY,Energy,111.48M,-,0.50,26.00,8.26,1.77,37.63M,30.21M,33.30%,7.07%,1.47,-80.30%,-348.00%,1.20,67.63,40.89%,76.54%,-45.11%,13.93%,15.06%,31.87%,70.68%,128.39%,-6.80%,193.88%,-51.10%,484.77%,75.83,3.50%,1.07,2.88,0.70%,1560410
AMRN,Healthcare,3.30B,-,5.59,5.40,5.87,471.46,389.70M,378.92M,39.20%,5.33%,2.37,-1.70%,-2.70%,2.70,0.02,1.34%,41.57%,-53.63%,7.64%,6.73%,10.42%,35.12%,33.72%,-13.19%,80.45%,-56.43%,138.99%,65.53,2.29%,0.87,8.03,-3.37%,7407985
AMRX,Healthcare,1.72B,-,0.91,2.87,6.11,8.05,147.56M,116.02M,69.10%,4.30%,4.40,1.50%,21.40%,2.30,9.59,19.35%,22.59%,15.35%,7.25%,5.74%,16.73%,25.29%,30.80%,-5.66%,49.49%,-5.66%,142.92%,74.34,1.37%,1.26,5.83,-0.51%,1434477
AMS,Healthcare,16.07M,-,0.89,0.69,4.46,1.67,6.05M,3.47M,9.40%,0.67%,0.19,-1.20%,-2.50%,1.40,0.56,15.66%,30.91%,18.52%,12.62%,7.91%,13.36%,27.94%,42.83%,-8.78%,52.66%,-18.98%,150.05%,69.69,0.69%,0.91,2.90,0.72%,112942
AMST,Technology,118.78M,-,732.48,5.93,7.24,-,16.55M,9.05M,0.50%,0.12%,0.11,-,-,10.50,0.00,10.22%,29.19%,-,13.19%,12.92%,15.13%,17.44%,21.27%,-37.86%,39.36%,-37.86%,54.25%,59.48,1.01%,0.53,5.63,-5.06%,52350
AMTX,Energy,157.80M,-,0.88,-,1577.98,-,20.86M,19.62M,38.10%,6.77%,0.36,-25.70%,17.40%,0.10,-,-2.39%,148.65%,802.51%,8.59%,15.23%,28.65%,96.35%,221.67%,-28.64%,290.55%,-28.64%,2018.76%,67.30,-0.68%,0.62,7.85,6.66%,2295326
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.78%,2.48%,-23.73%,0.66%,1.40%,0.89%,4.08%,14.87%,-4.98%,19.07%,-25.84%,163.37%,57.74,-0.07%,1.40,9.69,0.26%,36409
ANCN,Healthcare,20.78M,-,-,3.88,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,14.29%,36.59%,110.53%,9.89%,11.32%,231.75%,277.22%,472.69%,44.99%,448.93%,44.99%,1449.76%,91.46,2.14%,26.33,7.96,184.29%,45728395
ANH,Real Estate,264.03M,-,7.95,0.87,7.00,8.66,99.11M,97.26M,49.30%,1.35%,0.93,-3.10%,-32.40%,-,5.26,3.88%,3.08%,-25.14%,2.21%,2.56%,4.10%,5.09%,38.34%,-3.24%,26.29%,-29.21%,240.51%,60.08,0.75%,0.42,2.69,0.37%,599833
ANIX,Healthcare,139.53M,-,-,14.43,15.50,-,23.88M,23.15M,6.80%,2.44%,0.80,-129.70%,-142.60%,7.90,0.00,27.45%,36.57%,56.14%,11.17%,10.36%,23.73%,50.89%,99.08%,-5.86%,132.46%,-5.86%,298.50%,72.00,2.06%,0.40,5.30,-0.75%,283747
ANPC,Healthcare,66.86M,-,-,18.06,44.58,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,9.45%,8.67%,-,3.38%,6.20%,4.35%,9.38%,8.07%,-29.83%,45.91%,-49.42%,92.70%,58.88,-0.98%,0.05,6.07,-1.14%,68832
ANTE,Communication Services,50.60M,-,1.99,3.44,31.63,-,12.57M,1.69M,4.00%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,62.45%,60.07%,349.59%,18.37%,11.82%,31.35%,75.05%,199.50%,-18.49%,236.79%,-18.49%,469.92%,63.33,-8.70%,1.63,3.57,-18.31%,2332722
ANY,Technology,25.71M,-,6.59,-,8.87,-,6.95M,5.46M,6.80%,4.65%,0.22,-57.30%,80.30%,0.60,-,82.78%,75.23%,360.24%,24.89%,17.86%,58.43%,94.43%,68.77%,-16.48%,171.74%,-32.43%,1036.36%,75.70,4.71%,0.84,3.75,-1.83%,960149
AOD,Financial,985.78M,-,12.64,1.07,-,-,105.43M,-,36.62%,-,0.17,-,-,-,-,2.75%,3.54%,2.41%,0.76%,0.98%,2.49%,4.79%,15.66%,0.21%,10.24%,0.21%,86.65%,67.00,0.11%,1.13,9.37,0.21%,430336
