Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
AEHR,Technology,61.30M,-,4.51,5.54,18.03,-,23.40M,20.19M,23.00%,0.60%,0.29,-23.10%,-33.50%,3.20,0.16,6.25%,0.00%,26.87%,6.07%,8.52%,8.91%,15.06%,39.93%,-9.44%,65.46%,-9.44%,134.65%,57.62,0.00%,0.32,2.58,1.22%,120527
AEMD,Healthcare,30.66M,-,51.10,2.46,2.11,-,12.07M,11.78M,6.30%,5.01%,0.29,-49.70%,-54.60%,9.90,0.00,22.17%,10.20%,17.08%,7.87%,9.99%,16.39%,31.12%,67.66%,-4.01%,91.36%,-20.99%,149.75%,66.47,3.20%,0.71,2.95,4.88%,1306727
AESE,Communication Services,94.77M,-,4.12,1.72,16.34,-,29.63M,18.53M,1.40%,1.76%,0.13,-46.50%,-74.10%,1.00,0.17,24.51%,66.01%,2.84%,12.19%,13.10%,24.24%,48.02%,36.53%,-11.98%,144.56%,-60.27%,490.00%,62.51,-1.97%,1.52,2.36,-7.09%,3527959
AEY,Technology,38.37M,-,0.76,2.52,4.62,-,11.79M,5.90M,5.10%,4.65%,1.01,-48.60%,-95.90%,2.00,0.54,4.92%,13.48%,9.97%,4.21%,6.36%,15.17%,8.65%,37.32%,-19.34%,33.07%,-47.30%,128.00%,63.72,1.56%,1.25,3.42,6.88%,306627
AEZS,Healthcare,201.60M,-,155.08,12.37,9.29,-,62.68M,62.63M,21.40%,8.37%,0.40,-21.50%,-125.80%,13.00,0.01,377.14%,510.05%,192.98%,56.22%,24.69%,152.71%,270.28%,281.66%,-37.46%,544.96%,-37.46%,680.62%,67.77,-17.37%,6.25,2.26,-32.22%,72851697
AFI,Industrials,102.04M,-,0.18,0.47,4.60,-,21.96M,20.95M,74.50%,2.23%,2.13,-11.10%,-22.10%,1.90,0.29,28.78%,11.61%,45.38%,8.61%,6.94%,15.29%,24.99%,40.79%,-9.83%,51.88%,-13.21%,333.93%,63.20,-0.39%,1.01,4.86,-6.36%,198955
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10%,0.05%,0.00%,0.27%,0.35%,-0.01%,-0.22%,-0.53%,-0.91%,0.62%,-9.47%,7.03%,48.47,-0.15%,0.23,9.75,-0.15%,17135
AFIN,Real Estate,852.07M,-,2.80,0.54,9.87,-,108.43M,108.35M,49.40%,3.65%,6.98,-1.20%,-2.60%,-,0.00,6.17%,-0.88%,-40.03%,2.50%,3.32%,4.96%,4.39%,10.28%,-5.02%,11.13%,-40.61%,91.31%,59.85,-0.13%,0.63,8.03,1.58%,321349
AFMD,Healthcare,608.28M,-,22.53,9.23,5.23,-,86.03M,82.40M,45.00%,8.54%,3.87,-37.70%,-100.40%,2.20,0.05,4.53%,-6.83%,125.56%,7.66%,7.85%,-1.18%,0.39%,47.91%,-16.58%,25.55%,-16.58%,339.44%,52.23,4.17%,0.93,6.24,4.00%,1526103
AGE,Healthcare,100.96M,-,53.13,-,91.78,-,37.68M,21.21M,18.30%,1.71%,1.36,-207.10%,964.50%,0.40,-,47.25%,66.46%,112.70%,13.63%,8.43%,25.28%,35.03%,86.51%,-12.08%,58.84%,-39.37%,257.75%,66.66,-10.07%,2.35,2.38,-11.10%,563497
AGEN,Healthcare,1.00B,-,10.96,-,8.78,-,182.67M,170.64M,53.50%,14.63%,9.05,-95.70%,82.80%,0.90,-,32.91%,56.72%,45.43%,14.62%,9.38%,33.28%,42.87%,39.12%,-13.45%,66.66%,-13.45%,182.95%,77.32,2.29%,1.33,5.15,-1.91%,3279773
AGFS,Consumer Defensive,118.73M,-,0.71,0.46,4.73,4.67,51.00M,30.24M,73.30%,2.62%,4.97,-9.70%,-25.00%,2.70,0.98,25.26%,12.50%,4.29%,9.14%,6.69%,25.55%,13.63%,3.74%,-10.73%,39.27%,-39.32%,154.87%,71.92,0.82%,1.64,2.55,4.88%,235151
AGI,Basic Materials,3.19B,31.23,4.51,1.15,-,-,392.73M,391.00M,74.64%,0.86%,1.13,-,-,-,-,-0.12%,-13.89%,32.90%,3.38%,4.27%,0.61%,-5.66%,-9.90%,-17.63%,6.69%,-29.79%,143.41%,46.70,0.99%,0.58,8.13,0.12%,1543419
AGLE,Healthcare,366.23M,-,-,3.52,2.62,-,62.24M,46.72M,94.50%,4.10%,8.64,-66.90%,-81.40%,10.10,0.00,5.76%,-3.50%,-1.53%,4.00%,4.98%,2.19%,-3.40%,-2.58%,-20.65%,17.93%,-31.81%,121.71%,51.01,1.30%,0.81,7.76,0.65%,161101
AGRO,Consumer Defensive,949.14M,-,1.10,1.15,4.44,3.30,117.74M,117.34M,71.30%,0.57%,2.12,-1.60%,-4.30%,1.80,1.31,8.76%,11.58%,4.07%,2.79%,3.61%,6.43%,18.67%,58.11%,-1.43%,42.01%,-1.43%,149.70%,73.03,0.49%,0.73,8.27,0.92%,208985
AGRX,Healthcare,274.62M,-,-,4.11,3.82,-,87.35M,67.10M,49.60%,4.35%,2.65,-45.90%,-56.80%,10.20,0.24,11.03%,7.96%,-20.61%,3.58%,3.47%,23.30%,23.97%,24.85%,14.11%,32.78%,-24.77%,165.56%,79.93,0.64%,3.51,3.59,14.90%,3464311
AGS,Consumer Cyclical,227.39M,-,1.15,3.58,2.01,10.68,35.65M,35.49M,77.30%,2.58%,1.88,-8.70%,-69.80%,4.80,10.02,17.22%,-6.16%,-33.33%,6.13%,6.71%,4.79%,2.05%,38.29%,-17.01%,29.79%,-43.10%,770.06%,54.02,1.09%,0.46,6.10,-4.69%,201167
AGTC,Healthcare,190.58M,-,76.23,2.41,2.86,-,25.82M,21.58M,41.50%,4.75%,1.05,-53.30%,-73.10%,5.30,0.17,32.91%,11.23%,5.00%,9.37%,7.11%,8.76%,9.24%,-1.92%,-8.86%,29.32%,-33.24%,115.72%,57.40,-1.90%,4.36,4.94,-5.90%,3819504
AHC,Communication Services,52.91M,-,0.33,1.06,1.22,-,21.41M,18.34M,55.20%,0.15%,0.23,-4.60%,-11.70%,2.80,0.00,13.82%,47.02%,-14.24%,12.71%,10.65%,14.88%,39.28%,52.35%,-22.78%,75.55%,-22.78%,89.16%,65.13,0.40%,0.48,2.44,-1.21%,49160
AHPI,Healthcare,29.24M,-,0.86,3.29,-,-,4.01M,2.81M,9.60%,13.72%,0.56,-14.50%,-27.80%,1.50,0.40,0.56%,46.52%,217.78%,8.11%,12.90%,18.58%,36.02%,-0.17%,-8.12%,68.44%,-83.16%,282.83%,65.83,-0.56%,1.10,7.58,6.01%,680041
AHT,Real Estate,211.12M,-,0.27,-,1.75,-,68.94M,14.03M,6.50%,13.67%,0.20,-11.20%,-753.10%,-,-,3.08%,25.42%,-88.81%,9.20%,10.96%,13.68%,11.22%,-24.28%,-25.18%,52.47%,-88.19%,153.31%,57.34,1.33%,0.89,3.22,6.88%,7889299
AIH,Healthcare,151.69M,-,1.26,2.11,14.87,-,23.61M,23.61M,4.20%,0.17%,0.33,-19.30%,-44.50%,0.50,1.34,16.85%,23.56%,-20.31%,8.63%,7.14%,16.91%,22.27%,10.64%,-4.41%,45.58%,-41.27%,64.30%,71.04,1.12%,2.51,6.26,0.32%,273364
AIHS,Financial,70.96M,-,9.72,12.08,16.13,-,37.80M,29.36M,1.00%,0.75%,0.08,-80.70%,-358.10%,0.70,1.90,-0.63%,35.34%,170.74%,12.43%,13.39%,12.64%,28.78%,99.60%,-12.04%,74.09%,-28.88%,542.81%,58.79,3.82%,1.64,1.67,6.45%,4226364
AIKI,Healthcare,60.98M,-,6775.02,2.04,2.23,-,34.99M,32.96M,13.10%,3.48%,0.09,-49.20%,-50.70%,59.60,0.00,11.92%,52.25%,65.08%,8.03%,14.45%,22.02%,72.37%,110.82%,-22.73%,245.67%,-69.57%,256.81%,64.58,2.96%,0.42,1.66,-1.70%,4634265
AIM,Healthcare,117.83M,-,589.14,1.66,2.98,-,40.69M,40.23M,6.50%,5.18%,0.62,-26.30%,-30.40%,50.00,0.03,29.65%,24.64%,169.82%,13.26%,7.97%,20.73%,30.18%,14.42%,-8.45%,52.94%,-63.43%,233.32%,64.94,0.00%,0.87,2.60,0.77%,2626189
AINC,Financial,20.48M,-,0.06,-,0.30,0.45,2.31M,1.30M,17.90%,3.85%,0.21,-36.80%,217.30%,0.70,-,11.27%,19.94%,-68.65%,6.04%,7.71%,3.12%,18.12%,11.63%,-29.18%,63.36%,-67.20%,79.33%,57.25,1.00%,0.11,8.07,0.87%,24097
AIRI,Industrials,56.47M,-,1.15,4.84,37.65,-,30.62M,24.74M,23.60%,0.41%,0.16,-4.10%,-19.50%,1.30,2.57,24.31%,37.69%,14.01%,12.71%,10.67%,18.30%,32.81%,49.58%,-5.73%,56.03%,-5.73%,201.67%,72.19,5.03%,2.56,1.81,1.12%,1505481
AIV,Real Estate,727.90M,4.69,0.82,0.34,3.19,6.98,147.53M,147.50M,98.87%,6.10%,0.69,2.20%,8.40%,-,2.08,3.81%,-0.81%,-14.66%,3.23%,3.26%,2.51%,4.00%,19.08%,-24.15%,22.25%,-24.15%,86.24%,56.09,0.00%,0.14,4.91,0.31%,1608111
AKBA,Healthcare,627.64M,-,2.04,2.28,2.33,-,143.32M,142.95M,75.40%,20.16%,4.68,-52.50%,-105.70%,2.20,0.00,48.60%,64.82%,-40.75%,14.90%,8.55%,37.42%,49.74%,-29.72%,-6.23%,77.86%,-64.84%,130.62%,72.89,-1.19%,1.33,4.82,-4.74%,7359816
AKER,Healthcare,27.18M,-,17.23,1.19,1.18,-,7.63M,7.45M,16.40%,8.17%,0.44,-114.30%,-136.30%,9.20,0.00,25.10%,44.93%,-7.06%,6.83%,8.48%,27.32%,50.45%,13.79%,4.85%,92.31%,-60.45%,125.81%,75.62,-1.22%,1.01,3.50,6.38%,1248963
AKTX,Healthcare,110.64M,-,-,21.14,9.00,-,33.87M,18.75M,20.80%,1.01%,0.68,-161.50%,-880.40%,1.50,0.00,13.85%,51.79%,64.44%,5.76%,12.62%,2.85%,28.71%,46.16%,-24.07%,87.83%,-24.07%,228.16%,56.69,1.01%,0.46,2.86,-3.55%,115473
ALIM,Healthcare,44.80M,-,0.82,-,3.96,-,5.07M,4.84M,36.10%,0.44%,0.28,-7.80%,10.70%,3.20,-,15.26%,58.28%,14.43%,6.75%,10.32%,14.86%,48.21%,50.41%,-13.90%,102.45%,-13.90%,185.96%,70.01,0.00%,1.13,8.18,3.14%,78335
ALJJ,Industrials,56.63M,-,0.15,3.47,9.28,17.16,42.23M,18.34M,3.40%,0.17%,0.20,-33.90%,-206.00%,1.40,5.99,13.93%,19.83%,16.55%,4.86%,6.64%,9.55%,19.96%,60.76%,-1.41%,51.35%,-1.41%,399.82%,64.31,1.44%,0.39,1.40,0.72%,56426
ALNA,Healthcare,104.77M,-,-,4.34,3.48,-,36.26M,26.17M,37.10%,5.61%,0.65,-114.20%,-210.80%,8.00,0.54,29.94%,58.39%,-16.47%,8.95%,11.19%,22.64%,42.64%,37.77%,-24.10%,81.90%,-37.76%,301.90%,66.98,3.23%,1.21,2.11,-2.76%,2442264
ALRN,Healthcare,175.66M,-,-,6.66,12.37,-,39.32M,21.77M,7.30%,8.12%,0.49,-98.30%,-170.40%,3.00,0.02,12.70%,73.17%,187.33%,9.76%,12.93%,7.85%,48.40%,73.74%,-8.80%,133.52%,-13.97%,750.00%,62.94,1.88%,0.71,2.13,-0.23%,2334341
ALSK,Communication Services,177.57M,18.33,0.75,1.03,5.50,8.46,54.12M,49.83M,49.90%,2.60%,1.36,1.70%,5.70%,1.50,0.98,0.92%,-0.60%,57.98%,0.73%,0.84%,0.15%,-3.02%,25.03%,-16.07%,8.05%,-16.07%,139.53%,46.67,0.00%,0.25,3.29,-0.30%,213045
ALTO,Energy,527.66M,-,0.49,1.84,13.63,7.18,58.50M,56.12M,45.20%,11.64%,1.20,-6.90%,-17.10%,1.20,0.66,15.05%,25.73%,1334.14%,8.06%,9.33%,11.02%,20.76%,80.59%,-6.41%,47.54%,-31.77%,3447.73%,63.77,-0.65%,0.47,7.80,1.10%,2299438
ALYA,Technology,135.34M,-,-,3.26,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,-17.45%,18.30%,-13.96%,7.65%,10.06%,6.33%,12.88%,27.79%,-50.82%,29.95%,-50.82%,179.77%,55.84,1.89%,0.91,2.69,1.51%,259346
AM,Energy,3.87B,-,4.14,1.58,1614.01,14.20,476.58M,313.88M,54.30%,3.70%,2.23,-5.90%,-12.80%,1.80,1.26,3.13%,-2.14%,67.34%,3.66%,4.86%,1.86%,4.86%,33.08%,-4.83%,27.67%,-4.83%,395.56%,55.65,0.36%,0.85,8.38,1.52%,3992784
AMBO,Consumer Defensive,88.04M,-,1.07,4.44,1.91,-,21.80M,1.43M,0.60%,9.71%,0.17,-8.10%,-55.50%,0.70,0.20,21.15%,33.47%,58.13%,40.92%,17.74%,19.69%,29.27%,28.78%,-44.72%,61.03%,-51.17%,185.45%,61.01,-3.17%,1.23,3.14,-0.32%,890997
AMC,Communication Services,2.18B,-,0.86,-,5.21,-,287.28M,114.94M,14.00%,38.87%,0.38,-31.10%,384.40%,0.40,-,-53.53%,201.46%,-5.65%,32.74%,31.55%,-12.52%,25.89%,22.08%,-73.13%,186.39%,-73.13%,186.39%,48.59,-6.15%,0.84,5.47,-11.49%,89429763
AMPE,Healthcare,392.20M,-,-,35.50,41.72,-,178.62M,170.95M,12.80%,13.03%,3.38,-97.90%,-192.90%,5.60,0.00,18.33%,45.89%,200.21%,10.38%,11.26%,36.21%,44.15%,136.51%,-24.83%,169.55%,-24.83%,622.58%,68.44,2.35%,0.86,2.24,5.16%,5067759
AMPY,Energy,110.70M,-,0.49,25.82,8.20,1.76,37.63M,30.21M,33.30%,6.86%,1.40,-80.30%,-348.00%,1.20,67.63,51.87%,73.17%,-47.50%,12.60%,14.81%,36.14%,75.11%,131.42%,1.58%,195.41%,-50.85%,487.82%,76.03,0.35%,1.07,2.89,1.94%,1421951
AMRN,Healthcare,3.29B,-,5.58,5.38,5.86,470.33,389.70M,378.92M,39.20%,5.80%,2.58,-1.70%,-2.70%,2.70,0.02,2.60%,46.47%,-53.06%,6.73%,6.63%,17.62%,43.21%,40.06%,-9.14%,88.88%,-54.39%,150.15%,72.92,0.12%,0.83,8.40,1.39%,6321668
AMRX,Healthcare,1.73B,-,0.92,2.90,6.16,8.12,147.56M,116.02M,69.10%,5.25%,5.37,1.50%,21.40%,2.30,9.59,19.64%,19.15%,21.86%,7.06%,5.84%,18.24%,26.53%,31.41%,-4.26%,49.74%,-4.26%,143.33%,74.83,1.18%,1.18,5.84,-1.18%,1202395
AMS,Healthcare,16.07M,-,0.89,0.69,4.46,1.67,6.05M,3.47M,9.40%,0.29%,0.08,-1.20%,-2.50%,1.40,0.56,12.94%,29.15%,18.03%,12.37%,7.84%,16.46%,30.99%,45.53%,-7.39%,55.82%,-17.74%,153.88%,70.84,-2.08%,0.87,2.94,2.26%,96589
AMST,Technology,119.38M,-,736.19,5.96,7.28,-,16.55M,9.05M,0.50%,0.15%,0.14,-,-,10.50,0.00,15.28%,36.70%,-,13.90%,12.94%,21.83%,23.13%,26.82%,-35.21%,45.30%,-35.21%,60.82%,64.42,-1.01%,0.27,5.87,-1.51%,24447
AMTX,Energy,158.66M,-,0.88,-,1586.56,-,20.86M,19.62M,38.10%,7.45%,0.40,-25.70%,17.40%,0.10,-,-5.97%,139.48%,802.77%,8.82%,15.10%,23.32%,86.51%,201.62%,-34.02%,270.31%,-34.02%,1859.00%,63.25,-2.03%,0.41,7.26,-1.92%,1357630
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.50%,2.00%,-24.41%,0.86%,1.48%,0.64%,3.83%,14.62%,-5.29%,18.67%,-26.08%,162.50%,56.88,-0.77%,0.04,9.66,-0.97%,929
ANCN,Healthcare,20.55M,-,-,3.84,-,-,7.42M,3.09M,3.46%,1.56%,0.03,-,-,-,-,20.97%,27.06%,114.73%,9.97%,11.72%,17.53%,33.05%,101.06%,-49.46%,91.35%,-49.46%,440.24%,63.55,-1.44%,0.07,2.77,0.17%,107291
ANH,Real Estate,266.00M,-,8.01,0.88,7.06,8.72,99.11M,97.26M,49.30%,0.81%,0.55,-3.10%,-32.40%,-,5.26,6.72%,3.45%,-25.41%,2.47%,2.63%,4.15%,5.22%,38.53%,-3.42%,26.06%,-29.34%,239.87%,59.84,0.00%,0.20,2.68,-0.56%,252325
ANIX,Healthcare,138.49M,-,-,14.32,15.39,-,23.88M,23.15M,6.80%,3.95%,1.31,-129.70%,-142.60%,7.90,0.00,28.95%,43.24%,55.88%,11.24%,10.56%,26.46%,53.85%,100.72%,-5.68%,161.58%,-5.68%,299.26%,72.79,-0.38%,0.75,5.31,0.19%,473731
ANPC,Healthcare,66.65M,-,-,18.00,44.43,-,10.95M,1.33M,0.63%,0.41%,0.00,-,-,0.90,0.24,8.70%,10.07%,-,4.02%,6.23%,6.60%,10.96%,9.83%,-28.55%,48.56%,-48.50%,96.19%,61.66,-0.16%,0.03,6.18,0.98%,39749
ANTE,Communication Services,40.30M,-,1.59,2.74,25.19,-,12.57M,1.69M,4.00%,4.60%,0.06,-28.20%,-94.60%,0.30,0.36,37.55%,46.84%,248.00%,14.18%,11.23%,60.98%,113.17%,259.49%,9.61%,298.11%,9.61%,573.69%,81.46,0.57%,3.17,4.22,21.26%,3877527
ANY,Technology,24.09M,-,6.18,-,8.31,-,6.95M,5.46M,6.80%,3.52%,0.17,-57.30%,80.30%,0.60,-,64.22%,60.54%,325.18%,18.30%,16.61%,65.35%,100.07%,71.01%,4.57%,173.55%,-31.98%,1043.94%,77.34,-0.84%,2.68,3.78,5.45%,2642010
AOD,Financial,983.67M,-,12.62,1.06,-,-,105.43M,-,36.62%,-,0.17,-,-,-,-,3.55%,3.90%,2.75%,0.81%,1.01%,2.32%,4.64%,15.45%,0.10%,10.39%,0.10%,86.04%,65.81,-0.11%,0.84,9.34,0.10%,286741
