Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
AACG,Consumer Defensive,436.00M,-,18.40,5.24,25.20,-,34.43M,31.74M,0.04%,0.01%,0.00,-16.40%,-38.80%,0.50,0.01,347.06%,382.54%,462.96%,122.07%,35.35%,125.71%,237.77%,376.84%,-69.22%,438.05%,-69.22%,893.46%,58.93,6.44%,0.42,6.08,-2.09%,2352013
AAIC,Real Estate,123.02M,-,68.34,0.63,13.82,5.80,34.66M,32.45M,37.10%,2.89%,4.01,-2.70%,-24.60%,-,3.50,0.82%,-7.56%,-37.37%,2.67%,2.67%,-3.09%,-1.70%,21.46%,-10.27%,15.05%,-45.79%,162.14%,44.70,-0.81%,0.61,3.67,-1.08%,142702
AAME,Financial,53.47M,172.73,0.28,0.91,6.01,11.38,20.44M,4.08M,5.40%,0.04%,0.00,0.30%,1.00%,-,0.26,150.00%,142.55%,200.00%,92.88%,25.93%,95.01%,129.37%,175.03%,-64.31%,182.18%,-64.31%,260.76%,76.31,-3.98%,0.34,5.70,-12.71%,710828
AAU,Basic Materials,111.88M,-,-,2.07,41.44,-,119.16M,114.95M,5.90%,0.52%,0.14,-4.20%,-4.60%,9.50,0.04,30.85%,89.36%,123.99%,12.18%,15.58%,46.35%,48.36%,40.94%,-18.77%,116.62%,-21.39%,359.59%,67.66,5.07%,4.96,0.97,16.39%,21245715
ABEO,Healthcare,315.67M,-,45.10,2.73,3.26,-,93.77M,84.15M,34.30%,3.42%,0.96,-47.00%,-62.00%,2.70,0.02,43.59%,82.61%,6.33%,18.94%,12.35%,51.62%,81.09%,53.51%,-11.34%,138.28%,-22.58%,239.57%,79.64,-1.80%,2.98,3.36,0.60%,8928966
ABEV,Consumer Defensive,44.53B,16.08,-,2.87,-,-,15.73B,4.39B,8.62%,1.72%,3.14,-,-,-,-,-4.39%,-4.39%,-23.77%,2.48%,3.23%,-3.90%,-4.40%,11.03%,-11.56%,10.44%,-25.53%,52.87%,44.29,0.36%,0.66,2.83,0.71%,15944961
ABIO,Healthcare,46.74M,-,-,0.60,0.91,-,9.32M,9.28M,7.20%,0.33%,0.05,-29.30%,-31.30%,34.00,0.00,10.57%,17.02%,-6.17%,6.42%,5.78%,10.61%,15.81%,-3.43%,-2.90%,26.76%,-77.18%,127.15%,67.54,0.80%,4.12,5.02,1.01%,2462345
ABUS,Healthcare,377.04M,-,61.81,-,3.19,-,79.49M,63.55M,31.20%,5.02%,0.79,-76.20%,128.90%,15.90,-,13.59%,2.55%,44.30%,11.70%,7.68%,9.91%,10.25%,46.11%,-24.53%,30.29%,-50.89%,403.41%,58.44,1.79%,0.83,4.43,-0.89%,3341720
ACCO,Industrials,869.33M,11.84,0.50,1.20,10.13,7.67,94.50M,91.78M,93.20%,4.14%,7.12,2.80%,10.30%,1.60,1.26,7.85%,8.10%,0.55%,3.68%,3.45%,5.75%,7.63%,30.82%,-2.62%,20.87%,-19.07%,162.39%,61.02,0.43%,0.63,9.21,-1.71%,337553
ACER,Healthcare,59.55M,-,-,4.49,9.60,-,11.51M,11.21M,31.60%,2.37%,0.33,-128.70%,-161.00%,1.60,0.00,5.14%,65.59%,-13.35%,8.35%,15.96%,9.98%,35.64%,33.20%,-14.44%,77.83%,-43.59%,278.70%,61.96,3.36%,0.53,4.09,5.68%,426071
ACH,Basic Materials,8.56B,-,0.31,0.71,4.27,15.95,680.91M,429.49M,1.60%,0.01%,0.39,0.00%,-0.10%,0.70,1.85,7.62%,-2.01%,20.66%,1.55%,1.67%,4.53%,-0.27%,33.93%,-11.96%,15.72%,-11.96%,90.43%,55.76,0.68%,0.48,8.76,-0.68%,47636
ACIU,Healthcare,534.07M,-,30.34,2.04,1.96,-,71.93M,37.91M,30.00%,2.83%,3.00,-22.10%,-24.20%,18.10,0.01,10.76%,14.04%,-15.30%,15.15%,9.29%,13.59%,26.13%,14.16%,-24.01%,51.98%,-43.77%,79.61%,63.28,0.00%,0.51,7.31,-4.44%,181678
ACOR,Healthcare,68.38M,1.39,0.41,1.13,1.08,-,47.71M,9.35M,40.50%,5.77%,0.46,6.60%,16.10%,1.10,0.73,0.14%,80.49%,-37.71%,6.88%,10.71%,4.93%,36.43%,59.21%,-14.55%,119.58%,-43.52%,191.98%,60.65,1.78%,0.52,7.40,-5.85%,613057
ACRX,Healthcare,277.09M,-,53.29,-,6.43,-,113.81M,88.85M,25.40%,12.35%,2.20,-60.70%,85.50%,2.90,-,13.79%,94.12%,54.39%,12.04%,16.87%,18.95%,55.61%,78.87%,-10.20%,128.57%,-10.20%,276.39%,66.81,4.33%,1.16,2.64,-4.69%,5820480
ACST,Healthcare,215.40M,-,-,13.04,-,-,179.50M,95.08M,1.66%,1.67%,0.03,-,-,-,-,69.80%,71.43%,117.79%,18.56%,16.46%,65.09%,142.83%,144.62%,10.13%,391.80%,10.13%,601.75%,81.38,14.29%,3.06,1.20,22.45%,140227255
ACTG,Industrials,405.00M,35.46,15.52,1.94,1.34,135.00,48.47M,46.31M,69.70%,2.59%,1.50,4.00%,7.30%,2.60,0.57,13.70%,90.31%,228.57%,11.08%,10.55%,35.19%,70.96%,110.96%,1.39%,131.32%,1.39%,360.00%,82.53,2.14%,3.75,8.05,7.48%,3001714
ADAP,Healthcare,985.44M,-,307.95,2.79,2.46,-,154.67M,11.25M,90.50%,12.77%,0.93,-33.70%,-44.90%,12.20,0.00,17.33%,8.67%,62.74%,8.84%,8.00%,15.84%,27.25%,-3.42%,-7.77%,78.63%,-49.48%,238.50%,65.86,1.19%,0.51,6.77,0.30%,782605
ADES,Industrials,95.01M,-,1.60,1.23,6.33,2.53,18.09M,17.94M,63.40%,4.58%,7.31,-14.50%,-24.20%,1.40,0.35,13.52%,7.13%,-52.30%,6.32%,5.66%,5.99%,3.75%,14.81%,-8.49%,23.33%,-54.79%,62.25%,55.97,0.00%,0.97,5.71,-2.23%,108756
ADIL,Healthcare,34.88M,-,-,5.56,4.71,-,13.65M,11.67M,9.80%,2.97%,0.57,-121.30%,-132.80%,7.50,0.00,22.98%,39.61%,70.00%,16.61%,10.59%,26.70%,40.50%,69.44%,-9.40%,80.63%,-27.75%,189.00%,69.95,2.01%,1.84,2.89,-3.02%,1119746
ADMA,Healthcare,278.58M,-,6.91,3.56,4.67,-,87.70M,70.91M,54.50%,13.61%,2.60,-37.20%,-98.80%,8.50,1.36,6.67%,35.85%,-19.67%,7.90%,7.15%,20.18%,30.45%,14.24%,-3.68%,55.68%,-31.43%,98.62%,68.45,3.05%,1.93,2.88,-2.37%,7184597
ADMP,Healthcare,206.93M,-,11.25,4.58,16.69,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,47.98%,133.38%,135.88%,15.41%,17.25%,35.71%,105.30%,123.34%,-29.49%,291.46%,-29.49%,511.11%,68.60,7.01%,1.20,1.65,5.10%,22357852
ADMS,Healthcare,180.02M,-,2.58,-,1.95,-,28.38M,27.75M,62.60%,6.39%,3.65,-43.50%,328.40%,3.90,-,15.13%,33.62%,11.23%,11.03%,11.62%,17.35%,25.91%,58.37%,-31.80%,51.82%,-31.80%,228.42%,61.59,0.00%,1.15,6.24,-1.73%,556721
ADT,Industrials,7.68B,-,1.45,2.29,15.69,11.90,769.24M,691.76M,95.70%,2.39%,4.12,-3.70%,-19.70%,0.90,3.10,0.97%,8.60%,36.75%,3.55%,5.21%,1.57%,8.48%,10.98%,-12.30%,23.38%,-45.73%,174.30%,55.47,1.16%,0.69,9.34,-1.16%,2778760
ADTX,Healthcare,53.38M,-,-,2.22,3.90,-,13.97M,9.25M,6.80%,10.77%,0.27,-133.80%,-596.90%,18.90,0.00,22.75%,81.42%,-,10.52%,16.81%,29.63%,61.70%,46.63%,-39.08%,115.79%,-57.20%,153.09%,67.97,1.86%,0.77,4.10,8.75%,2869422
ADXS,Healthcare,116.85M,-,389.50,2.65,4.64,-,70.13M,-,15.00%,-,0.43,-60.50%,-76.40%,8.50,0.00,52.00%,72.31%,5.56%,16.64%,13.38%,46.51%,114.66%,113.68%,-3.30%,318.66%,-9.52%,331.98%,78.44,6.03%,1.41,1.14,-1.72%,18073175
AEF,Financial,454.23M,-,32.85,1.26,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,3.23%,5.54%,18.16%,1.30%,1.64%,3.87%,8.54%,31.03%,0.45%,20.52%,0.45%,104.55%,67.01,0.00%,0.83,8.95,0.67%,63770
AEG,Financial,9.23B,7.21,0.20,0.28,0.69,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,4.81%,3.56%,1.63%,1.47%,1.71%,3.34%,9.38%,38.03%,-1.58%,23.51%,-1.58%,142.22%,61.63,-0.23%,0.66,4.36,-0.68%,1431348
AEHL,Industrials,11.04M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.15,-,-,-,-,31.64%,17.92%,88.54%,24.88%,12.89%,25.50%,37.71%,56.10%,-28.32%,69.95%,-31.83%,364.10%,69.40,-4.21%,1.12,3.62,1.69%,814974
AEHR,Technology,70.68M,-,5.20,6.39,20.79,-,23.40M,20.19M,23.00%,0.78%,0.38,-23.10%,-33.50%,3.20,0.16,22.50%,38.68%,34.25%,9.72%,8.66%,22.86%,30.01%,59.02%,3.16%,88.46%,3.16%,167.27%,66.79,4.65%,3.87,2.94,13.95%,1625978
AEMD,Healthcare,33.60M,-,56.00,2.70,2.32,-,12.07M,11.78M,6.30%,4.89%,0.28,-49.70%,-54.60%,9.90,0.00,33.91%,13.24%,3.01%,10.72%,10.12%,20.95%,35.46%,74.44%,-1.91%,100.00%,-17.43%,161.02%,69.22,-1.66%,0.42,3.08,2.33%,882034
AESE,Communication Services,116.41M,-,5.06,2.11,20.07,-,29.63M,18.53M,1.40%,1.65%,0.12,-46.50%,-74.10%,1.00,0.17,56.78%,89.09%,39.29%,21.80%,15.14%,61.20%,92.38%,80.35%,16.37%,221.65%,-47.47%,680.00%,73.62,10.97%,3.64,3.12,31.65%,9630636
AEY,Technology,41.01M,-,0.82,2.69,4.94,-,11.79M,5.90M,5.10%,4.06%,0.87,-48.60%,-95.90%,2.00,0.54,14.77%,23.02%,21.71%,6.48%,6.79%,14.04%,8.25%,37.07%,-19.34%,28.57%,-47.30%,128.00%,63.81,3.56%,0.66,3.42,1.48%,180739
AEZS,Healthcare,115.29M,-,88.68,7.07,5.31,-,62.68M,62.63M,21.40%,8.37%,0.37,-21.50%,-125.80%,13.00,0.01,101.05%,191.69%,64.66%,63.24%,26.45%,96.29%,194.95%,218.23%,-47.24%,444.16%,-47.24%,558.62%,61.68,1.82%,2.82,1.91,-13.18%,40186743
AFI,Industrials,99.28M,-,0.17,0.45,4.47,-,21.96M,20.95M,74.50%,2.38%,2.29,-11.10%,-22.10%,1.90,0.29,21.69%,21.39%,41.06%,9.65%,7.03%,18.75%,28.98%,45.58%,-6.31%,57.81%,-9.82%,350.89%,66.25,1.84%,1.03,5.05,3.06%,224515
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26%,0.41%,0.25%,0.29%,0.35%,0.17%,0.00%,-0.32%,-0.71%,0.83%,-9.29%,7.24%,53.52,0.20%,0.23,9.77,0.09%,18431
AFIN,Real Estate,873.61M,-,2.87,0.55,10.12,-,108.43M,108.35M,49.40%,3.24%,6.48,-1.20%,-2.60%,-,0.00,7.70%,9.89%,-38.65%,2.80%,3.21%,5.50%,5.43%,11.18%,-2.05%,12.17%,-40.06%,93.10%,61.51,1.00%,0.82,8.11,1.12%,446447
AFMD,Healthcare,608.28M,-,22.53,9.23,5.23,-,86.03M,82.40M,45.00%,9.10%,4.10,-37.70%,-100.40%,2.20,0.05,-0.99%,-4.46%,129.01%,6.81%,7.78%,-4.94%,-3.80%,41.55%,-19.79%,20.72%,-19.79%,322.54%,47.68,0.48%,0.90,6.00,-3.69%,1636381
AGE,Healthcare,101.71M,-,53.53,-,92.46,-,37.68M,21.21M,18.30%,1.72%,1.34,-207.10%,964.50%,0.40,-,31.07%,67.70%,106.11%,16.59%,10.08%,39.09%,52.02%,110.09%,-0.37%,80.00%,-31.30%,305.41%,73.35,5.00%,9.83,2.70,12.50%,2668688
AGEN,Healthcare,981.17M,-,10.73,-,8.60,-,182.67M,170.64M,53.50%,14.62%,8.94,-95.70%,82.80%,0.90,-,16.82%,59.13%,35.62%,13.67%,9.65%,29.66%,41.24%,38.40%,-13.61%,66.34%,-13.61%,182.42%,76.71,0.76%,1.39,5.14,-1.91%,3890430
AGFS,Consumer Defensive,127.04M,-,0.76,0.49,5.06,5.00,51.00M,30.24M,73.30%,2.57%,4.76,-9.70%,-25.00%,2.70,0.98,27.45%,22.07%,10.17%,10.39%,7.22%,26.77%,15.74%,5.67%,-8.93%,42.08%,-38.10%,160.00%,73.43,1.96%,2.83,2.60,1.96%,462888
AGI,Basic Materials,3.24B,31.69,4.57,1.17,-,-,392.73M,391.00M,74.64%,0.86%,1.15,-,-,-,-,1.60%,-2.83%,32.26%,3.00%,4.06%,2.21%,-4.38%,-8.69%,-16.51%,8.14%,-28.84%,146.71%,49.41,0.74%,0.77,8.24,1.73%,2253045
AGLE,Healthcare,364.33M,-,-,3.50,2.60,-,62.24M,46.72M,94.50%,3.98%,8.37,-66.90%,-81.40%,10.10,0.00,-1.16%,-3.03%,-8.14%,4.15%,5.05%,1.09%,-4.31%,-3.84%,-21.57%,16.57%,-32.60%,119.14%,49.26,0.26%,0.54,7.67,-1.41%,118856
AGRO,Consumer Defensive,954.93M,-,1.11,1.15,4.47,3.32,117.74M,117.34M,71.30%,0.67%,2.45,-1.60%,-4.30%,1.80,1.31,4.04%,12.11%,3.78%,2.80%,3.63%,5.47%,17.59%,57.00%,-1.73%,41.58%,-1.73%,148.94%,71.16,0.48%,0.61,8.24,-0.60%,195140
AGRX,Healthcare,301.03M,-,-,4.50,4.19,-,87.35M,67.10M,49.60%,3.55%,2.07,-45.90%,-56.80%,10.20,0.24,15.54%,17.93%,-22.27%,8.85%,4.84%,16.21%,17.59%,18.83%,-7.32%,26.67%,-28.23%,153.33%,68.19,2.22%,2.49,3.42,-5.26%,2861154
AGS,Consumer Cyclical,228.81M,-,1.15,3.60,2.02,10.74,35.65M,35.49M,77.30%,2.27%,1.70,-8.70%,-69.80%,4.80,10.02,12.00%,1.74%,-29.62%,6.28%,6.71%,10.64%,7.29%,45.47%,-12.38%,37.02%,-39.93%,818.56%,60.52,0.16%,0.71,6.44,1.90%,334901
AGTC,Healthcare,186.95M,-,74.78,2.36,2.81,-,25.82M,21.58M,41.50%,6.09%,1.25,-53.30%,-73.10%,5.30,0.17,17.05%,12.94%,0.19%,12.14%,7.76%,12.95%,13.58%,2.15%,-4.98%,34.82%,-30.40%,124.89%,60.54,1.83%,5.17,5.15,4.89%,5423560
AHC,Communication Services,50.98M,-,0.32,1.02,1.18,-,21.41M,18.34M,55.20%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-8.46%,30.05%,-20.67%,10.28%,10.83%,10.36%,34.33%,48.12%,-24.68%,71.22%,-24.68%,84.50%,61.62,0.00%,1.64,2.38,-4.03%,186921
AHPI,Healthcare,30.27M,-,0.89,3.41,-,-,4.01M,2.81M,9.60%,15.99%,0.64,-14.50%,-27.80%,1.50,0.40,6.17%,40.95%,225.99%,10.80%,13.78%,13.64%,31.62%,-2.20%,-10.30%,64.44%,-83.56%,273.74%,62.60,7.98%,0.95,7.40,-3.14%,665073
AHT,Real Estate,226.55M,-,0.29,-,1.87,-,68.94M,14.03M,6.50%,13.83%,0.23,-11.20%,-753.10%,-,-,9.49%,42.92%,-87.90%,9.42%,11.59%,12.19%,11.46%,-23.70%,-24.88%,53.08%,-88.15%,154.33%,57.49,4.01%,1.11,3.23,-0.31%,9391531
