Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACH,Basic Materials,8.20B,-,0.30,0.65,4.08,15.24,680.91M,429.49M,1.60%,0.00%,0.09,0.00%,-0.10%,0.70,1.85,2.15%,-12.74%,9.19%,1.69%,1.78%,-5.01%,-8.01%,24.87%,-18.59%,7.00%,-18.59%,76.09%,44.29,0.37%,0.28,8.10,0.25%,24522
ACIU,Healthcare,528.09M,-,29.50,1.97,1.90,-,71.93M,37.91M,29.80%,3.25%,3.42,-22.10%,-24.20%,18.10,0.01,17.13%,30.55%,-24.97%,13.90%,9.34%,12.86%,23.78%,9.41%,-27.13%,45.74%,-46.08%,72.24%,63.46,-0.42%,1.65,7.01,-2.37%,530781
ACOR,Healthcare,69.45M,1.35,0.42,1.09,1.10,-,47.71M,9.35M,41.80%,11.56%,0.91,6.60%,16.10%,1.10,0.73,3.77%,77.23%,-44.75%,8.03%,10.71%,12.06%,40.02%,58.10%,-15.47%,117.21%,-44.29%,188.83%,63.47,0.84%,0.16,7.32,2.23%,167881
ACRX,Healthcare,249.08M,-,47.90,-,5.78,-,113.81M,88.85M,25.40%,11.82%,2.21,-60.70%,85.50%,2.90,-,3.11%,69.34%,38.92%,8.67%,15.56%,12.15%,40.20%,56.77%,-22.20%,98.03%,-22.20%,226.09%,61.43,4.31%,0.91,2.29,-1.41%,3872670
ACST,Healthcare,73.15M,-,-,8.21,-,-,96.89M,93.53M,1.66%,1.70%,0.04,-,-,-,-,8.71%,45.75%,-1.95%,9.81%,17.89%,11.69%,66.77%,56.53%,-30.24%,257.86%,-30.24%,344.50%,63.74,2.57%,0.57,0.76,0.68%,22001500
ACTG,Industrials,363.54M,32.16,13.93,1.76,1.20,121.18,48.47M,46.31M,69.70%,2.64%,1.70,4.00%,7.30%,2.60,0.57,28.98%,82.96%,199.18%,10.42%,10.01%,29.42%,58.40%,90.22%,-7.47%,104.74%,-7.47%,307.14%,76.17,2.47%,2.78,7.13,-2.40%,1792800
ADAP,Healthcare,907.24M,-,283.51,2.40,2.27,-,154.67M,11.25M,90.10%,11.81%,0.86,-33.70%,-44.90%,12.20,0.00,6.57%,1.21%,29.78%,6.04%,7.31%,7.02%,18.96%,-11.23%,-3.66%,63.06%,-53.88%,209.00%,59.73,0.68%,0.55,6.18,5.82%,767622
ADES,Industrials,100.84M,-,1.70,1.14,6.72,2.69,18.09M,17.94M,63.40%,4.45%,7.67,-14.50%,-24.20%,1.40,0.35,2.31%,-2.57%,-55.49%,8.52%,5.31%,10.26%,6.65%,17.77%,-7.85%,26.78%,-53.52%,66.79%,60.52,12.99%,3.54,5.87,10.55%,328776
ADIL,Healthcare,33.77M,-,-,4.52,4.56,-,13.65M,11.87M,9.80%,3.12%,0.71,-121.30%,-132.80%,7.50,0.00,9.30%,29.12%,38.24%,7.01%,8.58%,25.91%,34.63%,59.32%,-2.19%,67.50%,-33.00%,168.00%,73.86,1.28%,4.62,2.68,14.04%,2147556
ADMA,Healthcare,245.86M,-,6.10,3.28,4.12,-,87.70M,70.91M,54.50%,15.64%,3.04,-37.20%,-98.80%,8.50,1.36,22.58%,23.72%,-34.96%,9.06%,6.63%,11.83%,19.66%,2.09%,-11.21%,42.27%,-38.69%,77.59%,61.61,-1.13%,0.92,2.58,-3.20%,3005942
ADMP,Healthcare,129.96M,-,7.06,3.17,10.48,-,93.66M,92.57M,7.10%,3.63%,0.19,-78.50%,-115.90%,1.30,0.19,-18.57%,85.31%,56.04%,9.77%,16.63%,12.58%,67.84%,72.68%,-46.64%,216.13%,-46.64%,362.48%,58.03,3.51%,1.19,1.25,9.54%,18516465
ADMS,Healthcare,157.33M,-,2.25,-,1.70,-,28.38M,27.74M,67.90%,4.34%,2.67,-43.50%,328.40%,3.90,-,13.04%,31.10%,7.05%,21.89%,11.12%,17.91%,24.07%,54.23%,-34.30%,46.28%,-34.30%,216.42%,60.18,1.48%,2.01,6.01,-0.96%,808724
ADT,Industrials,8.15B,-,1.54,2.30,16.66,12.64,769.24M,691.76M,95.60%,2.47%,4.04,-3.70%,-19.70%,0.90,3.10,-2.70%,16.40%,42.62%,5.36%,5.73%,3.08%,9.71%,12.05%,-12.11%,23.65%,-45.61%,174.89%,56.49,0.11%,0.44,9.36,-0.11%,1661198
ADTX,Healthcare,37.89M,-,-,1.97,2.77,-,12.28M,9.25M,6.80%,4.80%,0.12,-133.80%,-596.90%,18.90,0.00,15.87%,75.48%,-,13.27%,16.30%,20.03%,46.52%,28.38%,-46.95%,91.94%,-62.73%,120.37%,61.99,1.92%,0.26,3.57,-2.19%,864769
ADV,Communication Services,3.28B,-,0.99,1.30,6557.20,-,56.25M,-,16.30%,-,4.38,-0.60%,-0.60%,0.20,0.00,-0.70%,-24.13%,-,4.81%,5.44%,-11.02%,-14.31%,-7.41%,-28.38%,3.75%,-28.38%,26.36%,31.69,0.70%,0.22,9.97,-0.30%,189096
ADXS,Healthcare,101.96M,-,339.86,2.21,4.05,-,70.13M,-,14.80%,-,0.51,-60.50%,-76.40%,8.50,0.00,36.34%,79.58%,3.58%,11.31%,14.04%,45.97%,110.17%,93.89%,7.17%,286.51%,-19.05%,286.51%,76.38,2.74%,3.33,1.02,7.17%,34526820
AEF,Financial,437.48M,-,31.64,1.21,-,-,50.75M,-,63.43%,-,0.23,-,-,-,-,2.62%,3.73%,13.50%,1.59%,1.77%,1.32%,6.36%,28.18%,-1.03%,17.02%,-1.03%,98.60%,59.81,-0.12%,0.22,8.69,0.81%,15074
AEG,Financial,9.23B,6.97,0.20,0.27,0.68,-,2.05B,1.81B,8.20%,0.17%,1.40,-,-,-,0.42,2.64%,7.83%,0.71%,1.68%,1.81%,1.91%,8.71%,37.11%,-2.50%,21.53%,-2.50%,138.33%,59.69,1.17%,0.68,4.29,0.47%,1349431
AEHL,Industrials,8.91M,-,-,-,-,-,3.05M,2.19M,0.87%,3.15%,0.13,-,-,-,-,15.42%,14.51%,45.58%,14.65%,11.34%,14.86%,27.02%,41.50%,-6.07%,52.58%,-38.79%,316.67%,63.30,0.68%,21.83,3.25,11.30%,10109665
AEHR,Technology,65.30M,-,4.80,5.67,19.21,-,23.40M,20.18M,23.90%,0.60%,0.29,-23.10%,-33.50%,3.20,0.16,6.97%,8.75%,27.94%,7.77%,8.47%,7.33%,14.08%,37.26%,-11.57%,62.59%,-11.57%,129.11%,55.61,0.38%,0.43,2.52,-3.44%,160604
AEMD,Healthcare,27.81M,-,46.36,2.18,1.92,-,12.07M,11.78M,6.30%,5.01%,0.29,-49.70%,-54.60%,9.90,0.00,16.90%,-11.07%,-5.68%,13.52%,9.76%,8.89%,24.71%,57.10%,-10.75%,86.40%,-26.54%,132.21%,61.47,1.61%,0.60,2.74,10.04%,1092258
AESE,Communication Services,75.42M,-,3.28,1.39,13.00,-,29.63M,14.88M,1.50%,2.19%,0.13,-46.50%,-74.10%,1.00,0.17,6.19%,36.42%,-10.04%,9.33%,12.26%,19.27%,40.85%,25.53%,-12.89%,128.32%,-63.48%,442.25%,61.36,2.91%,1.10,2.17,5.29%,2424210
AEY,Technology,37.12M,-,0.74,2.41,4.47,-,11.79M,5.90M,5.20%,4.65%,1.00,-48.60%,-95.90%,2.00,0.54,4.44%,4.08%,15.47%,4.94%,6.65%,4.56%,-1.89%,23.59%,-27.59%,39.55%,-52.70%,104.67%,53.01,1.63%,0.38,3.07,0.33%,91644
AEZS,Healthcare,68.48M,-,52.68,4.00,3.16,-,62.68M,62.63M,21.40%,8.37%,0.57,-21.50%,-125.80%,13.00,0.01,48.33%,108.98%,-7.69%,15.68%,15.96%,53.91%,107.80%,93.51%,-5.88%,219.09%,-18.84%,286.21%,77.44,1.85%,1.87,1.12,3.70%,15389337
AFI,Industrials,101.25M,-,0.17,0.40,4.56,-,21.96M,20.95M,75.20%,2.23%,2.02,-11.10%,-22.10%,1.90,0.29,14.54%,20.05%,26.84%,7.63%,7.41%,16.03%,26.06%,41.12%,2.99%,50.63%,-13.93%,330.36%,67.47,0.00%,1.55,4.82,7.35%,318181
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.10%,-0.20%,0.15%,0.33%,0.34%,-0.07%,-0.28%,-0.58%,-1.17%,0.57%,-9.52%,6.97%,47.13,0.31%,0.15,9.74,0.05%,11281
AFIN,Real Estate,871.94M,-,2.87,0.53,10.10,-,108.43M,108.35M,49.40%,3.65%,6.95,-1.20%,-2.60%,-,0.00,2.45%,1.84%,-42.49%,3.20%,3.65%,1.65%,0.93%,6.99%,-8.04%,7.61%,-43.05%,85.24%,53.95,0.91%,0.37,7.78,0.65%,190588
AFMD,Healthcare,616.36M,-,22.58,8.70,5.22,-,86.03M,82.40M,44.60%,8.54%,3.92,-37.70%,-100.40%,2.20,0.05,-2.05%,-3.20%,106.47%,8.50%,8.10%,-8.56%,-6.09%,38.84%,-22.39%,19.44%,-22.39%,308.80%,43.67,0.35%,0.71,5.80,1.13%,1146085
AGE,Healthcare,78.69M,-,41.41,-,71.53,-,37.68M,21.21M,18.30%,1.71%,1.47,-207.10%,964.50%,0.40,-,21.39%,28.83%,57.89%,9.66%,7.30%,12.86%,18.41%,63.25%,-8.44%,37.33%,-47.58%,209.31%,66.04,0.48%,0.84,2.06,-1.90%,184114
AGEN,Healthcare,986.02M,-,10.79,-,8.64,-,182.67M,170.64M,54.00%,14.63%,9.48,-95.70%,82.80%,0.90,-,41.69%,61.49%,42.86%,13.99%,8.94%,40.79%,46.02%,40.59%,-13.11%,67.31%,-13.11%,184.07%,80.09,-3.65%,2.83,5.17,-0.58%,6655101
AGFS,Consumer Defensive,110.90M,-,0.67,0.39,4.42,4.37,51.00M,30.24M,73.30%,2.62%,5.48,-9.70%,-25.00%,2.70,0.98,7.69%,-4.11%,-5.41%,6.94%,6.39%,12.99%,1.26%,-7.41%,-20.49%,24.04%,-45.95%,127.00%,61.34,0.95%,5.06,2.27,8.10%,653521
AGI,Basic Materials,3.10B,30.38,4.39,1.12,-,-,392.73M,391.00M,74.64%,0.86%,1.13,-,-,-,-,-1.86%,-17.02%,28.25%,4.81%,4.47%,-2.53%,-7.32%,-11.46%,-19.10%,4.79%,-31.04%,139.07%,43.34,1.01%,0.99,7.99,1.08%,2634115
AGLE,Healthcare,351.12M,-,-,3.44,2.51,-,62.24M,46.72M,94.40%,4.10%,8.83,-66.90%,-81.40%,10.10,0.00,11.39%,-5.87%,-9.39%,5.37%,5.25%,-0.22%,-5.66%,-4.09%,-22.09%,15.81%,-33.04%,117.71%,48.49,1.06%,1.04,7.62,1.20%,202118
AGRO,Consumer Defensive,920.22M,-,1.07,1.12,4.31,3.20,117.74M,117.34M,71.20%,0.57%,2.16,-1.60%,-4.30%,1.80,1.31,8.58%,12.73%,4.87%,3.09%,3.61%,5.03%,17.24%,55.58%,-3.76%,38.66%,-3.76%,143.81%,69.62,0.63%,0.86,8.07,1.25%,239913
AGRX,Healthcare,263.19M,-,-,3.95,3.66,-,87.35M,67.15M,49.80%,4.35%,2.79,-45.90%,-56.80%,10.20,0.24,6.01%,7.14%,-16.43%,3.90%,3.43%,3.53%,3.86%,4.50%,-4.77%,11.64%,-37.21%,121.62%,58.37,0.67%,0.87,2.99,-0.27%,816383
AGS,Consumer Cyclical,218.53M,-,1.10,3.38,1.93,10.26,35.65M,35.49M,82.20%,2.58%,1.88,-8.70%,-69.80%,4.80,10.02,16.35%,-7.91%,-40.80%,6.14%,6.64%,4.20%,3.13%,39.62%,-16.87%,37.92%,-43.00%,771.49%,55.69,2.64%,0.53,6.11,0.99%,230710
AGTC,Healthcare,116.56M,-,46.62,2.06,1.75,-,25.82M,25.63M,68.50%,4.00%,1.39,-53.30%,-73.10%,5.30,0.17,13.67%,3.46%,-35.95%,7.69%,6.81%,13.86%,13.74%,1.53%,-2.86%,33.51%,-31.08%,122.71%,63.16,14.70%,12.85,5.10,13.59%,8463774
AHC,Communication Services,53.90M,-,0.34,1.06,1.25,-,21.41M,18.34M,56.30%,0.15%,0.24,-4.60%,-11.70%,2.80,0.00,9.33%,54.72%,-14.58%,13.20%,10.41%,20.26%,43.58%,54.55%,-22.15%,76.98%,-22.15%,90.70%,66.46,-0.41%,1.73,2.46,0.00%,176150
AHPI,Healthcare,29.07M,-,0.85,3.15,-,-,4.01M,2.81M,9.60%,13.72%,0.56,-14.50%,-27.80%,1.50,0.40,7.04%,41.32%,182.64%,12.64%,13.00%,8.79%,22.43%,-12.08%,-18.42%,49.56%,-85.04%,239.90%,57.85,0.58%,0.38,6.73,-1.61%,232772
AHT,Real Estate,219.96M,-,0.28,-,1.82,-,68.94M,14.03M,6.20%,13.67%,0.20,-11.20%,-753.10%,-,-,-7.86%,21.58%,-88.60%,11.98%,11.11%,3.45%,-1.82%,-32.98%,-42.72%,36.00%,-89.47%,125.96%,50.18,2.39%,0.67,2.87,-2.06%,5754234
AIH,Healthcare,148.59M,-,1.23,2.10,14.43,-,23.61M,23.61M,4.20%,0.17%,0.34,-19.30%,-44.50%,0.50,1.34,20.50%,25.35%,-18.13%,8.92%,7.00%,18.00%,22.13%,8.90%,-2.52%,43.95%,-41.92%,62.47%,72.66,1.61%,1.52,6.19,-0.64%,159032
AIHS,Financial,76.02M,-,10.41,14.08,17.28,-,37.80M,29.36M,0.90%,0.75%,0.08,-80.70%,-358.10%,0.70,1.90,34.56%,60.53%,205.00%,12.77%,13.52%,27.65%,42.32%,122.21%,-0.93%,90.92%,-22.01%,604.92%,68.85,3.28%,1.33,1.83,0.15%,3241350
AIKI,Healthcare,45.17M,-,5018.40,1.84,1.65,-,34.99M,32.96M,13.10%,3.48%,0.10,-49.20%,-50.70%,59.60,0.00,7.75%,79.47%,41.91%,12.79%,17.92%,14.77%,63.70%,93.39%,-29.88%,213.67%,-72.39%,223.78%,61.27,1.96%,0.29,1.51,-1.47%,3091847
AIM,Healthcare,109.73M,-,548.63,1.77,2.77,-,40.69M,40.23M,6.70%,5.18%,0.68,-26.30%,-30.40%,50.00,0.03,38.19%,42.49%,157.01%,9.88%,7.56%,15.23%,23.71%,7.20%,-14.43%,47.28%,-65.82%,211.55%,60.63,-10.18%,5.34,2.43,-11.63%,14586008
AINC,Financial,21.36M,-,0.06,-,0.31,0.47,2.31M,1.30M,17.90%,3.85%,0.21,-36.80%,217.30%,0.70,-,1.37%,6.01%,-67.71%,5.43%,8.45%,2.57%,16.86%,9.58%,-30.54%,60.22%,-71.56%,75.89%,55.53,-0.38%,0.04,7.91,-0.31%,7412
AIRI,Industrials,58.49M,-,1.20,4.68,38.99,-,30.62M,24.74M,23.60%,0.41%,0.16,-4.10%,-19.50%,1.30,2.57,16.89%,37.30%,13.82%,11.79%,10.19%,15.79%,27.96%,42.82%,-10.42%,49.57%,-10.42%,186.67%,68.10,-2.31%,1.16,1.72,-0.58%,663293
AIV,Real Estate,737.80M,4.62,0.83,0.34,3.23,7.07,147.53M,119.36M,98.87%,7.53%,0.67,2.20%,8.40%,-,2.08,2.12%,-4.17%,-16.02%,4.19%,3.36%,1.28%,3.44%,18.03%,-25.00%,20.88%,-25.00%,84.15%,53.79,1.04%,0.27,4.86,0.83%,3156831
AKBA,Healthcare,591.26M,-,1.92,1.74,2.20,-,143.32M,142.97M,79.10%,20.16%,4.83,-52.50%,-105.70%,2.20,0.00,12.99%,32.08%,-52.98%,10.71%,7.32%,31.54%,39.34%,-36.23%,0.00%,61.99%,-67.98%,110.05%,73.32,3.10%,1.25,4.39,13.44%,6648260
AKER,Healthcare,27.05M,-,17.15,1.05,1.17,-,7.63M,7.45M,16.40%,8.17%,0.44,-114.30%,-136.30%,9.20,0.00,3.58%,30.18%,-10.80%,6.34%,8.25%,15.87%,35.32%,0.02%,-3.75%,69.23%,-65.20%,98.71%,67.84,1.04%,0.31,3.08,6.57%,386038
AKTX,Healthcare,99.96M,-,-,19.57,8.13,-,33.87M,18.75M,20.80%,1.01%,0.69,-161.50%,-880.40%,1.50,0.00,14.17%,49.73%,51.38%,6.28%,12.33%,3.83%,28.96%,43.78%,-25.80%,86.00%,-25.80%,220.69%,56.24,0.36%,0.53,2.79,1.82%,130006
ALIM,Healthcare,44.75M,-,0.82,-,3.96,-,5.07M,4.84M,36.10%,0.44%,0.30,-7.80%,10.70%,3.20,-,16.05%,72.79%,12.37%,7.88%,10.51%,12.38%,43.29%,42.79%,-18.74%,91.09%,-18.74%,169.91%,65.47,1.28%,0.36,7.72,-1.15%,23107
ALJJ,Industrials,57.89M,-,0.15,3.25,9.49,17.54,42.23M,18.34M,3.40%,0.17%,0.20,-33.90%,-206.00%,1.40,5.99,5.69%,15.04%,8.33%,6.36%,6.51%,6.11%,15.24%,54.54%,-5.98%,44.05%,-5.98%,375.72%,59.76,0.00%,0.73,1.33,2.50%,102420
ALNA,Healthcare,99.69M,-,-,4.04,3.31,-,36.26M,26.17M,37.10%,5.61%,0.67,-114.20%,-210.80%,8.00,0.54,16.76%,49.63%,-28.37%,9.69%,11.05%,22.04%,38.72%,31.44%,-27.70%,73.28%,-40.71%,282.86%,65.88,2.48%,1.10,2.01,-0.50%,2126940
ALRN,Healthcare,171.74M,-,-,6.75,12.09,-,39.32M,21.77M,7.20%,8.12%,0.50,-98.30%,-170.40%,3.00,0.02,24.14%,66.15%,195.81%,12.41%,13.12%,12.04%,51.98%,74.83%,-9.44%,131.87%,-14.57%,744.00%,63.06,1.85%,0.96,2.11,-2.31%,3043962
ALSK,Communication Services,176.50M,18.22,0.75,1.02,5.46,8.40,54.12M,48.39M,48.60%,2.67%,1.25,1.70%,5.70%,1.50,0.98,0.00%,-1.50%,58.47%,0.67%,0.87%,-0.35%,-3.28%,25.11%,-16.45%,7.55%,-16.45%,138.44%,43.90,0.30%,0.40,3.28,-0.15%,372013
ALTO,Energy,522.87M,-,0.48,1.73,13.51,7.11,58.50M,56.12M,44.80%,11.64%,1.16,-6.90%,-17.10%,1.20,0.66,5.39%,16.43%,1202.47%,8.51%,9.09%,10.61%,18.39%,79.15%,-5.58%,43.86%,-33.48%,3359.09%,61.68,0.00%,0.68,7.61,5.26%,3440312
ALYA,Technology,135.85M,-,-,3.27,-,-,51.07M,40.85M,40.52%,0.02%,0.02,-,-,-,-,7.69%,17.70%,-13.64%,21.40%,9.80%,6.18%,11.10%,25.96%,-51.74%,27.54%,-51.74%,174.57%,54.47,-0.38%,0.81,2.64,-0.75%,220833
AM,Energy,3.84B,-,4.10,1.52,1598.12,14.06,476.58M,313.88M,54.20%,3.70%,2.26,-5.90%,-12.80%,1.80,1.26,-3.77%,-4.23%,49.43%,4.99%,4.94%,-1.96%,1.66%,28.94%,-8.28%,26.71%,-8.28%,377.60%,49.89,1.14%,0.80,8.07,1.91%,3644791
AMBO,Consumer Defensive,79.94M,-,0.97,5.07,1.73,-,21.80M,1.43M,0.60%,9.71%,0.24,-8.10%,-55.50%,0.70,0.20,56.65%,68.20%,57.10%,24.89%,13.03%,18.48%,26.51%,24.97%,-35.94%,55.38%,-52.88%,175.45%,59.37,11.78%,27.98,3.03,-16.99%,14514909
AMC,Communication Services,1.56B,-,0.62,-,3.74,-,107.70M,101.95M,14.20%,43.82%,0.39,-31.10%,384.40%,0.40,-,-17.84%,258.08%,1.29%,37.71%,30.17%,15.47%,57.81%,50.91%,-67.04%,251.38%,-67.04%,251.38%,50.97,1.13%,1.75,6.71,-5.34%,178696544
AMPE,Healthcare,367.77M,-,-,32.50,39.12,-,178.62M,170.95M,12.60%,13.03%,3.42,-97.90%,-192.90%,5.60,0.00,21.88%,27.45%,181.02%,10.39%,10.85%,24.41%,30.82%,111.44%,-33.89%,145.82%,-33.89%,535.48%,62.04,2.56%,0.64,1.97,1.03%,3728694
AMPY,Energy,106.05M,-,0.47,24.00,7.86,1.68,37.63M,30.21M,30.90%,6.86%,1.43,-80.30%,-348.00%,1.20,67.63,36.79%,87.23%,-53.60%,14.38%,14.89%,26.73%,61.35%,107.82%,-3.40%,189.10%,-56.54%,419.80%,70.88,-3.79%,1.11,2.56,-3.03%,1433382
AMRN,Healthcare,3.25B,-,5.52,5.58,5.79,464.98,389.70M,378.92M,39.20%,5.80%,2.57,-1.70%,-2.70%,2.70,0.02,17.81%,66.02%,-54.06%,8.22%,6.79%,22.33%,47.46%,40.78%,-8.92%,90.61%,-56.17%,150.74%,75.01,1.63%,0.89,8.43,-2.03%,6807839
AMRX,Healthcare,1.56B,-,0.83,2.50,5.56,7.32,147.56M,116.02M,69.90%,5.25%,5.36,1.50%,21.40%,2.30,9.59,3.25%,3.46%,4.95%,5.38%,5.42%,5.64%,12.90%,16.40%,-3.47%,31.92%,-7.46%,114.37%,63.50,1.57%,0.70,5.14,1.08%,711253
AMS,Healthcare,16.61M,-,0.92,0.67,4.61,1.73,6.05M,3.47M,9.40%,0.29%,0.09,-1.20%,-2.50%,1.40,0.56,10.12%,31.63%,13.35%,9.42%,6.97%,15.84%,29.04%,41.81%,-10.37%,59.22%,-20.39%,145.69%,69.78,-2.12%,3.18,2.85,0.71%,330088
AMST,Technology,120.90M,-,745.57,6.20,7.37,-,16.55M,9.05M,0.50%,0.15%,0.15,-,-,10.50,0.00,46.92%,37.47%,-,36.39%,12.17%,34.36%,32.57%,36.01%,-31.02%,54.70%,-31.02%,71.23%,73.83,4.84%,1.36,6.25,0.81%,116701
AMTX,Energy,161.47M,-,0.90,-,1614.74,-,20.86M,19.61M,36.30%,7.45%,0.40,-25.70%,17.40%,0.10,-,8.69%,141.18%,813.82%,13.02%,15.07%,35.97%,101.25%,216.58%,-32.73%,277.55%,-32.73%,1897.30%,65.38,0.95%,0.36,7.40,0.27%,1187965
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.94%,5.55%,-27.83%,1.23%,1.74%,0.09%,3.29%,14.08%,-5.98%,17.81%,-27.62%,160.60%,56.10,0.78%,1.33,9.59,0.68%,32038
ANCN,Healthcare,18.99M,-,-,3.55,-,-,7.42M,3.09M,3.46%,1.56%,0.03,-,-,-,-,18.05%,34.03%,96.92%,8.90%,12.10%,23.98%,39.90%,108.97%,-48.22%,103.06%,-48.22%,453.48%,65.63,3.91%,0.13,2.84,11.05%,211165
ANH,Real Estate,276.90M,-,8.34,0.87,7.34,9.08,99.11M,97.26M,49.30%,0.81%,0.56,-3.10%,-32.40%,-,5.26,5.51%,4.28%,-26.37%,3.44%,2.70%,5.26%,6.66%,40.45%,-2.75%,26.92%,-28.86%,242.22%,61.75,0.00%,0.31,2.70,0.88%,388920
ANIX,Healthcare,116.56M,-,-,12.24,12.95,-,23.88M,23.16M,6.80%,3.95%,1.34,-129.70%,-142.60%,7.90,0.00,25.83%,32.46%,27.25%,8.43%,9.85%,12.02%,37.16%,75.07%,-15.19%,133.67%,-15.19%,244.36%,64.45,0.66%,0.21,4.58,1.10%,128724
ANPC,Healthcare,65.20M,-,-,17.03,43.46,-,10.95M,1.33M,0.63%,0.41%,0.00,-,-,0.90,0.24,4.32%,5.27%,-,5.17%,6.26%,2.70%,8.08%,4.66%,-31.68%,79.09%,-50.75%,87.62%,56.64,1.73%,0.02,5.91,2.07%,28881
ANTE,Communication Services,41.23M,-,1.62,2.48,25.77,-,12.57M,1.69M,4.40%,4.60%,0.06,-28.20%,-94.60%,0.30,0.36,24.51%,23.53%,191.67%,13.11%,12.65%,32.55%,77.94%,192.59%,-12.84%,216.57%,-12.84%,435.70%,72.94,1.90%,0.76,3.36,6.53%,887376
ANY,Technology,20.64M,-,5.29,-,7.12,-,6.95M,5.46M,6.80%,3.52%,0.19,-57.30%,80.30%,0.60,-,25.71%,70.32%,186.96%,13.22%,17.55%,41.94%,69.89%,41.07%,-9.68%,123.19%,-44.50%,833.33%,70.44,0.38%,2.01,3.08,16.67%,1840850
